Countrycode,AirPollutant,UnitOfMeasurement,DatetimeBegin,mean pm25 (µg/m3)
GB,PM2.5,µg/m3,2020-01-01 00:00:00 +01:00,33.26325
GB,PM2.5,µg/m3,2020-01-01 01:00:00 +01:00,41.925999999999995
GB,PM2.5,µg/m3,2020-01-01 02:00:00 +01:00,47.305625
GB,PM2.5,µg/m3,2020-01-01 03:00:00 +01:00,48.469875
GB,PM2.5,µg/m3,2020-01-01 04:00:00 +01:00,45.745999999999995
GB,PM2.5,µg/m3,2020-01-01 05:00:00 +01:00,40.97875
GB,PM2.5,µg/m3,2020-01-01 06:00:00 +01:00,39.621249999999996
GB,PM2.5,µg/m3,2020-01-01 07:00:00 +01:00,37.597
GB,PM2.5,µg/m3,2020-01-01 08:00:00 +01:00,35.818625000000004
GB,PM2.5,µg/m3,2020-01-01 09:00:00 +01:00,35.97425
GB,PM2.5,µg/m3,2020-01-01 10:00:00 +01:00,35.23587499999999
GB,PM2.5,µg/m3,2020-01-01 11:00:00 +01:00,34.627624999999995
GB,PM2.5,µg/m3,2020-01-01 12:00:00 +01:00,35.589125
GB,PM2.5,µg/m3,2020-01-01 13:00:00 +01:00,37.02525
GB,PM2.5,µg/m3,2020-01-01 14:00:00 +01:00,37.08275
GB,PM2.5,µg/m3,2020-01-01 15:00:00 +01:00,36.6785
GB,PM2.5,µg/m3,2020-01-01 16:00:00 +01:00,32.614125
GB,PM2.5,µg/m3,2020-01-01 17:00:00 +01:00,32.244125000000004
GB,PM2.5,µg/m3,2020-01-01 18:00:00 +01:00,30.907375000000002
GB,PM2.5,µg/m3,2020-01-01 19:00:00 +01:00,30.8245
GB,PM2.5,µg/m3,2020-01-01 20:00:00 +01:00,29.242250000000002
GB,PM2.5,µg/m3,2020-01-01 21:00:00 +01:00,26.152874999999998
GB,PM2.5,µg/m3,2020-01-01 22:00:00 +01:00,26.32425
GB,PM2.5,µg/m3,2020-01-01 23:00:00 +01:00,24.621
GB,PM2.5,µg/m3,2020-01-02 00:00:00 +01:00,21.955875000000002
GB,PM2.5,µg/m3,2020-01-02 01:00:00 +01:00,16.730444444444444
GB,PM2.5,µg/m3,2020-01-02 02:00:00 +01:00,13.557444444444444
GB,PM2.5,µg/m3,2020-01-02 03:00:00 +01:00,13.177777777777777
GB,PM2.5,µg/m3,2020-01-02 04:00:00 +01:00,12.38888888888889
GB,PM2.5,µg/m3,2020-01-02 05:00:00 +01:00,12.143222222222224
GB,PM2.5,µg/m3,2020-01-02 06:00:00 +01:00,12.086333333333336
GB,PM2.5,µg/m3,2020-01-02 07:00:00 +01:00,11.426222222222222
GB,PM2.5,µg/m3,2020-01-02 08:00:00 +01:00,8.988111111111113
GB,PM2.5,µg/m3,2020-01-02 09:00:00 +01:00,8.743777777777778
GB,PM2.5,µg/m3,2020-01-02 10:00:00 +01:00,6.962444444444444
GB,PM2.5,µg/m3,2020-01-02 11:00:00 +01:00,6.145444444444444
GB,PM2.5,µg/m3,2020-01-02 12:00:00 +01:00,5.280111111111111
GB,PM2.5,µg/m3,2020-01-02 13:00:00 +01:00,6.433777777777778
GB,PM2.5,µg/m3,2020-01-02 14:00:00 +01:00,8.427222222222222
GB,PM2.5,µg/m3,2020-01-02 15:00:00 +01:00,7.667333333333334
GB,PM2.5,µg/m3,2020-01-02 16:00:00 +01:00,7.296222222222222
GB,PM2.5,µg/m3,2020-01-02 17:00:00 +01:00,7.063555555555556
GB,PM2.5,µg/m3,2020-01-02 18:00:00 +01:00,7.251333333333333
GB,PM2.5,µg/m3,2020-01-02 19:00:00 +01:00,6.360222222222222
GB,PM2.5,µg/m3,2020-01-02 20:00:00 +01:00,6.760777777777779
GB,PM2.5,µg/m3,2020-01-02 21:00:00 +01:00,7.192111111111111
GB,PM2.5,µg/m3,2020-01-02 22:00:00 +01:00,7.068555555555555
GB,PM2.5,µg/m3,2020-01-02 23:00:00 +01:00,7.554
GB,PM2.5,µg/m3,2020-01-03 00:00:00 +01:00,6.534333333333333
GB,PM2.5,µg/m3,2020-01-03 01:00:00 +01:00,6.9127777777777775
GB,PM2.5,µg/m3,2020-01-03 02:00:00 +01:00,6.227888888888888
GB,PM2.5,µg/m3,2020-01-03 03:00:00 +01:00,5.777111111111112
GB,PM2.5,µg/m3,2020-01-03 04:00:00 +01:00,4.283333333333333
GB,PM2.5,µg/m3,2020-01-03 05:00:00 +01:00,2.902
GB,PM2.5,µg/m3,2020-01-03 06:00:00 +01:00,2.854666666666667
GB,PM2.5,µg/m3,2020-01-03 07:00:00 +01:00,2.655333333333333
GB,PM2.5,µg/m3,2020-01-03 08:00:00 +01:00,3.3718888888888885
GB,PM2.5,µg/m3,2020-01-03 09:00:00 +01:00,4.313
GB,PM2.5,µg/m3,2020-01-03 10:00:00 +01:00,4.4926666666666675
GB,PM2.5,µg/m3,2020-01-03 11:00:00 +01:00,6.792
GB,PM2.5,µg/m3,2020-01-03 12:00:00 +01:00,8.070222222222222
GB,PM2.5,µg/m3,2020-01-03 13:00:00 +01:00,7.135888888888889
GB,PM2.5,µg/m3,2020-01-03 14:00:00 +01:00,6.415777777777778
