Countrycode,AirPollutant,UnitOfMeasurement,DatetimeBegin,mean o3 (µg/m3)
PT,O3,µg/m3,2016-01-01 00:00:00 +01:00,8.850000000000001
PT,O3,µg/m3,2016-01-01 01:00:00 +01:00,8.199999997777779
PT,O3,µg/m3,2016-01-01 02:00:00 +01:00,11.688888887777777
PT,O3,µg/m3,2016-01-01 03:00:00 +01:00,10.34444444111111
PT,O3,µg/m3,2016-01-01 04:00:00 +01:00,14.277777773333334
PT,O3,µg/m3,2016-01-01 05:00:00 +01:00,22.03333332888889
PT,O3,µg/m3,2016-01-01 06:00:00 +01:00,34.64444444111111
PT,O3,µg/m3,2016-01-01 07:00:00 +01:00,47.39999999444445
PT,O3,µg/m3,2016-01-01 08:00:00 +01:00,55.03333333222222
PT,O3,µg/m3,2016-01-01 09:00:00 +01:00,59.01111110444444
PT,O3,µg/m3,2016-01-01 10:00:00 +01:00,60.66666666333333
PT,O3,µg/m3,2016-01-01 11:00:00 +01:00,57.77777777333333
PT,O3,µg/m3,2016-01-01 12:00:00 +01:00,57.08888888555556
PT,O3,µg/m3,2016-01-01 13:00:00 +01:00,57.144444439999994
PT,O3,µg/m3,2016-01-01 14:00:00 +01:00,62.722222217777784
PT,O3,µg/m3,2016-01-01 15:00:00 +01:00,66.10000000000001
PT,O3,µg/m3,2016-01-01 16:00:00 +01:00,66.81111110444445
PT,O3,µg/m3,2016-01-01 17:00:00 +01:00,60.522222218888906
PT,O3,µg/m3,2016-01-01 18:00:00 +01:00,50.255555550000004
PT,O3,µg/m3,2016-01-01 19:00:00 +01:00,43.833333331111106
PT,O3,µg/m3,2016-01-01 20:00:00 +01:00,28.45555555555556
PT,O3,µg/m3,2016-01-01 21:00:00 +01:00,28.899999995555554
PT,O3,µg/m3,2016-01-01 22:00:00 +01:00,25.13333333222222
PT,O3,µg/m3,2016-01-01 23:00:00 +01:00,24.911111107777778
PT,O3,µg/m3,2016-01-02 00:00:00 +01:00,33.733333327777785
PT,O3,µg/m3,2016-01-02 01:00:00 +01:00,18.099999995555557
PT,O3,µg/m3,2016-01-02 02:00:00 +01:00,25.155555553333333
PT,O3,µg/m3,2016-01-02 03:00:00 +01:00,30.22222221888889
PT,O3,µg/m3,2016-01-02 04:00:00 +01:00,33.544444437777784
PT,O3,µg/m3,2016-01-02 05:00:00 +01:00,29.255555554444445
PT,O3,µg/m3,2016-01-02 06:00:00 +01:00,28.411111107777778
PT,O3,µg/m3,2016-01-02 07:00:00 +01:00,28.433333329999996
PT,O3,µg/m3,2016-01-02 08:00:00 +01:00,19.177777774444444
PT,O3,µg/m3,2016-01-02 09:00:00 +01:00,14.255555551111108
PT,O3,µg/m3,2016-01-02 10:00:00 +01:00,11.755555551111112
PT,O3,µg/m3,2016-01-02 11:00:00 +01:00,22.055555551111112
PT,O3,µg/m3,2016-01-02 12:00:00 +01:00,41.27777777555556
PT,O3,µg/m3,2016-01-02 13:00:00 +01:00,57.05555555000001
PT,O3,µg/m3,2016-01-02 14:00:00 +01:00,61.97777777555555
PT,O3,µg/m3,2016-01-02 15:00:00 +01:00,62.99999999777778
PT,O3,µg/m3,2016-01-02 16:00:00 +01:00,60.28888888555556
PT,O3,µg/m3,2016-01-02 17:00:00 +01:00,54.21111110777778
PT,O3,µg/m3,2016-01-02 18:00:00 +01:00,41.611111109999996
PT,O3,µg/m3,2016-01-02 19:00:00 +01:00,37.25555555333333
PT,O3,µg/m3,2016-01-02 20:00:00 +01:00,36.09999999666667
PT,O3,µg/m3,2016-01-02 21:00:00 +01:00,39.35555555333334
PT,O3,µg/m3,2016-01-02 22:00:00 +01:00,30.922222218888887
PT,O3,µg/m3,2016-01-02 23:00:00 +01:00,21.75555555111111
PT,O3,µg/m3,2016-01-03 00:00:00 +01:00,18.27777777444444
PT,O3,µg/m3,2016-01-03 01:00:00 +01:00,20.433333328888885
PT,O3,µg/m3,2016-01-03 02:00:00 +01:00,37.85555555333334
PT,O3,µg/m3,2016-01-03 03:00:00 +01:00,57.43333332888889
PT,O3,µg/m3,2016-01-03 04:00:00 +01:00,69.88888888444444
PT,O3,µg/m3,2016-01-03 05:00:00 +01:00,70.95555555444444
PT,O3,µg/m3,2016-01-03 06:00:00 +01:00,72.52222221666668
PT,O3,µg/m3,2016-01-03 07:00:00 +01:00,71.05555554888889
PT,O3,µg/m3,2016-01-03 08:00:00 +01:00,70.51111110444444
PT,O3,µg/m3,2016-01-03 09:00:00 +01:00,70.47777777555555
PT,O3,µg/m3,2016-01-03 10:00:00 +01:00,67.95555555333334
PT,O3,µg/m3,2016-01-03 11:00:00 +01:00,63.82222221777777
PT,O3,µg/m3,2016-01-03 12:00:00 +01:00,61.63333332777778
PT,O3,µg/m3,2016-01-03 13:00:00 +01:00,59.644444442222216
PT,O3,µg/m3,2016-01-03 14:00:00 +01:00,55.09999999444445
PT,O3,µg/m3,2016-01-03 15:00:00 +01:00,51.62222221555555
PT,O3,µg/m3,2016-01-03 16:00:00 +01:00,48.81111111111111
PT,O3,µg/m3,2016-01-03 17:00:00 +01:00,47.399999997777776
PT,O3,µg/m3,2016-01-03 18:00:00 +01:00,45.166666663333345
PT,O3,µg/m3,2016-01-03 19:00:00 +01:00,45.399999995555554
PT,O3,µg/m3,2016-01-03 20:00:00 +01:00,45.15555555
PT,O3,µg/m3,2016-01-03 21:00:00 +01:00,44.95555555111111
PT,O3,µg/m3,2016-01-03 22:00:00 +01:00,44.33333332888889
PT,O3,µg/m3,2016-01-03 23:00:00 +01:00,44.31111110555556
PT,O3,µg/m3,2016-01-04 00:00:00 +01:00,45.466666664444446
PT,O3,µg/m3,2016-01-04 01:00:00 +01:00,46.78888888666667
PT,O3,µg/m3,2016-01-04 02:00:00 +01:00,48.38888888111111
PT,O3,µg/m3,2016-01-04 03:00:00 +01:00,48.95555555000001
