Countrycode,AirPollutant,UnitOfMeasurement,DatetimeBegin,mean pm25 (µg/m3)
GB,PM2.5,µg/m3,2017-01-01 00:00:00 +01:00,26.046666664444448
GB,PM2.5,µg/m3,2017-01-01 01:00:00 +01:00,31.003333330000004
GB,PM2.5,µg/m3,2017-01-01 02:00:00 +01:00,26.069999996666667
GB,PM2.5,µg/m3,2017-01-01 03:00:00 +01:00,20.75333333
GB,PM2.5,µg/m3,2017-01-01 04:00:00 +01:00,19.90333333
GB,PM2.5,µg/m3,2017-01-01 05:00:00 +01:00,22.43666666
GB,PM2.5,µg/m3,2017-01-01 06:00:00 +01:00,23.03666666166667
GB,PM2.5,µg/m3,2017-01-01 07:00:00 +01:00,22.60333332833333
GB,PM2.5,µg/m3,2017-01-01 08:00:00 +01:00,18.786666665000002
GB,PM2.5,µg/m3,2017-01-01 09:00:00 +01:00,18.90333333
GB,PM2.5,µg/m3,2017-01-01 10:00:00 +01:00,17.103333329999998
GB,PM2.5,µg/m3,2017-01-01 11:00:00 +01:00,13.036666663333335
GB,PM2.5,µg/m3,2017-01-01 12:00:00 +01:00,10.969999998333334
GB,PM2.5,µg/m3,2017-01-01 13:00:00 +01:00,9.269999995000001
GB,PM2.5,µg/m3,2017-01-01 14:00:00 +01:00,10.236666665
GB,PM2.5,µg/m3,2017-01-01 15:00:00 +01:00,6.669999993333334
GB,PM2.5,µg/m3,2017-01-01 16:00:00 +01:00,3.736666656666667
GB,PM2.5,µg/m3,2017-01-01 17:00:00 +01:00,2.77
GB,PM2.5,µg/m3,2017-01-01 18:00:00 +01:00,2.60333333
GB,PM2.5,µg/m3,2017-01-01 19:00:00 +01:00,3.3366666650000005
GB,PM2.5,µg/m3,2017-01-01 20:00:00 +01:00,3.35333333
GB,PM2.5,µg/m3,2017-01-01 21:00:00 +01:00,4.669999995
GB,PM2.5,µg/m3,2017-01-01 22:00:00 +01:00,5.269999996666667
GB,PM2.5,µg/m3,2017-01-01 23:00:00 +01:00,5.403333328333335
GB,PM2.5,µg/m3,2017-01-02 00:00:00 +01:00,5.594999996249999
GB,PM2.5,µg/m3,2017-01-02 01:00:00 +01:00,4.319499993333333
GB,PM2.5,µg/m3,2017-01-02 02:00:00 +01:00,3.936166663333333
GB,PM2.5,µg/m3,2017-01-02 03:00:00 +01:00,5.4361666616666655
GB,PM2.5,µg/m3,2017-01-02 04:00:00 +01:00,4.769499996666667
GB,PM2.5,µg/m3,2017-01-02 05:00:00 +01:00,5.686166663333334
GB,PM2.5,µg/m3,2017-01-02 06:00:00 +01:00,3.8695
GB,PM2.5,µg/m3,2017-01-02 07:00:00 +01:00,3.8194999966666665
GB,PM2.5,µg/m3,2017-01-02 08:00:00 +01:00,4.70283333
GB,PM2.5,µg/m3,2017-01-02 09:00:00 +01:00,5.019499995
GB,PM2.5,µg/m3,2017-01-02 10:00:00 +01:00,6.736166661666668
GB,PM2.5,µg/m3,2017-01-02 11:00:00 +01:00,6.486166663333333
GB,PM2.5,µg/m3,2017-01-02 12:00:00 +01:00,5.986166661666666
GB,PM2.5,µg/m3,2017-01-02 13:00:00 +01:00,6.70283333
GB,PM2.5,µg/m3,2017-01-02 14:00:00 +01:00,7.302833326666666
GB,PM2.5,µg/m3,2017-01-02 15:00:00 +01:00,6.986166661666668
GB,PM2.5,µg/m3,2017-01-02 16:00:00 +01:00,7.519499998333334
GB,PM2.5,µg/m3,2017-01-02 17:00:00 +01:00,9.486166663333334
GB,PM2.5,µg/m3,2017-01-02 18:00:00 +01:00,11.819499998333333
GB,PM2.5,µg/m3,2017-01-02 19:00:00 +01:00,13.969499995
GB,PM2.5,µg/m3,2017-01-02 20:00:00 +01:00,13.652833333333334
GB,PM2.5,µg/m3,2017-01-02 21:00:00 +01:00,15.402833331666665
GB,PM2.5,µg/m3,2017-01-02 22:00:00 +01:00,18.652833328333333
GB,PM2.5,µg/m3,2017-01-02 23:00:00 +01:00,21.55283333
GB,PM2.5,µg/m3,2017-01-03 00:00:00 +01:00,18.3521249925
GB,PM2.5,µg/m3,2017-01-03 01:00:00 +01:00,19.61883333
GB,PM2.5,µg/m3,2017-01-03 02:00:00 +01:00,17.868833331666668
GB,PM2.5,µg/m3,2017-01-03 03:00:00 +01:00,16.98549999833333
GB,PM2.5,µg/m3,2017-01-03 04:00:00 +01:00,16.152166663333333
GB,PM2.5,µg/m3,2017-01-03 05:00:00 +01:00,12.702166661666666
GB,PM2.5,µg/m3,2017-01-03 06:00:00 +01:00,14.002166663333334
GB,PM2.5,µg/m3,2017-01-03 07:00:00 +01:00,11.535499993333334
GB,PM2.5,µg/m3,2017-01-03 08:00:00 +01:00,10.685499995
GB,PM2.5,µg/m3,2017-01-03 09:00:00 +01:00,9.944714281428572
GB,PM2.5,µg/m3,2017-01-03 10:00:00 +01:00,12.34471428142857
GB,PM2.5,µg/m3,2017-01-03 11:00:00 +01:00,15.373285712857141
GB,PM2.5,µg/m3,2017-01-03 12:00:00 +01:00,12.47328571
GB,PM2.5,µg/m3,2017-01-03 13:00:00 +01:00,11.816142857142859
GB,PM2.5,µg/m3,2017-01-03 14:00:00 +01:00,10.516666666666666
GB,PM2.5,µg/m3,2017-01-03 15:00:00 +01:00,7.749999993333333
GB,PM2.5,µg/m3,2017-01-03 16:00:00 +01:00,6.399999993333334
GB,PM2.5,µg/m3,2017-01-03 17:00:00 +01:00,9.733333328333334
GB,PM2.5,µg/m3,2017-01-03 18:00:00 +01:00,12.599999998333333
GB,PM2.5,µg/m3,2017-01-03 19:00:00 +01:00,12.683333328333333
GB,PM2.5,µg/m3,2017-01-03 20:00:00 +01:00,14.999999998333331
GB,PM2.5,µg/m3,2017-01-03 21:00:00 +01:00,11.833333330000002
GB,PM2.5,µg/m3,2017-01-03 22:00:00 +01:00,12.316666663333335
GB,PM2.5,µg/m3,2017-01-03 23:00:00 +01:00,9.649999996666667
GB,PM2.5,µg/m3,2017-01-04 00:00:00 +01:00,10.151428571428571
GB,PM2.5,µg/m3,2017-01-04 01:00:00 +01:00,6.983333328333334
GB,PM2.5,µg/m3,2017-01-04 02:00:00 +01:00,7.816666663333334
GB,PM2.5,µg/m3,2017-01-04 03:00:00 +01:00,7.416666663333333
GB,PM2.5,µg/m3,2017-01-04 04:00:00 +01:00,7.399999998333333
GB,PM2.5,µg/m3,2017-01-04 05:00:00 +01:00,6.116666661666668
GB,PM2.5,µg/m3,2017-01-04 06:00:00 +01:00,5.249999996666666
GB,PM2.5,µg/m3,2017-01-04 07:00:00 +01:00,6.166666665
GB,PM2.5,µg/m3,2017-01-04 08:00:00 +01:00,7.683333328333333
GB,PM2.5,µg/m3,2017-01-04 09:00:00 +01:00,6.466666658333334
GB,PM2.5,µg/m3,2017-01-04 10:00:00 +01:00,8.719999999999999
GB,PM2.5,µg/m3,2017-01-04 11:00:00 +01:00,8.066666661666668
GB,PM2.5,µg/m3,2017-01-04 12:00:00 +01:00,6.549999998333334
