Countrycode,AirPollutant,UnitOfMeasurement,DatetimeBegin,mean pm25 (µg/m3)
AT,PM2.5,µg/m3,2017-01-01 00:00:00 +01:00,134.757648458
AT,PM2.5,µg/m3,2017-01-01 01:00:00 +01:00,164.965752915
AT,PM2.5,µg/m3,2017-01-01 02:00:00 +01:00,129.3387508333333
AT,PM2.5,µg/m3,2017-01-01 03:00:00 +01:00,105.45966656666667
AT,PM2.5,µg/m3,2017-01-01 04:00:00 +01:00,98.78899764500001
AT,PM2.5,µg/m3,2017-01-01 05:00:00 +01:00,91.51391727999999
AT,PM2.5,µg/m3,2017-01-01 06:00:00 +01:00,89.585082365
AT,PM2.5,µg/m3,2017-01-01 07:00:00 +01:00,81.45699881666667
AT,PM2.5,µg/m3,2017-01-01 08:00:00 +01:00,75.779165895
AT,PM2.5,µg/m3,2017-01-01 09:00:00 +01:00,72.41283288666666
AT,PM2.5,µg/m3,2017-01-01 10:00:00 +01:00,72.07925096166667
AT,PM2.5,µg/m3,2017-01-01 11:00:00 +01:00,74.37908426166666
AT,PM2.5,µg/m3,2017-01-01 12:00:00 +01:00,75.84283319500001
AT,PM2.5,µg/m3,2017-01-01 13:00:00 +01:00,73.97858300666667
AT,PM2.5,µg/m3,2017-01-01 14:00:00 +01:00,70.726500185
AT,PM2.5,µg/m3,2017-01-01 15:00:00 +01:00,64.97374978666666
AT,PM2.5,µg/m3,2017-01-01 16:00:00 +01:00,67.187086095
AT,PM2.5,µg/m3,2017-01-01 17:00:00 +01:00,68.47174961833333
AT,PM2.5,µg/m3,2017-01-01 18:00:00 +01:00,66.72475114666666
AT,PM2.5,µg/m3,2017-01-01 19:00:00 +01:00,66.23916688499999
AT,PM2.5,µg/m3,2017-01-01 20:00:00 +01:00,65.41408346833335
AT,PM2.5,µg/m3,2017-01-01 21:00:00 +01:00,63.83675066
AT,PM2.5,µg/m3,2017-01-01 22:00:00 +01:00,61.554250708333335
AT,PM2.5,µg/m3,2017-01-01 23:00:00 +01:00,58.666749943333336
AT,PM2.5,µg/m3,2017-01-02 00:00:00 +01:00,47.80065097
AT,PM2.5,µg/m3,2017-01-02 01:00:00 +01:00,57.30933379333334
AT,PM2.5,µg/m3,2017-01-02 02:00:00 +01:00,55.286666226666675
AT,PM2.5,µg/m3,2017-01-02 03:00:00 +01:00,53.57591564833334
AT,PM2.5,µg/m3,2017-01-02 04:00:00 +01:00,51.59258460166668
AT,PM2.5,µg/m3,2017-01-02 05:00:00 +01:00,50.24999935
AT,PM2.5,µg/m3,2017-01-02 06:00:00 +01:00,49.58816718
AT,PM2.5,µg/m3,2017-01-02 07:00:00 +01:00,47.723833074999995
AT,PM2.5,µg/m3,2017-01-02 08:00:00 +01:00,47.624999988333336
AT,PM2.5,µg/m3,2017-01-02 09:00:00 +01:00,48.140333805000004
AT,PM2.5,µg/m3,2017-01-02 10:00:00 +01:00,49.41841696666666
AT,PM2.5,µg/m3,2017-01-02 11:00:00 +01:00,49.77158291166668
AT,PM2.5,µg/m3,2017-01-02 12:00:00 +01:00,43.1151657
AT,PM2.5,µg/m3,2017-01-02 13:00:00 +01:00,31.572083463333332
AT,PM2.5,µg/m3,2017-01-02 14:00:00 +01:00,28.75791676333333
AT,PM2.5,µg/m3,2017-01-02 15:00:00 +01:00,28.127750385
AT,PM2.5,µg/m3,2017-01-02 16:00:00 +01:00,19.741166106666668
AT,PM2.5,µg/m3,2017-01-02 17:00:00 +01:00,16.217166255
AT,PM2.5,µg/m3,2017-01-02 18:00:00 +01:00,18.10741646
AT,PM2.5,µg/m3,2017-01-02 19:00:00 +01:00,18.611583383333333
AT,PM2.5,µg/m3,2017-01-02 20:00:00 +01:00,19.019166621666667
AT,PM2.5,µg/m3,2017-01-02 21:00:00 +01:00,18.743166758333334
AT,PM2.5,µg/m3,2017-01-02 22:00:00 +01:00,18.502582863333334
AT,PM2.5,µg/m3,2017-01-02 23:00:00 +01:00,16.614416273333333
AT,PM2.5,µg/m3,2017-01-03 00:00:00 +01:00,12.6111504
AT,PM2.5,µg/m3,2017-01-03 01:00:00 +01:00,15.403500388333335
AT,PM2.5,µg/m3,2017-01-03 02:00:00 +01:00,15.269916525000001
AT,PM2.5,µg/m3,2017-01-03 03:00:00 +01:00,15.253250428333333
AT,PM2.5,µg/m3,2017-01-03 04:00:00 +01:00,13.140499901666667
AT,PM2.5,µg/m3,2017-01-03 05:00:00 +01:00,15.098916523333331
AT,PM2.5,µg/m3,2017-01-03 06:00:00 +01:00,16.97925042333333
AT,PM2.5,µg/m3,2017-01-03 07:00:00 +01:00,16.683749668333334
AT,PM2.5,µg/m3,2017-01-03 08:00:00 +01:00,12.053666585
AT,PM2.5,µg/m3,2017-01-03 09:00:00 +01:00,10.258566851666666
AT,PM2.5,µg/m3,2017-01-03 10:00:00 +01:00,11.767274691666666
AT,PM2.5,µg/m3,2017-01-03 11:00:00 +01:00,10.255283026666667
AT,PM2.5,µg/m3,2017-01-03 12:00:00 +01:00,8.765716856666668
AT,PM2.5,µg/m3,2017-01-03 13:00:00 +01:00,8.890575078333333
AT,PM2.5,µg/m3,2017-01-03 14:00:00 +01:00,10.244625081666667
AT,PM2.5,µg/m3,2017-01-03 15:00:00 +01:00,9.350691546666667
AT,PM2.5,µg/m3,2017-01-03 16:00:00 +01:00,10.861100033333335
AT,PM2.5,µg/m3,2017-01-03 17:00:00 +01:00,11.759416889999999
AT,PM2.5,µg/m3,2017-01-03 18:00:00 +01:00,10.357733243333334
AT,PM2.5,µg/m3,2017-01-03 19:00:00 +01:00,9.11808347
AT,PM2.5,µg/m3,2017-01-03 20:00:00 +01:00,9.261816571666666
AT,PM2.5,µg/m3,2017-01-03 21:00:00 +01:00,7.265099991666666
AT,PM2.5,µg/m3,2017-01-03 22:00:00 +01:00,6.653100081666667
AT,PM2.5,µg/m3,2017-01-03 23:00:00 +01:00,5.586150001666667
AT,PM2.5,µg/m3,2017-01-04 00:00:00 +01:00,4.473230043
AT,PM2.5,µg/m3,2017-01-04 01:00:00 +01:00,4.235783288333333
AT,PM2.5,µg/m3,2017-01-04 02:00:00 +01:00,3.496549995
AT,PM2.5,µg/m3,2017-01-04 03:00:00 +01:00,3.9173582900000006
AT,PM2.5,µg/m3,2017-01-04 04:00:00 +01:00,3.4743666549999994
