Countrycode,AirPollutant,UnitOfMeasurement,DatetimeBegin,mean no2 (µg/m3)
NL,NO2,µg/m3,2018-01-01 00:00:00 +01:00,21.809999998000002
NL,NO2,µg/m3,2018-01-01 01:00:00 +01:00,22.93333332666667
NL,NO2,µg/m3,2018-01-01 02:00:00 +01:00,18.41111110777778
NL,NO2,µg/m3,2018-01-01 03:00:00 +01:00,14.889999995999997
NL,NO2,µg/m3,2018-01-01 04:00:00 +01:00,11.339999994999998
NL,NO2,µg/m3,2018-01-01 05:00:00 +01:00,12.499999996000001
NL,NO2,µg/m3,2018-01-01 06:00:00 +01:00,13.829999995999998
NL,NO2,µg/m3,2018-01-01 07:00:00 +01:00,20.719999998000002
NL,NO2,µg/m3,2018-01-01 08:00:00 +01:00,20.219999997
NL,NO2,µg/m3,2018-01-01 09:00:00 +01:00,16.629999995
NL,NO2,µg/m3,2018-01-01 10:00:00 +01:00,17.529999995000004
NL,NO2,µg/m3,2018-01-01 11:00:00 +01:00,16.609999997000003
NL,NO2,µg/m3,2018-01-01 12:00:00 +01:00,17.279999997
NL,NO2,µg/m3,2018-01-01 13:00:00 +01:00,20.409999995
NL,NO2,µg/m3,2018-01-01 14:00:00 +01:00,25.869999996
NL,NO2,µg/m3,2018-01-01 15:00:00 +01:00,31.219999995000002
NL,NO2,µg/m3,2018-01-01 16:00:00 +01:00,35.93999999500001
NL,NO2,µg/m3,2018-01-01 17:00:00 +01:00,38.729999994
NL,NO2,µg/m3,2018-01-01 18:00:00 +01:00,39.289999995
NL,NO2,µg/m3,2018-01-01 19:00:00 +01:00,42.149999996999995
NL,NO2,µg/m3,2018-01-01 20:00:00 +01:00,32.50999999700001
NL,NO2,µg/m3,2018-01-01 21:00:00 +01:00,30.589999996
NL,NO2,µg/m3,2018-01-01 22:00:00 +01:00,30.099999998000005
NL,NO2,µg/m3,2018-01-01 23:00:00 +01:00,22.009999997
NL,NO2,µg/m3,2018-01-02 00:00:00 +01:00,18.379999996
NL,NO2,µg/m3,2018-01-02 01:00:00 +01:00,15.459999995999999
NL,NO2,µg/m3,2018-01-02 02:00:00 +01:00,19.159999995
NL,NO2,µg/m3,2018-01-02 03:00:00 +01:00,15.639999996
NL,NO2,µg/m3,2018-01-02 04:00:00 +01:00,18.719999995000002
NL,NO2,µg/m3,2018-01-02 05:00:00 +01:00,16.769999993000003
NL,NO2,µg/m3,2018-01-02 06:00:00 +01:00,21.439999998
NL,NO2,µg/m3,2018-01-02 07:00:00 +01:00,24.244444441111114
NL,NO2,µg/m3,2018-01-02 08:00:00 +01:00,28.919999995999994
NL,NO2,µg/m3,2018-01-02 09:00:00 +01:00,32.05454545181818
NL,NO2,µg/m3,2018-01-02 10:00:00 +01:00,30.229999996000004
NL,NO2,µg/m3,2018-01-02 11:00:00 +01:00,23.909999998
NL,NO2,µg/m3,2018-01-02 12:00:00 +01:00,26.899999995
NL,NO2,µg/m3,2018-01-02 13:00:00 +01:00,30.829999995999998
NL,NO2,µg/m3,2018-01-02 14:00:00 +01:00,38.389999996
NL,NO2,µg/m3,2018-01-02 15:00:00 +01:00,42.65454544999999
NL,NO2,µg/m3,2018-01-02 16:00:00 +01:00,46.419999996
NL,NO2,µg/m3,2018-01-02 17:00:00 +01:00,47.459999995000004
NL,NO2,µg/m3,2018-01-02 18:00:00 +01:00,43.109999996999996
NL,NO2,µg/m3,2018-01-02 19:00:00 +01:00,24.109999997
NL,NO2,µg/m3,2018-01-02 20:00:00 +01:00,18.629999997
NL,NO2,µg/m3,2018-01-02 21:00:00 +01:00,23.519999996000003
NL,NO2,µg/m3,2018-01-02 22:00:00 +01:00,25.569999999
NL,NO2,µg/m3,2018-01-02 23:00:00 +01:00,22.79999999777778
NL,NO2,µg/m3,2018-01-03 00:00:00 +01:00,11.85555555222222
NL,NO2,µg/m3,2018-01-03 01:00:00 +01:00,10.044444442222222
NL,NO2,µg/m3,2018-01-03 02:00:00 +01:00,9.33333333
NL,NO2,µg/m3,2018-01-03 03:00:00 +01:00,7.577777771111111
NL,NO2,µg/m3,2018-01-03 04:00:00 +01:00,5.189999996
NL,NO2,µg/m3,2018-01-03 05:00:00 +01:00,7.229999996000001
NL,NO2,µg/m3,2018-01-03 06:00:00 +01:00,8.209999997
NL,NO2,µg/m3,2018-01-03 07:00:00 +01:00,12.959999995
NL,NO2,µg/m3,2018-01-03 08:00:00 +01:00,14.577777772222223
NL,NO2,µg/m3,2018-01-03 09:00:00 +01:00,12.611111106666668
NL,NO2,µg/m3,2018-01-03 10:00:00 +01:00,11.239999994
NL,NO2,µg/m3,2018-01-03 11:00:00 +01:00,10.739999996
NL,NO2,µg/m3,2018-01-03 12:00:00 +01:00,11.339999994
NL,NO2,µg/m3,2018-01-03 13:00:00 +01:00,13.039999996
NL,NO2,µg/m3,2018-01-03 14:00:00 +01:00,13.409999996
NL,NO2,µg/m3,2018-01-03 15:00:00 +01:00,13.459999999
NL,NO2,µg/m3,2018-01-03 16:00:00 +01:00,14.449999998000001
NL,NO2,µg/m3,2018-01-03 17:00:00 +01:00,14.409999997
NL,NO2,µg/m3,2018-01-03 18:00:00 +01:00,13.309999995999998
NL,NO2,µg/m3,2018-01-03 19:00:00 +01:00,12.369999995999999
