Countrycode,AirPollutant,UnitOfMeasurement,DatetimeBegin,mean pm10 (µg/m3)
AT,PM10,µg/m3,2017-01-01 00:00:00 +01:00,167.30004929600003
AT,PM10,µg/m3,2017-01-01 01:00:00 +01:00,191.49218983615384
AT,PM10,µg/m3,2017-01-01 02:00:00 +01:00,171.1788855246154
AT,PM10,µg/m3,2017-01-01 03:00:00 +01:00,148.97527107076922
AT,PM10,µg/m3,2017-01-01 04:00:00 +01:00,126.13730737846157
AT,PM10,µg/m3,2017-01-01 05:00:00 +01:00,106.79807632769231
AT,PM10,µg/m3,2017-01-01 06:00:00 +01:00,98.8717313823077
AT,PM10,µg/m3,2017-01-01 07:00:00 +01:00,85.54923041846153
AT,PM10,µg/m3,2017-01-01 08:00:00 +01:00,82.23823311538462
AT,PM10,µg/m3,2017-01-01 09:00:00 +01:00,82.08815412538462
AT,PM10,µg/m3,2017-01-01 10:00:00 +01:00,83.77688480538463
AT,PM10,µg/m3,2017-01-01 11:00:00 +01:00,80.40730930076924
AT,PM10,µg/m3,2017-01-01 12:00:00 +01:00,79.55023192307691
AT,PM10,µg/m3,2017-01-01 13:00:00 +01:00,77.51438433076922
AT,PM10,µg/m3,2017-01-01 14:00:00 +01:00,73.03746208076923
AT,PM10,µg/m3,2017-01-01 15:00:00 +01:00,72.26138421999998
AT,PM10,µg/m3,2017-01-01 16:00:00 +01:00,75.59588622153845
AT,PM10,µg/m3,2017-01-01 17:00:00 +01:00,80.53049937615386
AT,PM10,µg/m3,2017-01-01 18:00:00 +01:00,81.75626988615386
AT,PM10,µg/m3,2017-01-01 19:00:00 +01:00,73.45038545076923
AT,PM10,µg/m3,2017-01-01 20:00:00 +01:00,68.8199603646154
AT,PM10,µg/m3,2017-01-01 21:00:00 +01:00,66.38727099153847
AT,PM10,µg/m3,2017-01-01 22:00:00 +01:00,65.16784579076922
AT,PM10,µg/m3,2017-01-01 23:00:00 +01:00,63.56807737
AT,PM10,µg/m3,2017-01-02 00:00:00 +01:00,54.6956005025
AT,PM10,µg/m3,2017-01-02 01:00:00 +01:00,61.26192356230769
AT,PM10,µg/m3,2017-01-02 02:00:00 +01:00,56.75026966
AT,PM10,µg/m3,2017-01-02 03:00:00 +01:00,55.03392409230769
AT,PM10,µg/m3,2017-01-02 04:00:00 +01:00,53.63446131846154
AT,PM10,µg/m3,2017-01-02 05:00:00 +01:00,52.802615523076916
AT,PM10,µg/m3,2017-01-02 06:00:00 +01:00,51.6685004523077
AT,PM10,µg/m3,2017-01-02 07:00:00 +01:00,49.981038597692304
AT,PM10,µg/m3,2017-01-02 08:00:00 +01:00,50.011615157692304
AT,PM10,µg/m3,2017-01-02 09:00:00 +01:00,50.25519266999999
AT,PM10,µg/m3,2017-01-02 10:00:00 +01:00,51.65980822076923
AT,PM10,µg/m3,2017-01-02 11:00:00 +01:00,52.98665383076922
AT,PM10,µg/m3,2017-01-02 12:00:00 +01:00,49.800654182307696
