Countrycode,AirPollutant,UnitOfMeasurement,DatetimeBegin,mean pm25 (µg/m3)
AT,PM2.5,µg/m3,2016-01-01 00:00:00 +01:00,77.56492232500001
AT,PM2.5,µg/m3,2016-01-01 01:00:00 +01:00,72.677249905
AT,PM2.5,µg/m3,2016-01-01 02:00:00 +01:00,55.096748345
AT,PM2.5,µg/m3,2016-01-01 03:00:00 +01:00,55.155748355
AT,PM2.5,µg/m3,2016-01-01 04:00:00 +01:00,56.650251374999996
AT,PM2.5,µg/m3,2016-01-01 05:00:00 +01:00,42.906002035
AT,PM2.5,µg/m3,2016-01-01 06:00:00 +01:00,33.577249515
AT,PM2.5,µg/m3,2016-01-01 07:00:00 +01:00,31.375499725
AT,PM2.5,µg/m3,2016-01-01 08:00:00 +01:00,30.7907505
AT,PM2.5,µg/m3,2016-01-01 09:00:00 +01:00,29.794750200000003
AT,PM2.5,µg/m3,2016-01-01 10:00:00 +01:00,30.237251275
AT,PM2.5,µg/m3,2016-01-01 11:00:00 +01:00,33.611248005
AT,PM2.5,µg/m3,2016-01-01 12:00:00 +01:00,34.781997669999996
AT,PM2.5,µg/m3,2016-01-01 13:00:00 +01:00,38.764747615
AT,PM2.5,µg/m3,2016-01-01 14:00:00 +01:00,40.864000315
AT,PM2.5,µg/m3,2016-01-01 15:00:00 +01:00,40.92850112
AT,PM2.5,µg/m3,2016-01-01 16:00:00 +01:00,41.139249795
AT,PM2.5,µg/m3,2016-01-01 17:00:00 +01:00,35.706249225
AT,PM2.5,µg/m3,2016-01-01 18:00:00 +01:00,33.884250635
AT,PM2.5,µg/m3,2016-01-01 19:00:00 +01:00,30.11475181
AT,PM2.5,µg/m3,2016-01-01 20:00:00 +01:00,29.160751335
AT,PM2.5,µg/m3,2016-01-01 21:00:00 +01:00,27.059250825
AT,PM2.5,µg/m3,2016-01-01 22:00:00 +01:00,19.100249765
AT,PM2.5,µg/m3,2016-01-01 23:00:00 +01:00,16.77850055
AT,PM2.5,µg/m3,2016-01-02 00:00:00 +01:00,35.397330911666664
AT,PM2.5,µg/m3,2016-01-02 01:00:00 +01:00,23.28224944
AT,PM2.5,µg/m3,2016-01-02 02:00:00 +01:00,27.31724929
AT,PM2.5,µg/m3,2016-01-02 03:00:00 +01:00,32.40024947
AT,PM2.5,µg/m3,2016-01-02 04:00:00 +01:00,37.722749695
AT,PM2.5,µg/m3,2016-01-02 05:00:00 +01:00,41.562248215
AT,PM2.5,µg/m3,2016-01-02 06:00:00 +01:00,41.059251775
AT,PM2.5,µg/m3,2016-01-02 07:00:00 +01:00,39.86100005
AT,PM2.5,µg/m3,2016-01-02 08:00:00 +01:00,38.437248215
AT,PM2.5,µg/m3,2016-01-02 09:00:00 +01:00,39.775249475
AT,PM2.5,µg/m3,2016-01-02 10:00:00 +01:00,48.886749255
AT,PM2.5,µg/m3,2016-01-02 11:00:00 +01:00,55.26799964
AT,PM2.5,µg/m3,2016-01-02 12:00:00 +01:00,55.620500559999996
AT,PM2.5,µg/m3,2016-01-02 13:00:00 +01:00,55.492248520000004
AT,PM2.5,µg/m3,2016-01-02 14:00:00 +01:00,51.11400222
AT,PM2.5,µg/m3,2016-01-02 15:00:00 +01:00,49.770000444999994
AT,PM2.5,µg/m3,2016-01-02 16:00:00 +01:00,51.523750295
AT,PM2.5,µg/m3,2016-01-02 17:00:00 +01:00,51.35499953
AT,PM2.5,µg/m3,2016-01-02 18:00:00 +01:00,53.66575048999999
AT,PM2.5,µg/m3,2016-01-02 19:00:00 +01:00,52.343000399999994
AT,PM2.5,µg/m3,2016-01-02 20:00:00 +01:00,50.85300063
AT,PM2.5,µg/m3,2016-01-02 21:00:00 +01:00,46.64500045
AT,PM2.5,µg/m3,2016-01-02 22:00:00 +01:00,40.482250205
AT,PM2.5,µg/m3,2016-01-02 23:00:00 +01:00,40.93975066
AT,PM2.5,µg/m3,2016-01-03 00:00:00 +01:00,33.21541849333334
AT,PM2.5,µg/m3,2016-01-03 01:00:00 +01:00,37.59025
AT,PM2.5,µg/m3,2016-01-03 02:00:00 +01:00,36.11849974
AT,PM2.5,µg/m3,2016-01-03 03:00:00 +01:00,35.610500325000004
AT,PM2.5,µg/m3,2016-01-03 04:00:00 +01:00,33.293499945
AT,PM2.5,µg/m3,2016-01-03 05:00:00 +01:00,31.80275058
AT,PM2.5,µg/m3,2016-01-03 06:00:00 +01:00,32.042999255
AT,PM2.5,µg/m3,2016-01-03 07:00:00 +01:00,31.63700008
AT,PM2.5,µg/m3,2016-01-03 08:00:00 +01:00,31.641499510000003
AT,PM2.5,µg/m3,2016-01-03 09:00:00 +01:00,32.064500795
AT,PM2.5,µg/m3,2016-01-03 10:00:00 +01:00,32.486249920000006
AT,PM2.5,µg/m3,2016-01-03 11:00:00 +01:00,34.1215
AT,PM2.5,µg/m3,2016-01-03 12:00:00 +01:00,31.779000275
AT,PM2.5,µg/m3,2016-01-03 13:00:00 +01:00,31.7512474
AT,PM2.5,µg/m3,2016-01-03 14:00:00 +01:00,32.17074965
AT,PM2.5,µg/m3,2016-01-03 15:00:00 +01:00,31.925498949999998
AT,PM2.5,µg/m3,2016-01-03 16:00:00 +01:00,33.03474997
AT,PM2.5,µg/m3,2016-01-03 17:00:00 +01:00,33.860500325000004
AT,PM2.5,µg/m3,2016-01-03 18:00:00 +01:00,33.62974929
AT,PM2.5,µg/m3,2016-01-03 19:00:00 +01:00,33.34399986
AT,PM2.5,µg/m3,2016-01-03 20:00:00 +01:00,33.309000010000005
AT,PM2.5,µg/m3,2016-01-03 21:00:00 +01:00,33.62325095
AT,PM2.5,µg/m3,2016-01-03 22:00:00 +01:00,32.91499899
AT,PM2.5,µg/m3,2016-01-03 23:00:00 +01:00,30.85950087
AT,PM2.5,µg/m3,2016-01-04 00:00:00 +01:00,31.123586646666666
AT,PM2.5,µg/m3,2016-01-04 01:00:00 +01:00,31.118000025
AT,PM2.5,µg/m3,2016-01-04 02:00:00 +01:00,31.429250705
AT,PM2.5,µg/m3,2016-01-04 03:00:00 +01:00,33.170499795
AT,PM2.5,µg/m3,2016-01-04 04:00:00 +01:00,34.034000385
AT,PM2.5,µg/m3,2016-01-04 05:00:00 +01:00,31.8552494
AT,PM2.5,µg/m3,2016-01-04 06:00:00 +01:00,30.794751155
AT,PM2.5,µg/m3,2016-01-04 07:00:00 +01:00,29.149499885
AT,PM2.5,µg/m3,2016-01-04 08:00:00 +01:00,27.77149963
AT,PM2.5,µg/m3,2016-01-04 09:00:00 +01:00,28.99225043
AT,PM2.5,µg/m3,2016-01-04 10:00:00 +01:00,31.926250444999997
AT,PM2.5,µg/m3,2016-01-04 11:00:00 +01:00,32.309499735
AT,PM2.5,µg/m3,2016-01-04 12:00:00 +01:00,33.543750755000005
AT,PM2.5,µg/m3,2016-01-04 13:00:00 +01:00,32.827750205
AT,PM2.5,µg/m3,2016-01-04 14:00:00 +01:00,35.280000685000005
AT,PM2.5,µg/m3,2016-01-04 15:00:00 +01:00,32.676750174999995
AT,PM2.5,µg/m3,2016-01-04 16:00:00 +01:00,32.135498995000006
AT,PM2.5,µg/m3,2016-01-04 17:00:00 +01:00,30.35799979
AT,PM2.5,µg/m3,2016-01-04 18:00:00 +01:00,30.758500080000005
AT,PM2.5,µg/m3,2016-01-04 19:00:00 +01:00,29.898750295
AT,PM2.5,µg/m3,2016-01-04 20:00:00 +01:00,29.249499315
AT,PM2.5,µg/m3,2016-01-04 21:00:00 +01:00,30.649499885000004
AT,PM2.5,µg/m3,2016-01-04 22:00:00 +01:00,31.569499965
AT,PM2.5,µg/m3,2016-01-04 23:00:00 +01:00,32.05175113
AT,PM2.5,µg/m3,2016-01-05 00:00:00 +01:00,43.80483690166667
AT,PM2.5,µg/m3,2016-01-05 01:00:00 +01:00,35.576000199999996
AT,PM2.5,µg/m3,2016-01-05 02:00:00 +01:00,36.862749095
AT,PM2.5,µg/m3,2016-01-05 03:00:00 +01:00,38.052000035000006
AT,PM2.5,µg/m3,2016-01-05 04:00:00 +01:00,38.836000435
AT,PM2.5,µg/m3,2016-01-05 05:00:00 +01:00,39.892000185
AT,PM2.5,µg/m3,2016-01-05 06:00:00 +01:00,41.003749834999994
AT,PM2.5,µg/m3,2016-01-05 07:00:00 +01:00,42.54574966
AT,PM2.5,µg/m3,2016-01-05 08:00:00 +01:00,44.72349929
AT,PM2.5,µg/m3,2016-01-05 09:00:00 +01:00,47.067249285
AT,PM2.5,µg/m3,2016-01-05 10:00:00 +01:00,47.480247485
AT,PM2.5,µg/m3,2016-01-05 11:00:00 +01:00,46.326248165
AT,PM2.5,µg/m3,2016-01-05 12:00:00 +01:00,45.501249305
AT,PM2.5,µg/m3,2016-01-05 13:00:00 +01:00,46.486249915
AT,PM2.5,µg/m3,2016-01-05 14:00:00 +01:00,45.20074844
AT,PM2.5,µg/m3,2016-01-05 15:00:00 +01:00,46.36700057
AT,PM2.5,µg/m3,2016-01-05 16:00:00 +01:00,48.43924903
AT,PM2.5,µg/m3,2016-01-05 17:00:00 +01:00,49.67650222
AT,PM2.5,µg/m3,2016-01-05 18:00:00 +01:00,52.021999355000005
AT,PM2.5,µg/m3,2016-01-05 19:00:00 +01:00,51.72750091
AT,PM2.5,µg/m3,2016-01-05 20:00:00 +01:00,47.39949989
AT,PM2.5,µg/m3,2016-01-05 21:00:00 +01:00,49.979747765
AT,PM2.5,µg/m3,2016-01-05 22:00:00 +01:00,49.38924788999999
AT,PM2.5,µg/m3,2016-01-05 23:00:00 +01:00,50.415750495
AT,PM2.5,µg/m3,2016-01-06 00:00:00 +01:00,51.97167141
AT,PM2.5,µg/m3,2016-01-06 01:00:00 +01:00,58.770999895
AT,PM2.5,µg/m3,2016-01-06 02:00:00 +01:00,59.0162506
AT,PM2.5,µg/m3,2016-01-06 03:00:00 +01:00,49.079248414999995
AT,PM2.5,µg/m3,2016-01-06 04:00:00 +01:00,46.378749845
AT,PM2.5,µg/m3,2016-01-06 05:00:00 +01:00,43.624248495
AT,PM2.5,µg/m3,2016-01-06 06:00:00 +01:00,42.30525206
AT,PM2.5,µg/m3,2016-01-06 07:00:00 +01:00,44.58950042
AT,PM2.5,µg/m3,2016-01-06 08:00:00 +01:00,43.142499915
AT,PM2.5,µg/m3,2016-01-06 09:00:00 +01:00,43.5114994
