Countrycode,AirPollutant,UnitOfMeasurement,DatetimeBegin,mean pm25 (µg/m3)
AT,PM2.5,µg/m3,2018-01-01 00:00:00 +01:00,55.33119954399999
AT,PM2.5,µg/m3,2018-01-01 01:00:00 +01:00,49.80141575166667
AT,PM2.5,µg/m3,2018-01-01 02:00:00 +01:00,24.538499825000002
AT,PM2.5,µg/m3,2018-01-01 03:00:00 +01:00,23.822833371666665
AT,PM2.5,µg/m3,2018-01-01 04:00:00 +01:00,24.789583515
AT,PM2.5,µg/m3,2018-01-01 05:00:00 +01:00,25.221000028333336
AT,PM2.5,µg/m3,2018-01-01 06:00:00 +01:00,26.33933288833333
AT,PM2.5,µg/m3,2018-01-01 07:00:00 +01:00,26.519583376666663
AT,PM2.5,µg/m3,2018-01-01 08:00:00 +01:00,26.804833086666665
AT,PM2.5,µg/m3,2018-01-01 09:00:00 +01:00,24.715500663333334
AT,PM2.5,µg/m3,2018-01-01 10:00:00 +01:00,20.954008410000004
AT,PM2.5,µg/m3,2018-01-01 11:00:00 +01:00,8.858400175000002
AT,PM2.5,µg/m3,2018-01-01 12:00:00 +01:00,3.2964165916666666
AT,PM2.5,µg/m3,2018-01-01 13:00:00 +01:00,2.850725003333334
AT,PM2.5,µg/m3,2018-01-01 14:00:00 +01:00,3.2127583333333334
AT,PM2.5,µg/m3,2018-01-01 15:00:00 +01:00,3.3237082883333335
AT,PM2.5,µg/m3,2018-01-01 16:00:00 +01:00,3.2498749816666668
AT,PM2.5,µg/m3,2018-01-01 17:00:00 +01:00,4.094758301666666
AT,PM2.5,µg/m3,2018-01-01 18:00:00 +01:00,5.063316736666667
AT,PM2.5,µg/m3,2018-01-01 19:00:00 +01:00,6.89925809
AT,PM2.5,µg/m3,2018-01-01 20:00:00 +01:00,10.882791353333333
AT,PM2.5,µg/m3,2018-01-01 21:00:00 +01:00,13.894441756666666
AT,PM2.5,µg/m3,2018-01-01 22:00:00 +01:00,15.626483591666668
AT,PM2.5,µg/m3,2018-01-01 23:00:00 +01:00,16.912075351666665
AT,PM2.5,µg/m3,2018-01-02 00:00:00 +01:00,11.861815252
AT,PM2.5,µg/m3,2018-01-02 01:00:00 +01:00,15.222492051666668
AT,PM2.5,µg/m3,2018-01-02 02:00:00 +01:00,14.093800223333332
AT,PM2.5,µg/m3,2018-01-02 03:00:00 +01:00,13.652208321666665
AT,PM2.5,µg/m3,2018-01-02 04:00:00 +01:00,12.876366764999998
AT,PM2.5,µg/m3,2018-01-02 05:00:00 +01:00,12.165750179999998
AT,PM2.5,µg/m3,2018-01-02 06:00:00 +01:00,9.948250208333333
AT,PM2.5,µg/m3,2018-01-02 07:00:00 +01:00,2.796350028333333
AT,PM2.5,µg/m3,2018-01-02 08:00:00 +01:00,2.332916651666667
AT,PM2.5,µg/m3,2018-01-02 09:00:00 +01:00,2.447508368333333
AT,PM2.5,µg/m3,2018-01-02 10:00:00 +01:00,2.3770083083333335
AT,PM2.5,µg/m3,2018-01-02 11:00:00 +01:00,2.2317418183333335
AT,PM2.5,µg/m3,2018-01-02 12:00:00 +01:00,2.3387500766666665
AT,PM2.5,µg/m3,2018-01-02 13:00:00 +01:00,2.2297083483333333
AT,PM2.5,µg/m3,2018-01-02 14:00:00 +01:00,2.3911000000000002
AT,PM2.5,µg/m3,2018-01-02 15:00:00 +01:00,2.264833326666667
AT,PM2.5,µg/m3,2018-01-02 16:00:00 +01:00,2.5232082916666667
AT,PM2.5,µg/m3,2018-01-02 17:00:00 +01:00,3.1976666366666664
AT,PM2.5,µg/m3,2018-01-02 18:00:00 +01:00,4.042000046666666
AT,PM2.5,µg/m3,2018-01-02 19:00:00 +01:00,5.172166618333333
AT,PM2.5,µg/m3,2018-01-02 20:00:00 +01:00,6.309491704999999
AT,PM2.5,µg/m3,2018-01-02 21:00:00 +01:00,6.469974906666667
AT,PM2.5,µg/m3,2018-01-02 22:00:00 +01:00,7.140541781666666
AT,PM2.5,µg/m3,2018-01-02 23:00:00 +01:00,7.512966703333333
AT,PM2.5,µg/m3,2018-01-03 00:00:00 +01:00,5.290889871
AT,PM2.5,µg/m3,2018-01-03 01:00:00 +01:00,5.914500148333334
AT,PM2.5,µg/m3,2018-01-03 02:00:00 +01:00,6.05664157
AT,PM2.5,µg/m3,2018-01-03 03:00:00 +01:00,5.602116651666666
AT,PM2.5,µg/m3,2018-01-03 04:00:00 +01:00,5.34185003
