Countrycode,AirPollutant,UnitOfMeasurement,DatetimeBegin,mean pm10 (µg/m3)
PT,PM10,µg/m3,2015-01-01 00:00:00 +01:00,67.95714285714286
PT,PM10,µg/m3,2015-01-01 01:00:00 +01:00,71.5
PT,PM10,µg/m3,2015-01-01 02:00:00 +01:00,77.45
PT,PM10,µg/m3,2015-01-01 03:00:00 +01:00,80.10000000000001
PT,PM10,µg/m3,2015-01-01 04:00:00 +01:00,81.43333333333334
PT,PM10,µg/m3,2015-01-01 05:00:00 +01:00,83.23333333333333
PT,PM10,µg/m3,2015-01-01 06:00:00 +01:00,77.06666666666668
PT,PM10,µg/m3,2015-01-01 07:00:00 +01:00,72.56666666666666
PT,PM10,µg/m3,2015-01-01 08:00:00 +01:00,68.8
PT,PM10,µg/m3,2015-01-01 09:00:00 +01:00,61.84000000000001
PT,PM10,µg/m3,2015-01-01 10:00:00 +01:00,60.879999999999995
PT,PM10,µg/m3,2015-01-01 11:00:00 +01:00,53.35
PT,PM10,µg/m3,2015-01-01 12:00:00 +01:00,43.866666666666674
PT,PM10,µg/m3,2015-01-01 13:00:00 +01:00,35.18333333333333
PT,PM10,µg/m3,2015-01-01 14:00:00 +01:00,37.6
PT,PM10,µg/m3,2015-01-01 15:00:00 +01:00,34.266666666666666
PT,PM10,µg/m3,2015-01-01 16:00:00 +01:00,31.0
PT,PM10,µg/m3,2015-01-01 17:00:00 +01:00,40.86
PT,PM10,µg/m3,2015-01-01 18:00:00 +01:00,38.839999999999996
PT,PM10,µg/m3,2015-01-01 19:00:00 +01:00,44.28333333333333
PT,PM10,µg/m3,2015-01-01 20:00:00 +01:00,50.68333333333334
PT,PM10,µg/m3,2015-01-01 21:00:00 +01:00,53.166666666666664
PT,PM10,µg/m3,2015-01-01 22:00:00 +01:00,54.06666666666667
PT,PM10,µg/m3,2015-01-01 23:00:00 +01:00,56.73333333333333
PT,PM10,µg/m3,2015-01-02 00:00:00 +01:00,55.73333333333333
PT,PM10,µg/m3,2015-01-02 01:00:00 +01:00,51.666666666666664
PT,PM10,µg/m3,2015-01-02 02:00:00 +01:00,48.71666666666666
PT,PM10,µg/m3,2015-01-02 03:00:00 +01:00,41.949999999999996
PT,PM10,µg/m3,2015-01-02 04:00:00 +01:00,40.68333333333333
PT,PM10,µg/m3,2015-01-02 05:00:00 +01:00,43.4
PT,PM10,µg/m3,2015-01-02 06:00:00 +01:00,43.50000000000001
PT,PM10,µg/m3,2015-01-02 07:00:00 +01:00,42.18333333333333
PT,PM10,µg/m3,2015-01-02 08:00:00 +01:00,40.233333333333334
PT,PM10,µg/m3,2015-01-02 09:00:00 +01:00,40.9
PT,PM10,µg/m3,2015-01-02 10:00:00 +01:00,47.050000000000004
PT,PM10,µg/m3,2015-01-02 11:00:00 +01:00,43.68333333333333
PT,PM10,µg/m3,2015-01-02 12:00:00 +01:00,41.78333333333334
PT,PM10,µg/m3,2015-01-02 13:00:00 +01:00,36.21666666666667
PT,PM10,µg/m3,2015-01-02 14:00:00 +01:00,31.666666666666668
PT,PM10,µg/m3,2015-01-02 15:00:00 +01:00,31.919999999999998
PT,PM10,µg/m3,2015-01-02 16:00:00 +01:00,31.359999999999996
PT,PM10,µg/m3,2015-01-02 17:00:00 +01:00,34.449999999999996
PT,PM10,µg/m3,2015-01-02 18:00:00 +01:00,38.43333333333333
PT,PM10,µg/m3,2015-01-02 19:00:00 +01:00,48.16666666666666
PT,PM10,µg/m3,2015-01-02 20:00:00 +01:00,48.6
PT,PM10,µg/m3,2015-01-02 21:00:00 +01:00,54.9
