Countrycode,AirPollutant,UnitOfMeasurement,DatetimeBegin,mean o3 (µg/m3)
DE,O3,µg/m3,2020-01-01 00:00:00 +01:00,23.994999999999997
DE,O3,µg/m3,2020-01-01 01:00:00 +01:00,17.6625
DE,O3,µg/m3,2020-01-01 02:00:00 +01:00,19.4525
DE,O3,µg/m3,2020-01-01 03:00:00 +01:00,23.555
DE,O3,µg/m3,2020-01-01 04:00:00 +01:00,34.465
DE,O3,µg/m3,2020-01-01 05:00:00 +01:00,39.675
DE,O3,µg/m3,2020-01-01 06:00:00 +01:00,41.1
DE,O3,µg/m3,2020-01-01 07:00:00 +01:00,43.7575
DE,O3,µg/m3,2020-01-01 08:00:00 +01:00,45.214999999999996
DE,O3,µg/m3,2020-01-01 09:00:00 +01:00,36.245
DE,O3,µg/m3,2020-01-01 10:00:00 +01:00,33.09
DE,O3,µg/m3,2020-01-01 11:00:00 +01:00,39.3275
DE,O3,µg/m3,2020-01-01 12:00:00 +01:00,54.3925
DE,O3,µg/m3,2020-01-01 13:00:00 +01:00,60.035
DE,O3,µg/m3,2020-01-01 14:00:00 +01:00,55.475
DE,O3,µg/m3,2020-01-01 15:00:00 +01:00,41.400000000000006
DE,O3,µg/m3,2020-01-01 16:00:00 +01:00,25.892500000000005
DE,O3,µg/m3,2020-01-01 17:00:00 +01:00,14.940000000000001
DE,O3,µg/m3,2020-01-01 18:00:00 +01:00,15.120000000000001
DE,O3,µg/m3,2020-01-01 19:00:00 +01:00,14.775
DE,O3,µg/m3,2020-01-01 20:00:00 +01:00,14.0325
DE,O3,µg/m3,2020-01-01 21:00:00 +01:00,15.104999999999999
DE,O3,µg/m3,2020-01-01 22:00:00 +01:00,13.172500000000001
DE,O3,µg/m3,2020-01-01 23:00:00 +01:00,9.192499999999999
DE,O3,µg/m3,2020-01-02 00:00:00 +01:00,7.09
DE,O3,µg/m3,2020-01-02 01:00:00 +01:00,6.1525
DE,O3,µg/m3,2020-01-02 02:00:00 +01:00,4.715
DE,O3,µg/m3,2020-01-02 03:00:00 +01:00,2.9375
DE,O3,µg/m3,2020-01-02 04:00:00 +01:00,3.4875
DE,O3,µg/m3,2020-01-02 05:00:00 +01:00,2.8
DE,O3,µg/m3,2020-01-02 06:00:00 +01:00,1.6
DE,O3,µg/m3,2020-01-02 07:00:00 +01:00,0.9975
DE,O3,µg/m3,2020-01-02 08:00:00 +01:00,1.5250000000000001
DE,O3,µg/m3,2020-01-02 09:00:00 +01:00,3.5100000000000002
DE,O3,µg/m3,2020-01-02 10:00:00 +01:00,5.5725
DE,O3,µg/m3,2020-01-02 11:00:00 +01:00,8.860000000000001
DE,O3,µg/m3,2020-01-02 12:00:00 +01:00,12.71
DE,O3,µg/m3,2020-01-02 13:00:00 +01:00,11.815000000000001
DE,O3,µg/m3,2020-01-02 14:00:00 +01:00,10.405000000000001
DE,O3,µg/m3,2020-01-02 15:00:00 +01:00,6.725
DE,O3,µg/m3,2020-01-02 16:00:00 +01:00,4.665
DE,O3,µg/m3,2020-01-02 17:00:00 +01:00,3.6325
DE,O3,µg/m3,2020-01-02 18:00:00 +01:00,2.495
DE,O3,µg/m3,2020-01-02 19:00:00 +01:00,3.0425000000000004
DE,O3,µg/m3,2020-01-02 20:00:00 +01:00,3.9950000000000006
DE,O3,µg/m3,2020-01-02 21:00:00 +01:00,4.9475
DE,O3,µg/m3,2020-01-02 22:00:00 +01:00,7.405
DE,O3,µg/m3,2020-01-02 23:00:00 +01:00,7.895
DE,O3,µg/m3,2020-01-03 00:00:00 +01:00,12.317499999999999
DE,O3,µg/m3,2020-01-03 01:00:00 +01:00,22.097499999999997
DE,O3,µg/m3,2020-01-03 02:00:00 +01:00,31.752499999999998
DE,O3,µg/m3,2020-01-03 03:00:00 +01:00,31.022499999999997
DE,O3,µg/m3,2020-01-03 04:00:00 +01:00,28.215
DE,O3,µg/m3,2020-01-03 05:00:00 +01:00,25.332500000000003
DE,O3,µg/m3,2020-01-03 06:00:00 +01:00,24.7425
DE,O3,µg/m3,2020-01-03 07:00:00 +01:00,21.2675
DE,O3,µg/m3,2020-01-03 08:00:00 +01:00,18.8875
DE,O3,µg/m3,2020-01-03 09:00:00 +01:00,20.5025
DE,O3,µg/m3,2020-01-03 10:00:00 +01:00,20.6175
DE,O3,µg/m3,2020-01-03 11:00:00 +01:00,20.29
DE,O3,µg/m3,2020-01-03 12:00:00 +01:00,22.2625
DE,O3,µg/m3,2020-01-03 13:00:00 +01:00,24.979999999999997
DE,O3,µg/m3,2020-01-03 14:00:00 +01:00,27.125
DE,O3,µg/m3,2020-01-03 15:00:00 +01:00,26.92
DE,O3,µg/m3,2020-01-03 16:00:00 +01:00,23.9775
DE,O3,µg/m3,2020-01-03 17:00:00 +01:00,22.592499999999998
DE,O3,µg/m3,2020-01-03 18:00:00 +01:00,23.5925
DE,O3,µg/m3,2020-01-03 19:00:00 +01:00,27.0975
DE,O3,µg/m3,2020-01-03 20:00:00 +01:00,29.1525
DE,O3,µg/m3,2020-01-03 21:00:00 +01:00,31.992500000000003
DE,O3,µg/m3,2020-01-03 22:00:00 +01:00,28.92
DE,O3,µg/m3,2020-01-03 23:00:00 +01:00,63.1575
DE,O3,µg/m3,2020-01-04 00:00:00 +01:00,64.0175
DE,O3,µg/m3,2020-01-04 01:00:00 +01:00,60.14999999999999
DE,O3,µg/m3,2020-01-04 02:00:00 +01:00,57.875
DE,O3,µg/m3,2020-01-04 03:00:00 +01:00,56.56
DE,O3,µg/m3,2020-01-04 04:00:00 +01:00,52.8625
DE,O3,µg/m3,2020-01-04 05:00:00 +01:00,52.644999999999996
DE,O3,µg/m3,2020-01-04 06:00:00 +01:00,52.652499999999996
DE,O3,µg/m3,2020-01-04 07:00:00 +01:00,52.79
DE,O3,µg/m3,2020-01-04 08:00:00 +01:00,50.980000000000004
DE,O3,µg/m3,2020-01-04 09:00:00 +01:00,51.895
DE,O3,µg/m3,2020-01-04 10:00:00 +01:00,52.7825
DE,O3,µg/m3,2020-01-04 11:00:00 +01:00,51.85
DE,O3,µg/m3,2020-01-04 12:00:00 +01:00,50.53
DE,O3,µg/m3,2020-01-04 13:00:00 +01:00,44.66
DE,O3,µg/m3,2020-01-04 14:00:00 +01:00,54.065
DE,O3,µg/m3,2020-01-04 15:00:00 +01:00,58.685
DE,O3,µg/m3,2020-01-04 16:00:00 +01:00,62.642500000000005
DE,O3,µg/m3,2020-01-04 17:00:00 +01:00,61.435
DE,O3,µg/m3,2020-01-04 18:00:00 +01:00,58.86749999999999
DE,O3,µg/m3,2020-01-04 19:00:00 +01:00,62.7675
DE,O3,µg/m3,2020-01-04 20:00:00 +01:00,58.537499999999994
DE,O3,µg/m3,2020-01-04 21:00:00 +01:00,54.36749999999999
DE,O3,µg/m3,2020-01-04 22:00:00 +01:00,53.6425
DE,O3,µg/m3,2020-01-04 23:00:00 +01:00,50.285000000000004
DE,O3,µg/m3,2020-01-05 00:00:00 +01:00,55.035
DE,O3,µg/m3,2020-01-05 01:00:00 +01:00,53.7825
DE,O3,µg/m3,2020-01-05 02:00:00 +01:00,51.5625
DE,O3,µg/m3,2020-01-05 03:00:00 +01:00,51.34499999999999
DE,O3,µg/m3,2020-01-05 04:00:00 +01:00,43.3625
DE,O3,µg/m3,2020-01-05 05:00:00 +01:00,36.67
DE,O3,µg/m3,2020-01-05 06:00:00 +01:00,30.1
DE,O3,µg/m3,2020-01-05 07:00:00 +01:00,27.3325
DE,O3,µg/m3,2020-01-05 08:00:00 +01:00,26.25
DE,O3,µg/m3,2020-01-05 09:00:00 +01:00,22.285
DE,O3,µg/m3,2020-01-05 10:00:00 +01:00,25.6525
DE,O3,µg/m3,2020-01-05 11:00:00 +01:00,25.810000000000002
DE,O3,µg/m3,2020-01-05 12:00:00 +01:00,27.66
DE,O3,µg/m3,2020-01-05 13:00:00 +01:00,27.25
DE,O3,µg/m3,2020-01-05 14:00:00 +01:00,28.227500000000003
DE,O3,µg/m3,2020-01-05 15:00:00 +01:00,23.895000000000003
DE,O3,µg/m3,2020-01-05 16:00:00 +01:00,15.3175
DE,O3,µg/m3,2020-01-05 17:00:00 +01:00,13.799999999999999
DE,O3,µg/m3,2020-01-05 18:00:00 +01:00,15.615
DE,O3,µg/m3,2020-01-05 19:00:00 +01:00,14.5275
DE,O3,µg/m3,2020-01-05 20:00:00 +01:00,22.032500000000002
DE,O3,µg/m3,2020-01-05 21:00:00 +01:00,26.2125
DE,O3,µg/m3,2020-01-05 22:00:00 +01:00,28.862499999999997
DE,O3,µg/m3,2020-01-05 23:00:00 +01:00,31.7375
DE,O3,µg/m3,2020-01-06 00:00:00 +01:00,31.959999999999997
DE,O3,µg/m3,2020-01-06 01:00:00 +01:00,33.1075
DE,O3,µg/m3,2020-01-06 02:00:00 +01:00,32.644999999999996
DE,O3,µg/m3,2020-01-06 03:00:00 +01:00,36.97
DE,O3,µg/m3,2020-01-06 04:00:00 +01:00,37.645
DE,O3,µg/m3,2020-01-06 05:00:00 +01:00,29.84
DE,O3,µg/m3,2020-01-06 06:00:00 +01:00,21.3125
DE,O3,µg/m3,2020-01-06 07:00:00 +01:00,13.57
DE,O3,µg/m3,2020-01-06 08:00:00 +01:00,12.940000000000001
DE,O3,µg/m3,2020-01-06 09:00:00 +01:00,15.445
DE,O3,µg/m3,2020-01-06 10:00:00 +01:00,28.7825
DE,O3,µg/m3,2020-01-06 11:00:00 +01:00,41.552499999999995
DE,O3,µg/m3,2020-01-06 12:00:00 +01:00,45.9475
DE,O3,µg/m3,2020-01-06 13:00:00 +01:00,44.0
DE,O3,µg/m3,2020-01-06 14:00:00 +01:00,44.2875
DE,O3,µg/m3,2020-01-06 15:00:00 +01:00,35.065
DE,O3,µg/m3,2020-01-06 16:00:00 +01:00,22.630000000000003
DE,O3,µg/m3,2020-01-06 17:00:00 +01:00,22.9325
DE,O3,µg/m3,2020-01-06 18:00:00 +01:00,26.3
DE,O3,µg/m3,2020-01-06 19:00:00 +01:00,29.932499999999997
DE,O3,µg/m3,2020-01-06 20:00:00 +01:00,35.2475
DE,O3,µg/m3,2020-01-06 21:00:00 +01:00,37.18
DE,O3,µg/m3,2020-01-06 22:00:00 +01:00,33.98
DE,O3,µg/m3,2020-01-06 23:00:00 +01:00,34.9625
DE,O3,µg/m3,2020-01-07 00:00:00 +01:00,29.6125
DE,O3,µg/m3,2020-01-07 01:00:00 +01:00,25.717499999999998
DE,O3,µg/m3,2020-01-07 02:00:00 +01:00,21.6175
DE,O3,µg/m3,2020-01-07 03:00:00 +01:00,16.5975
DE,O3,µg/m3,2020-01-07 04:00:00 +01:00,12.2925
DE,O3,µg/m3,2020-01-07 05:00:00 +01:00,6.375000000000001
DE,O3,µg/m3,2020-01-07 06:00:00 +01:00,2.0425
DE,O3,µg/m3,2020-01-07 07:00:00 +01:00,1.4374999999999998
DE,O3,µg/m3,2020-01-07 08:00:00 +01:00,1.9024999999999999
DE,O3,µg/m3,2020-01-07 09:00:00 +01:00,3.1549999999999994
DE,O3,µg/m3,2020-01-07 10:00:00 +01:00,3.6825
DE,O3,µg/m3,2020-01-07 11:00:00 +01:00,4.7925
DE,O3,µg/m3,2020-01-07 12:00:00 +01:00,5.4775
DE,O3,µg/m3,2020-01-07 13:00:00 +01:00,6.68
DE,O3,µg/m3,2020-01-07 14:00:00 +01:00,4.7225
DE,O3,µg/m3,2020-01-07 15:00:00 +01:00,4.369999999999999
DE,O3,µg/m3,2020-01-07 16:00:00 +01:00,2.4225
DE,O3,µg/m3,2020-01-07 17:00:00 +01:00,3.08
DE,O3,µg/m3,2020-01-07 18:00:00 +01:00,6.625
DE,O3,µg/m3,2020-01-07 19:00:00 +01:00,5.545000000000001
DE,O3,µg/m3,2020-01-07 20:00:00 +01:00,7.0825
DE,O3,µg/m3,2020-01-07 21:00:00 +01:00,10.1075
DE,O3,µg/m3,2020-01-07 22:00:00 +01:00,10.1875
DE,O3,µg/m3,2020-01-07 23:00:00 +01:00,9.282499999999999
DE,O3,µg/m3,2020-01-08 00:00:00 +01:00,9.83
DE,O3,µg/m3,2020-01-08 01:00:00 +01:00,15.6475
DE,O3,µg/m3,2020-01-08 02:00:00 +01:00,18.872500000000002
DE,O3,µg/m3,2020-01-08 03:00:00 +01:00,20.552500000000002
DE,O3,µg/m3,2020-01-08 04:00:00 +01:00,21.192500000000003
DE,O3,µg/m3,2020-01-08 05:00:00 +01:00,23.155
DE,O3,µg/m3,2020-01-08 06:00:00 +01:00,20.3625
DE,O3,µg/m3,2020-01-08 07:00:00 +01:00,18.939999999999998
DE,O3,µg/m3,2020-01-08 08:00:00 +01:00,21.2775
DE,O3,µg/m3,2020-01-08 09:00:00 +01:00,24.965
DE,O3,µg/m3,2020-01-08 10:00:00 +01:00,30.35
DE,O3,µg/m3,2020-01-08 11:00:00 +01:00,29.455
DE,O3,µg/m3,2020-01-08 12:00:00 +01:00,26.279999999999998
DE,O3,µg/m3,2020-01-08 13:00:00 +01:00,24.615
DE,O3,µg/m3,2020-01-08 14:00:00 +01:00,22.1875
DE,O3,µg/m3,2020-01-08 15:00:00 +01:00,17.2075
DE,O3,µg/m3,2020-01-08 16:00:00 +01:00,12.4725
DE,O3,µg/m3,2020-01-08 17:00:00 +01:00,12.4725
DE,O3,µg/m3,2020-01-08 18:00:00 +01:00,10.6675
DE,O3,µg/m3,2020-01-08 19:00:00 +01:00,10.18
DE,O3,µg/m3,2020-01-08 20:00:00 +01:00,13.1675
DE,O3,µg/m3,2020-01-08 21:00:00 +01:00,13.59
