Countrycode,AirPollutant,UnitOfMeasurement,DatetimeBegin,mean o3 (µg/m3)
AT,O3,µg/m3,2019-01-01 01:00:00 +01:00,24.845
AT,O3,µg/m3,2019-01-01 02:00:00 +01:00,29.1504
AT,O3,µg/m3,2019-01-01 03:00:00 +01:00,37.10775000000001
AT,O3,µg/m3,2019-01-01 04:00:00 +01:00,20.110599999999998
AT,O3,µg/m3,2019-01-01 05:00:00 +01:00,20.462200000000003
AT,O3,µg/m3,2019-01-01 06:00:00 +01:00,19.294600000000003
AT,O3,µg/m3,2019-01-01 07:00:00 +01:00,20.737000000000002
AT,O3,µg/m3,2019-01-01 08:00:00 +01:00,25.4644
AT,O3,µg/m3,2019-01-01 09:00:00 +01:00,36.1974
AT,O3,µg/m3,2019-01-01 10:00:00 +01:00,50.531200000000005
AT,O3,µg/m3,2019-01-01 11:00:00 +01:00,55.8916
AT,O3,µg/m3,2019-01-01 12:00:00 +01:00,59.83625
AT,O3,µg/m3,2019-01-01 13:00:00 +01:00,59.812
AT,O3,µg/m3,2019-01-01 14:00:00 +01:00,59.31975
AT,O3,µg/m3,2019-01-01 15:00:00 +01:00,61.4045
AT,O3,µg/m3,2019-01-01 16:00:00 +01:00,60.47800000000001
AT,O3,µg/m3,2019-01-01 17:00:00 +01:00,59.39175
AT,O3,µg/m3,2019-01-01 18:00:00 +01:00,56.40775000000001
AT,O3,µg/m3,2019-01-01 19:00:00 +01:00,54.6445
AT,O3,µg/m3,2019-01-01 20:00:00 +01:00,52.45125
AT,O3,µg/m3,2019-01-01 21:00:00 +01:00,48.72025
AT,O3,µg/m3,2019-01-01 22:00:00 +01:00,47.143750000000004
AT,O3,µg/m3,2019-01-01 23:00:00 +01:00,62.03125
AT,O3,µg/m3,2019-01-02 00:00:00 +01:00,70.43066666666665
AT,O3,µg/m3,2019-01-02 01:00:00 +01:00,73.0325
AT,O3,µg/m3,2019-01-02 02:00:00 +01:00,76.66099999999999
AT,O3,µg/m3,2019-01-02 03:00:00 +01:00,72.07625
AT,O3,µg/m3,2019-01-02 04:00:00 +01:00,74.88175000000001
AT,O3,µg/m3,2019-01-02 05:00:00 +01:00,75.672
AT,O3,µg/m3,2019-01-02 06:00:00 +01:00,74.477
AT,O3,µg/m3,2019-01-02 07:00:00 +01:00,70.012
AT,O3,µg/m3,2019-01-02 08:00:00 +01:00,66.3395
AT,O3,µg/m3,2019-01-02 09:00:00 +01:00,64.86575
AT,O3,µg/m3,2019-01-02 10:00:00 +01:00,68.669
AT,O3,µg/m3,2019-01-02 11:00:00 +01:00,69.39366666666666
AT,O3,µg/m3,2019-01-02 12:00:00 +01:00,69.6975
AT,O3,µg/m3,2019-01-02 13:00:00 +01:00,69.7298
AT,O3,µg/m3,2019-01-02 14:00:00 +01:00,68.86439999999999
AT,O3,µg/m3,2019-01-02 15:00:00 +01:00,67.502
AT,O3,µg/m3,2019-01-02 16:00:00 +01:00,67.4838
AT,O3,µg/m3,2019-01-02 17:00:00 +01:00,66.60499999999999
AT,O3,µg/m3,2019-01-02 18:00:00 +01:00,64.7384
AT,O3,µg/m3,2019-01-02 19:00:00 +01:00,66.85000000000001
AT,O3,µg/m3,2019-01-02 20:00:00 +01:00,67.3642
AT,O3,µg/m3,2019-01-02 21:00:00 +01:00,67.5842
AT,O3,µg/m3,2019-01-02 22:00:00 +01:00,65.96825
AT,O3,µg/m3,2019-01-02 23:00:00 +01:00,66.50450000000001
AT,O3,µg/m3,2019-01-03 00:00:00 +01:00,68.91420000000001
AT,O3,µg/m3,2019-01-03 01:00:00 +01:00,73.1465
AT,O3,µg/m3,2019-01-03 02:00:00 +01:00,73.30839999999999
AT,O3,µg/m3,2019-01-03 03:00:00 +01:00,72.6336
AT,O3,µg/m3,2019-01-03 04:00:00 +01:00,70.22840000000001
AT,O3,µg/m3,2019-01-03 05:00:00 +01:00,70.4272
AT,O3,µg/m3,2019-01-03 06:00:00 +01:00,65.36940000000001
