Countrycode,AirPollutant,UnitOfMeasurement,DatetimeBegin,mean pm25 (µg/m3)
NL,PM2.5,µg/m3,2015-01-01 00:00:00 +01:00,222.18
NL,PM2.5,µg/m3,2015-01-01 01:00:00 +01:00,130.66666666666666
NL,PM2.5,µg/m3,2015-01-01 02:00:00 +01:00,191.58333333333334
NL,PM2.5,µg/m3,2015-01-01 03:00:00 +01:00,132.96666666666667
NL,PM2.5,µg/m3,2015-01-01 04:00:00 +01:00,63.416666666666664
NL,PM2.5,µg/m3,2015-01-01 05:00:00 +01:00,39.78333333333333
NL,PM2.5,µg/m3,2015-01-01 06:00:00 +01:00,35.53333333333333
NL,PM2.5,µg/m3,2015-01-01 07:00:00 +01:00,31.099999999999994
NL,PM2.5,µg/m3,2015-01-01 08:00:00 +01:00,29.583333333333332
NL,PM2.5,µg/m3,2015-01-01 09:00:00 +01:00,27.366666666666664
NL,PM2.5,µg/m3,2015-01-01 10:00:00 +01:00,28.05
NL,PM2.5,µg/m3,2015-01-01 11:00:00 +01:00,28.766666666666666
NL,PM2.5,µg/m3,2015-01-01 12:00:00 +01:00,23.849999999999998
NL,PM2.5,µg/m3,2015-01-01 13:00:00 +01:00,22.28333333333333
NL,PM2.5,µg/m3,2015-01-01 14:00:00 +01:00,20.7
NL,PM2.5,µg/m3,2015-01-01 15:00:00 +01:00,24.366666666666664
NL,PM2.5,µg/m3,2015-01-01 16:00:00 +01:00,24.733333333333334
NL,PM2.5,µg/m3,2015-01-01 17:00:00 +01:00,22.05
NL,PM2.5,µg/m3,2015-01-01 18:00:00 +01:00,21.200000000000003
NL,PM2.5,µg/m3,2015-01-01 19:00:00 +01:00,20.183333333333334
NL,PM2.5,µg/m3,2015-01-01 20:00:00 +01:00,23.866666666666664
NL,PM2.5,µg/m3,2015-01-01 21:00:00 +01:00,26.650000000000002
NL,PM2.5,µg/m3,2015-01-01 22:00:00 +01:00,25.749999999999996
NL,PM2.5,µg/m3,2015-01-01 23:00:00 +01:00,22.650000000000002
NL,PM2.5,µg/m3,2015-01-02 00:00:00 +01:00,18.98333333333333
NL,PM2.5,µg/m3,2015-01-02 01:00:00 +01:00,16.866666666666667
NL,PM2.5,µg/m3,2015-01-02 02:00:00 +01:00,17.099999999999998
NL,PM2.5,µg/m3,2015-01-02 03:00:00 +01:00,13.666666666666666
NL,PM2.5,µg/m3,2015-01-02 04:00:00 +01:00,14.216666666666669
NL,PM2.5,µg/m3,2015-01-02 05:00:00 +01:00,14.933333333333332
NL,PM2.5,µg/m3,2015-01-02 06:00:00 +01:00,13.649999999999999
NL,PM2.5,µg/m3,2015-01-02 07:00:00 +01:00,10.166666666666668
NL,PM2.5,µg/m3,2015-01-02 08:00:00 +01:00,7.166666666666665
NL,PM2.5,µg/m3,2015-01-02 09:00:00 +01:00,5.966666666666666
NL,PM2.5,µg/m3,2015-01-02 10:00:00 +01:00,6.666666666666667
NL,PM2.5,µg/m3,2015-01-02 11:00:00 +01:00,6.083333333333333
NL,PM2.5,µg/m3,2015-01-02 12:00:00 +01:00,5.8
NL,PM2.5,µg/m3,2015-01-02 13:00:00 +01:00,7.183333333333334
NL,PM2.5,µg/m3,2015-01-02 14:00:00 +01:00,8.566666666666666
NL,PM2.5,µg/m3,2015-01-02 15:00:00 +01:00,8.433333333333334
NL,PM2.5,µg/m3,2015-01-02 16:00:00 +01:00,7.55
NL,PM2.5,µg/m3,2015-01-02 17:00:00 +01:00,7.466666666666666
NL,PM2.5,µg/m3,2015-01-02 18:00:00 +01:00,7.233333333333333
NL,PM2.5,µg/m3,2015-01-02 19:00:00 +01:00,7.216666666666666
NL,PM2.5,µg/m3,2015-01-02 20:00:00 +01:00,7.3500000000000005
NL,PM2.5,µg/m3,2015-01-02 21:00:00 +01:00,7.5
NL,PM2.5,µg/m3,2015-01-02 22:00:00 +01:00,7.7
NL,PM2.5,µg/m3,2015-01-02 23:00:00 +01:00,7.316666666666666
NL,PM2.5,µg/m3,2015-01-03 00:00:00 +01:00,7.416666666666667
