Countrycode,AirPollutant,UnitOfMeasurement,DatetimeBegin,mean pm10 (µg/m3)
GB,PM10,µg/m3,2013-01-01 00:00:00 +01:00,11.46
GB,PM10,µg/m3,2013-01-02 00:00:00 +01:00,13.67
GB,PM10,µg/m3,2013-01-03 00:00:00 +01:00,13.63
GB,PM10,µg/m3,2013-01-04 00:00:00 +01:00,11.46
GB,PM10,µg/m3,2013-01-05 00:00:00 +01:00,11.08
GB,PM10,µg/m3,2013-01-06 00:00:00 +01:00,16.67
GB,PM10,µg/m3,2013-01-07 00:00:00 +01:00,11.21
GB,PM10,µg/m3,2013-01-08 00:00:00 +01:00,16.29
GB,PM10,µg/m3,2013-01-09 00:00:00 +01:00,20.63
GB,PM10,µg/m3,2013-01-10 00:00:00 +01:00,33.71
GB,PM10,µg/m3,2013-01-11 00:00:00 +01:00,38.42
GB,PM10,µg/m3,2013-01-12 00:00:00 +01:00,23.83
GB,PM10,µg/m3,2013-01-13 00:00:00 +01:00,24.5
GB,PM10,µg/m3,2013-01-14 00:00:00 +01:00,16.67
GB,PM10,µg/m3,2013-01-15 00:00:00 +01:00,17.0
GB,PM10,µg/m3,2013-01-16 00:00:00 +01:00,34.42
GB,PM10,µg/m3,2013-01-17 00:00:00 +01:00,41.33
GB,PM10,µg/m3,2013-01-18 00:00:00 +01:00,36.46
GB,PM10,µg/m3,2013-01-19 00:00:00 +01:00,26.79
GB,PM10,µg/m3,2013-01-20 00:00:00 +01:00,20.63
GB,PM10,µg/m3,2013-01-21 00:00:00 +01:00,22.71
GB,PM10,µg/m3,2013-01-22 00:00:00 +01:00,38.17
GB,PM10,µg/m3,2013-01-23 00:00:00 +01:00,37.88
GB,PM10,µg/m3,2013-01-24 00:00:00 +01:00,31.13
GB,PM10,µg/m3,2013-01-25 00:00:00 +01:00,34.63
GB,PM10,µg/m3,2013-01-26 00:00:00 +01:00,18.13
GB,PM10,µg/m3,2013-01-27 00:00:00 +01:00,12.08
GB,PM10,µg/m3,2013-01-28 00:00:00 +01:00,13.79
GB,PM10,µg/m3,2013-01-29 00:00:00 +01:00,10.33
GB,PM10,µg/m3,2013-01-30 00:00:00 +01:00,14.96
GB,PM10,µg/m3,2013-01-31 00:00:00 +01:00,16.42
GB,PM10,µg/m3,2013-02-01 00:00:00 +01:00,14.08
GB,PM10,µg/m3,2013-02-02 00:00:00 +01:00,10.92
GB,PM10,µg/m3,2013-02-03 00:00:00 +01:00,13.29
GB,PM10,µg/m3,2013-02-04 00:00:00 +01:00,17.67
GB,PM10,µg/m3,2013-02-06 00:00:00 +01:00,7.75
GB,PM10,µg/m3,2013-02-07 00:00:00 +01:00,11.63
GB,PM10,µg/m3,2013-02-08 00:00:00 +01:00,19.17
GB,PM10,µg/m3,2013-02-09 00:00:00 +01:00,12.83
GB,PM10,µg/m3,2013-02-10 00:00:00 +01:00,6.63
GB,PM10,µg/m3,2013-02-11 00:00:00 +01:00,21.75
GB,PM10,µg/m3,2013-02-12 00:00:00 +01:00,40.71
GB,PM10,µg/m3,2013-02-13 00:00:00 +01:00,44.17
GB,PM10,µg/m3,2013-02-14 00:00:00 +01:00,10.58
GB,PM10,µg/m3,2013-02-15 00:00:00 +01:00,23.25
GB,PM10,µg/m3,2013-02-16 00:00:00 +01:00,28.67
GB,PM10,µg/m3,2013-02-17 00:00:00 +01:00,42.29
GB,PM10,µg/m3,2013-02-18 00:00:00 +01:00,42.42
GB,PM10,µg/m3,2013-02-19 00:00:00 +01:00,51.17
GB,PM10,µg/m3,2013-02-20 00:00:00 +01:00,30.21
GB,PM10,µg/m3,2013-02-21 00:00:00 +01:00,17.13
GB,PM10,µg/m3,2013-02-22 00:00:00 +01:00,12.17
GB,PM10,µg/m3,2013-02-23 00:00:00 +01:00,23.71
GB,PM10,µg/m3,2013-02-24 00:00:00 +01:00,14.0
GB,PM10,µg/m3,2013-02-25 00:00:00 +01:00,20.21
GB,PM10,µg/m3,2013-02-26 00:00:00 +01:00,43.13
GB,PM10,µg/m3,2013-02-27 00:00:00 +01:00,15.0
GB,PM10,µg/m3,2013-02-28 00:00:00 +01:00,20.08
GB,PM10,µg/m3,2013-03-01 00:00:00 +01:00,16.71
GB,PM10,µg/m3,2013-03-02 00:00:00 +01:00,18.04
GB,PM10,µg/m3,2013-03-03 00:00:00 +01:00,32.17
GB,PM10,µg/m3,2013-03-04 00:00:00 +01:00,52.54
GB,PM10,µg/m3,2013-03-05 00:00:00 +01:00,51.13
GB,PM10,µg/m3,2013-03-06 00:00:00 +01:00,67.42
GB,PM10,µg/m3,2013-03-07 00:00:00 +01:00,58.54
GB,PM10,µg/m3,2013-03-08 00:00:00 +01:00,33.79
GB,PM10,µg/m3,2013-03-09 00:00:00 +01:00,25.25
GB,PM10,µg/m3,2013-03-10 00:00:00 +01:00,9.79
GB,PM10,µg/m3,2013-03-11 00:00:00 +01:00,9.88
GB,PM10,µg/m3,2013-03-12 00:00:00 +01:00,12.83
GB,PM10,µg/m3,2013-03-13 00:00:00 +01:00,11.83
GB,PM10,µg/m3,2013-03-14 00:00:00 +01:00,19.46
GB,PM10,µg/m3,2013-03-15 00:00:00 +01:00,11.38
GB,PM10,µg/m3,2013-03-16 00:00:00 +01:00,9.25
GB,PM10,µg/m3,2013-03-17 00:00:00 +01:00,8.79
GB,PM10,µg/m3,2013-03-18 00:00:00 +01:00,22.79
GB,PM10,µg/m3,2013-03-19 00:00:00 +01:00,33.0
GB,PM10,µg/m3,2013-03-20 00:00:00 +01:00,42.75
GB,PM10,µg/m3,2013-03-21 00:00:00 +01:00,32.42
GB,PM10,µg/m3,2013-03-22 00:00:00 +01:00,54.08
GB,PM10,µg/m3,2013-03-23 00:00:00 +01:00,33.08
GB,PM10,µg/m3,2013-03-24 00:00:00 +01:00,29.46
GB,PM10,µg/m3,2013-03-25 00:00:00 +01:00,35.96
GB,PM10,µg/m3,2013-03-26 00:00:00 +01:00,33.46
GB,PM10,µg/m3,2013-03-27 00:00:00 +01:00,35.13
GB,PM10,µg/m3,2013-03-28 00:00:00 +01:00,32.47
GB,PM10,µg/m3,2013-03-29 00:00:00 +01:00,18.47
GB,PM10,µg/m3,2013-03-30 00:00:00 +01:00,16.59
GB,PM10,µg/m3,2013-03-31 00:00:00 +01:00,15.43
GB,PM10,µg/m3,2013-04-01 00:00:00 +01:00,22.32
GB,PM10,µg/m3,2013-04-02 00:00:00 +01:00,15.36
GB,PM10,µg/m3,2013-04-03 00:00:00 +01:00,21.69
GB,PM10,µg/m3,2013-04-04 00:00:00 +01:00,23.82
GB,PM10,µg/m3,2013-04-05 00:00:00 +01:00,19.36
GB,PM10,µg/m3,2013-04-06 00:00:00 +01:00,19.69
GB,PM10,µg/m3,2013-04-07 00:00:00 +01:00,30.82
GB,PM10,µg/m3,2013-04-08 00:00:00 +01:00,42.57
GB,PM10,µg/m3,2013-04-09 00:00:00 +01:00,41.94
GB,PM10,µg/m3,2013-04-10 00:00:00 +01:00,56.44
GB,PM10,µg/m3,2013-04-11 00:00:00 +01:00,23.9
GB,PM10,µg/m3,2013-04-19 00:00:00 +01:00,15.4
GB,PM10,µg/m3,2013-04-20 00:00:00 +01:00,19.44
GB,PM10,µg/m3,2013-04-21 00:00:00 +01:00,18.19
GB,PM10,µg/m3,2013-04-22 00:00:00 +01:00,17.07
GB,PM10,µg/m3,2013-04-23 00:00:00 +01:00,16.69
GB,PM10,µg/m3,2013-04-24 00:00:00 +01:00,15.36
GB,PM10,µg/m3,2013-04-25 00:00:00 +01:00,18.9
GB,PM10,µg/m3,2013-04-26 00:00:00 +01:00,9.61
GB,PM10,µg/m3,2013-04-27 00:00:00 +01:00,9.48
GB,PM10,µg/m3,2013-04-28 00:00:00 +01:00,12.15
GB,PM10,µg/m3,2013-04-29 00:00:00 +01:00,14.94
GB,PM10,µg/m3,2013-04-30 00:00:00 +01:00,18.98
GB,PM10,µg/m3,2013-05-01 00:00:00 +01:00,19.61
GB,PM10,µg/m3,2013-05-02 00:00:00 +01:00,16.19
GB,PM10,µg/m3,2013-05-03 00:00:00 +01:00,20.0
GB,PM10,µg/m3,2013-05-04 00:00:00 +01:00,8.29
GB,PM10,µg/m3,2013-05-05 00:00:00 +01:00,11.75
GB,PM10,µg/m3,2013-05-06 00:00:00 +01:00,15.88
GB,PM10,µg/m3,2013-05-07 00:00:00 +01:00,28.13
