Countrycode,AirPollutant,UnitOfMeasurement,DatetimeBegin,mean pm25 (µg/m3)
AT,PM2.5,µg/m3,2013-01-01 00:00:00 +01:00,88.21779869066664
AT,PM2.5,µg/m3,2013-01-01 01:00:00 +01:00,128.71189955999998
AT,PM2.5,µg/m3,2013-01-01 02:00:00 +01:00,64.412701408
AT,PM2.5,µg/m3,2013-01-01 03:00:00 +01:00,50.09179992199999
AT,PM2.5,µg/m3,2013-01-01 04:00:00 +01:00,47.516198722
AT,PM2.5,µg/m3,2013-01-01 05:00:00 +01:00,44.012499223999995
AT,PM2.5,µg/m3,2013-01-01 06:00:00 +01:00,43.118299854
AT,PM2.5,µg/m3,2013-01-01 07:00:00 +01:00,44.038000478
AT,PM2.5,µg/m3,2013-01-01 08:00:00 +01:00,45.111300654000004
AT,PM2.5,µg/m3,2013-01-01 09:00:00 +01:00,46.299600207999994
AT,PM2.5,µg/m3,2013-01-01 10:00:00 +01:00,47.12200163999999
AT,PM2.5,µg/m3,2013-01-01 11:00:00 +01:00,47.690700524
AT,PM2.5,µg/m3,2013-01-01 12:00:00 +01:00,46.620300284
AT,PM2.5,µg/m3,2013-01-01 13:00:00 +01:00,43.689499655999995
AT,PM2.5,µg/m3,2013-01-01 14:00:00 +01:00,43.225801082
AT,PM2.5,µg/m3,2013-01-01 15:00:00 +01:00,44.444800560000004
AT,PM2.5,µg/m3,2013-01-01 16:00:00 +01:00,44.538399498
AT,PM2.5,µg/m3,2013-01-01 17:00:00 +01:00,44.292298882
AT,PM2.5,µg/m3,2013-01-01 18:00:00 +01:00,43.752398672000005
AT,PM2.5,µg/m3,2013-01-01 19:00:00 +01:00,43.639400476000006
AT,PM2.5,µg/m3,2013-01-01 20:00:00 +01:00,43.528200524
AT,PM2.5,µg/m3,2013-01-01 21:00:00 +01:00,43.486399066000004
AT,PM2.5,µg/m3,2013-01-01 22:00:00 +01:00,43.175899498
AT,PM2.5,µg/m3,2013-01-01 23:00:00 +01:00,42.80479888
AT,PM2.5,µg/m3,2013-01-02 00:00:00 +01:00,47.49866643
AT,PM2.5,µg/m3,2013-01-02 01:00:00 +01:00,40.784999842000005
AT,PM2.5,µg/m3,2013-01-02 02:00:00 +01:00,39.303800196
AT,PM2.5,µg/m3,2013-01-02 03:00:00 +01:00,38.331899252
AT,PM2.5,µg/m3,2013-01-02 04:00:00 +01:00,37.67950057
AT,PM2.5,µg/m3,2013-01-02 05:00:00 +01:00,38.150501238
AT,PM2.5,µg/m3,2013-01-02 06:00:00 +01:00,39.07510146
