Countrycode,AirPollutant,UnitOfMeasurement,DatetimeBegin,mean pm10 (µg/m3)
FR,PM10,µg/m3,2015-01-01 01:00:00 +01:00,129.65875
FR,PM10,µg/m3,2015-01-01 02:00:00 +01:00,139.365625
FR,PM10,µg/m3,2015-01-01 03:00:00 +01:00,136.22875000000002
FR,PM10,µg/m3,2015-01-01 04:00:00 +01:00,128.05
FR,PM10,µg/m3,2015-01-01 05:00:00 +01:00,124.1125
FR,PM10,µg/m3,2015-01-01 06:00:00 +01:00,108.07249999999998
FR,PM10,µg/m3,2015-01-01 07:00:00 +01:00,95.38062499999998
FR,PM10,µg/m3,2015-01-01 08:00:00 +01:00,97.31250000000003
FR,PM10,µg/m3,2015-01-01 09:00:00 +01:00,92.13625
FR,PM10,µg/m3,2015-01-01 10:00:00 +01:00,75.121875
FR,PM10,µg/m3,2015-01-01 11:00:00 +01:00,69.37312499999999
FR,PM10,µg/m3,2015-01-01 12:00:00 +01:00,59.459374999999994
FR,PM10,µg/m3,2015-01-01 13:00:00 +01:00,39.504374999999996
FR,PM10,µg/m3,2015-01-01 14:00:00 +01:00,32.13625
FR,PM10,µg/m3,2015-01-01 15:00:00 +01:00,29.411250000000006
FR,PM10,µg/m3,2015-01-01 16:00:00 +01:00,28.885625
FR,PM10,µg/m3,2015-01-01 17:00:00 +01:00,30.9
FR,PM10,µg/m3,2015-01-01 18:00:00 +01:00,33.294374999999995
FR,PM10,µg/m3,2015-01-01 19:00:00 +01:00,37.97624999999999
FR,PM10,µg/m3,2015-01-01 20:00:00 +01:00,39.615624999999994
FR,PM10,µg/m3,2015-01-01 21:00:00 +01:00,38.83312499999999
FR,PM10,µg/m3,2015-01-01 22:00:00 +01:00,36.035000000000004
FR,PM10,µg/m3,2015-01-01 23:00:00 +01:00,31.653125
FR,PM10,µg/m3,2015-01-02 00:00:00 +01:00,26.849374999999995
FR,PM10,µg/m3,2015-01-02 01:00:00 +01:00,23.558125
FR,PM10,µg/m3,2015-01-02 02:00:00 +01:00,27.706875
FR,PM10,µg/m3,2015-01-02 03:00:00 +01:00,24.817499999999995
FR,PM10,µg/m3,2015-01-02 04:00:00 +01:00,22.714999999999996
FR,PM10,µg/m3,2015-01-02 05:00:00 +01:00,25.27
FR,PM10,µg/m3,2015-01-02 06:00:00 +01:00,27.013125000000002
FR,PM10,µg/m3,2015-01-02 07:00:00 +01:00,28.832499999999996
FR,PM10,µg/m3,2015-01-02 08:00:00 +01:00,32.50375
FR,PM10,µg/m3,2015-01-02 09:00:00 +01:00,30.658125
FR,PM10,µg/m3,2015-01-02 10:00:00 +01:00,26.363749999999996
