Countrycode,AirPollutant,UnitOfMeasurement,DatetimeBegin,mean pm25 (µg/m3)
AT,PM2.5,µg/m3,2019-01-01 00:00:00 +01:00,72.06074809500001
AT,PM2.5,µg/m3,2019-01-01 01:00:00 +01:00,60.58312439374999
AT,PM2.5,µg/m3,2019-01-01 02:00:00 +01:00,44.3058116375
AT,PM2.5,µg/m3,2019-01-01 03:00:00 +01:00,39.20131265625
AT,PM2.5,µg/m3,2019-01-01 04:00:00 +01:00,25.48537468375
AT,PM2.5,µg/m3,2019-01-01 05:00:00 +01:00,19.52443742125
AT,PM2.5,µg/m3,2019-01-01 06:00:00 +01:00,15.22930615375
AT,PM2.5,µg/m3,2019-01-01 07:00:00 +01:00,14.5407311875
AT,PM2.5,µg/m3,2019-01-01 08:00:00 +01:00,13.370087618749999
AT,PM2.5,µg/m3,2019-01-01 09:00:00 +01:00,9.90520011875
AT,PM2.5,µg/m3,2019-01-01 10:00:00 +01:00,8.70208089875
AT,PM2.5,µg/m3,2019-01-01 11:00:00 +01:00,5.37653111875
AT,PM2.5,µg/m3,2019-01-01 12:00:00 +01:00,4.228418823749999
AT,PM2.5,µg/m3,2019-01-01 13:00:00 +01:00,4.68290629375
AT,PM2.5,µg/m3,2019-01-01 14:00:00 +01:00,4.6823750099999994
AT,PM2.5,µg/m3,2019-01-01 15:00:00 +01:00,3.3011624462499998
AT,PM2.5,µg/m3,2019-01-01 16:00:00 +01:00,3.9054062325
AT,PM2.5,µg/m3,2019-01-01 17:00:00 +01:00,2.79761251375
AT,PM2.5,µg/m3,2019-01-01 18:00:00 +01:00,2.6871249925000003
AT,PM2.5,µg/m3,2019-01-01 19:00:00 +01:00,2.51719377625
AT,PM2.5,µg/m3,2019-01-01 20:00:00 +01:00,2.2890750275
AT,PM2.5,µg/m3,2019-01-01 21:00:00 +01:00,1.6343875325
AT,PM2.5,µg/m3,2019-01-01 22:00:00 +01:00,1.82664997375
AT,PM2.5,µg/m3,2019-01-01 23:00:00 +01:00,1.1618164075
AT,PM2.5,µg/m3,2019-01-02 00:00:00 +01:00,0.03123956125
AT,PM2.5,µg/m3,2019-01-02 01:00:00 +01:00,0.00848562375
AT,PM2.5,µg/m3,2019-01-02 02:00:00 +01:00,0.32880843625
AT,PM2.5,µg/m3,2019-01-02 03:00:00 +01:00,0.88640875625
AT,PM2.5,µg/m3,2019-01-02 04:00:00 +01:00,1.2869124950000002
AT,PM2.5,µg/m3,2019-01-02 05:00:00 +01:00,1.3059462187500002
AT,PM2.5,µg/m3,2019-01-02 06:00:00 +01:00,1.0734056275
AT,PM2.5,µg/m3,2019-01-02 07:00:00 +01:00,0.59563312875
AT,PM2.5,µg/m3,2019-01-02 08:00:00 +01:00,1.1753668724999997
