Countrycode,AirPollutant,UnitOfMeasurement,DatetimeBegin,mean pm10 (µg/m3)
PT,PM10,µg/m3,2017-01-01 00:00:00 +01:00,68.22499999666667
PT,PM10,µg/m3,2017-01-01 01:00:00 +01:00,54.80833333166667
PT,PM10,µg/m3,2017-01-01 02:00:00 +01:00,46.533333331666675
PT,PM10,µg/m3,2017-01-01 03:00:00 +01:00,41.99166666333334
PT,PM10,µg/m3,2017-01-01 04:00:00 +01:00,36.83333332833334
PT,PM10,µg/m3,2017-01-01 05:00:00 +01:00,31.549999995000004
PT,PM10,µg/m3,2017-01-01 06:00:00 +01:00,28.29999999416667
PT,PM10,µg/m3,2017-01-01 07:00:00 +01:00,26.4416666625
PT,PM10,µg/m3,2017-01-01 08:00:00 +01:00,24.933333333333334
PT,PM10,µg/m3,2017-01-01 09:00:00 +01:00,23.358333330000004
PT,PM10,µg/m3,2017-01-01 10:00:00 +01:00,22.783333331666665
PT,PM10,µg/m3,2017-01-01 11:00:00 +01:00,21.233333326666667
PT,PM10,µg/m3,2017-01-01 12:00:00 +01:00,19.608333328333337
PT,PM10,µg/m3,2017-01-01 13:00:00 +01:00,19.916666662500003
PT,PM10,µg/m3,2017-01-01 14:00:00 +01:00,21.449999995833334
PT,PM10,µg/m3,2017-01-01 15:00:00 +01:00,23.66666665833333
PT,PM10,µg/m3,2017-01-01 16:00:00 +01:00,24.91666666416667
PT,PM10,µg/m3,2017-01-01 17:00:00 +01:00,26.641666664166674
PT,PM10,µg/m3,2017-01-01 18:00:00 +01:00,27.54999999666667
PT,PM10,µg/m3,2017-01-01 19:00:00 +01:00,31.508333325833334
PT,PM10,µg/m3,2017-01-01 20:00:00 +01:00,33.691666665
PT,PM10,µg/m3,2017-01-01 21:00:00 +01:00,36.34166666166667
PT,PM10,µg/m3,2017-01-01 22:00:00 +01:00,36.85833332833334
PT,PM10,µg/m3,2017-01-01 23:00:00 +01:00,36.691666661666666
PT,PM10,µg/m3,2017-01-02 00:00:00 +01:00,35.091666661666665
PT,PM10,µg/m3,2017-01-02 01:00:00 +01:00,30.34166666333333
PT,PM10,µg/m3,2017-01-02 02:00:00 +01:00,28.733333331666667
PT,PM10,µg/m3,2017-01-02 03:00:00 +01:00,21.883333329166664
