Countrycode,AirPollutant,UnitOfMeasurement,DatetimeBegin,mean pm10 (µg/m3)
FR,PM10,µg/m3,2017-01-01 00:00:00 +01:00,35.62749999625
FR,PM10,µg/m3,2017-01-01 01:00:00 +01:00,34.219999992
FR,PM10,µg/m3,2017-01-01 02:00:00 +01:00,35.533333329333345
FR,PM10,µg/m3,2017-01-01 03:00:00 +01:00,33.631249995000005
FR,PM10,µg/m3,2017-01-01 04:00:00 +01:00,25.649999996875003
FR,PM10,µg/m3,2017-01-01 05:00:00 +01:00,21.862499996250005
FR,PM10,µg/m3,2017-01-01 06:00:00 +01:00,20.268749997500002
FR,PM10,µg/m3,2017-01-01 07:00:00 +01:00,22.512499997500004
FR,PM10,µg/m3,2017-01-01 08:00:00 +01:00,20.766666662666676
FR,PM10,µg/m3,2017-01-01 09:00:00 +01:00,21.86666666266667
FR,PM10,µg/m3,2017-01-01 10:00:00 +01:00,24.918749996250003
FR,PM10,µg/m3,2017-01-01 11:00:00 +01:00,26.006249996250002
FR,PM10,µg/m3,2017-01-01 12:00:00 +01:00,25.093749995625004
FR,PM10,µg/m3,2017-01-01 13:00:00 +01:00,26.081249996875005
FR,PM10,µg/m3,2017-01-01 14:00:00 +01:00,26.674999996250005
FR,PM10,µg/m3,2017-01-01 15:00:00 +01:00,22.743749996875003
FR,PM10,µg/m3,2017-01-01 16:00:00 +01:00,21.3437499975
FR,PM10,µg/m3,2017-01-01 17:00:00 +01:00,24.0874999975
FR,PM10,µg/m3,2017-01-01 18:00:00 +01:00,25.099999998125003
FR,PM10,µg/m3,2017-01-01 19:00:00 +01:00,25.768749993750006
FR,PM10,µg/m3,2017-01-01 20:00:00 +01:00,25.562499995
FR,PM10,µg/m3,2017-01-01 21:00:00 +01:00,24.593749996250004
FR,PM10,µg/m3,2017-01-01 22:00:00 +01:00,23.968749997500005
FR,PM10,µg/m3,2017-01-01 23:00:00 +01:00,23.399999993749997
FR,PM10,µg/m3,2017-01-02 00:00:00 +01:00,20.749999994375
FR,PM10,µg/m3,2017-01-02 01:00:00 +01:00,19.706249996875
FR,PM10,µg/m3,2017-01-02 02:00:00 +01:00,20.087499996250003
FR,PM10,µg/m3,2017-01-02 03:00:00 +01:00,17.4312499975
FR,PM10,µg/m3,2017-01-02 04:00:00 +01:00,16.1062499975
FR,PM10,µg/m3,2017-01-02 05:00:00 +01:00,18.762499996250003
FR,PM10,µg/m3,2017-01-02 06:00:00 +01:00,20.593749993124998
FR,PM10,µg/m3,2017-01-02 07:00:00 +01:00,22.47999999533334
FR,PM10,µg/m3,2017-01-02 08:00:00 +01:00,25.04999999625
FR,PM10,µg/m3,2017-01-02 09:00:00 +01:00,28.762499997500008
FR,PM10,µg/m3,2017-01-02 10:00:00 +01:00,29.118749995000005
