Countrycode,AirPollutant,UnitOfMeasurement,DatetimeBegin,mean pm25 (µg/m3)
PT,PM2.5,µg/m3,2016-01-01 00:00:00 +01:00,45.56666666666666
PT,PM2.5,µg/m3,2016-01-01 01:00:00 +01:00,47.06666666666666
PT,PM2.5,µg/m3,2016-01-01 02:00:00 +01:00,46.76666666666667
PT,PM2.5,µg/m3,2016-01-01 03:00:00 +01:00,40.5
PT,PM2.5,µg/m3,2016-01-01 04:00:00 +01:00,36.16666666333334
PT,PM2.5,µg/m3,2016-01-01 05:00:00 +01:00,32.766666666666666
PT,PM2.5,µg/m3,2016-01-01 06:00:00 +01:00,26.566666666666666
PT,PM2.5,µg/m3,2016-01-01 07:00:00 +01:00,22.09999999333333
PT,PM2.5,µg/m3,2016-01-01 08:00:00 +01:00,16.366666666666667
PT,PM2.5,µg/m3,2016-01-01 09:00:00 +01:00,14.333333333333334
PT,PM2.5,µg/m3,2016-01-01 10:00:00 +01:00,11.866666666666667
PT,PM2.5,µg/m3,2016-01-01 11:00:00 +01:00,10.25
PT,PM2.5,µg/m3,2016-01-01 12:00:00 +01:00,8.7
PT,PM2.5,µg/m3,2016-01-01 13:00:00 +01:00,7.15
PT,PM2.5,µg/m3,2016-01-01 14:00:00 +01:00,5.966666666666666
PT,PM2.5,µg/m3,2016-01-01 15:00:00 +01:00,5.933333323333334
PT,PM2.5,µg/m3,2016-01-01 16:00:00 +01:00,5.366666666666667
PT,PM2.5,µg/m3,2016-01-01 17:00:00 +01:00,5.93333333
PT,PM2.5,µg/m3,2016-01-01 18:00:00 +01:00,5.899999996666668
PT,PM2.5,µg/m3,2016-01-01 19:00:00 +01:00,9.333333333333334
PT,PM2.5,µg/m3,2016-01-01 20:00:00 +01:00,12.333333333333334
PT,PM2.5,µg/m3,2016-01-01 21:00:00 +01:00,11.966666666666669
PT,PM2.5,µg/m3,2016-01-01 22:00:00 +01:00,12.333333330000002
PT,PM2.5,µg/m3,2016-01-01 23:00:00 +01:00,15.300000000000002
PT,PM2.5,µg/m3,2016-01-02 00:00:00 +01:00,16.46666666333333
PT,PM2.5,µg/m3,2016-01-02 01:00:00 +01:00,13.300000000000002
PT,PM2.5,µg/m3,2016-01-02 02:00:00 +01:00,12.699999996666667
PT,PM2.5,µg/m3,2016-01-02 03:00:00 +01:00,12.466666666666667
PT,PM2.5,µg/m3,2016-01-02 04:00:00 +01:00,11.800000000000002
PT,PM2.5,µg/m3,2016-01-02 05:00:00 +01:00,13.13333333
PT,PM2.5,µg/m3,2016-01-02 06:00:00 +01:00,13.566666666666668
PT,PM2.5,µg/m3,2016-01-02 07:00:00 +01:00,14.133333333333335
PT,PM2.5,µg/m3,2016-01-02 08:00:00 +01:00,14.133333333333333
PT,PM2.5,µg/m3,2016-01-02 09:00:00 +01:00,15.4
PT,PM2.5,µg/m3,2016-01-02 10:00:00 +01:00,18.766666666666666
PT,PM2.5,µg/m3,2016-01-02 11:00:00 +01:00,17.666666663333334
PT,PM2.5,µg/m3,2016-01-02 12:00:00 +01:00,16.166666663333334
PT,PM2.5,µg/m3,2016-01-02 13:00:00 +01:00,14.599999996666668
PT,PM2.5,µg/m3,2016-01-02 14:00:00 +01:00,12.399999996666665
PT,PM2.5,µg/m3,2016-01-02 15:00:00 +01:00,10.9
PT,PM2.5,µg/m3,2016-01-02 16:00:00 +01:00,11.066666666666668
PT,PM2.5,µg/m3,2016-01-02 17:00:00 +01:00,14.366666663333334
PT,PM2.5,µg/m3,2016-01-02 18:00:00 +01:00,15.033333329999998
PT,PM2.5,µg/m3,2016-01-02 19:00:00 +01:00,15.833333333333334
PT,PM2.5,µg/m3,2016-01-02 20:00:00 +01:00,16.366666666666667
PT,PM2.5,µg/m3,2016-01-02 21:00:00 +01:00,17.46666666333333
PT,PM2.5,µg/m3,2016-01-02 22:00:00 +01:00,22.333333330000002
PT,PM2.5,µg/m3,2016-01-02 23:00:00 +01:00,22.866666663333334
PT,PM2.5,µg/m3,2016-01-03 00:00:00 +01:00,19.566666663333333
PT,PM2.5,µg/m3,2016-01-03 01:00:00 +01:00,20.866666663333334
