Countrycode,AirPollutant,UnitOfMeasurement,DatetimeBegin,mean pm10 (µg/m3)
PT,PM10,µg/m3,2020-01-01 00:00:00 +01:00,88.9625
PT,PM10,µg/m3,2020-01-01 01:00:00 +01:00,88.9125
PT,PM10,µg/m3,2020-01-01 02:00:00 +01:00,87.1125
PT,PM10,µg/m3,2020-01-01 03:00:00 +01:00,78.28750000000001
PT,PM10,µg/m3,2020-01-01 04:00:00 +01:00,74.8
PT,PM10,µg/m3,2020-01-01 05:00:00 +01:00,66.525
PT,PM10,µg/m3,2020-01-01 06:00:00 +01:00,62.975
PT,PM10,µg/m3,2020-01-01 07:00:00 +01:00,53.7375
PT,PM10,µg/m3,2020-01-01 08:00:00 +01:00,51.25000000000001
PT,PM10,µg/m3,2020-01-01 09:00:00 +01:00,45.862500000000004
PT,PM10,µg/m3,2020-01-01 10:00:00 +01:00,43.012499999999996
PT,PM10,µg/m3,2020-01-01 11:00:00 +01:00,41.5375
PT,PM10,µg/m3,2020-01-01 12:00:00 +01:00,40.862500000000004
PT,PM10,µg/m3,2020-01-01 13:00:00 +01:00,36.824999999999996
PT,PM10,µg/m3,2020-01-01 14:00:00 +01:00,36.7
PT,PM10,µg/m3,2020-01-01 15:00:00 +01:00,37.025
PT,PM10,µg/m3,2020-01-01 16:00:00 +01:00,35.9125
PT,PM10,µg/m3,2020-01-01 17:00:00 +01:00,36.2875
PT,PM10,µg/m3,2020-01-01 18:00:00 +01:00,38.0875
PT,PM10,µg/m3,2020-01-01 19:00:00 +01:00,47.27499999999999
PT,PM10,µg/m3,2020-01-01 20:00:00 +01:00,51.89999999999999
PT,PM10,µg/m3,2020-01-01 21:00:00 +01:00,61.975
PT,PM10,µg/m3,2020-01-01 22:00:00 +01:00,65.375
PT,PM10,µg/m3,2020-01-01 23:00:00 +01:00,70.175
PT,PM10,µg/m3,2020-01-02 00:00:00 +01:00,69.8125
PT,PM10,µg/m3,2020-01-02 01:00:00 +01:00,68.0125
PT,PM10,µg/m3,2020-01-02 02:00:00 +01:00,66.7375
PT,PM10,µg/m3,2020-01-02 03:00:00 +01:00,62.28750000000001
PT,PM10,µg/m3,2020-01-02 04:00:00 +01:00,59.2125
PT,PM10,µg/m3,2020-01-02 05:00:00 +01:00,51.300000000000004
PT,PM10,µg/m3,2020-01-02 06:00:00 +01:00,48.775000000000006
PT,PM10,µg/m3,2020-01-02 07:00:00 +01:00,43.725
PT,PM10,µg/m3,2020-01-02 08:00:00 +01:00,43.099999999999994
PT,PM10,µg/m3,2020-01-02 09:00:00 +01:00,41.775
PT,PM10,µg/m3,2020-01-02 10:00:00 +01:00,40.5
PT,PM10,µg/m3,2020-01-02 11:00:00 +01:00,42.142857142857146
PT,PM10,µg/m3,2020-01-02 12:00:00 +01:00,41.07142857142857
PT,PM10,µg/m3,2020-01-02 13:00:00 +01:00,37.37142857142857
PT,PM10,µg/m3,2020-01-02 14:00:00 +01:00,37.8
PT,PM10,µg/m3,2020-01-02 15:00:00 +01:00,37.285714285714285
