Countrycode,AirPollutant,UnitOfMeasurement,DatetimeBegin,mean pm10 (µg/m3)
AT,PM10,µg/m3,2020-01-01 00:00:00 +01:00,35.45149964076923
AT,PM10,µg/m3,2020-01-01 01:00:00 +01:00,15.465553937692306
AT,PM10,µg/m3,2020-01-01 02:00:00 +01:00,13.550907790769228
AT,PM10,µg/m3,2020-01-01 03:00:00 +01:00,12.871050022307688
AT,PM10,µg/m3,2020-01-01 04:00:00 +01:00,12.528077119999999
AT,PM10,µg/m3,2020-01-01 05:00:00 +01:00,13.12659219
AT,PM10,µg/m3,2020-01-01 06:00:00 +01:00,13.889796104615385
AT,PM10,µg/m3,2020-01-01 07:00:00 +01:00,12.93930750076923
AT,PM10,µg/m3,2020-01-01 08:00:00 +01:00,13.529769306923075
AT,PM10,µg/m3,2020-01-01 09:00:00 +01:00,13.094457768461536
AT,PM10,µg/m3,2020-01-01 10:00:00 +01:00,12.933242352307692
AT,PM10,µg/m3,2020-01-01 11:00:00 +01:00,12.66941935923077
AT,PM10,µg/m3,2020-01-01 12:00:00 +01:00,13.49490003923077
AT,PM10,µg/m3,2020-01-01 13:00:00 +01:00,14.881284854615386
AT,PM10,µg/m3,2020-01-01 14:00:00 +01:00,14.234784634615382
AT,PM10,µg/m3,2020-01-01 15:00:00 +01:00,14.066515476153846
AT,PM10,µg/m3,2020-01-01 16:00:00 +01:00,17.24172679692307
AT,PM10,µg/m3,2020-01-01 17:00:00 +01:00,21.292396099999998
AT,PM10,µg/m3,2020-01-01 18:00:00 +01:00,24.93668849076923
AT,PM10,µg/m3,2020-01-01 19:00:00 +01:00,24.436461663846156
AT,PM10,µg/m3,2020-01-01 20:00:00 +01:00,27.662769606153844
AT,PM10,µg/m3,2020-01-01 21:00:00 +01:00,27.522346638461542
AT,PM10,µg/m3,2020-01-01 22:00:00 +01:00,26.21019216307693
AT,PM10,µg/m3,2020-01-01 23:00:00 +01:00,25.32134627769231
AT,PM10,µg/m3,2020-01-02 00:00:00 +01:00,26.187730929999994
AT,PM10,µg/m3,2020-01-02 01:00:00 +01:00,25.86680734846154
AT,PM10,µg/m3,2020-01-02 02:00:00 +01:00,25.795999963846157
AT,PM10,µg/m3,2020-01-02 03:00:00 +01:00,24.042615591538457
AT,PM10,µg/m3,2020-01-02 04:00:00 +01:00,23.58846150384615
AT,PM10,µg/m3,2020-01-02 05:00:00 +01:00,23.41876961076923
AT,PM10,µg/m3,2020-01-02 06:00:00 +01:00,24.04688453230769
AT,PM10,µg/m3,2020-01-02 07:00:00 +01:00,26.304538502307693
AT,PM10,µg/m3,2020-01-02 08:00:00 +01:00,29.1574228676923
AT,PM10,µg/m3,2020-01-02 09:00:00 +01:00,30.59930771461538
AT,PM10,µg/m3,2020-01-02 10:00:00 +01:00,34.54857708384616
AT,PM10,µg/m3,2020-01-02 11:00:00 +01:00,37.92426945076923
AT,PM10,µg/m3,2020-01-02 12:00:00 +01:00,36.88988553
AT,PM10,µg/m3,2020-01-02 13:00:00 +01:00,37.88799975076923
AT,PM10,µg/m3,2020-01-02 14:00:00 +01:00,39.03815400923077
