Countrycode,AirPollutant,UnitOfMeasurement,DatetimeBegin,mean no2 (µg/m3)
FR,NO2,µg/m3,2019-01-01 01:00:00 +01:00,29.727272727272727
FR,NO2,µg/m3,2019-01-01 02:00:00 +01:00,31.145454545454548
FR,NO2,µg/m3,2019-01-01 03:00:00 +01:00,34.41363636363636
FR,NO2,µg/m3,2019-01-01 04:00:00 +01:00,34.22727272727273
FR,NO2,µg/m3,2019-01-01 05:00:00 +01:00,30.186363636363627
FR,NO2,µg/m3,2019-01-01 06:00:00 +01:00,35.54090909090909
FR,NO2,µg/m3,2019-01-01 07:00:00 +01:00,29.33636363636364
FR,NO2,µg/m3,2019-01-01 08:00:00 +01:00,27.131818181818186
FR,NO2,µg/m3,2019-01-01 09:00:00 +01:00,22.62272727272727
FR,NO2,µg/m3,2019-01-01 10:00:00 +01:00,21.94090909090909
FR,NO2,µg/m3,2019-01-01 11:00:00 +01:00,21.227272727272723
FR,NO2,µg/m3,2019-01-01 12:00:00 +01:00,19.650000000000002
FR,NO2,µg/m3,2019-01-01 13:00:00 +01:00,22.109090909090906
FR,NO2,µg/m3,2019-01-01 14:00:00 +01:00,26.62727272727272
FR,NO2,µg/m3,2019-01-01 15:00:00 +01:00,28.50909090909091
FR,NO2,µg/m3,2019-01-01 16:00:00 +01:00,31.322727272727274
FR,NO2,µg/m3,2019-01-01 17:00:00 +01:00,31.41363636363636
FR,NO2,µg/m3,2019-01-01 18:00:00 +01:00,39.0409090909091
FR,NO2,µg/m3,2019-01-01 19:00:00 +01:00,39.87727272727272
FR,NO2,µg/m3,2019-01-01 20:00:00 +01:00,39.74545454545454
FR,NO2,µg/m3,2019-01-01 21:00:00 +01:00,38.095454545454544
FR,NO2,µg/m3,2019-01-01 22:00:00 +01:00,34.18636363636364
FR,NO2,µg/m3,2019-01-01 23:00:00 +01:00,25.181818181818183
FR,NO2,µg/m3,2019-01-02 00:00:00 +01:00,15.968181818181817
FR,NO2,µg/m3,2019-01-02 01:00:00 +01:00,13.595454545454544
FR,NO2,µg/m3,2019-01-02 02:00:00 +01:00,14.004545454545452
FR,NO2,µg/m3,2019-01-02 03:00:00 +01:00,16.995454545454546
FR,NO2,µg/m3,2019-01-02 04:00:00 +01:00,17.78181818181818
FR,NO2,µg/m3,2019-01-02 05:00:00 +01:00,24.954545454545453
FR,NO2,µg/m3,2019-01-02 06:00:00 +01:00,36.00909090909091
FR,NO2,µg/m3,2019-01-02 07:00:00 +01:00,45.21818181818182
FR,NO2,µg/m3,2019-01-02 08:00:00 +01:00,50.76363636363637
FR,NO2,µg/m3,2019-01-02 09:00:00 +01:00,54.32727272727273
FR,NO2,µg/m3,2019-01-02 10:00:00 +01:00,43.27272727272727
FR,NO2,µg/m3,2019-01-02 11:00:00 +01:00,40.67727272727273
FR,NO2,µg/m3,2019-01-02 12:00:00 +01:00,35.13636363636363
FR,NO2,µg/m3,2019-01-02 13:00:00 +01:00,32.78636363636363
FR,NO2,µg/m3,2019-01-02 14:00:00 +01:00,34.171428571428564
FR,NO2,µg/m3,2019-01-02 15:00:00 +01:00,34.457142857142856
FR,NO2,µg/m3,2019-01-02 16:00:00 +01:00,40.25454545454545
FR,NO2,µg/m3,2019-01-02 17:00:00 +01:00,50.345454545454544
FR,NO2,µg/m3,2019-01-02 18:00:00 +01:00,53.05909090909092
FR,NO2,µg/m3,2019-01-02 19:00:00 +01:00,47.95909090909092
FR,NO2,µg/m3,2019-01-02 20:00:00 +01:00,41.97272727272727
FR,NO2,µg/m3,2019-01-02 21:00:00 +01:00,41.699999999999996
FR,NO2,µg/m3,2019-01-02 22:00:00 +01:00,38.46818181818182
FR,NO2,µg/m3,2019-01-02 23:00:00 +01:00,32.345454545454544
FR,NO2,µg/m3,2019-01-03 00:00:00 +01:00,30.486363636363645
FR,NO2,µg/m3,2019-01-03 01:00:00 +01:00,27.490909090909096
FR,NO2,µg/m3,2019-01-03 02:00:00 +01:00,22.886363636363633
FR,NO2,µg/m3,2019-01-03 03:00:00 +01:00,20.84090909090909
FR,NO2,µg/m3,2019-01-03 04:00:00 +01:00,26.64545454545454
FR,NO2,µg/m3,2019-01-03 05:00:00 +01:00,35.690909090909095
FR,NO2,µg/m3,2019-01-03 06:00:00 +01:00,47.24545454545455
FR,NO2,µg/m3,2019-01-03 07:00:00 +01:00,60.76363636363636
FR,NO2,µg/m3,2019-01-03 08:00:00 +01:00,68.13809523809525
FR,NO2,µg/m3,2019-01-03 09:00:00 +01:00,65.35238095238095
FR,NO2,µg/m3,2019-01-03 10:00:00 +01:00,58.40999999999999
FR,NO2,µg/m3,2019-01-03 11:00:00 +01:00,54.05500000000001
FR,NO2,µg/m3,2019-01-03 12:00:00 +01:00,46.74285714285715
FR,NO2,µg/m3,2019-01-03 13:00:00 +01:00,41.97
FR,NO2,µg/m3,2019-01-03 14:00:00 +01:00,40.45238095238095
FR,NO2,µg/m3,2019-01-03 15:00:00 +01:00,42.93181818181818
FR,NO2,µg/m3,2019-01-03 16:00:00 +01:00,46.47727272727272
FR,NO2,µg/m3,2019-01-03 17:00:00 +01:00,52.42272727272727
FR,NO2,µg/m3,2019-01-03 18:00:00 +01:00,53.07727272727273
FR,NO2,µg/m3,2019-01-03 19:00:00 +01:00,51.32272727272727
FR,NO2,µg/m3,2019-01-03 20:00:00 +01:00,49.58636363636363
FR,NO2,µg/m3,2019-01-03 21:00:00 +01:00,41.372727272727275
FR,NO2,µg/m3,2019-01-03 22:00:00 +01:00,39.58181818181818
FR,NO2,µg/m3,2019-01-03 23:00:00 +01:00,38.9090909090909
FR,NO2,µg/m3,2019-01-04 00:00:00 +01:00,36.199999999999996
FR,NO2,µg/m3,2019-01-04 01:00:00 +01:00,32.709090909090904
FR,NO2,µg/m3,2019-01-04 02:00:00 +01:00,29.900000000000002
FR,NO2,µg/m3,2019-01-04 03:00:00 +01:00,28.231818181818177
FR,NO2,µg/m3,2019-01-04 04:00:00 +01:00,30.545454545454547
FR,NO2,µg/m3,2019-01-04 05:00:00 +01:00,37.93636363636364
FR,NO2,µg/m3,2019-01-04 06:00:00 +01:00,50.50454545454546
FR,NO2,µg/m3,2019-01-04 07:00:00 +01:00,58.77272727272728
FR,NO2,µg/m3,2019-01-04 08:00:00 +01:00,61.15909090909091
FR,NO2,µg/m3,2019-01-04 09:00:00 +01:00,60.34090909090909
FR,NO2,µg/m3,2019-01-04 10:00:00 +01:00,60.404761904761905
FR,NO2,µg/m3,2019-01-04 11:00:00 +01:00,55.16363636363637
FR,NO2,µg/m3,2019-01-04 12:00:00 +01:00,50.2952380952381
FR,NO2,µg/m3,2019-01-04 13:00:00 +01:00,43.58095238095239
FR,NO2,µg/m3,2019-01-04 14:00:00 +01:00,41.68571428571429
FR,NO2,µg/m3,2019-01-04 15:00:00 +01:00,39.266666666666666
FR,NO2,µg/m3,2019-01-04 16:00:00 +01:00,42.72857142857143
FR,NO2,µg/m3,2019-01-04 17:00:00 +01:00,48.9590909090909
FR,NO2,µg/m3,2019-01-04 18:00:00 +01:00,47.13181818181818
FR,NO2,µg/m3,2019-01-04 19:00:00 +01:00,44.449999999999996
FR,NO2,µg/m3,2019-01-04 20:00:00 +01:00,44.16363636363636
FR,NO2,µg/m3,2019-01-04 21:00:00 +01:00,38.14090909090909
FR,NO2,µg/m3,2019-01-04 22:00:00 +01:00,30.83181818181818
FR,NO2,µg/m3,2019-01-04 23:00:00 +01:00,30.068181818181817
FR,NO2,µg/m3,2019-01-05 00:00:00 +01:00,27.25909090909091
FR,NO2,µg/m3,2019-01-05 01:00:00 +01:00,25.35454545454546
FR,NO2,µg/m3,2019-01-05 02:00:00 +01:00,23.818181818181817
FR,NO2,µg/m3,2019-01-05 03:00:00 +01:00,23.022727272727273
FR,NO2,µg/m3,2019-01-05 04:00:00 +01:00,20.072727272727274
FR,NO2,µg/m3,2019-01-05 05:00:00 +01:00,21.295454545454543
FR,NO2,µg/m3,2019-01-05 06:00:00 +01:00,22.763636363636365
FR,NO2,µg/m3,2019-01-05 07:00:00 +01:00,26.74090909090909
FR,NO2,µg/m3,2019-01-05 08:00:00 +01:00,30.84761904761905
FR,NO2,µg/m3,2019-01-05 09:00:00 +01:00,35.18571428571429
FR,NO2,µg/m3,2019-01-05 10:00:00 +01:00,39.75714285714285
FR,NO2,µg/m3,2019-01-05 11:00:00 +01:00,42.1904761904762
FR,NO2,µg/m3,2019-01-05 12:00:00 +01:00,40.819047619047616
FR,NO2,µg/m3,2019-01-05 13:00:00 +01:00,39.028571428571425
FR,NO2,µg/m3,2019-01-05 14:00:00 +01:00,38.22857142857142
FR,NO2,µg/m3,2019-01-05 15:00:00 +01:00,37.14999999999999
FR,NO2,µg/m3,2019-01-05 16:00:00 +01:00,39.88181818181818
FR,NO2,µg/m3,2019-01-05 17:00:00 +01:00,39.89090909090909
FR,NO2,µg/m3,2019-01-05 18:00:00 +01:00,38.75454545454545
FR,NO2,µg/m3,2019-01-05 19:00:00 +01:00,33.51818181818182
FR,NO2,µg/m3,2019-01-05 20:00:00 +01:00,30.590909090909086
