Countrycode,AirPollutant,UnitOfMeasurement,DatetimeBegin,mean o3 (µg/m3)
GB,O3,µg/m3,2020-01-01 00:00:00 +01:00,1.4468825
GB,O3,µg/m3,2020-01-01 01:00:00 +01:00,1.0477425
GB,O3,µg/m3,2020-01-01 02:00:00 +01:00,1.19742
GB,O3,µg/m3,2020-01-01 03:00:00 +01:00,1.39699
GB,O3,µg/m3,2020-01-01 04:00:00 +01:00,1.3470975
GB,O3,µg/m3,2020-01-01 05:00:00 +01:00,4.0412925
GB,O3,µg/m3,2020-01-01 06:00:00 +01:00,4.290755
GB,O3,µg/m3,2020-01-01 07:00:00 +01:00,3.0434425000000003
GB,O3,µg/m3,2020-01-01 08:00:00 +01:00,1.7462374999999999
GB,O3,µg/m3,2020-01-01 09:00:00 +01:00,1.39699
GB,O3,µg/m3,2020-01-01 10:00:00 +01:00,1.696345
GB,O3,µg/m3,2020-01-01 11:00:00 +01:00,1.7961300000000002
GB,O3,µg/m3,2020-01-01 12:00:00 +01:00,2.8438725
GB,O3,µg/m3,2020-01-01 13:00:00 +01:00,5.9871
GB,O3,µg/m3,2020-01-01 14:00:00 +01:00,7.483874999999999
GB,O3,µg/m3,2020-01-01 15:00:00 +01:00,6.885165
GB,O3,µg/m3,2020-01-01 16:00:00 +01:00,8.282155
GB,O3,µg/m3,2020-01-01 17:00:00 +01:00,7.483875000000001
GB,O3,µg/m3,2020-01-01 18:00:00 +01:00,10.4275325
GB,O3,µg/m3,2020-01-01 19:00:00 +01:00,8.781080000000001
GB,O3,µg/m3,2020-01-01 20:00:00 +01:00,10.8266725
GB,O3,µg/m3,2020-01-01 21:00:00 +01:00,12.622802499999999
GB,O3,µg/m3,2020-01-01 22:00:00 +01:00,10.7268875
GB,O3,µg/m3,2020-01-01 23:00:00 +01:00,14.917857499999998
GB,O3,µg/m3,2020-01-02 00:00:00 +01:00,15.616352500000001
GB,O3,µg/m3,2020-01-02 01:00:00 +01:00,20.62223333333333
GB,O3,µg/m3,2020-01-02 02:00:00 +01:00,24.297647500000004
GB,O3,µg/m3,2020-01-02 03:00:00 +01:00,22.35184
GB,O3,µg/m3,2020-01-02 04:00:00 +01:00,22.6013025
GB,O3,µg/m3,2020-01-02 05:00:00 +01:00,22.55141
GB,O3,µg/m3,2020-01-02 06:00:00 +01:00,14.568610000000001
GB,O3,µg/m3,2020-01-02 07:00:00 +01:00,13.17162
GB,O3,µg/m3,2020-01-02 08:00:00 +01:00,13.470975
GB,O3,µg/m3,2020-01-02 09:00:00 +01:00,16.6142025
GB,O3,µg/m3,2020-01-02 10:00:00 +01:00,17.063235000000002
GB,O3,µg/m3,2020-01-02 11:00:00 +01:00,22.850765
GB,O3,µg/m3,2020-01-02 12:00:00 +01:00,25.4950675
GB,O3,µg/m3,2020-01-02 13:00:00 +01:00,27.241304999999997
GB,O3,µg/m3,2020-01-02 14:00:00 +01:00,28.638295
GB,O3,µg/m3,2020-01-02 15:00:00 +01:00,28.538510000000002
GB,O3,µg/m3,2020-01-02 16:00:00 +01:00,35.9226
GB,O3,µg/m3,2020-01-02 17:00:00 +01:00,37.71873
GB,O3,µg/m3,2020-01-02 18:00:00 +01:00,39.365182499999996
GB,O3,µg/m3,2020-01-02 19:00:00 +01:00,39.115719999999996
GB,O3,µg/m3,2020-01-02 20:00:00 +01:00,44.404325
GB,O3,µg/m3,2020-01-02 21:00:00 +01:00,44.5540025
GB,O3,µg/m3,2020-01-02 22:00:00 +01:00,48.7449725
GB,O3,µg/m3,2020-01-02 23:00:00 +01:00,49.194005000000004
GB,O3,µg/m3,2020-01-03 00:00:00 +01:00,53.983685
GB,O3,µg/m3,2020-01-03 01:00:00 +01:00,51.8383075
GB,O3,µg/m3,2020-01-03 02:00:00 +01:00,48.994434999999996
GB,O3,µg/m3,2020-01-03 03:00:00 +01:00,50.5411025
GB,O3,µg/m3,2020-01-03 04:00:00 +01:00,53.68433000000001
GB,O3,µg/m3,2020-01-03 05:00:00 +01:00,55.7299225
GB,O3,µg/m3,2020-01-03 06:00:00 +01:00,42.508410000000005
GB,O3,µg/m3,2020-01-03 07:00:00 +01:00,37.8684075
GB,O3,µg/m3,2020-01-03 08:00:00 +01:00,31.731629999999996
GB,O3,µg/m3,2020-01-03 09:00:00 +01:00,20.55571
GB,O3,µg/m3,2020-01-03 10:00:00 +01:00,30.600733333333338
GB,O3,µg/m3,2020-01-03 11:00:00 +01:00,46.69938
GB,O3,µg/m3,2020-01-03 12:00:00 +01:00,47.963323333333335
GB,O3,µg/m3,2020-01-03 13:00:00 +01:00,46.56633333333334
GB,O3,µg/m3,2020-01-03 14:00:00 +01:00,49.959023333333334
GB,O3,µg/m3,2020-01-03 15:00:00 +01:00,48.295939999999995
GB,O3,µg/m3,2020-01-03 16:00:00 +01:00,43.971923333333336
GB,O3,µg/m3,2020-01-03 17:00:00 +01:00,27.540660000000003
GB,O3,µg/m3,2020-01-03 18:00:00 +01:00,18.493486666666666
GB,O3,µg/m3,2020-01-03 19:00:00 +01:00,11.708106666666666
GB,O3,µg/m3,2020-01-03 20:00:00 +01:00,8.448463333333335
