Countrycode,AirPollutant,UnitOfMeasurement,DatetimeBegin,mean o3 (µg/m3)
PT,O3,µg/m3,2018-01-01 00:00:00 +01:00,24.412499993750004
PT,O3,µg/m3,2018-01-01 01:00:00 +01:00,27.625
PT,O3,µg/m3,2018-01-01 02:00:00 +01:00,15.0
PT,O3,µg/m3,2018-01-01 03:00:00 +01:00,5.625
PT,O3,µg/m3,2018-01-01 04:00:00 +01:00,6.25
PT,O3,µg/m3,2018-01-01 05:00:00 +01:00,8.0
PT,O3,µg/m3,2018-01-01 06:00:00 +01:00,6.25
PT,O3,µg/m3,2018-01-01 07:00:00 +01:00,8.75
PT,O3,µg/m3,2018-01-01 08:00:00 +01:00,9.875
PT,O3,µg/m3,2018-01-01 09:00:00 +01:00,11.0
PT,O3,µg/m3,2018-01-01 10:00:00 +01:00,14.5
PT,O3,µg/m3,2018-01-01 11:00:00 +01:00,24.125
PT,O3,µg/m3,2018-01-01 12:00:00 +01:00,42.75
PT,O3,µg/m3,2018-01-01 13:00:00 +01:00,60.5
PT,O3,µg/m3,2018-01-01 14:00:00 +01:00,70.875
PT,O3,µg/m3,2018-01-01 15:00:00 +01:00,72.875
PT,O3,µg/m3,2018-01-01 16:00:00 +01:00,71.375
PT,O3,µg/m3,2018-01-01 17:00:00 +01:00,65.25
PT,O3,µg/m3,2018-01-01 18:00:00 +01:00,41.625
PT,O3,µg/m3,2018-01-01 19:00:00 +01:00,22.125
PT,O3,µg/m3,2018-01-01 20:00:00 +01:00,7.0
PT,O3,µg/m3,2018-01-01 21:00:00 +01:00,6.125
PT,O3,µg/m3,2018-01-01 22:00:00 +01:00,7.25
PT,O3,µg/m3,2018-01-01 23:00:00 +01:00,7.375
PT,O3,µg/m3,2018-01-02 00:00:00 +01:00,4.875
PT,O3,µg/m3,2018-01-02 01:00:00 +01:00,5.875
PT,O3,µg/m3,2018-01-02 02:00:00 +01:00,9.5
PT,O3,µg/m3,2018-01-02 03:00:00 +01:00,13.375
