Countrycode,AirPollutant,UnitOfMeasurement,DatetimeBegin,mean pm25 (µg/m3)
GB,PM2.5,µg/m3,2018-01-01 00:00:00 +01:00,5.457444442222222
GB,PM2.5,µg/m3,2018-01-01 01:00:00 +01:00,10.170285710000002
GB,PM2.5,µg/m3,2018-01-01 02:00:00 +01:00,7.037571427142858
GB,PM2.5,µg/m3,2018-01-01 03:00:00 +01:00,4.319571427142857
GB,PM2.5,µg/m3,2018-01-01 04:00:00 +01:00,2.098857137142857
GB,PM2.5,µg/m3,2018-01-01 05:00:00 +01:00,2.8351428528571425
GB,PM2.5,µg/m3,2018-01-01 06:00:00 +01:00,3.116857138571429
GB,PM2.5,µg/m3,2018-01-01 07:00:00 +01:00,5.539285710000001
GB,PM2.5,µg/m3,2018-01-01 08:00:00 +01:00,5.572714281428572
GB,PM2.5,µg/m3,2018-01-01 09:00:00 +01:00,6.293142854285714
GB,PM2.5,µg/m3,2018-01-01 10:00:00 +01:00,7.224714281428571
GB,PM2.5,µg/m3,2018-01-01 11:00:00 +01:00,7.907285710000001
GB,PM2.5,µg/m3,2018-01-01 12:00:00 +01:00,7.521142852857143
GB,PM2.5,µg/m3,2018-01-01 13:00:00 +01:00,7.170999991428571
GB,PM2.5,µg/m3,2018-01-01 14:00:00 +01:00,5.451285711428572
GB,PM2.5,µg/m3,2018-01-01 15:00:00 +01:00,4.854428568571429
GB,PM2.5,µg/m3,2018-01-01 16:00:00 +01:00,4.047999995714286
GB,PM2.5,µg/m3,2018-01-01 17:00:00 +01:00,5.731428562857142
GB,PM2.5,µg/m3,2018-01-01 18:00:00 +01:00,6.610714281428571
GB,PM2.5,µg/m3,2018-01-01 19:00:00 +01:00,7.186714285714286
GB,PM2.5,µg/m3,2018-01-01 20:00:00 +01:00,5.649999998571429
GB,PM2.5,µg/m3,2018-01-01 21:00:00 +01:00,5.9607142799999995
GB,PM2.5,µg/m3,2018-01-01 22:00:00 +01:00,4.549714281428572
GB,PM2.5,µg/m3,2018-01-01 23:00:00 +01:00,4.269142854285714
GB,PM2.5,µg/m3,2018-01-02 00:00:00 +01:00,4.817777776666667
GB,PM2.5,µg/m3,2018-01-02 01:00:00 +01:00,3.5121428528571426
GB,PM2.5,µg/m3,2018-01-02 02:00:00 +01:00,4.077571425714286
GB,PM2.5,µg/m3,2018-01-02 03:00:00 +01:00,4.09628571
