Countrycode,AirPollutant,UnitOfMeasurement,DatetimeBegin,mean pm10 (µg/m3)
DE,PM10,µg/m3,2015-01-01 00:00:00 +01:00,1178.957777777778
DE,PM10,µg/m3,2015-01-01 01:00:00 +01:00,301.2111111111111
DE,PM10,µg/m3,2015-01-01 02:00:00 +01:00,134.41222222222223
DE,PM10,µg/m3,2015-01-01 03:00:00 +01:00,190.33111111111114
DE,PM10,µg/m3,2015-01-01 04:00:00 +01:00,47.04111111111111
DE,PM10,µg/m3,2015-01-01 05:00:00 +01:00,39.76888888888888
DE,PM10,µg/m3,2015-01-01 06:00:00 +01:00,38.135555555555555
DE,PM10,µg/m3,2015-01-01 07:00:00 +01:00,33.303333333333335
DE,PM10,µg/m3,2015-01-01 08:00:00 +01:00,33.3
DE,PM10,µg/m3,2015-01-01 09:00:00 +01:00,37.88
DE,PM10,µg/m3,2015-01-01 10:00:00 +01:00,42.35888888888889
DE,PM10,µg/m3,2015-01-01 11:00:00 +01:00,36.458888888888886
DE,PM10,µg/m3,2015-01-01 12:00:00 +01:00,34.80222222222223
DE,PM10,µg/m3,2015-01-01 13:00:00 +01:00,33.04222222222222
DE,PM10,µg/m3,2015-01-01 14:00:00 +01:00,33.17888888888889
DE,PM10,µg/m3,2015-01-01 15:00:00 +01:00,30.456666666666667
DE,PM10,µg/m3,2015-01-01 16:00:00 +01:00,29.92333333333333
DE,PM10,µg/m3,2015-01-01 17:00:00 +01:00,30.311111111111106
DE,PM10,µg/m3,2015-01-01 18:00:00 +01:00,30.547777777777778
DE,PM10,µg/m3,2015-01-01 19:00:00 +01:00,30.28777777777778
DE,PM10,µg/m3,2015-01-01 20:00:00 +01:00,24.317777777777778
DE,PM10,µg/m3,2015-01-01 21:00:00 +01:00,22.204444444444444
DE,PM10,µg/m3,2015-01-01 22:00:00 +01:00,18.87777777777778
DE,PM10,µg/m3,2015-01-01 23:00:00 +01:00,19.543333333333333
DE,PM10,µg/m3,2015-01-02 00:00:00 +01:00,15.721111111111108
DE,PM10,µg/m3,2015-01-02 01:00:00 +01:00,15.212222222222222
DE,PM10,µg/m3,2015-01-02 02:00:00 +01:00,13.964444444444446
DE,PM10,µg/m3,2015-01-02 03:00:00 +01:00,11.805555555555555
DE,PM10,µg/m3,2015-01-02 04:00:00 +01:00,11.442222222222224
DE,PM10,µg/m3,2015-01-02 05:00:00 +01:00,11.214444444444446
DE,PM10,µg/m3,2015-01-02 06:00:00 +01:00,11.05
DE,PM10,µg/m3,2015-01-02 07:00:00 +01:00,12.20125
DE,PM10,µg/m3,2015-01-02 08:00:00 +01:00,12.554444444444442
DE,PM10,µg/m3,2015-01-02 09:00:00 +01:00,13.152222222222221
DE,PM10,µg/m3,2015-01-02 10:00:00 +01:00,13.656666666666668
DE,PM10,µg/m3,2015-01-02 11:00:00 +01:00,12.143333333333333
DE,PM10,µg/m3,2015-01-02 12:00:00 +01:00,9.625555555555557
DE,PM10,µg/m3,2015-01-02 13:00:00 +01:00,7.092222222222222
DE,PM10,µg/m3,2015-01-02 14:00:00 +01:00,8.116249999999999
DE,PM10,µg/m3,2015-01-02 15:00:00 +01:00,8.22
DE,PM10,µg/m3,2015-01-02 16:00:00 +01:00,14.1925
DE,PM10,µg/m3,2015-01-02 17:00:00 +01:00,21.19333333333333
DE,PM10,µg/m3,2015-01-02 18:00:00 +01:00,20.984444444444446
