Countrycode,AirPollutant,UnitOfMeasurement,DatetimeBegin,mean o3 (µg/m3)
AT,O3,µg/m3,2020-01-01 00:00:00 +01:00,55.8452
AT,O3,µg/m3,2020-01-01 01:00:00 +01:00,57.55319999999999
AT,O3,µg/m3,2020-01-01 02:00:00 +01:00,58.276599999999995
AT,O3,µg/m3,2020-01-01 03:00:00 +01:00,59.4755
AT,O3,µg/m3,2020-01-01 04:00:00 +01:00,60.411
AT,O3,µg/m3,2020-01-01 05:00:00 +01:00,61.7888
AT,O3,µg/m3,2020-01-01 06:00:00 +01:00,60.36375
AT,O3,µg/m3,2020-01-01 07:00:00 +01:00,60.599599999999995
AT,O3,µg/m3,2020-01-01 08:00:00 +01:00,60.480000000000004
AT,O3,µg/m3,2020-01-01 09:00:00 +01:00,62.193799999999996
AT,O3,µg/m3,2020-01-01 10:00:00 +01:00,65.8622
AT,O3,µg/m3,2020-01-01 11:00:00 +01:00,69.24000000000001
AT,O3,µg/m3,2020-01-01 12:00:00 +01:00,68.43260000000001
AT,O3,µg/m3,2020-01-01 13:00:00 +01:00,67.647
AT,O3,µg/m3,2020-01-01 14:00:00 +01:00,68.8092
AT,O3,µg/m3,2020-01-01 15:00:00 +01:00,67.02675
AT,O3,µg/m3,2020-01-01 16:00:00 +01:00,59.536
AT,O3,µg/m3,2020-01-01 17:00:00 +01:00,44.344800000000006
AT,O3,µg/m3,2020-01-01 18:00:00 +01:00,33.1606
AT,O3,µg/m3,2020-01-01 19:00:00 +01:00,28.11625
AT,O3,µg/m3,2020-01-01 20:00:00 +01:00,19.326999999999998
AT,O3,µg/m3,2020-01-01 21:00:00 +01:00,19.4052
AT,O3,µg/m3,2020-01-01 22:00:00 +01:00,19.564999999999998
AT,O3,µg/m3,2020-01-01 23:00:00 +01:00,22.0348
AT,O3,µg/m3,2020-01-02 00:00:00 +01:00,18.826999999999998
AT,O3,µg/m3,2020-01-02 01:00:00 +01:00,18.5888
AT,O3,µg/m3,2020-01-02 02:00:00 +01:00,5.96
AT,O3,µg/m3,2020-01-02 03:00:00 +01:00,18.442500000000003
AT,O3,µg/m3,2020-01-02 04:00:00 +01:00,15.5662
AT,O3,µg/m3,2020-01-02 05:00:00 +01:00,15.16725
AT,O3,µg/m3,2020-01-02 06:00:00 +01:00,10.057599999999999
AT,O3,µg/m3,2020-01-02 07:00:00 +01:00,13.6264
AT,O3,µg/m3,2020-01-02 08:00:00 +01:00,17.9552
AT,O3,µg/m3,2020-01-02 09:00:00 +01:00,17.1624
AT,O3,µg/m3,2020-01-02 10:00:00 +01:00,15.528200000000002
AT,O3,µg/m3,2020-01-02 11:00:00 +01:00,21.3124
AT,O3,µg/m3,2020-01-02 12:00:00 +01:00,24.0954
AT,O3,µg/m3,2020-01-02 13:00:00 +01:00,27.100399999999997
AT,O3,µg/m3,2020-01-02 14:00:00 +01:00,27.277250000000002
AT,O3,µg/m3,2020-01-02 15:00:00 +01:00,16.7192
AT,O3,µg/m3,2020-01-02 16:00:00 +01:00,7.7262
AT,O3,µg/m3,2020-01-02 17:00:00 +01:00,7.6676
AT,O3,µg/m3,2020-01-02 18:00:00 +01:00,7.54575
AT,O3,µg/m3,2020-01-02 19:00:00 +01:00,10.453
AT,O3,µg/m3,2020-01-02 20:00:00 +01:00,11.6936
AT,O3,µg/m3,2020-01-02 21:00:00 +01:00,14.3516
AT,O3,µg/m3,2020-01-02 22:00:00 +01:00,11.0024
AT,O3,µg/m3,2020-01-02 23:00:00 +01:00,7.124599999999999
AT,O3,µg/m3,2020-01-03 00:00:00 +01:00,7.383000000000001
AT,O3,µg/m3,2020-01-03 01:00:00 +01:00,9.0985
AT,O3,µg/m3,2020-01-03 02:00:00 +01:00,12.581499999999998
AT,O3,µg/m3,2020-01-03 03:00:00 +01:00,8.6822
AT,O3,µg/m3,2020-01-03 04:00:00 +01:00,6.20625
AT,O3,µg/m3,2020-01-03 05:00:00 +01:00,5.447799999999999
AT,O3,µg/m3,2020-01-03 06:00:00 +01:00,5.026400000000001
AT,O3,µg/m3,2020-01-03 07:00:00 +01:00,5.6422
AT,O3,µg/m3,2020-01-03 08:00:00 +01:00,9.7346
AT,O3,µg/m3,2020-01-03 09:00:00 +01:00,12.136600000000001
AT,O3,µg/m3,2020-01-03 10:00:00 +01:00,12.912600000000001
