Countrycode,AirPollutant,UnitOfMeasurement,DatetimeBegin,mean pm10 (µg/m3)
AT,PM10,µg/m3,2015-01-01 00:00:00 +01:00,130.425299445
AT,PM10,µg/m3,2015-01-01 01:00:00 +01:00,107.86109923200002
AT,PM10,µg/m3,2015-01-01 02:00:00 +01:00,86.90549963999999
AT,PM10,µg/m3,2015-01-01 03:00:00 +01:00,64.944050207
AT,PM10,µg/m3,2015-01-01 04:00:00 +01:00,59.734951391
AT,PM10,µg/m3,2015-01-01 05:00:00 +01:00,57.94880103199999
AT,PM10,µg/m3,2015-01-01 06:00:00 +01:00,44.975699797000004
AT,PM10,µg/m3,2015-01-01 07:00:00 +01:00,34.587099831
AT,PM10,µg/m3,2015-01-01 08:00:00 +01:00,28.138299738
AT,PM10,µg/m3,2015-01-01 09:00:00 +01:00,22.795725815
AT,PM10,µg/m3,2015-01-01 10:00:00 +01:00,15.50366277
AT,PM10,µg/m3,2015-01-01 11:00:00 +01:00,15.861849680999999
AT,PM10,µg/m3,2015-01-01 12:00:00 +01:00,13.267084878
AT,PM10,µg/m3,2015-01-01 13:00:00 +01:00,9.992760175
AT,PM10,µg/m3,2015-01-01 14:00:00 +01:00,9.387392938
AT,PM10,µg/m3,2015-01-01 15:00:00 +01:00,8.295474948
AT,PM10,µg/m3,2015-01-01 16:00:00 +01:00,7.479619922
AT,PM10,µg/m3,2015-01-01 17:00:00 +01:00,7.685794869
AT,PM10,µg/m3,2015-01-01 18:00:00 +01:00,7.748269931
AT,PM10,µg/m3,2015-01-01 19:00:00 +01:00,8.785054866
AT,PM10,µg/m3,2015-01-01 20:00:00 +01:00,9.249670019000002
AT,PM10,µg/m3,2015-01-01 21:00:00 +01:00,7.97392501
AT,PM10,µg/m3,2015-01-01 22:00:00 +01:00,7.132180012000001
AT,PM10,µg/m3,2015-01-01 23:00:00 +01:00,8.668270057
AT,PM10,µg/m3,2015-01-02 00:00:00 +01:00,11.698334968000001
AT,PM10,µg/m3,2015-01-02 01:00:00 +01:00,13.622245306000002
AT,PM10,µg/m3,2015-01-02 02:00:00 +01:00,14.680395357
AT,PM10,µg/m3,2015-01-02 03:00:00 +01:00,15.207740199999998
AT,PM10,µg/m3,2015-01-02 04:00:00 +01:00,14.892595094999999
AT,PM10,µg/m3,2015-01-02 05:00:00 +01:00,13.210095017
AT,PM10,µg/m3,2015-01-02 06:00:00 +01:00,12.418195046
AT,PM10,µg/m3,2015-01-02 07:00:00 +01:00,11.728779879
AT,PM10,µg/m3,2015-01-02 08:00:00 +01:00,12.894005051000002
AT,PM10,µg/m3,2015-01-02 09:00:00 +01:00,21.830905049000002
AT,PM10,µg/m3,2015-01-02 10:00:00 +01:00,31.338794795000002
AT,PM10,µg/m3,2015-01-02 11:00:00 +01:00,26.078349156999998
AT,PM10,µg/m3,2015-01-02 12:00:00 +01:00,15.777855004000003
AT,PM10,µg/m3,2015-01-02 13:00:00 +01:00,18.231305211000002
AT,PM10,µg/m3,2015-01-02 14:00:00 +01:00,11.227404918
AT,PM10,µg/m3,2015-01-02 15:00:00 +01:00,8.886215061
AT,PM10,µg/m3,2015-01-02 16:00:00 +01:00,7.419659985999999
AT,PM10,µg/m3,2015-01-02 17:00:00 +01:00,7.529125013000001
AT,PM10,µg/m3,2015-01-02 18:00:00 +01:00,8.028365032
AT,PM10,µg/m3,2015-01-02 19:00:00 +01:00,8.364669888
AT,PM10,µg/m3,2015-01-02 20:00:00 +01:00,7.149569957
AT,PM10,µg/m3,2015-01-02 21:00:00 +01:00,5.345799963999999
AT,PM10,µg/m3,2015-01-02 22:00:00 +01:00,7.905640116999999
AT,PM10,µg/m3,2015-01-02 23:00:00 +01:00,9.514125052
AT,PM10,µg/m3,2015-01-03 00:00:00 +01:00,7.918430034000001
AT,PM10,µg/m3,2015-01-03 01:00:00 +01:00,8.312750045000001
AT,PM10,µg/m3,2015-01-03 02:00:00 +01:00,8.319974841
AT,PM10,µg/m3,2015-01-03 03:00:00 +01:00,9.128335089
AT,PM10,µg/m3,2015-01-03 04:00:00 +01:00,8.881210032
AT,PM10,µg/m3,2015-01-03 05:00:00 +01:00,9.158830062000002
AT,PM10,µg/m3,2015-01-03 06:00:00 +01:00,9.832225124
AT,PM10,µg/m3,2015-01-03 07:00:00 +01:00,10.289669985
AT,PM10,µg/m3,2015-01-03 08:00:00 +01:00,10.652074901999999
AT,PM10,µg/m3,2015-01-03 09:00:00 +01:00,10.567784971000002
AT,PM10,µg/m3,2015-01-03 10:00:00 +01:00,10.595399992
AT,PM10,µg/m3,2015-01-03 11:00:00 +01:00,9.941989891
AT,PM10,µg/m3,2015-01-03 12:00:00 +01:00,9.868535081000001
AT,PM10,µg/m3,2015-01-03 13:00:00 +01:00,9.806085006999998
AT,PM10,µg/m3,2015-01-03 14:00:00 +01:00,11.061308041
AT,PM10,µg/m3,2015-01-03 15:00:00 +01:00,12.793535034000001
AT,PM10,µg/m3,2015-01-03 16:00:00 +01:00,10.363083066
AT,PM10,µg/m3,2015-01-03 17:00:00 +01:00,10.825235928
AT,PM10,µg/m3,2015-01-03 18:00:00 +01:00,8.86509985
AT,PM10,µg/m3,2015-01-03 19:00:00 +01:00,9.222754996
AT,PM10,µg/m3,2015-01-03 20:00:00 +01:00,11.802424710999999
AT,PM10,µg/m3,2015-01-03 21:00:00 +01:00,15.034740153000001
AT,PM10,µg/m3,2015-01-03 22:00:00 +01:00,16.452930157000004
AT,PM10,µg/m3,2015-01-03 23:00:00 +01:00,14.593345255000003
AT,PM10,µg/m3,2015-01-04 00:00:00 +01:00,12.955970992000001
AT,PM10,µg/m3,2015-01-04 01:00:00 +01:00,9.172072952
AT,PM10,µg/m3,2015-01-04 02:00:00 +01:00,4.605085054
AT,PM10,µg/m3,2015-01-04 03:00:00 +01:00,2.754629996
AT,PM10,µg/m3,2015-01-04 04:00:00 +01:00,2.454190738
AT,PM10,µg/m3,2015-01-04 05:00:00 +01:00,3.4929907349999993
AT,PM10,µg/m3,2015-01-04 06:00:00 +01:00,3.18738494
AT,PM10,µg/m3,2015-01-04 07:00:00 +01:00,2.677285784
AT,PM10,µg/m3,2015-01-04 08:00:00 +01:00,2.6300165279999996
AT,PM10,µg/m3,2015-01-04 09:00:00 +01:00,2.695080499
AT,PM10,µg/m3,2015-01-04 10:00:00 +01:00,3.43738996
