Countrycode,AirPollutant,UnitOfMeasurement,DatetimeBegin,mean o3 (µg/m3)
FR,O3,µg/m3,2013-01-01 01:00:00 +01:00,53.30555555555556
FR,O3,µg/m3,2013-01-01 02:00:00 +01:00,53.68518888888889
FR,O3,µg/m3,2013-01-01 03:00:00 +01:00,53.09258888888889
FR,O3,µg/m3,2013-01-01 04:00:00 +01:00,50.47222222222222
FR,O3,µg/m3,2013-01-01 05:00:00 +01:00,45.75
FR,O3,µg/m3,2013-01-01 06:00:00 +01:00,41.416666666666664
FR,O3,µg/m3,2013-01-01 07:00:00 +01:00,40.083333333333336
FR,O3,µg/m3,2013-01-01 08:00:00 +01:00,49.30555555555556
FR,O3,µg/m3,2013-01-01 09:00:00 +01:00,51.583333333333336
FR,O3,µg/m3,2013-01-01 10:00:00 +01:00,54.083333333333336
FR,O3,µg/m3,2013-01-01 11:00:00 +01:00,59.083333333333336
FR,O3,µg/m3,2013-01-01 12:00:00 +01:00,62.638888888888886
FR,O3,µg/m3,2013-01-01 13:00:00 +01:00,68.83333333333333
FR,O3,µg/m3,2013-01-01 14:00:00 +01:00,67.77777777777777
FR,O3,µg/m3,2013-01-01 15:00:00 +01:00,67.38888888888889
FR,O3,µg/m3,2013-01-01 16:00:00 +01:00,58.52777777777778
FR,O3,µg/m3,2013-01-01 17:00:00 +01:00,38.0
FR,O3,µg/m3,2013-01-01 18:00:00 +01:00,41.44444444444444
FR,O3,µg/m3,2013-01-01 19:00:00 +01:00,41.361111111111114
FR,O3,µg/m3,2013-01-01 20:00:00 +01:00,37.69444444444444
FR,O3,µg/m3,2013-01-01 21:00:00 +01:00,36.416666666666664
FR,O3,µg/m3,2013-01-01 22:00:00 +01:00,34.416666666666664
FR,O3,µg/m3,2013-01-01 23:00:00 +01:00,33.44444444444444
FR,O3,µg/m3,2013-01-02 00:00:00 +01:00,35.333333333333336
FR,O3,µg/m3,2013-01-02 01:00:00 +01:00,37.833333333333336
FR,O3,µg/m3,2013-01-02 02:00:00 +01:00,37.85185555555555
FR,O3,µg/m3,2013-01-02 03:00:00 +01:00,35.03703333333333
FR,O3,µg/m3,2013-01-02 04:00:00 +01:00,31.2037
FR,O3,µg/m3,2013-01-02 05:00:00 +01:00,27.75
FR,O3,µg/m3,2013-01-02 06:00:00 +01:00,14.083333333333334
FR,O3,µg/m3,2013-01-02 07:00:00 +01:00,8.63888888888889
FR,O3,µg/m3,2013-01-02 08:00:00 +01:00,3.361111111111111
FR,O3,µg/m3,2013-01-02 09:00:00 +01:00,3.7222222222222223
FR,O3,µg/m3,2013-01-02 10:00:00 +01:00,8.13888888888889
FR,O3,µg/m3,2013-01-02 11:00:00 +01:00,15.305555555555555
FR,O3,µg/m3,2013-01-02 12:00:00 +01:00,17.444444444444443
FR,O3,µg/m3,2013-01-02 13:00:00 +01:00,23.27777777777778
FR,O3,µg/m3,2013-01-02 14:00:00 +01:00,25.583333333333332
FR,O3,µg/m3,2013-01-02 15:00:00 +01:00,24.916666666666668
FR,O3,µg/m3,2013-01-02 16:00:00 +01:00,18.0
FR,O3,µg/m3,2013-01-02 17:00:00 +01:00,8.833333333333334
FR,O3,µg/m3,2013-01-02 18:00:00 +01:00,4.305555555555555
FR,O3,µg/m3,2013-01-02 19:00:00 +01:00,6.166666666666667
FR,O3,µg/m3,2013-01-02 20:00:00 +01:00,7.777777777777778
FR,O3,µg/m3,2013-01-02 21:00:00 +01:00,12.88888888888889
FR,O3,µg/m3,2013-01-02 22:00:00 +01:00,22.75
FR,O3,µg/m3,2013-01-02 23:00:00 +01:00,24.333333333333332
FR,O3,µg/m3,2013-01-03 00:00:00 +01:00,31.055555555555557
FR,O3,µg/m3,2013-01-03 01:00:00 +01:00,33.388888888888886
FR,O3,µg/m3,2013-01-03 02:00:00 +01:00,34.425922222222226
FR,O3,µg/m3,2013-01-03 03:00:00 +01:00,35.074077777777774
FR,O3,µg/m3,2013-01-03 04:00:00 +01:00,35.22222222222222
FR,O3,µg/m3,2013-01-03 05:00:00 +01:00,29.02777777777778
FR,O3,µg/m3,2013-01-03 06:00:00 +01:00,15.666666666666666
FR,O3,µg/m3,2013-01-03 07:00:00 +01:00,3.3055555555555554
FR,O3,µg/m3,2013-01-03 08:00:00 +01:00,1.0833333333333333
FR,O3,µg/m3,2013-01-03 09:00:00 +01:00,1.4722222222222223
FR,O3,µg/m3,2013-01-03 10:00:00 +01:00,3.7222222222222223
FR,O3,µg/m3,2013-01-03 11:00:00 +01:00,8.222222222222221
FR,O3,µg/m3,2013-01-03 12:00:00 +01:00,16.1875
FR,O3,µg/m3,2013-01-03 13:00:00 +01:00,21.416666666666668
FR,O3,µg/m3,2013-01-03 14:00:00 +01:00,22.38888888888889
FR,O3,µg/m3,2013-01-03 15:00:00 +01:00,19.083333333333332
FR,O3,µg/m3,2013-01-03 16:00:00 +01:00,16.77777777777778
FR,O3,µg/m3,2013-01-03 17:00:00 +01:00,13.916666666666666
FR,O3,µg/m3,2013-01-03 18:00:00 +01:00,12.38888888888889
FR,O3,µg/m3,2013-01-03 19:00:00 +01:00,12.555555555555555
FR,O3,µg/m3,2013-01-03 20:00:00 +01:00,23.22222222222222
FR,O3,µg/m3,2013-01-03 21:00:00 +01:00,36.916666666666664
FR,O3,µg/m3,2013-01-03 22:00:00 +01:00,42.166666666666664
FR,O3,µg/m3,2013-01-03 23:00:00 +01:00,43.638888888888886
FR,O3,µg/m3,2013-01-04 00:00:00 +01:00,51.19444444444444
FR,O3,µg/m3,2013-01-04 01:00:00 +01:00,48.44444444444444
FR,O3,µg/m3,2013-01-04 02:00:00 +01:00,47.87963333333333
FR,O3,µg/m3,2013-01-04 03:00:00 +01:00,47.56481111111111
FR,O3,µg/m3,2013-01-04 04:00:00 +01:00,47.05555555555556
FR,O3,µg/m3,2013-01-04 05:00:00 +01:00,43.75
FR,O3,µg/m3,2013-01-04 06:00:00 +01:00,34.638888888888886
FR,O3,µg/m3,2013-01-04 07:00:00 +01:00,34.80555555555556
FR,O3,µg/m3,2013-01-04 08:00:00 +01:00,33.05555555555556
FR,O3,µg/m3,2013-01-04 09:00:00 +01:00,20.47222222222222
FR,O3,µg/m3,2013-01-04 10:00:00 +01:00,16.321428571428573
FR,O3,µg/m3,2013-01-04 11:00:00 +01:00,13.642857142857142
FR,O3,µg/m3,2013-01-04 12:00:00 +01:00,17.90625
FR,O3,µg/m3,2013-01-04 13:00:00 +01:00,24.38888888888889
FR,O3,µg/m3,2013-01-04 14:00:00 +01:00,24.25
FR,O3,µg/m3,2013-01-04 15:00:00 +01:00,26.694444444444443
FR,O3,µg/m3,2013-01-04 16:00:00 +01:00,26.77777777777778
FR,O3,µg/m3,2013-01-04 17:00:00 +01:00,24.694444444444443
FR,O3,µg/m3,2013-01-04 18:00:00 +01:00,17.97222222222222
FR,O3,µg/m3,2013-01-04 19:00:00 +01:00,14.277777777777779
FR,O3,µg/m3,2013-01-04 20:00:00 +01:00,22.25
FR,O3,µg/m3,2013-01-04 21:00:00 +01:00,31.61111111111111
FR,O3,µg/m3,2013-01-04 22:00:00 +01:00,35.19444444444444
FR,O3,µg/m3,2013-01-04 23:00:00 +01:00,30.916666666666668
FR,O3,µg/m3,2013-01-05 00:00:00 +01:00,29.305555555555557
FR,O3,µg/m3,2013-01-05 01:00:00 +01:00,33.05555555555556
FR,O3,µg/m3,2013-01-05 02:00:00 +01:00,39.02777777777778
FR,O3,µg/m3,2013-01-05 03:00:00 +01:00,45.68518888888889
FR,O3,µg/m3,2013-01-05 04:00:00 +01:00,52.47222222222222
FR,O3,µg/m3,2013-01-05 05:00:00 +01:00,54.52777777777778
FR,O3,µg/m3,2013-01-05 06:00:00 +01:00,50.40741111111111
FR,O3,µg/m3,2013-01-05 07:00:00 +01:00,49.574077777777774
FR,O3,µg/m3,2013-01-05 08:00:00 +01:00,48.0625
FR,O3,µg/m3,2013-01-05 09:00:00 +01:00,42.25
FR,O3,µg/m3,2013-01-05 10:00:00 +01:00,41.02777777777778
FR,O3,µg/m3,2013-01-05 11:00:00 +01:00,40.166666666666664
FR,O3,µg/m3,2013-01-05 12:00:00 +01:00,39.333333333333336
FR,O3,µg/m3,2013-01-05 13:00:00 +01:00,36.333333333333336
FR,O3,µg/m3,2013-01-05 14:00:00 +01:00,35.083333333333336
FR,O3,µg/m3,2013-01-05 15:00:00 +01:00,34.44444444444444
FR,O3,µg/m3,2013-01-05 16:00:00 +01:00,32.22222222222222
FR,O3,µg/m3,2013-01-05 17:00:00 +01:00,29.97222222222222
FR,O3,µg/m3,2013-01-05 18:00:00 +01:00,24.75
FR,O3,µg/m3,2013-01-05 19:00:00 +01:00,21.77777777777778
FR,O3,µg/m3,2013-01-05 20:00:00 +01:00,15.972222222222221
FR,O3,µg/m3,2013-01-05 21:00:00 +01:00,16.36111111111111
FR,O3,µg/m3,2013-01-05 22:00:00 +01:00,22.97222222222222
FR,O3,µg/m3,2013-01-05 23:00:00 +01:00,27.97222222222222
FR,O3,µg/m3,2013-01-06 00:00:00 +01:00,28.61111111111111
FR,O3,µg/m3,2013-01-06 01:00:00 +01:00,31.055555555555557
FR,O3,µg/m3,2013-01-06 02:00:00 +01:00,33.083333333333336
FR,O3,µg/m3,2013-01-06 03:00:00 +01:00,32.44444444444444
FR,O3,µg/m3,2013-01-06 04:00:00 +01:00,28.5
FR,O3,µg/m3,2013-01-06 05:00:00 +01:00,26.444444444444443
FR,O3,µg/m3,2013-01-06 06:00:00 +01:00,21.444444444444443
FR,O3,µg/m3,2013-01-06 07:00:00 +01:00,16.555555555555557
FR,O3,µg/m3,2013-01-06 08:00:00 +01:00,14.5
FR,O3,µg/m3,2013-01-06 09:00:00 +01:00,16.083333333333332
FR,O3,µg/m3,2013-01-06 10:00:00 +01:00,17.72222222222222
FR,O3,µg/m3,2013-01-06 11:00:00 +01:00,21.72222222222222
FR,O3,µg/m3,2013-01-06 12:00:00 +01:00,25.305555555555557
FR,O3,µg/m3,2013-01-06 13:00:00 +01:00,27.61111111111111
FR,O3,µg/m3,2013-01-06 14:00:00 +01:00,22.27777777777778
FR,O3,µg/m3,2013-01-06 15:00:00 +01:00,15.88888888888889
FR,O3,µg/m3,2013-01-06 16:00:00 +01:00,11.277777777777779
FR,O3,µg/m3,2013-01-06 17:00:00 +01:00,9.805555555555555
FR,O3,µg/m3,2013-01-06 18:00:00 +01:00,8.444444444444445
FR,O3,µg/m3,2013-01-06 19:00:00 +01:00,7.027777777777778
FR,O3,µg/m3,2013-01-06 20:00:00 +01:00,11.194444444444445
FR,O3,µg/m3,2013-01-06 21:00:00 +01:00,17.555555555555557
FR,O3,µg/m3,2013-01-06 22:00:00 +01:00,18.61111111111111
FR,O3,µg/m3,2013-01-06 23:00:00 +01:00,18.5
FR,O3,µg/m3,2013-01-07 00:00:00 +01:00,21.97222222222222
FR,O3,µg/m3,2013-01-07 01:00:00 +01:00,24.01852222222222
FR,O3,µg/m3,2013-01-07 02:00:00 +01:00,27.240744444444445
FR,O3,µg/m3,2013-01-07 03:00:00 +01:00,22.555555555555557
FR,O3,µg/m3,2013-01-07 04:00:00 +01:00,30.86111111111111
FR,O3,µg/m3,2013-01-07 05:00:00 +01:00,35.388888888888886
FR,O3,µg/m3,2013-01-07 06:00:00 +01:00,32.25
FR,O3,µg/m3,2013-01-07 07:00:00 +01:00,24.90625
FR,O3,µg/m3,2013-01-07 08:00:00 +01:00,25.444444444444443
FR,O3,µg/m3,2013-01-07 09:00:00 +01:00,26.02777777777778
FR,O3,µg/m3,2013-01-07 10:00:00 +01:00,31.25
FR,O3,µg/m3,2013-01-07 11:00:00 +01:00,35.535714285714285
FR,O3,µg/m3,2013-01-07 12:00:00 +01:00,36.75
FR,O3,µg/m3,2013-01-07 13:00:00 +01:00,32.861111111111114
FR,O3,µg/m3,2013-01-07 14:00:00 +01:00,32.083333333333336
FR,O3,µg/m3,2013-01-07 15:00:00 +01:00,28.833333333333332
FR,O3,µg/m3,2013-01-07 16:00:00 +01:00,21.583333333333332
FR,O3,µg/m3,2013-01-07 17:00:00 +01:00,17.52777777777778
FR,O3,µg/m3,2013-01-07 18:00:00 +01:00,14.944444444444445
FR,O3,µg/m3,2013-01-07 19:00:00 +01:00,12.416666666666666
FR,O3,µg/m3,2013-01-07 20:00:00 +01:00,13.916666666666666
FR,O3,µg/m3,2013-01-07 21:00:00 +01:00,15.25
FR,O3,µg/m3,2013-01-07 22:00:00 +01:00,17.333333333333332
FR,O3,µg/m3,2013-01-07 23:00:00 +01:00,22.0
FR,O3,µg/m3,2013-01-08 00:00:00 +01:00,26.833333333333332
FR,O3,µg/m3,2013-01-08 01:00:00 +01:00,32.5
FR,O3,µg/m3,2013-01-08 02:00:00 +01:00,35.0
FR,O3,µg/m3,2013-01-08 03:00:00 +01:00,36.02777777777778
FR,O3,µg/m3,2013-01-08 04:00:00 +01:00,34.5
FR,O3,µg/m3,2013-01-08 05:00:00 +01:00,30.47222222222222
FR,O3,µg/m3,2013-01-08 06:00:00 +01:00,23.77777777777778
FR,O3,µg/m3,2013-01-08 07:00:00 +01:00,14.555555555555555
FR,O3,µg/m3,2013-01-08 08:00:00 +01:00,8.166666666666666
FR,O3,µg/m3,2013-01-08 09:00:00 +01:00,5.305555555555555
FR,O3,µg/m3,2013-01-08 10:00:00 +01:00,4.138888888888889
FR,O3,µg/m3,2013-01-08 11:00:00 +01:00,4.333333333333333
FR,O3,µg/m3,2013-01-08 12:00:00 +01:00,6.444444444444445
FR,O3,µg/m3,2013-01-08 13:00:00 +01:00,8.90625
FR,O3,µg/m3,2013-01-08 14:00:00 +01:00,10.0
FR,O3,µg/m3,2013-01-08 15:00:00 +01:00,14.385412500000001
FR,O3,µg/m3,2013-01-08 16:00:00 +01:00,12.71875
FR,O3,µg/m3,2013-01-08 17:00:00 +01:00,9.13888888888889
FR,O3,µg/m3,2013-01-08 18:00:00 +01:00,8.277777777777779
FR,O3,µg/m3,2013-01-08 19:00:00 +01:00,4.388888888888889
FR,O3,µg/m3,2013-01-08 20:00:00 +01:00,4.777777777777778
FR,O3,µg/m3,2013-01-08 21:00:00 +01:00,8.277777777777779
FR,O3,µg/m3,2013-01-08 22:00:00 +01:00,9.416666666666666
FR,O3,µg/m3,2013-01-08 23:00:00 +01:00,12.34375
FR,O3,µg/m3,2013-01-09 00:00:00 +01:00,13.25
FR,O3,µg/m3,2013-01-09 01:00:00 +01:00,16.88888888888889
FR,O3,µg/m3,2013-01-09 02:00:00 +01:00,18.555555555555557
FR,O3,µg/m3,2013-01-09 03:00:00 +01:00,20.768511111111113
FR,O3,µg/m3,2013-01-09 04:00:00 +01:00,23.666666666666668
FR,O3,µg/m3,2013-01-09 05:00:00 +01:00,21.694444444444443
FR,O3,µg/m3,2013-01-09 06:00:00 +01:00,15.166666666666666
FR,O3,µg/m3,2013-01-09 07:00:00 +01:00,6.25
FR,O3,µg/m3,2013-01-09 08:00:00 +01:00,2.888888888888889
FR,O3,µg/m3,2013-01-09 09:00:00 +01:00,4.333333333333333
FR,O3,µg/m3,2013-01-09 10:00:00 +01:00,8.444444444444445
FR,O3,µg/m3,2013-01-09 11:00:00 +01:00,10.277777777777779
FR,O3,µg/m3,2013-01-09 12:00:00 +01:00,10.3125
FR,O3,µg/m3,2013-01-09 13:00:00 +01:00,9.6875
FR,O3,µg/m3,2013-01-09 14:00:00 +01:00,6.277777777777778
FR,O3,µg/m3,2013-01-09 15:00:00 +01:00,3.2777777777777777
FR,O3,µg/m3,2013-01-09 16:00:00 +01:00,1.4166666666666667
FR,O3,µg/m3,2013-01-09 17:00:00 +01:00,0.2777777777777778
FR,O3,µg/m3,2013-01-09 18:00:00 +01:00,0.16666666666666666
FR,O3,µg/m3,2013-01-09 19:00:00 +01:00,0.2777777777777778
FR,O3,µg/m3,2013-01-09 20:00:00 +01:00,0.3888888888888889
FR,O3,µg/m3,2013-01-09 21:00:00 +01:00,0.3611111111111111
FR,O3,µg/m3,2013-01-09 22:00:00 +01:00,0.2777777777777778
FR,O3,µg/m3,2013-01-09 23:00:00 +01:00,0.2222222222222222
FR,O3,µg/m3,2013-01-10 00:00:00 +01:00,0.3240777777777778
FR,O3,µg/m3,2013-01-10 01:00:00 +01:00,0.125
FR,O3,µg/m3,2013-01-10 02:00:00 +01:00,0.4166666666666667
FR,O3,µg/m3,2013-01-10 03:00:00 +01:00,0.90625
FR,O3,µg/m3,2013-01-10 04:00:00 +01:00,0.5555555555555556
FR,O3,µg/m3,2013-01-10 05:00:00 +01:00,0.25
FR,O3,µg/m3,2013-01-10 06:00:00 +01:00,0.027777777777777776
FR,O3,µg/m3,2013-01-10 07:00:00 +01:00,0.0
FR,O3,µg/m3,2013-01-10 08:00:00 +01:00,0.05555555555555555
FR,O3,µg/m3,2013-01-10 09:00:00 +01:00,0.25
FR,O3,µg/m3,2013-01-10 10:00:00 +01:00,0.7685222222222223
FR,O3,µg/m3,2013-01-10 11:00:00 +01:00,0.5
FR,O3,µg/m3,2013-01-10 12:00:00 +01:00,0.4722222222222222
FR,O3,µg/m3,2013-01-10 13:00:00 +01:00,1.4166666666666667
FR,O3,µg/m3,2013-01-10 14:00:00 +01:00,3.1875
FR,O3,µg/m3,2013-01-10 15:00:00 +01:00,4.5
FR,O3,µg/m3,2013-01-10 16:00:00 +01:00,2.0833333333333335
FR,O3,µg/m3,2013-01-10 17:00:00 +01:00,1.5277777777777777
FR,O3,µg/m3,2013-01-10 18:00:00 +01:00,2.888888888888889
FR,O3,µg/m3,2013-01-10 19:00:00 +01:00,1.1388888888888888
