Countrycode,AirPollutant,UnitOfMeasurement,DatetimeBegin,mean pm25 (µg/m3)
FR,PM2.5,µg/m3,2017-01-01 00:00:00 +01:00,31.09166666333333
FR,PM2.5,µg/m3,2017-01-01 01:00:00 +01:00,29.983333330000004
FR,PM2.5,µg/m3,2017-01-01 02:00:00 +01:00,28.43333333166667
FR,PM2.5,µg/m3,2017-01-01 03:00:00 +01:00,26.499999995
FR,PM2.5,µg/m3,2017-01-01 04:00:00 +01:00,20.366666663333334
FR,PM2.5,µg/m3,2017-01-01 05:00:00 +01:00,17.533333329999998
FR,PM2.5,µg/m3,2017-01-01 06:00:00 +01:00,15.166666659999999
FR,PM2.5,µg/m3,2017-01-01 07:00:00 +01:00,16.38333333
FR,PM2.5,µg/m3,2017-01-01 08:00:00 +01:00,17.499999995
FR,PM2.5,µg/m3,2017-01-01 09:00:00 +01:00,17.699999995
FR,PM2.5,µg/m3,2017-01-01 10:00:00 +01:00,20.249999995
FR,PM2.5,µg/m3,2017-01-01 11:00:00 +01:00,21.016666661666665
FR,PM2.5,µg/m3,2017-01-01 12:00:00 +01:00,20.083333333333332
FR,PM2.5,µg/m3,2017-01-01 13:00:00 +01:00,21.033333328333335
FR,PM2.5,µg/m3,2017-01-01 14:00:00 +01:00,21.199999995
FR,PM2.5,µg/m3,2017-01-01 15:00:00 +01:00,17.349999996666664
FR,PM2.5,µg/m3,2017-01-01 16:00:00 +01:00,17.649999994999998
FR,PM2.5,µg/m3,2017-01-01 17:00:00 +01:00,19.64999999666667
FR,PM2.5,µg/m3,2017-01-01 18:00:00 +01:00,21.066666663333333
FR,PM2.5,µg/m3,2017-01-01 19:00:00 +01:00,21.39999999833333
FR,PM2.5,µg/m3,2017-01-01 20:00:00 +01:00,19.91666666
FR,PM2.5,µg/m3,2017-01-01 21:00:00 +01:00,19.199999996666666
FR,PM2.5,µg/m3,2017-01-01 22:00:00 +01:00,19.566666661666666
FR,PM2.5,µg/m3,2017-01-01 23:00:00 +01:00,19.816666661666666
FR,PM2.5,µg/m3,2017-01-02 00:00:00 +01:00,19.083333324999998
FR,PM2.5,µg/m3,2017-01-02 01:00:00 +01:00,16.64999999833333
FR,PM2.5,µg/m3,2017-01-02 02:00:00 +01:00,16.95
FR,PM2.5,µg/m3,2017-01-02 03:00:00 +01:00,16.43333333
FR,PM2.5,µg/m3,2017-01-02 04:00:00 +01:00,14.366666663333332
FR,PM2.5,µg/m3,2017-01-02 05:00:00 +01:00,17.54999999333333
FR,PM2.5,µg/m3,2017-01-02 06:00:00 +01:00,20.049999996666667
FR,PM2.5,µg/m3,2017-01-02 07:00:00 +01:00,20.349999995
FR,PM2.5,µg/m3,2017-01-02 08:00:00 +01:00,20.63333333333333
FR,PM2.5,µg/m3,2017-01-02 09:00:00 +01:00,22.816666666666666
