Countrycode,AirPollutant,UnitOfMeasurement,DatetimeBegin,mean pm10 (µg/m3)
FR,PM10,µg/m3,2013-01-01 01:00:00 +01:00,11.1859375
FR,PM10,µg/m3,2013-01-01 02:00:00 +01:00,9.9140625
FR,PM10,µg/m3,2013-01-01 03:00:00 +01:00,8.0125
FR,PM10,µg/m3,2013-01-01 04:00:00 +01:00,7.479687500000001
FR,PM10,µg/m3,2013-01-01 05:00:00 +01:00,6.439581249999999
FR,PM10,µg/m3,2013-01-01 06:00:00 +01:00,6.891666666666666
FR,PM10,µg/m3,2013-01-01 07:00:00 +01:00,8.021875
FR,PM10,µg/m3,2013-01-01 08:00:00 +01:00,8.615625
FR,PM10,µg/m3,2013-01-01 09:00:00 +01:00,7.829687499999999
FR,PM10,µg/m3,2013-01-01 10:00:00 +01:00,12.0125
FR,PM10,µg/m3,2013-01-01 11:00:00 +01:00,14.453125000000002
FR,PM10,µg/m3,2013-01-01 12:00:00 +01:00,13.707812500000001
FR,PM10,µg/m3,2013-01-01 13:00:00 +01:00,14.4375
FR,PM10,µg/m3,2013-01-01 14:00:00 +01:00,14.679687500000002
FR,PM10,µg/m3,2013-01-01 15:00:00 +01:00,18.440625000000004
FR,PM10,µg/m3,2013-01-01 16:00:00 +01:00,15.829687499999999
FR,PM10,µg/m3,2013-01-01 17:00:00 +01:00,14.971875
FR,PM10,µg/m3,2013-01-01 18:00:00 +01:00,18.06875
FR,PM10,µg/m3,2013-01-01 19:00:00 +01:00,16.0453125
FR,PM10,µg/m3,2013-01-01 20:00:00 +01:00,16.6703125
FR,PM10,µg/m3,2013-01-01 21:00:00 +01:00,18.684375
FR,PM10,µg/m3,2013-01-01 22:00:00 +01:00,19.4625
FR,PM10,µg/m3,2013-01-01 23:00:00 +01:00,20.415625
FR,PM10,µg/m3,2013-01-02 00:00:00 +01:00,17.8828125
FR,PM10,µg/m3,2013-01-02 01:00:00 +01:00,16.771874999999998
FR,PM10,µg/m3,2013-01-02 02:00:00 +01:00,14.3015625
FR,PM10,µg/m3,2013-01-02 03:00:00 +01:00,14.901562500000002
FR,PM10,µg/m3,2013-01-02 04:00:00 +01:00,15.453124999999998
FR,PM10,µg/m3,2013-01-02 05:00:00 +01:00,17.123437499999998
FR,PM10,µg/m3,2013-01-02 06:00:00 +01:00,20.5078125
FR,PM10,µg/m3,2013-01-02 07:00:00 +01:00,24.48125
FR,PM10,µg/m3,2013-01-02 08:00:00 +01:00,28.4046875
FR,PM10,µg/m3,2013-01-02 09:00:00 +01:00,33.662499999999994
FR,PM10,µg/m3,2013-01-02 10:00:00 +01:00,35.18999999999999
FR,PM10,µg/m3,2013-01-02 11:00:00 +01:00,34.31250000000001
FR,PM10,µg/m3,2013-01-02 12:00:00 +01:00,33.32
FR,PM10,µg/m3,2013-01-02 13:00:00 +01:00,36.590625
FR,PM10,µg/m3,2013-01-02 14:00:00 +01:00,35.1203125
FR,PM10,µg/m3,2013-01-02 15:00:00 +01:00,35.06875
FR,PM10,µg/m3,2013-01-02 16:00:00 +01:00,37.565625000000004
FR,PM10,µg/m3,2013-01-02 17:00:00 +01:00,36.725
FR,PM10,µg/m3,2013-01-02 18:00:00 +01:00,37.5796875
FR,PM10,µg/m3,2013-01-02 19:00:00 +01:00,36.759375
FR,PM10,µg/m3,2013-01-02 20:00:00 +01:00,35.146874999999994
FR,PM10,µg/m3,2013-01-02 21:00:00 +01:00,33.190625
FR,PM10,µg/m3,2013-01-02 22:00:00 +01:00,28.745312500000004
FR,PM10,µg/m3,2013-01-02 23:00:00 +01:00,25.2578125
FR,PM10,µg/m3,2013-01-03 00:00:00 +01:00,19.90625
FR,PM10,µg/m3,2013-01-03 01:00:00 +01:00,13.104687499999997
FR,PM10,µg/m3,2013-01-03 02:00:00 +01:00,10.126562500000002
FR,PM10,µg/m3,2013-01-03 03:00:00 +01:00,8.75
FR,PM10,µg/m3,2013-01-03 04:00:00 +01:00,8.9046875
FR,PM10,µg/m3,2013-01-03 05:00:00 +01:00,10.851562500000002
FR,PM10,µg/m3,2013-01-03 06:00:00 +01:00,13.729687499999999
FR,PM10,µg/m3,2013-01-03 07:00:00 +01:00,20.1390625
FR,PM10,µg/m3,2013-01-03 08:00:00 +01:00,23.067187499999996
FR,PM10,µg/m3,2013-01-03 09:00:00 +01:00,25.343750000000004
FR,PM10,µg/m3,2013-01-03 10:00:00 +01:00,30.173437500000002
FR,PM10,µg/m3,2013-01-03 11:00:00 +01:00,29.47604375
FR,PM10,µg/m3,2013-01-03 12:00:00 +01:00,23.351666666666663
FR,PM10,µg/m3,2013-01-03 13:00:00 +01:00,17.134999999999998
FR,PM10,µg/m3,2013-01-03 14:00:00 +01:00,19.276666666666667
FR,PM10,µg/m3,2013-01-03 15:00:00 +01:00,19.37
FR,PM10,µg/m3,2013-01-03 16:00:00 +01:00,18.168333333333333
FR,PM10,µg/m3,2013-01-03 17:00:00 +01:00,18.428333333333335
FR,PM10,µg/m3,2013-01-03 18:00:00 +01:00,19.761666666666663
FR,PM10,µg/m3,2013-01-03 19:00:00 +01:00,20.183333333333334
FR,PM10,µg/m3,2013-01-03 20:00:00 +01:00,19.426666666666662
FR,PM10,µg/m3,2013-01-03 21:00:00 +01:00,17.938333333333333
FR,PM10,µg/m3,2013-01-03 22:00:00 +01:00,17.574999999999996
FR,PM10,µg/m3,2013-01-03 23:00:00 +01:00,16.288333333333334
FR,PM10,µg/m3,2013-01-04 00:00:00 +01:00,17.066666666666663
FR,PM10,µg/m3,2013-01-04 01:00:00 +01:00,16.836666666666666
