Countrycode,AirPollutant,UnitOfMeasurement,DatetimeBegin,mean pm25 (µg/m3)
NL,PM2.5,µg/m3,2016-01-01 00:00:00 +01:00,285.97999999599995
NL,PM2.5,µg/m3,2016-01-01 01:00:00 +01:00,169.86666666166667
NL,PM2.5,µg/m3,2016-01-01 02:00:00 +01:00,109.06666666166667
NL,PM2.5,µg/m3,2016-01-01 03:00:00 +01:00,59.15
NL,PM2.5,µg/m3,2016-01-01 04:00:00 +01:00,47.349999993333334
NL,PM2.5,µg/m3,2016-01-01 05:00:00 +01:00,38.83333332833333
NL,PM2.5,µg/m3,2016-01-01 06:00:00 +01:00,29.68333333166667
NL,PM2.5,µg/m3,2016-01-01 07:00:00 +01:00,32.23333333
NL,PM2.5,µg/m3,2016-01-01 08:00:00 +01:00,28.56666666166667
NL,PM2.5,µg/m3,2016-01-01 09:00:00 +01:00,27.81666666166667
NL,PM2.5,µg/m3,2016-01-01 10:00:00 +01:00,27.199999996666666
NL,PM2.5,µg/m3,2016-01-01 11:00:00 +01:00,25.899999993333335
NL,PM2.5,µg/m3,2016-01-01 12:00:00 +01:00,20.849999995
NL,PM2.5,µg/m3,2016-01-01 13:00:00 +01:00,13.549999998333334
NL,PM2.5,µg/m3,2016-01-01 14:00:00 +01:00,14.249999996666666
NL,PM2.5,µg/m3,2016-01-01 15:00:00 +01:00,13.749999996666666
NL,PM2.5,µg/m3,2016-01-01 16:00:00 +01:00,18.783333331666668
NL,PM2.5,µg/m3,2016-01-01 17:00:00 +01:00,22.733333331666667
NL,PM2.5,µg/m3,2016-01-01 18:00:00 +01:00,22.166666661666667
NL,PM2.5,µg/m3,2016-01-01 19:00:00 +01:00,22.616666661666667
NL,PM2.5,µg/m3,2016-01-01 20:00:00 +01:00,32.88333332833333
NL,PM2.5,µg/m3,2016-01-01 21:00:00 +01:00,33.68333332833333
NL,PM2.5,µg/m3,2016-01-01 22:00:00 +01:00,27.63333333
NL,PM2.5,µg/m3,2016-01-01 23:00:00 +01:00,24.616666666666664
NL,PM2.5,µg/m3,2016-01-02 00:00:00 +01:00,19.816666661666666
NL,PM2.5,µg/m3,2016-01-02 01:00:00 +01:00,15.383333333333335
NL,PM2.5,µg/m3,2016-01-02 02:00:00 +01:00,18.233333331666667
NL,PM2.5,µg/m3,2016-01-02 03:00:00 +01:00,15.139999993999998
NL,PM2.5,µg/m3,2016-01-02 04:00:00 +01:00,13.983333331666666
NL,PM2.5,µg/m3,2016-01-02 05:00:00 +01:00,14.066666665
NL,PM2.5,µg/m3,2016-01-02 06:00:00 +01:00,12.749999996666668
NL,PM2.5,µg/m3,2016-01-02 07:00:00 +01:00,12.616666666666667
NL,PM2.5,µg/m3,2016-01-02 08:00:00 +01:00,15.116666665000002
NL,PM2.5,µg/m3,2016-01-02 09:00:00 +01:00,15.616666666666665
NL,PM2.5,µg/m3,2016-01-02 10:00:00 +01:00,16.8
NL,PM2.5,µg/m3,2016-01-02 11:00:00 +01:00,16.783333331666665
NL,PM2.5,µg/m3,2016-01-02 12:00:00 +01:00,16.266666663333336
NL,PM2.5,µg/m3,2016-01-02 13:00:00 +01:00,14.566666665
NL,PM2.5,µg/m3,2016-01-02 14:00:00 +01:00,14.459999999999999
NL,PM2.5,µg/m3,2016-01-02 15:00:00 +01:00,15.883333331666668
NL,PM2.5,µg/m3,2016-01-02 16:00:00 +01:00,17.483333329999997
NL,PM2.5,µg/m3,2016-01-02 17:00:00 +01:00,17.84999999333333
NL,PM2.5,µg/m3,2016-01-02 18:00:00 +01:00,16.499999995
NL,PM2.5,µg/m3,2016-01-02 19:00:00 +01:00,16.166666663333334
NL,PM2.5,µg/m3,2016-01-02 20:00:00 +01:00,16.066666665
NL,PM2.5,µg/m3,2016-01-02 21:00:00 +01:00,15.133333331666668
NL,PM2.5,µg/m3,2016-01-02 22:00:00 +01:00,11.950000000000001
NL,PM2.5,µg/m3,2016-01-02 23:00:00 +01:00,10.633333330000001
NL,PM2.5,µg/m3,2016-01-03 00:00:00 +01:00,10.033333328333333
NL,PM2.5,µg/m3,2016-01-03 01:00:00 +01:00,8.866666660000002
NL,PM2.5,µg/m3,2016-01-03 02:00:00 +01:00,8.966666665
NL,PM2.5,µg/m3,2016-01-03 03:00:00 +01:00,7.816666663333334
NL,PM2.5,µg/m3,2016-01-03 04:00:00 +01:00,6.4833333316666675
NL,PM2.5,µg/m3,2016-01-03 05:00:00 +01:00,5.799999996666667
NL,PM2.5,µg/m3,2016-01-03 06:00:00 +01:00,5.233333331666667
NL,PM2.5,µg/m3,2016-01-03 07:00:00 +01:00,5.183333331666667
NL,PM2.5,µg/m3,2016-01-03 08:00:00 +01:00,6.249999995
NL,PM2.5,µg/m3,2016-01-03 09:00:00 +01:00,4.616666661666667
NL,PM2.5,µg/m3,2016-01-03 10:00:00 +01:00,4.633333331666666
NL,PM2.5,µg/m3,2016-01-03 11:00:00 +01:00,6.766666663333335
NL,PM2.5,µg/m3,2016-01-03 12:00:00 +01:00,8.199999998000001
NL,PM2.5,µg/m3,2016-01-03 13:00:00 +01:00,6.449999998333333
NL,PM2.5,µg/m3,2016-01-03 14:00:00 +01:00,7.799999995000001
NL,PM2.5,µg/m3,2016-01-03 15:00:00 +01:00,6.983333325
NL,PM2.5,µg/m3,2016-01-03 16:00:00 +01:00,5.599999995
NL,PM2.5,µg/m3,2016-01-03 17:00:00 +01:00,4.899999996666668
NL,PM2.5,µg/m3,2016-01-03 18:00:00 +01:00,4.91666666
NL,PM2.5,µg/m3,2016-01-03 19:00:00 +01:00,4.299999996666666
NL,PM2.5,µg/m3,2016-01-03 20:00:00 +01:00,2.6499999983333336
NL,PM2.5,µg/m3,2016-01-03 21:00:00 +01:00,3.6
NL,PM2.5,µg/m3,2016-01-03 22:00:00 +01:00,5.3833333266666665
NL,PM2.5,µg/m3,2016-01-03 23:00:00 +01:00,5.583333331666666
NL,PM2.5,µg/m3,2016-01-04 00:00:00 +01:00,4.883333331666667
NL,PM2.5,µg/m3,2016-01-04 01:00:00 +01:00,5.139999998
NL,PM2.5,µg/m3,2016-01-04 02:00:00 +01:00,5.833333329999999
NL,PM2.5,µg/m3,2016-01-04 03:00:00 +01:00,3.9833333300000002
NL,PM2.5,µg/m3,2016-01-04 04:00:00 +01:00,3.383333328333334
NL,PM2.5,µg/m3,2016-01-04 05:00:00 +01:00,4.32
NL,PM2.5,µg/m3,2016-01-04 06:00:00 +01:00,5.516666663333333
NL,PM2.5,µg/m3,2016-01-04 07:00:00 +01:00,6.18333333
NL,PM2.5,µg/m3,2016-01-04 08:00:00 +01:00,5.616666661666667
NL,PM2.5,µg/m3,2016-01-04 09:00:00 +01:00,10.333333328333334
NL,PM2.5,µg/m3,2016-01-04 10:00:00 +01:00,10.7
NL,PM2.5,µg/m3,2016-01-04 11:00:00 +01:00,13.699999995
NL,PM2.5,µg/m3,2016-01-04 12:00:00 +01:00,17.949999998333332
NL,PM2.5,µg/m3,2016-01-04 13:00:00 +01:00,19.919999995999998
NL,PM2.5,µg/m3,2016-01-04 14:00:00 +01:00,17.96666666333333
NL,PM2.5,µg/m3,2016-01-04 15:00:00 +01:00,18.45
NL,PM2.5,µg/m3,2016-01-04 16:00:00 +01:00,17.400000000000002
NL,PM2.5,µg/m3,2016-01-04 17:00:00 +01:00,16.233333329999997
NL,PM2.5,µg/m3,2016-01-04 18:00:00 +01:00,15.349999996666666
NL,PM2.5,µg/m3,2016-01-04 19:00:00 +01:00,13.533333331666666
NL,PM2.5,µg/m3,2016-01-04 20:00:00 +01:00,11.633333331666668
NL,PM2.5,µg/m3,2016-01-04 21:00:00 +01:00,10.683333331666667
NL,PM2.5,µg/m3,2016-01-04 22:00:00 +01:00,12.683333333333335
NL,PM2.5,µg/m3,2016-01-04 23:00:00 +01:00,12.649999996666667
NL,PM2.5,µg/m3,2016-01-05 00:00:00 +01:00,10.883333333333333
NL,PM2.5,µg/m3,2016-01-05 01:00:00 +01:00,9.516666666666667
NL,PM2.5,µg/m3,2016-01-05 02:00:00 +01:00,10.199999995
NL,PM2.5,µg/m3,2016-01-05 03:00:00 +01:00,9.416666666666666
NL,PM2.5,µg/m3,2016-01-05 04:00:00 +01:00,9.249999996666666
NL,PM2.5,µg/m3,2016-01-05 05:00:00 +01:00,9.116666661666665
NL,PM2.5,µg/m3,2016-01-05 06:00:00 +01:00,9.016666665
NL,PM2.5,µg/m3,2016-01-05 07:00:00 +01:00,11.299999999999999
NL,PM2.5,µg/m3,2016-01-05 08:00:00 +01:00,11.73333333
NL,PM2.5,µg/m3,2016-01-05 09:00:00 +01:00,10.333333326666667
NL,PM2.5,µg/m3,2016-01-05 10:00:00 +01:00,9.51666666
NL,PM2.5,µg/m3,2016-01-05 11:00:00 +01:00,10.933333328333333
NL,PM2.5,µg/m3,2016-01-05 12:00:00 +01:00,12.283333333333333
NL,PM2.5,µg/m3,2016-01-05 13:00:00 +01:00,11.116666665000002
NL,PM2.5,µg/m3,2016-01-05 14:00:00 +01:00,10.18333333
NL,PM2.5,µg/m3,2016-01-05 15:00:00 +01:00,9.85
NL,PM2.5,µg/m3,2016-01-05 16:00:00 +01:00,9.999999998333335
NL,PM2.5,µg/m3,2016-01-05 17:00:00 +01:00,9.479999998
NL,PM2.5,µg/m3,2016-01-05 18:00:00 +01:00,12.249999995000001
NL,PM2.5,µg/m3,2016-01-05 19:00:00 +01:00,15.616666663333334
NL,PM2.5,µg/m3,2016-01-05 20:00:00 +01:00,21.166666663333334
NL,PM2.5,µg/m3,2016-01-05 21:00:00 +01:00,40.466666661666665
NL,PM2.5,µg/m3,2016-01-05 22:00:00 +01:00,42.43333332666666
NL,PM2.5,µg/m3,2016-01-05 23:00:00 +01:00,38.533333328333335
NL,PM2.5,µg/m3,2016-01-06 00:00:00 +01:00,49.43333332666666
NL,PM2.5,µg/m3,2016-01-06 01:00:00 +01:00,49.74999999666667
NL,PM2.5,µg/m3,2016-01-06 02:00:00 +01:00,49.36666666333334
NL,PM2.5,µg/m3,2016-01-06 03:00:00 +01:00,57.76666666
NL,PM2.5,µg/m3,2016-01-06 04:00:00 +01:00,60.08333332666666
NL,PM2.5,µg/m3,2016-01-06 05:00:00 +01:00,57.56666665833333
NL,PM2.5,µg/m3,2016-01-06 06:00:00 +01:00,57.166666661666675
NL,PM2.5,µg/m3,2016-01-06 07:00:00 +01:00,65.41666666166667
NL,PM2.5,µg/m3,2016-01-06 08:00:00 +01:00,66.84999999666667
NL,PM2.5,µg/m3,2016-01-06 09:00:00 +01:00,72.41666666666666
NL,PM2.5,µg/m3,2016-01-06 10:00:00 +01:00,77.81666666333334
NL,PM2.5,µg/m3,2016-01-06 11:00:00 +01:00,80.739999994
NL,PM2.5,µg/m3,2016-01-06 12:00:00 +01:00,81.9249999975
NL,PM2.5,µg/m3,2016-01-06 13:00:00 +01:00,83.079999996
NL,PM2.5,µg/m3,2016-01-06 14:00:00 +01:00,82.2
NL,PM2.5,µg/m3,2016-01-06 15:00:00 +01:00,78.98333333000001
NL,PM2.5,µg/m3,2016-01-06 16:00:00 +01:00,73.44999999666668
NL,PM2.5,µg/m3,2016-01-06 17:00:00 +01:00,71.51666666333334
NL,PM2.5,µg/m3,2016-01-06 18:00:00 +01:00,68.54999999833335
NL,PM2.5,µg/m3,2016-01-06 19:00:00 +01:00,67.38333333000001
NL,PM2.5,µg/m3,2016-01-06 20:00:00 +01:00,67.94999999000001
NL,PM2.5,µg/m3,2016-01-06 21:00:00 +01:00,69.94999999666668
NL,PM2.5,µg/m3,2016-01-06 22:00:00 +01:00,70.73333333166666
NL,PM2.5,µg/m3,2016-01-06 23:00:00 +01:00,69.74999999666666
NL,PM2.5,µg/m3,2016-01-07 00:00:00 +01:00,65.59999999333333
NL,PM2.5,µg/m3,2016-01-07 01:00:00 +01:00,57.86666666166667
NL,PM2.5,µg/m3,2016-01-07 02:00:00 +01:00,49.399999995
NL,PM2.5,µg/m3,2016-01-07 03:00:00 +01:00,48.38333332833333
NL,PM2.5,µg/m3,2016-01-07 04:00:00 +01:00,47.41666666333333
NL,PM2.5,µg/m3,2016-01-07 05:00:00 +01:00,41.249999996666666
NL,PM2.5,µg/m3,2016-01-07 06:00:00 +01:00,31.733333326666667
NL,PM2.5,µg/m3,2016-01-07 07:00:00 +01:00,21.88333333
NL,PM2.5,µg/m3,2016-01-07 08:00:00 +01:00,15.099999997999998
NL,PM2.5,µg/m3,2016-01-07 09:00:00 +01:00,12.466666665
NL,PM2.5,µg/m3,2016-01-07 10:00:00 +01:00,11.839999998
NL,PM2.5,µg/m3,2016-01-07 11:00:00 +01:00,10.316666663333335
NL,PM2.5,µg/m3,2016-01-07 12:00:00 +01:00,7.033333331666667
NL,PM2.5,µg/m3,2016-01-07 13:00:00 +01:00,7.166666660000001
NL,PM2.5,µg/m3,2016-01-07 14:00:00 +01:00,7.599999998333334
NL,PM2.5,µg/m3,2016-01-07 15:00:00 +01:00,7.349999998333334
NL,PM2.5,µg/m3,2016-01-07 16:00:00 +01:00,5.3333333283333335
NL,PM2.5,µg/m3,2016-01-07 17:00:00 +01:00,4.93333333
NL,PM2.5,µg/m3,2016-01-07 18:00:00 +01:00,5.68333333
NL,PM2.5,µg/m3,2016-01-07 19:00:00 +01:00,5.879999994
NL,PM2.5,µg/m3,2016-01-07 20:00:00 +01:00,5.4666666600000005
NL,PM2.5,µg/m3,2016-01-07 21:00:00 +01:00,7.68333333
NL,PM2.5,µg/m3,2016-01-07 22:00:00 +01:00,8.716666663333333
NL,PM2.5,µg/m3,2016-01-07 23:00:00 +01:00,5.6833333249999995
NL,PM2.5,µg/m3,2016-01-08 00:00:00 +01:00,5.183333331666666
NL,PM2.5,µg/m3,2016-01-08 01:00:00 +01:00,8.049999996666665
NL,PM2.5,µg/m3,2016-01-08 02:00:00 +01:00,7.266666663333333
NL,PM2.5,µg/m3,2016-01-08 03:00:00 +01:00,5.733333331666667
NL,PM2.5,µg/m3,2016-01-08 04:00:00 +01:00,5.349999993333333
NL,PM2.5,µg/m3,2016-01-08 05:00:00 +01:00,8.26666666
NL,PM2.5,µg/m3,2016-01-08 06:00:00 +01:00,4.899999996666667
NL,PM2.5,µg/m3,2016-01-08 07:00:00 +01:00,5.433333328333333
NL,PM2.5,µg/m3,2016-01-08 08:00:00 +01:00,6.816666663333334
NL,PM2.5,µg/m3,2016-01-08 09:00:00 +01:00,8.299999993333333
NL,PM2.5,µg/m3,2016-01-08 10:00:00 +01:00,7.6999999950000015
NL,PM2.5,µg/m3,2016-01-08 11:00:00 +01:00,8.719999996
NL,PM2.5,µg/m3,2016-01-08 12:00:00 +01:00,11.066666661666668
NL,PM2.5,µg/m3,2016-01-08 13:00:00 +01:00,12.716666661666666
NL,PM2.5,µg/m3,2016-01-08 14:00:00 +01:00,13.166666665
NL,PM2.5,µg/m3,2016-01-08 15:00:00 +01:00,13.799999996666665
NL,PM2.5,µg/m3,2016-01-08 16:00:00 +01:00,8.149999995
NL,PM2.5,µg/m3,2016-01-08 17:00:00 +01:00,9.749999998333331
NL,PM2.5,µg/m3,2016-01-08 18:00:00 +01:00,10.399999995
NL,PM2.5,µg/m3,2016-01-08 19:00:00 +01:00,11.03333333
NL,PM2.5,µg/m3,2016-01-08 20:00:00 +01:00,12.85
NL,PM2.5,µg/m3,2016-01-08 21:00:00 +01:00,13.549999994999999
NL,PM2.5,µg/m3,2016-01-08 22:00:00 +01:00,11.466666665
NL,PM2.5,µg/m3,2016-01-08 23:00:00 +01:00,16.699999998333332
NL,PM2.5,µg/m3,2016-01-09 00:00:00 +01:00,14.633333333333333
NL,PM2.5,µg/m3,2016-01-09 01:00:00 +01:00,16.016666661666665
NL,PM2.5,µg/m3,2016-01-09 02:00:00 +01:00,14.866666663333334
NL,PM2.5,µg/m3,2016-01-09 03:00:00 +01:00,17.633333326666666
NL,PM2.5,µg/m3,2016-01-09 04:00:00 +01:00,18.449999993333332
NL,PM2.5,µg/m3,2016-01-09 05:00:00 +01:00,17.499999998333333
NL,PM2.5,µg/m3,2016-01-09 06:00:00 +01:00,20.816666663333336
NL,PM2.5,µg/m3,2016-01-09 07:00:00 +01:00,25.349999998333335
NL,PM2.5,µg/m3,2016-01-09 08:00:00 +01:00,18.516666661666665
NL,PM2.5,µg/m3,2016-01-09 09:00:00 +01:00,16.166666663333334
NL,PM2.5,µg/m3,2016-01-09 10:00:00 +01:00,14.716666663333333
NL,PM2.5,µg/m3,2016-01-09 11:00:00 +01:00,14.099999998333331
NL,PM2.5,µg/m3,2016-01-09 12:00:00 +01:00,10.499999999999998
NL,PM2.5,µg/m3,2016-01-09 13:00:00 +01:00,10.766666666666667
NL,PM2.5,µg/m3,2016-01-09 14:00:00 +01:00,11.949999998333332
NL,PM2.5,µg/m3,2016-01-09 15:00:00 +01:00,10.666666666666666
NL,PM2.5,µg/m3,2016-01-09 16:00:00 +01:00,12.033333331666666
NL,PM2.5,µg/m3,2016-01-09 17:00:00 +01:00,10.533333333333333
NL,PM2.5,µg/m3,2016-01-09 18:00:00 +01:00,10.250000000000002
NL,PM2.5,µg/m3,2016-01-09 19:00:00 +01:00,11.516666658333333
NL,PM2.5,µg/m3,2016-01-09 20:00:00 +01:00,11.683333328333333
NL,PM2.5,µg/m3,2016-01-09 21:00:00 +01:00,9.466666661666668
NL,PM2.5,µg/m3,2016-01-09 22:00:00 +01:00,9.166666666666668
NL,PM2.5,µg/m3,2016-01-09 23:00:00 +01:00,8.566666660000001
NL,PM2.5,µg/m3,2016-01-10 00:00:00 +01:00,8.383333331666668
NL,PM2.5,µg/m3,2016-01-10 01:00:00 +01:00,7.9999999950000005
NL,PM2.5,µg/m3,2016-01-10 02:00:00 +01:00,6.333333331666666
NL,PM2.5,µg/m3,2016-01-10 03:00:00 +01:00,4.1666666616666665
NL,PM2.5,µg/m3,2016-01-10 04:00:00 +01:00,2.916666663333334
NL,PM2.5,µg/m3,2016-01-10 05:00:00 +01:00,2.7999999966666667
NL,PM2.5,µg/m3,2016-01-10 06:00:00 +01:00,1.1499999983333333
NL,PM2.5,µg/m3,2016-01-10 07:00:00 +01:00,1.1166666633333333
NL,PM2.5,µg/m3,2016-01-10 08:00:00 +01:00,3.449999995
NL,PM2.5,µg/m3,2016-01-10 09:00:00 +01:00,4.1166666633333335
NL,PM2.5,µg/m3,2016-01-10 10:00:00 +01:00,4.83333333
NL,PM2.5,µg/m3,2016-01-10 11:00:00 +01:00,4.3999999999999995
NL,PM2.5,µg/m3,2016-01-10 12:00:00 +01:00,4.5666666650000005
NL,PM2.5,µg/m3,2016-01-10 13:00:00 +01:00,5.933333326666667
NL,PM2.5,µg/m3,2016-01-10 14:00:00 +01:00,6.239999994
NL,PM2.5,µg/m3,2016-01-10 15:00:00 +01:00,6.8666666633333335
NL,PM2.5,µg/m3,2016-01-10 16:00:00 +01:00,6.283333326666667
NL,PM2.5,µg/m3,2016-01-10 17:00:00 +01:00,4.6599999940000005
NL,PM2.5,µg/m3,2016-01-10 18:00:00 +01:00,4.933333331666667
NL,PM2.5,µg/m3,2016-01-10 19:00:00 +01:00,7.133333326666668
NL,PM2.5,µg/m3,2016-01-10 20:00:00 +01:00,10.249999996666666
NL,PM2.5,µg/m3,2016-01-10 21:00:00 +01:00,9.883333330000001
NL,PM2.5,µg/m3,2016-01-10 22:00:00 +01:00,12.08333333
NL,PM2.5,µg/m3,2016-01-10 23:00:00 +01:00,7.63999999
NL,PM2.5,µg/m3,2016-01-11 00:00:00 +01:00,3.3999999979999997
NL,PM2.5,µg/m3,2016-01-11 01:00:00 +01:00,4.199999998333333
NL,PM2.5,µg/m3,2016-01-11 02:00:00 +01:00,9.699999996666667
NL,PM2.5,µg/m3,2016-01-11 03:00:00 +01:00,15.233333331666666
NL,PM2.5,µg/m3,2016-01-11 04:00:00 +01:00,15.166666665000001
NL,PM2.5,µg/m3,2016-01-11 05:00:00 +01:00,14.099999998333333
NL,PM2.5,µg/m3,2016-01-11 06:00:00 +01:00,12.449999996666667
NL,PM2.5,µg/m3,2016-01-11 07:00:00 +01:00,8.98333333
NL,PM2.5,µg/m3,2016-01-11 08:00:00 +01:00,11.849999995
NL,PM2.5,µg/m3,2016-01-11 09:00:00 +01:00,10.783333333333333
NL,PM2.5,µg/m3,2016-01-11 10:00:00 +01:00,9.066666663333333
NL,PM2.5,µg/m3,2016-01-11 11:00:00 +01:00,7.8500000000000005
NL,PM2.5,µg/m3,2016-01-11 12:00:00 +01:00,6.833333333333333
NL,PM2.5,µg/m3,2016-01-11 13:00:00 +01:00,5.699999999999999
NL,PM2.5,µg/m3,2016-01-11 14:00:00 +01:00,6.0333333300000005
NL,PM2.5,µg/m3,2016-01-11 15:00:00 +01:00,8.466666661666666
NL,PM2.5,µg/m3,2016-01-11 16:00:00 +01:00,8.666666661666666
NL,PM2.5,µg/m3,2016-01-11 17:00:00 +01:00,10.333333331666667
NL,PM2.5,µg/m3,2016-01-11 18:00:00 +01:00,10.649999995
NL,PM2.5,µg/m3,2016-01-11 19:00:00 +01:00,10.916666666666666
NL,PM2.5,µg/m3,2016-01-11 20:00:00 +01:00,9.583333328333334
NL,PM2.5,µg/m3,2016-01-11 21:00:00 +01:00,6.466666663333335
NL,PM2.5,µg/m3,2016-01-11 22:00:00 +01:00,7.333333326666666
NL,PM2.5,µg/m3,2016-01-11 23:00:00 +01:00,6.599999998333334
NL,PM2.5,µg/m3,2016-01-12 00:00:00 +01:00,8.466666661666666
NL,PM2.5,µg/m3,2016-01-12 01:00:00 +01:00,8.919999997999998
NL,PM2.5,µg/m3,2016-01-12 02:00:00 +01:00,5.583333333333333
NL,PM2.5,µg/m3,2016-01-12 03:00:00 +01:00,6.879999996
