Countrycode,AirPollutant,UnitOfMeasurement,DatetimeBegin,mean pm10 (µg/m3)
GB,PM10,µg/m3,2020-01-01 00:00:00 +01:00,38.975
GB,PM10,µg/m3,2020-01-01 01:00:00 +01:00,49.800000000000004
GB,PM10,µg/m3,2020-01-01 02:00:00 +01:00,45.575
GB,PM10,µg/m3,2020-01-01 03:00:00 +01:00,51.699999999999996
GB,PM10,µg/m3,2020-01-01 04:00:00 +01:00,49.9
GB,PM10,µg/m3,2020-01-01 05:00:00 +01:00,43.975
GB,PM10,µg/m3,2020-01-01 06:00:00 +01:00,43.175
GB,PM10,µg/m3,2020-01-01 07:00:00 +01:00,43.625
GB,PM10,µg/m3,2020-01-01 08:00:00 +01:00,41.5
GB,PM10,µg/m3,2020-01-01 09:00:00 +01:00,40.449999999999996
GB,PM10,µg/m3,2020-01-01 10:00:00 +01:00,36.9
GB,PM10,µg/m3,2020-01-01 11:00:00 +01:00,36.6
GB,PM10,µg/m3,2020-01-01 12:00:00 +01:00,38.6
GB,PM10,µg/m3,2020-01-01 13:00:00 +01:00,40.95
GB,PM10,µg/m3,2020-01-01 14:00:00 +01:00,43.00000000000001
GB,PM10,µg/m3,2020-01-01 15:00:00 +01:00,42.025
GB,PM10,µg/m3,2020-01-01 16:00:00 +01:00,38.175000000000004
GB,PM10,µg/m3,2020-01-01 17:00:00 +01:00,36.35
GB,PM10,µg/m3,2020-01-01 18:00:00 +01:00,33.5
GB,PM10,µg/m3,2020-01-01 19:00:00 +01:00,34.075
GB,PM10,µg/m3,2020-01-01 20:00:00 +01:00,33.575
GB,PM10,µg/m3,2020-01-01 21:00:00 +01:00,26.099999999999998
GB,PM10,µg/m3,2020-01-01 22:00:00 +01:00,26.05
GB,PM10,µg/m3,2020-01-01 23:00:00 +01:00,25.825
GB,PM10,µg/m3,2020-01-02 00:00:00 +01:00,22.925
GB,PM10,µg/m3,2020-01-02 01:00:00 +01:00,18.04
GB,PM10,µg/m3,2020-01-02 02:00:00 +01:00,13.24
GB,PM10,µg/m3,2020-01-02 03:00:00 +01:00,12.679999999999998
GB,PM10,µg/m3,2020-01-02 04:00:00 +01:00,13.02
GB,PM10,µg/m3,2020-01-02 05:00:00 +01:00,12.32
GB,PM10,µg/m3,2020-01-02 06:00:00 +01:00,13.220000000000002
GB,PM10,µg/m3,2020-01-02 07:00:00 +01:00,12.239999999999998
GB,PM10,µg/m3,2020-01-02 08:00:00 +01:00,9.1
GB,PM10,µg/m3,2020-01-02 09:00:00 +01:00,9.44
GB,PM10,µg/m3,2020-01-02 10:00:00 +01:00,7.540000000000001
GB,PM10,µg/m3,2020-01-02 11:00:00 +01:00,7.82
GB,PM10,µg/m3,2020-01-02 12:00:00 +01:00,7.92
GB,PM10,µg/m3,2020-01-02 13:00:00 +01:00,8.84
GB,PM10,µg/m3,2020-01-02 14:00:00 +01:00,12.04
GB,PM10,µg/m3,2020-01-02 15:00:00 +01:00,13.12
GB,PM10,µg/m3,2020-01-02 16:00:00 +01:00,13.74
GB,PM10,µg/m3,2020-01-02 17:00:00 +01:00,12.379999999999999
GB,PM10,µg/m3,2020-01-02 18:00:00 +01:00,12.219999999999999
GB,PM10,µg/m3,2020-01-02 19:00:00 +01:00,10.32
GB,PM10,µg/m3,2020-01-02 20:00:00 +01:00,9.700000000000001
GB,PM10,µg/m3,2020-01-02 21:00:00 +01:00,12.68
GB,PM10,µg/m3,2020-01-02 22:00:00 +01:00,11.5
GB,PM10,µg/m3,2020-01-02 23:00:00 +01:00,11.76
GB,PM10,µg/m3,2020-01-03 00:00:00 +01:00,11.940000000000001
GB,PM10,µg/m3,2020-01-03 01:00:00 +01:00,11.2
GB,PM10,µg/m3,2020-01-03 02:00:00 +01:00,8.36
GB,PM10,µg/m3,2020-01-03 03:00:00 +01:00,8.52
GB,PM10,µg/m3,2020-01-03 04:00:00 +01:00,5.459999999999999
GB,PM10,µg/m3,2020-01-03 05:00:00 +01:00,3.14
GB,PM10,µg/m3,2020-01-03 06:00:00 +01:00,2.68
GB,PM10,µg/m3,2020-01-03 07:00:00 +01:00,3.0599999999999996
GB,PM10,µg/m3,2020-01-03 08:00:00 +01:00,4.959999999999999
GB,PM10,µg/m3,2020-01-03 09:00:00 +01:00,5.6
GB,PM10,µg/m3,2020-01-03 10:00:00 +01:00,4.52
GB,PM10,µg/m3,2020-01-03 11:00:00 +01:00,10.779999999999998
GB,PM10,µg/m3,2020-01-03 12:00:00 +01:00,12.66
GB,PM10,µg/m3,2020-01-03 13:00:00 +01:00,10.360000000000001
GB,PM10,µg/m3,2020-01-03 14:00:00 +01:00,9.639999999999999
GB,PM10,µg/m3,2020-01-03 15:00:00 +01:00,12.66
GB,PM10,µg/m3,2020-01-03 16:00:00 +01:00,14.1
GB,PM10,µg/m3,2020-01-03 17:00:00 +01:00,14.280000000000001
GB,PM10,µg/m3,2020-01-03 18:00:00 +01:00,15.9
GB,PM10,µg/m3,2020-01-03 19:00:00 +01:00,19.06
GB,PM10,µg/m3,2020-01-03 20:00:00 +01:00,18.840000000000003
GB,PM10,µg/m3,2020-01-03 21:00:00 +01:00,16.68
GB,PM10,µg/m3,2020-01-03 22:00:00 +01:00,14.7
GB,PM10,µg/m3,2020-01-03 23:00:00 +01:00,16.72
GB,PM10,µg/m3,2020-01-04 00:00:00 +01:00,15.34
GB,PM10,µg/m3,2020-01-04 01:00:00 +01:00,12.440000000000001
GB,PM10,µg/m3,2020-01-04 02:00:00 +01:00,13.680000000000001
GB,PM10,µg/m3,2020-01-04 03:00:00 +01:00,11.82
GB,PM10,µg/m3,2020-01-04 04:00:00 +01:00,12.12
GB,PM10,µg/m3,2020-01-04 05:00:00 +01:00,10.92
GB,PM10,µg/m3,2020-01-04 06:00:00 +01:00,10.16
GB,PM10,µg/m3,2020-01-04 07:00:00 +01:00,10.64
GB,PM10,µg/m3,2020-01-04 08:00:00 +01:00,9.66
GB,PM10,µg/m3,2020-01-04 09:00:00 +01:00,11.420000000000002
GB,PM10,µg/m3,2020-01-04 10:00:00 +01:00,9.66
GB,PM10,µg/m3,2020-01-04 11:00:00 +01:00,9.2
GB,PM10,µg/m3,2020-01-04 12:00:00 +01:00,8.44
GB,PM10,µg/m3,2020-01-04 13:00:00 +01:00,8.42
GB,PM10,µg/m3,2020-01-04 14:00:00 +01:00,9.580000000000002
GB,PM10,µg/m3,2020-01-04 15:00:00 +01:00,7.859999999999999
GB,PM10,µg/m3,2020-01-04 16:00:00 +01:00,8.6
GB,PM10,µg/m3,2020-01-04 17:00:00 +01:00,7.68
GB,PM10,µg/m3,2020-01-04 18:00:00 +01:00,9.5
GB,PM10,µg/m3,2020-01-04 19:00:00 +01:00,10.04
GB,PM10,µg/m3,2020-01-04 20:00:00 +01:00,14.319999999999999
GB,PM10,µg/m3,2020-01-04 21:00:00 +01:00,18.58
GB,PM10,µg/m3,2020-01-04 22:00:00 +01:00,19.82
GB,PM10,µg/m3,2020-01-04 23:00:00 +01:00,20.04
GB,PM10,µg/m3,2020-01-05 00:00:00 +01:00,19.1
GB,PM10,µg/m3,2020-01-05 01:00:00 +01:00,16.380000000000003
GB,PM10,µg/m3,2020-01-05 02:00:00 +01:00,12.319999999999999
