Countrycode,AirPollutant,UnitOfMeasurement,DatetimeBegin,mean o3 (µg/m3)
DE,O3,µg/m3,2017-01-01 00:00:00 +01:00,13.363333329999998
DE,O3,µg/m3,2017-01-01 01:00:00 +01:00,15.203333326666668
DE,O3,µg/m3,2017-01-01 02:00:00 +01:00,24.23999999
DE,O3,µg/m3,2017-01-01 03:00:00 +01:00,28.27
DE,O3,µg/m3,2017-01-01 04:00:00 +01:00,29.433333326666666
DE,O3,µg/m3,2017-01-01 05:00:00 +01:00,29.16333332666667
DE,O3,µg/m3,2017-01-01 06:00:00 +01:00,25.879999993333332
DE,O3,µg/m3,2017-01-01 07:00:00 +01:00,26.113333323333336
DE,O3,µg/m3,2017-01-01 08:00:00 +01:00,26.69666666666667
DE,O3,µg/m3,2017-01-01 09:00:00 +01:00,30.199999996666666
DE,O3,µg/m3,2017-01-01 10:00:00 +01:00,35.656666660000006
DE,O3,µg/m3,2017-01-01 11:00:00 +01:00,38.509999996666664
DE,O3,µg/m3,2017-01-01 12:00:00 +01:00,40.743333326666665
DE,O3,µg/m3,2017-01-01 13:00:00 +01:00,38.71666665666666
DE,O3,µg/m3,2017-01-01 14:00:00 +01:00,33.48
DE,O3,µg/m3,2017-01-01 15:00:00 +01:00,30.74
DE,O3,µg/m3,2017-01-01 16:00:00 +01:00,19.146666663333335
DE,O3,µg/m3,2017-01-01 17:00:00 +01:00,13.053333330000001
DE,O3,µg/m3,2017-01-01 18:00:00 +01:00,10.326666663333334
DE,O3,µg/m3,2017-01-01 19:00:00 +01:00,9.34
DE,O3,µg/m3,2017-01-01 20:00:00 +01:00,7.679999996666666
DE,O3,µg/m3,2017-01-01 21:00:00 +01:00,7.956666660000001
DE,O3,µg/m3,2017-01-01 22:00:00 +01:00,10.986666663333333
DE,O3,µg/m3,2017-01-01 23:00:00 +01:00,20.556666663333335
DE,O3,µg/m3,2017-01-02 00:00:00 +01:00,17.203333330000003
DE,O3,µg/m3,2017-01-02 01:00:00 +01:00,10.49333333
DE,O3,µg/m3,2017-01-02 02:00:00 +01:00,8.113333330000001
DE,O3,µg/m3,2017-01-02 03:00:00 +01:00,8.196666666666667
DE,O3,µg/m3,2017-01-02 04:00:00 +01:00,8.756666666666666
DE,O3,µg/m3,2017-01-02 05:00:00 +01:00,6.624999995
DE,O3,µg/m3,2017-01-02 06:00:00 +01:00,7.609999993333333
DE,O3,µg/m3,2017-01-02 07:00:00 +01:00,10.24
DE,O3,µg/m3,2017-01-02 08:00:00 +01:00,9.663333326666667
DE,O3,µg/m3,2017-01-02 09:00:00 +01:00,12.219999993333333
DE,O3,µg/m3,2017-01-02 10:00:00 +01:00,14.146666663333335
DE,O3,µg/m3,2017-01-02 11:00:00 +01:00,17.23999999333333
DE,O3,µg/m3,2017-01-02 12:00:00 +01:00,26.57333333
DE,O3,µg/m3,2017-01-02 13:00:00 +01:00,35.32333332333334
DE,O3,µg/m3,2017-01-02 14:00:00 +01:00,42.34333333
DE,O3,µg/m3,2017-01-02 15:00:00 +01:00,40.719999996666665
DE,O3,µg/m3,2017-01-02 16:00:00 +01:00,35.33666666
DE,O3,µg/m3,2017-01-02 17:00:00 +01:00,33.73333333
