Countrycode,AirPollutant,UnitOfMeasurement,DatetimeBegin,mean pm10 (µg/m3)
PT,PM10,µg/m3,2019-01-01 00:00:00 +01:00,54.04999999
PT,PM10,µg/m3,2019-01-01 01:00:00 +01:00,71.54444444444445
PT,PM10,µg/m3,2019-01-01 02:00:00 +01:00,71.72222222222221
PT,PM10,µg/m3,2019-01-01 03:00:00 +01:00,66.92222222222223
PT,PM10,µg/m3,2019-01-01 04:00:00 +01:00,67.74444444444445
PT,PM10,µg/m3,2019-01-01 05:00:00 +01:00,60.07777777777777
PT,PM10,µg/m3,2019-01-01 06:00:00 +01:00,58.111111111111114
PT,PM10,µg/m3,2019-01-01 07:00:00 +01:00,53.36666666666667
PT,PM10,µg/m3,2019-01-01 08:00:00 +01:00,52.32222222222222
PT,PM10,µg/m3,2019-01-01 09:00:00 +01:00,51.6
PT,PM10,µg/m3,2019-01-01 10:00:00 +01:00,45.288888888888884
PT,PM10,µg/m3,2019-01-01 11:00:00 +01:00,38.63333333333333
PT,PM10,µg/m3,2019-01-01 12:00:00 +01:00,34.333333333333336
PT,PM10,µg/m3,2019-01-01 13:00:00 +01:00,29.72222222222222
PT,PM10,µg/m3,2019-01-01 14:00:00 +01:00,26.37777777777778
PT,PM10,µg/m3,2019-01-01 15:00:00 +01:00,24.144444444444446
PT,PM10,µg/m3,2019-01-01 16:00:00 +01:00,23.61111111111111
PT,PM10,µg/m3,2019-01-01 17:00:00 +01:00,27.688888888888886
PT,PM10,µg/m3,2019-01-01 18:00:00 +01:00,30.622222222222224
PT,PM10,µg/m3,2019-01-01 19:00:00 +01:00,40.87777777777778
PT,PM10,µg/m3,2019-01-01 20:00:00 +01:00,50.166666666666664
PT,PM10,µg/m3,2019-01-01 21:00:00 +01:00,57.199999999999996
PT,PM10,µg/m3,2019-01-01 22:00:00 +01:00,55.925
PT,PM10,µg/m3,2019-01-01 23:00:00 +01:00,58.2375
PT,PM10,µg/m3,2019-01-02 00:00:00 +01:00,58.150000000000006
PT,PM10,µg/m3,2019-01-02 01:00:00 +01:00,59.74444444444445
PT,PM10,µg/m3,2019-01-02 02:00:00 +01:00,57.62222222222223
PT,PM10,µg/m3,2019-01-02 03:00:00 +01:00,54.50000000000001
PT,PM10,µg/m3,2019-01-02 04:00:00 +01:00,51.222222222222214
PT,PM10,µg/m3,2019-01-02 05:00:00 +01:00,47.04444444444445
PT,PM10,µg/m3,2019-01-02 06:00:00 +01:00,45.53333333333333
PT,PM10,µg/m3,2019-01-02 07:00:00 +01:00,44.45555555555555
PT,PM10,µg/m3,2019-01-02 08:00:00 +01:00,45.666666666666664
PT,PM10,µg/m3,2019-01-02 09:00:00 +01:00,47.97777777777778
PT,PM10,µg/m3,2019-01-02 10:00:00 +01:00,47.46666666666667
PT,PM10,µg/m3,2019-01-02 11:00:00 +01:00,44.23333333333334
PT,PM10,µg/m3,2019-01-02 12:00:00 +01:00,43.7888888888889
PT,PM10,µg/m3,2019-01-02 13:00:00 +01:00,42.32222222222222
PT,PM10,µg/m3,2019-01-02 14:00:00 +01:00,39.65555555555555
PT,PM10,µg/m3,2019-01-02 15:00:00 +01:00,39.224999999999994
PT,PM10,µg/m3,2019-01-02 16:00:00 +01:00,36.57142857142857
PT,PM10,µg/m3,2019-01-02 17:00:00 +01:00,35.8125
PT,PM10,µg/m3,2019-01-02 18:00:00 +01:00,36.3375
PT,PM10,µg/m3,2019-01-02 19:00:00 +01:00,35.475
PT,PM10,µg/m3,2019-01-02 20:00:00 +01:00,33.962500000000006
PT,PM10,µg/m3,2019-01-02 21:00:00 +01:00,33.175000000000004
PT,PM10,µg/m3,2019-01-02 22:00:00 +01:00,33.3375
PT,PM10,µg/m3,2019-01-02 23:00:00 +01:00,31.612499999999997
PT,PM10,µg/m3,2019-01-03 00:00:00 +01:00,30.6625
PT,PM10,µg/m3,2019-01-03 01:00:00 +01:00,27.625000000000004
PT,PM10,µg/m3,2019-01-03 02:00:00 +01:00,25.849999999999998
PT,PM10,µg/m3,2019-01-03 03:00:00 +01:00,23.762500000000003
PT,PM10,µg/m3,2019-01-03 04:00:00 +01:00,22.277777777777782
PT,PM10,µg/m3,2019-01-03 05:00:00 +01:00,20.875000000000004
PT,PM10,µg/m3,2019-01-03 06:00:00 +01:00,25.575000000000003
PT,PM10,µg/m3,2019-01-03 07:00:00 +01:00,23.814285714285717
PT,PM10,µg/m3,2019-01-03 08:00:00 +01:00,22.262500000000003
PT,PM10,µg/m3,2019-01-03 09:00:00 +01:00,23.375
PT,PM10,µg/m3,2019-01-03 10:00:00 +01:00,22.72222222222222
PT,PM10,µg/m3,2019-01-03 11:00:00 +01:00,24.022222222222226
PT,PM10,µg/m3,2019-01-03 12:00:00 +01:00,25.6
PT,PM10,µg/m3,2019-01-03 13:00:00 +01:00,25.788888888888884
PT,PM10,µg/m3,2019-01-03 14:00:00 +01:00,27.255555555555556
PT,PM10,µg/m3,2019-01-03 15:00:00 +01:00,30.08888888888889
PT,PM10,µg/m3,2019-01-03 16:00:00 +01:00,32.04444444444445
PT,PM10,µg/m3,2019-01-03 17:00:00 +01:00,37.41111111111112
PT,PM10,µg/m3,2019-01-03 18:00:00 +01:00,42.2
PT,PM10,µg/m3,2019-01-03 19:00:00 +01:00,50.277777777777786
PT,PM10,µg/m3,2019-01-03 20:00:00 +01:00,54.67777777777778
PT,PM10,µg/m3,2019-01-03 21:00:00 +01:00,54.71111111111111
PT,PM10,µg/m3,2019-01-03 22:00:00 +01:00,53.43333333333333
PT,PM10,µg/m3,2019-01-03 23:00:00 +01:00,47.71111111111111
PT,PM10,µg/m3,2019-01-04 00:00:00 +01:00,42.233333333333334
PT,PM10,µg/m3,2019-01-04 01:00:00 +01:00,37.27777777777778
PT,PM10,µg/m3,2019-01-04 02:00:00 +01:00,33.52222222222222
PT,PM10,µg/m3,2019-01-04 03:00:00 +01:00,27.65555555555556
PT,PM10,µg/m3,2019-01-04 04:00:00 +01:00,24.233333333333334
PT,PM10,µg/m3,2019-01-04 05:00:00 +01:00,21.266666666666666
PT,PM10,µg/m3,2019-01-04 06:00:00 +01:00,20.222222222222218
PT,PM10,µg/m3,2019-01-04 07:00:00 +01:00,19.93333333333333
PT,PM10,µg/m3,2019-01-04 08:00:00 +01:00,20.788888888888888
PT,PM10,µg/m3,2019-01-04 09:00:00 +01:00,23.837500000000002
PT,PM10,µg/m3,2019-01-04 10:00:00 +01:00,25.525
PT,PM10,µg/m3,2019-01-04 11:00:00 +01:00,25.400000000000002
PT,PM10,µg/m3,2019-01-04 12:00:00 +01:00,26.000000000000007
PT,PM10,µg/m3,2019-01-04 13:00:00 +01:00,25.644444444444446
PT,PM10,µg/m3,2019-01-04 14:00:00 +01:00,25.544444444444444
PT,PM10,µg/m3,2019-01-04 15:00:00 +01:00,27.53333333333333
PT,PM10,µg/m3,2019-01-04 16:00:00 +01:00,29.622222222222224
PT,PM10,µg/m3,2019-01-04 17:00:00 +01:00,36.65555555555555
PT,PM10,µg/m3,2019-01-04 18:00:00 +01:00,40.099999999999994
PT,PM10,µg/m3,2019-01-04 19:00:00 +01:00,45.5
PT,PM10,µg/m3,2019-01-04 20:00:00 +01:00,46.855555555555554
PT,PM10,µg/m3,2019-01-04 21:00:00 +01:00,46.41111111111111
PT,PM10,µg/m3,2019-01-04 22:00:00 +01:00,47.06666666666667
PT,PM10,µg/m3,2019-01-04 23:00:00 +01:00,45.54444444444444
PT,PM10,µg/m3,2019-01-05 00:00:00 +01:00,46.28888888888889
PT,PM10,µg/m3,2019-01-05 01:00:00 +01:00,43.388888888888886
PT,PM10,µg/m3,2019-01-05 02:00:00 +01:00,40.922222222222224
PT,PM10,µg/m3,2019-01-05 03:00:00 +01:00,41.65555555555555
PT,PM10,µg/m3,2019-01-05 04:00:00 +01:00,39.84444444444445
PT,PM10,µg/m3,2019-01-05 05:00:00 +01:00,36.288888888888884
PT,PM10,µg/m3,2019-01-05 06:00:00 +01:00,35.78888888888889
PT,PM10,µg/m3,2019-01-05 07:00:00 +01:00,35.266666666666666
PT,PM10,µg/m3,2019-01-05 08:00:00 +01:00,35.25555555555556
PT,PM10,µg/m3,2019-01-05 09:00:00 +01:00,32.977777777777774
PT,PM10,µg/m3,2019-01-05 10:00:00 +01:00,32.044444444444444
PT,PM10,µg/m3,2019-01-05 11:00:00 +01:00,30.988888888888894
PT,PM10,µg/m3,2019-01-05 12:00:00 +01:00,30.422222222222224
PT,PM10,µg/m3,2019-01-05 13:00:00 +01:00,28.599999999999998
PT,PM10,µg/m3,2019-01-05 14:00:00 +01:00,26.63333333333333
PT,PM10,µg/m3,2019-01-05 15:00:00 +01:00,23.944444444444443
PT,PM10,µg/m3,2019-01-05 16:00:00 +01:00,22.844444444444445
PT,PM10,µg/m3,2019-01-05 17:00:00 +01:00,27.28888888888889
PT,PM10,µg/m3,2019-01-05 18:00:00 +01:00,30.366666666666667
PT,PM10,µg/m3,2019-01-05 19:00:00 +01:00,43.83333333333334
PT,PM10,µg/m3,2019-01-05 20:00:00 +01:00,52.488888888888894
PT,PM10,µg/m3,2019-01-05 21:00:00 +01:00,62.56666666666667
PT,PM10,µg/m3,2019-01-05 22:00:00 +01:00,65.0888888888889
PT,PM10,µg/m3,2019-01-05 23:00:00 +01:00,66.84444444444445
PT,PM10,µg/m3,2019-01-06 00:00:00 +01:00,66.94444444444444
PT,PM10,µg/m3,2019-01-06 01:00:00 +01:00,65.53333333333335
PT,PM10,µg/m3,2019-01-06 02:00:00 +01:00,65.41111111111111
PT,PM10,µg/m3,2019-01-06 03:00:00 +01:00,61.13333333333334
PT,PM10,µg/m3,2019-01-06 04:00:00 +01:00,58.39999999999999
PT,PM10,µg/m3,2019-01-06 05:00:00 +01:00,57.32222222222222
PT,PM10,µg/m3,2019-01-06 06:00:00 +01:00,56.68888888888888
PT,PM10,µg/m3,2019-01-06 07:00:00 +01:00,52.84444444444445
PT,PM10,µg/m3,2019-01-06 08:00:00 +01:00,51.64444444444444
PT,PM10,µg/m3,2019-01-06 09:00:00 +01:00,48.98888888888889
PT,PM10,µg/m3,2019-01-06 10:00:00 +01:00,47.75555555555556
PT,PM10,µg/m3,2019-01-06 11:00:00 +01:00,48.699999999999996
PT,PM10,µg/m3,2019-01-06 12:00:00 +01:00,47.525
PT,PM10,µg/m3,2019-01-06 13:00:00 +01:00,45.6625
PT,PM10,µg/m3,2019-01-06 14:00:00 +01:00,43.95
PT,PM10,µg/m3,2019-01-06 15:00:00 +01:00,40.05555555555556
PT,PM10,µg/m3,2019-01-06 16:00:00 +01:00,40.36666666666667
PT,PM10,µg/m3,2019-01-06 17:00:00 +01:00,48.27777777777778
PT,PM10,µg/m3,2019-01-06 18:00:00 +01:00,56.42222222222222
PT,PM10,µg/m3,2019-01-06 19:00:00 +01:00,70.11111111111111
PT,PM10,µg/m3,2019-01-06 20:00:00 +01:00,81.8111111111111
PT,PM10,µg/m3,2019-01-06 21:00:00 +01:00,82.97777777777779
PT,PM10,µg/m3,2019-01-06 22:00:00 +01:00,76.04999999999998
PT,PM10,µg/m3,2019-01-06 23:00:00 +01:00,73.925
PT,PM10,µg/m3,2019-01-07 00:00:00 +01:00,71.325
PT,PM10,µg/m3,2019-01-07 01:00:00 +01:00,70.06666666666666
PT,PM10,µg/m3,2019-01-07 02:00:00 +01:00,68.41111111111111
PT,PM10,µg/m3,2019-01-07 03:00:00 +01:00,61.900000000000006
PT,PM10,µg/m3,2019-01-07 04:00:00 +01:00,56.722222222222214
PT,PM10,µg/m3,2019-01-07 05:00:00 +01:00,52.355555555555554
PT,PM10,µg/m3,2019-01-07 06:00:00 +01:00,50.233333333333334
PT,PM10,µg/m3,2019-01-07 07:00:00 +01:00,45.52222222222222
PT,PM10,µg/m3,2019-01-07 08:00:00 +01:00,46.077777777777776
PT,PM10,µg/m3,2019-01-07 09:00:00 +01:00,48.84444444444444
PT,PM10,µg/m3,2019-01-07 10:00:00 +01:00,45.93333333333333
PT,PM10,µg/m3,2019-01-07 11:00:00 +01:00,39.6125
PT,PM10,µg/m3,2019-01-07 12:00:00 +01:00,34.2
PT,PM10,µg/m3,2019-01-07 13:00:00 +01:00,29.475
PT,PM10,µg/m3,2019-01-07 14:00:00 +01:00,27.800000000000004
PT,PM10,µg/m3,2019-01-07 15:00:00 +01:00,27.6
PT,PM10,µg/m3,2019-01-07 16:00:00 +01:00,28.577777777777783
