Countrycode,AirPollutant,UnitOfMeasurement,DatetimeBegin,mean pm25 (µg/m3)
FR,PM2.5,µg/m3,2015-01-01 01:00:00 +01:00,134.96166666666667
FR,PM2.5,µg/m3,2015-01-01 02:00:00 +01:00,144.83166666666668
FR,PM2.5,µg/m3,2015-01-01 03:00:00 +01:00,142.62833333333333
FR,PM2.5,µg/m3,2015-01-01 04:00:00 +01:00,135.12333333333333
FR,PM2.5,µg/m3,2015-01-01 05:00:00 +01:00,126.75
FR,PM2.5,µg/m3,2015-01-01 06:00:00 +01:00,111.87
FR,PM2.5,µg/m3,2015-01-01 07:00:00 +01:00,101.88166666666666
FR,PM2.5,µg/m3,2015-01-01 08:00:00 +01:00,101.49333333333333
FR,PM2.5,µg/m3,2015-01-01 09:00:00 +01:00,97.82333333333334
FR,PM2.5,µg/m3,2015-01-01 10:00:00 +01:00,90.50666666666666
FR,PM2.5,µg/m3,2015-01-01 11:00:00 +01:00,81.01166666666667
FR,PM2.5,µg/m3,2015-01-01 12:00:00 +01:00,51.97666666666667
FR,PM2.5,µg/m3,2015-01-01 13:00:00 +01:00,27.663333333333338
FR,PM2.5,µg/m3,2015-01-01 14:00:00 +01:00,22.973333333333333
FR,PM2.5,µg/m3,2015-01-01 15:00:00 +01:00,21.944
FR,PM2.5,µg/m3,2015-01-01 16:00:00 +01:00,19.484
FR,PM2.5,µg/m3,2015-01-01 17:00:00 +01:00,20.845999999999997
FR,PM2.5,µg/m3,2015-01-01 18:00:00 +01:00,22.668
FR,PM2.5,µg/m3,2015-01-01 19:00:00 +01:00,26.080000000000002
FR,PM2.5,µg/m3,2015-01-01 20:00:00 +01:00,29.408000000000005
FR,PM2.5,µg/m3,2015-01-01 21:00:00 +01:00,30.188
FR,PM2.5,µg/m3,2015-01-01 22:00:00 +01:00,30.636000000000003
FR,PM2.5,µg/m3,2015-01-01 23:00:00 +01:00,29.108000000000004
FR,PM2.5,µg/m3,2015-01-02 00:00:00 +01:00,24.592000000000002
FR,PM2.5,µg/m3,2015-01-02 01:00:00 +01:00,21.474
FR,PM2.5,µg/m3,2015-01-02 02:00:00 +01:00,19.798000000000002
FR,PM2.5,µg/m3,2015-01-02 03:00:00 +01:00,20.456
FR,PM2.5,µg/m3,2015-01-02 04:00:00 +01:00,20.588
FR,PM2.5,µg/m3,2015-01-02 05:00:00 +01:00,22.157999999999998
FR,PM2.5,µg/m3,2015-01-02 06:00:00 +01:00,22.824
FR,PM2.5,µg/m3,2015-01-02 07:00:00 +01:00,25.058
FR,PM2.5,µg/m3,2015-01-02 08:00:00 +01:00,26.547999999999995
FR,PM2.5,µg/m3,2015-01-02 09:00:00 +01:00,24.796
FR,PM2.5,µg/m3,2015-01-02 10:00:00 +01:00,23.318
FR,PM2.5,µg/m3,2015-01-02 11:00:00 +01:00,20.735
FR,PM2.5,µg/m3,2015-01-02 12:00:00 +01:00,21.235
FR,PM2.5,µg/m3,2015-01-02 13:00:00 +01:00,23.0275
