Countrycode,AirPollutant,UnitOfMeasurement,DatetimeBegin,mean o3 (µg/m3)
DE,O3,µg/m3,2019-01-01 00:00:00 +01:00,24.7775
DE,O3,µg/m3,2019-01-01 01:00:00 +01:00,33.19
DE,O3,µg/m3,2019-01-01 02:00:00 +01:00,40.1
DE,O3,µg/m3,2019-01-01 03:00:00 +01:00,44.865
DE,O3,µg/m3,2019-01-01 04:00:00 +01:00,48.4975
DE,O3,µg/m3,2019-01-01 05:00:00 +01:00,49.215
DE,O3,µg/m3,2019-01-01 06:00:00 +01:00,48.66
DE,O3,µg/m3,2019-01-01 07:00:00 +01:00,51.6
DE,O3,µg/m3,2019-01-01 08:00:00 +01:00,53.3125
DE,O3,µg/m3,2019-01-01 09:00:00 +01:00,48.8575
DE,O3,µg/m3,2019-01-01 10:00:00 +01:00,44.7525
DE,O3,µg/m3,2019-01-01 11:00:00 +01:00,45.0475
DE,O3,µg/m3,2019-01-01 12:00:00 +01:00,57.7375
DE,O3,µg/m3,2019-01-01 13:00:00 +01:00,63.83
DE,O3,µg/m3,2019-01-01 14:00:00 +01:00,62.8575
DE,O3,µg/m3,2019-01-01 15:00:00 +01:00,60.8675
DE,O3,µg/m3,2019-01-01 16:00:00 +01:00,55.557500000000005
DE,O3,µg/m3,2019-01-01 17:00:00 +01:00,59.239999999999995
DE,O3,µg/m3,2019-01-01 18:00:00 +01:00,63.89750000000001
DE,O3,µg/m3,2019-01-01 19:00:00 +01:00,65.27
DE,O3,µg/m3,2019-01-01 20:00:00 +01:00,63.89
DE,O3,µg/m3,2019-01-01 21:00:00 +01:00,63.19
DE,O3,µg/m3,2019-01-01 22:00:00 +01:00,64.34
DE,O3,µg/m3,2019-01-01 23:00:00 +01:00,69.145
DE,O3,µg/m3,2019-01-02 00:00:00 +01:00,68.625
DE,O3,µg/m3,2019-01-02 01:00:00 +01:00,66.8175
DE,O3,µg/m3,2019-01-02 02:00:00 +01:00,64.08749999999999
DE,O3,µg/m3,2019-01-02 03:00:00 +01:00,62.9225
DE,O3,µg/m3,2019-01-02 04:00:00 +01:00,64.3075
DE,O3,µg/m3,2019-01-02 05:00:00 +01:00,65.395
DE,O3,µg/m3,2019-01-02 06:00:00 +01:00,62.567499999999995
DE,O3,µg/m3,2019-01-02 07:00:00 +01:00,61.355
DE,O3,µg/m3,2019-01-02 08:00:00 +01:00,64.1975
DE,O3,µg/m3,2019-01-02 09:00:00 +01:00,64.2775
DE,O3,µg/m3,2019-01-02 10:00:00 +01:00,60.699999999999996
DE,O3,µg/m3,2019-01-02 11:00:00 +01:00,54.989999999999995
DE,O3,µg/m3,2019-01-02 12:00:00 +01:00,58.2575
DE,O3,µg/m3,2019-01-02 13:00:00 +01:00,62.7075
DE,O3,µg/m3,2019-01-02 14:00:00 +01:00,62.6025
DE,O3,µg/m3,2019-01-02 15:00:00 +01:00,63.185
DE,O3,µg/m3,2019-01-02 16:00:00 +01:00,65.0575
DE,O3,µg/m3,2019-01-02 17:00:00 +01:00,65.26
DE,O3,µg/m3,2019-01-02 18:00:00 +01:00,60.0375
DE,O3,µg/m3,2019-01-02 19:00:00 +01:00,56.949999999999996
DE,O3,µg/m3,2019-01-02 20:00:00 +01:00,51.5425
DE,O3,µg/m3,2019-01-02 21:00:00 +01:00,44.79
DE,O3,µg/m3,2019-01-02 22:00:00 +01:00,40.315
DE,O3,µg/m3,2019-01-02 23:00:00 +01:00,46.495000000000005
DE,O3,µg/m3,2019-01-03 00:00:00 +01:00,47.3575
DE,O3,µg/m3,2019-01-03 01:00:00 +01:00,48.765
DE,O3,µg/m3,2019-01-03 02:00:00 +01:00,42.21
DE,O3,µg/m3,2019-01-03 03:00:00 +01:00,47.0775
DE,O3,µg/m3,2019-01-03 04:00:00 +01:00,44.04
DE,O3,µg/m3,2019-01-03 05:00:00 +01:00,37.795
DE,O3,µg/m3,2019-01-03 06:00:00 +01:00,39.010000000000005
DE,O3,µg/m3,2019-01-03 07:00:00 +01:00,38.1525
DE,O3,µg/m3,2019-01-03 08:00:00 +01:00,43.019999999999996
DE,O3,µg/m3,2019-01-03 09:00:00 +01:00,40.7125
DE,O3,µg/m3,2019-01-03 10:00:00 +01:00,41.2625
DE,O3,µg/m3,2019-01-03 11:00:00 +01:00,39.5525
DE,O3,µg/m3,2019-01-03 12:00:00 +01:00,36.32
DE,O3,µg/m3,2019-01-03 13:00:00 +01:00,39.0175
DE,O3,µg/m3,2019-01-03 14:00:00 +01:00,42.455
DE,O3,µg/m3,2019-01-03 15:00:00 +01:00,35.4275
DE,O3,µg/m3,2019-01-03 16:00:00 +01:00,22.785
DE,O3,µg/m3,2019-01-03 17:00:00 +01:00,19.76
DE,O3,µg/m3,2019-01-03 18:00:00 +01:00,19.665
DE,O3,µg/m3,2019-01-03 19:00:00 +01:00,19.7775
DE,O3,µg/m3,2019-01-03 20:00:00 +01:00,15.049999999999999
DE,O3,µg/m3,2019-01-03 21:00:00 +01:00,20.064999999999998
