Countrycode,AirPollutant,UnitOfMeasurement,DatetimeBegin,mean pm25 (µg/m3)
GB,PM2.5,µg/m3,2019-01-01 01:00:00 +01:00,20.68825
GB,PM2.5,µg/m3,2019-01-01 02:00:00 +01:00,12.5885
GB,PM2.5,µg/m3,2019-01-01 03:00:00 +01:00,6.127875
GB,PM2.5,µg/m3,2019-01-01 04:00:00 +01:00,6.563875
GB,PM2.5,µg/m3,2019-01-01 05:00:00 +01:00,6.225750000000001
GB,PM2.5,µg/m3,2019-01-01 06:00:00 +01:00,6.609625
GB,PM2.5,µg/m3,2019-01-01 07:00:00 +01:00,6.67075
GB,PM2.5,µg/m3,2019-01-01 08:00:00 +01:00,6.634
GB,PM2.5,µg/m3,2019-01-01 09:00:00 +01:00,6.433999999999999
GB,PM2.5,µg/m3,2019-01-01 10:00:00 +01:00,6.167428571428572
GB,PM2.5,µg/m3,2019-01-01 11:00:00 +01:00,6.272875
GB,PM2.5,µg/m3,2019-01-01 12:00:00 +01:00,5.9425
GB,PM2.5,µg/m3,2019-01-01 13:00:00 +01:00,5.8085
GB,PM2.5,µg/m3,2019-01-01 14:00:00 +01:00,7.5592500000000005
GB,PM2.5,µg/m3,2019-01-01 15:00:00 +01:00,6.882125
GB,PM2.5,µg/m3,2019-01-01 16:00:00 +01:00,7.735375
GB,PM2.5,µg/m3,2019-01-01 17:00:00 +01:00,7.2318750000000005
GB,PM2.5,µg/m3,2019-01-01 18:00:00 +01:00,8.558
GB,PM2.5,µg/m3,2019-01-01 19:00:00 +01:00,9.05475
GB,PM2.5,µg/m3,2019-01-01 20:00:00 +01:00,7.7255
GB,PM2.5,µg/m3,2019-01-01 21:00:00 +01:00,6.569999999999999
GB,PM2.5,µg/m3,2019-01-01 22:00:00 +01:00,5.2513749999999995
GB,PM2.5,µg/m3,2019-01-01 23:00:00 +01:00,5.0075
GB,PM2.5,µg/m3,2019-01-02 00:00:00 +01:00,5.5325
GB,PM2.5,µg/m3,2019-01-02 01:00:00 +01:00,5.784625
GB,PM2.5,µg/m3,2019-01-02 02:00:00 +01:00,5.681875
GB,PM2.5,µg/m3,2019-01-02 03:00:00 +01:00,6.292875
GB,PM2.5,µg/m3,2019-01-02 04:00:00 +01:00,5.89225
GB,PM2.5,µg/m3,2019-01-02 05:00:00 +01:00,6.231125
GB,PM2.5,µg/m3,2019-01-02 06:00:00 +01:00,5.3415
GB,PM2.5,µg/m3,2019-01-02 07:00:00 +01:00,5.806875000000001
GB,PM2.5,µg/m3,2019-01-02 08:00:00 +01:00,6.2540000000000004
GB,PM2.5,µg/m3,2019-01-02 09:00:00 +01:00,8.103714285714286
GB,PM2.5,µg/m3,2019-01-02 10:00:00 +01:00,19.10325
GB,PM2.5,µg/m3,2019-01-02 11:00:00 +01:00,7.427625000000001
GB,PM2.5,µg/m3,2019-01-02 12:00:00 +01:00,7.465124999999999
GB,PM2.5,µg/m3,2019-01-02 13:00:00 +01:00,7.4415
GB,PM2.5,µg/m3,2019-01-02 14:00:00 +01:00,6.970750000000001
GB,PM2.5,µg/m3,2019-01-02 15:00:00 +01:00,6.7575
GB,PM2.5,µg/m3,2019-01-02 16:00:00 +01:00,7.2776250000000005
GB,PM2.5,µg/m3,2019-01-02 17:00:00 +01:00,6.8698571428571436
GB,PM2.5,µg/m3,2019-01-02 18:00:00 +01:00,8.67125
GB,PM2.5,µg/m3,2019-01-02 19:00:00 +01:00,9.582999999999998
GB,PM2.5,µg/m3,2019-01-02 20:00:00 +01:00,9.618375
GB,PM2.5,µg/m3,2019-01-02 21:00:00 +01:00,9.798875
GB,PM2.5,µg/m3,2019-01-02 22:00:00 +01:00,10.317
GB,PM2.5,µg/m3,2019-01-02 23:00:00 +01:00,9.928125
