Countrycode,AirPollutant,UnitOfMeasurement,DatetimeBegin,mean pm10 (µg/m3)
PT,PM10,µg/m3,2018-01-01 00:00:00 +01:00,48.469999997
PT,PM10,µg/m3,2018-01-01 01:00:00 +01:00,53.329999996000005
PT,PM10,µg/m3,2018-01-01 02:00:00 +01:00,62.629999995000006
PT,PM10,µg/m3,2018-01-01 03:00:00 +01:00,64.969999995
PT,PM10,µg/m3,2018-01-01 04:00:00 +01:00,63.15999999500002
PT,PM10,µg/m3,2018-01-01 05:00:00 +01:00,61.179999999
PT,PM10,µg/m3,2018-01-01 06:00:00 +01:00,58.709999996
PT,PM10,µg/m3,2018-01-01 07:00:00 +01:00,56.70999999400001
PT,PM10,µg/m3,2018-01-01 08:00:00 +01:00,54.329999994000005
PT,PM10,µg/m3,2018-01-01 09:00:00 +01:00,53.039999995
PT,PM10,µg/m3,2018-01-01 10:00:00 +01:00,50.869999998000004
PT,PM10,µg/m3,2018-01-01 11:00:00 +01:00,49.05454545090909
PT,PM10,µg/m3,2018-01-01 12:00:00 +01:00,40.00909090363636
PT,PM10,µg/m3,2018-01-01 13:00:00 +01:00,31.981818178181815
PT,PM10,µg/m3,2018-01-01 14:00:00 +01:00,26.53636363090909
PT,PM10,µg/m3,2018-01-01 15:00:00 +01:00,25.48181817727273
PT,PM10,µg/m3,2018-01-01 16:00:00 +01:00,23.881818177272727
PT,PM10,µg/m3,2018-01-01 17:00:00 +01:00,26.145454544545455
PT,PM10,µg/m3,2018-01-01 18:00:00 +01:00,28.854545449090907
PT,PM10,µg/m3,2018-01-01 19:00:00 +01:00,34.21818181727272
PT,PM10,µg/m3,2018-01-01 20:00:00 +01:00,39.75454544727273
PT,PM10,µg/m3,2018-01-01 21:00:00 +01:00,45.07272727090909
PT,PM10,µg/m3,2018-01-01 22:00:00 +01:00,50.636363630909095
PT,PM10,µg/m3,2018-01-01 23:00:00 +01:00,52.42727272363636
PT,PM10,µg/m3,2018-01-02 00:00:00 +01:00,52.48181817818182
PT,PM10,µg/m3,2018-01-02 01:00:00 +01:00,50.29999999636365
PT,PM10,µg/m3,2018-01-02 02:00:00 +01:00,51.51818181454546
PT,PM10,µg/m3,2018-01-02 03:00:00 +01:00,46.50909090454545
PT,PM10,µg/m3,2018-01-02 04:00:00 +01:00,42.15454545090909
PT,PM10,µg/m3,2018-01-02 05:00:00 +01:00,39.10909090727272
PT,PM10,µg/m3,2018-01-02 06:00:00 +01:00,35.69090908545454
PT,PM10,µg/m3,2018-01-02 07:00:00 +01:00,34.83636363272727
PT,PM10,µg/m3,2018-01-02 08:00:00 +01:00,38.32727272454546
PT,PM10,µg/m3,2018-01-02 09:00:00 +01:00,46.09090908545455
PT,PM10,µg/m3,2018-01-02 10:00:00 +01:00,51.409090906363645
PT,PM10,µg/m3,2018-01-02 11:00:00 +01:00,49.20909090363637
PT,PM10,µg/m3,2018-01-02 12:00:00 +01:00,39.49999999909092
PT,PM10,µg/m3,2018-01-02 13:00:00 +01:00,31.145454542727272
PT,PM10,µg/m3,2018-01-02 14:00:00 +01:00,25.890909089090908
PT,PM10,µg/m3,2018-01-02 15:00:00 +01:00,25.045454541818184
PT,PM10,µg/m3,2018-01-02 16:00:00 +01:00,24.469999999000002
PT,PM10,µg/m3,2018-01-02 17:00:00 +01:00,23.59999999636364
PT,PM10,µg/m3,2018-01-02 18:00:00 +01:00,24.80909090727273
PT,PM10,µg/m3,2018-01-02 19:00:00 +01:00,26.836363633636367
PT,PM10,µg/m3,2018-01-02 20:00:00 +01:00,26.990909087272733
PT,PM10,µg/m3,2018-01-02 21:00:00 +01:00,26.93636363363637
PT,PM10,µg/m3,2018-01-02 22:00:00 +01:00,29.70909090454546
PT,PM10,µg/m3,2018-01-02 23:00:00 +01:00,33.17272727
PT,PM10,µg/m3,2018-01-03 00:00:00 +01:00,34.82727272181818
PT,PM10,µg/m3,2018-01-03 01:00:00 +01:00,34.40909090454546
PT,PM10,µg/m3,2018-01-03 02:00:00 +01:00,32.94545454181819
PT,PM10,µg/m3,2018-01-03 03:00:00 +01:00,27.72727272181819
PT,PM10,µg/m3,2018-01-03 04:00:00 +01:00,21.97272726818182
PT,PM10,µg/m3,2018-01-03 05:00:00 +01:00,18.536363633636366
PT,PM10,µg/m3,2018-01-03 06:00:00 +01:00,15.954545450909093
PT,PM10,µg/m3,2018-01-03 07:00:00 +01:00,15.963636361818182
PT,PM10,µg/m3,2018-01-03 08:00:00 +01:00,17.072727269090908
PT,PM10,µg/m3,2018-01-03 09:00:00 +01:00,19.48181818090909
PT,PM10,µg/m3,2018-01-03 10:00:00 +01:00,19.427272722727274
PT,PM10,µg/m3,2018-01-03 11:00:00 +01:00,17.381818179999996
PT,PM10,µg/m3,2018-01-03 12:00:00 +01:00,16.227272725454547
PT,PM10,µg/m3,2018-01-03 13:00:00 +01:00,14.827272723636362
PT,PM10,µg/m3,2018-01-03 14:00:00 +01:00,13.309999997
PT,PM10,µg/m3,2018-01-03 15:00:00 +01:00,13.139999997
PT,PM10,µg/m3,2018-01-03 16:00:00 +01:00,14.029999998
PT,PM10,µg/m3,2018-01-03 17:00:00 +01:00,15.229999996
PT,PM10,µg/m3,2018-01-03 18:00:00 +01:00,16.79090909
PT,PM10,µg/m3,2018-01-03 19:00:00 +01:00,17.04545454181818
PT,PM10,µg/m3,2018-01-03 20:00:00 +01:00,18.50909090727273
PT,PM10,µg/m3,2018-01-03 21:00:00 +01:00,21.12727272454546
PT,PM10,µg/m3,2018-01-03 22:00:00 +01:00,23.427272723636364
PT,PM10,µg/m3,2018-01-03 23:00:00 +01:00,23.681818175454545
PT,PM10,µg/m3,2018-01-04 00:00:00 +01:00,25.018181813636364
PT,PM10,µg/m3,2018-01-04 01:00:00 +01:00,23.24545454363636
PT,PM10,µg/m3,2018-01-04 02:00:00 +01:00,20.68181818090909
PT,PM10,µg/m3,2018-01-04 03:00:00 +01:00,19.990909089090906
PT,PM10,µg/m3,2018-01-04 04:00:00 +01:00,17.61818181454545
PT,PM10,µg/m3,2018-01-04 05:00:00 +01:00,16.76363635909091
PT,PM10,µg/m3,2018-01-04 06:00:00 +01:00,15.799999994545454
PT,PM10,µg/m3,2018-01-04 07:00:00 +01:00,15.054545453636365
PT,PM10,µg/m3,2018-01-04 08:00:00 +01:00,15.318181817272729
PT,PM10,µg/m3,2018-01-04 09:00:00 +01:00,16.836363634545453
PT,PM10,µg/m3,2018-01-04 10:00:00 +01:00,17.781818180000002
PT,PM10,µg/m3,2018-01-04 11:00:00 +01:00,16.527272723636365
PT,PM10,µg/m3,2018-01-04 12:00:00 +01:00,13.272727271818182
PT,PM10,µg/m3,2018-01-04 13:00:00 +01:00,11.89090908818182
PT,PM10,µg/m3,2018-01-04 14:00:00 +01:00,10.718181814545455
PT,PM10,µg/m3,2018-01-04 15:00:00 +01:00,10.37272727
PT,PM10,µg/m3,2018-01-04 16:00:00 +01:00,11.045454540000001
PT,PM10,µg/m3,2018-01-04 17:00:00 +01:00,10.18181817818182
PT,PM10,µg/m3,2018-01-04 18:00:00 +01:00,9.19090908909091
PT,PM10,µg/m3,2018-01-04 19:00:00 +01:00,10.499999996363636
PT,PM10,µg/m3,2018-01-04 20:00:00 +01:00,11.145454542727272
PT,PM10,µg/m3,2018-01-04 21:00:00 +01:00,10.736363632727274
PT,PM10,µg/m3,2018-01-04 22:00:00 +01:00,10.518181814545455
PT,PM10,µg/m3,2018-01-04 23:00:00 +01:00,11.209090906363636
PT,PM10,µg/m3,2018-01-05 00:00:00 +01:00,10.927272724545455
PT,PM10,µg/m3,2018-01-05 01:00:00 +01:00,9.836363632727272
PT,PM10,µg/m3,2018-01-05 02:00:00 +01:00,9.136363635454547
PT,PM10,µg/m3,2018-01-05 03:00:00 +01:00,8.454545448181817
PT,PM10,µg/m3,2018-01-05 04:00:00 +01:00,9.436363632727272
PT,PM10,µg/m3,2018-01-05 05:00:00 +01:00,12.436363631818182
PT,PM10,µg/m3,2018-01-05 06:00:00 +01:00,13.563636360909094
PT,PM10,µg/m3,2018-01-05 07:00:00 +01:00,14.354545449090908
PT,PM10,µg/m3,2018-01-05 08:00:00 +01:00,15.727272725454547
PT,PM10,µg/m3,2018-01-05 09:00:00 +01:00,16.159999997
PT,PM10,µg/m3,2018-01-05 10:00:00 +01:00,17.699999996
PT,PM10,µg/m3,2018-01-05 11:00:00 +01:00,15.929999995
PT,PM10,µg/m3,2018-01-05 12:00:00 +01:00,12.236363633636364
PT,PM10,µg/m3,2018-01-05 13:00:00 +01:00,11.818181815454546
PT,PM10,µg/m3,2018-01-05 14:00:00 +01:00,10.00909090909091
PT,PM10,µg/m3,2018-01-05 15:00:00 +01:00,9.58181818
PT,PM10,µg/m3,2018-01-05 16:00:00 +01:00,8.15454545090909
PT,PM10,µg/m3,2018-01-05 17:00:00 +01:00,8.881818177272727
PT,PM10,µg/m3,2018-01-05 18:00:00 +01:00,10.527272722727274
PT,PM10,µg/m3,2018-01-05 19:00:00 +01:00,12.48181817909091
PT,PM10,µg/m3,2018-01-05 20:00:00 +01:00,16.427272723636364
PT,PM10,µg/m3,2018-01-05 21:00:00 +01:00,18.945454540909093
PT,PM10,µg/m3,2018-01-05 22:00:00 +01:00,19.127272723636366
PT,PM10,µg/m3,2018-01-05 23:00:00 +01:00,18.19090908727273
PT,PM10,µg/m3,2018-01-06 00:00:00 +01:00,15.818181813636365
PT,PM10,µg/m3,2018-01-06 01:00:00 +01:00,13.590909088181819
PT,PM10,µg/m3,2018-01-06 02:00:00 +01:00,10.49090908909091
PT,PM10,µg/m3,2018-01-06 03:00:00 +01:00,9.045454540909091
PT,PM10,µg/m3,2018-01-06 04:00:00 +01:00,8.518181812727272
PT,PM10,µg/m3,2018-01-06 05:00:00 +01:00,7.945454539090909
PT,PM10,µg/m3,2018-01-06 06:00:00 +01:00,8.336363632727274
PT,PM10,µg/m3,2018-01-06 07:00:00 +01:00,8.06363636
PT,PM10,µg/m3,2018-01-06 08:00:00 +01:00,7.336363633636363
PT,PM10,µg/m3,2018-01-06 09:00:00 +01:00,7.872727268181818
PT,PM10,µg/m3,2018-01-06 10:00:00 +01:00,8.036363634545454
PT,PM10,µg/m3,2018-01-06 11:00:00 +01:00,8.527272723636363
PT,PM10,µg/m3,2018-01-06 12:00:00 +01:00,8.60909090727273
PT,PM10,µg/m3,2018-01-06 13:00:00 +01:00,8.24545453909091
PT,PM10,µg/m3,2018-01-06 14:00:00 +01:00,9.845454540909092
PT,PM10,µg/m3,2018-01-06 15:00:00 +01:00,10.527272725454546
PT,PM10,µg/m3,2018-01-06 16:00:00 +01:00,12.181818178181821
PT,PM10,µg/m3,2018-01-06 17:00:00 +01:00,13.236363632727272
PT,PM10,µg/m3,2018-01-06 18:00:00 +01:00,11.827272725454547
PT,PM10,µg/m3,2018-01-06 19:00:00 +01:00,11.427272723636365
PT,PM10,µg/m3,2018-01-06 20:00:00 +01:00,12.972727265454546
PT,PM10,µg/m3,2018-01-06 21:00:00 +01:00,14.990909086363637
