Countrycode,AirPollutant,UnitOfMeasurement,DatetimeBegin,mean pm25 (µg/m3)
IT,PM2.5,µg/m3,2020-02-13 00:00:00 +01:00,16.428571428571427
IT,PM2.5,µg/m3,2020-02-14 00:00:00 +01:00,8.714285714285714
IT,PM2.5,µg/m3,2020-02-15 00:00:00 +01:00,16.714285714285715
IT,PM2.5,µg/m3,2020-02-16 00:00:00 +01:00,26.285714285714285
IT,PM2.5,µg/m3,2020-02-17 00:00:00 +01:00,24.285714285714285
IT,PM2.5,µg/m3,2020-02-18 00:00:00 +01:00,20.714285714285715
IT,PM2.5,µg/m3,2020-02-19 00:00:00 +01:00,19.0
IT,PM2.5,µg/m3,2020-02-20 00:00:00 +01:00,13.714285714285714
IT,PM2.5,µg/m3,2020-02-21 00:00:00 +01:00,17.571428571428573
IT,PM2.5,µg/m3,2020-02-22 00:00:00 +01:00,22.0
IT,PM2.5,µg/m3,2020-02-23 00:00:00 +01:00,24.857142857142858
IT,PM2.5,µg/m3,2020-02-24 00:00:00 +01:00,16.0
IT,PM2.5,µg/m3,2020-02-25 00:00:00 +01:00,10.285714285714286
IT,PM2.5,µg/m3,2020-02-26 00:00:00 +01:00,6.666666666666667
IT,PM2.5,µg/m3,2020-02-27 00:00:00 +01:00,6.428571428571429
IT,PM2.5,µg/m3,2020-02-28 00:00:00 +01:00,7.666666666666667
IT,PM2.5,µg/m3,2020-02-29 00:00:00 +01:00,11.166666666666666
IT,PM2.5,µg/m3,2020-03-01 00:00:00 +01:00,10.0
IT,PM2.5,µg/m3,2020-03-02 00:00:00 +01:00,5.666666666666667
IT,PM2.5,µg/m3,2020-03-03 00:00:00 +01:00,7.142857142857143
IT,PM2.5,µg/m3,2020-03-04 00:00:00 +01:00,8.285714285714286
IT,PM2.5,µg/m3,2020-03-05 00:00:00 +01:00,7.714285714285714
IT,PM2.5,µg/m3,2020-03-06 00:00:00 +01:00,6.571428571428571
IT,PM2.5,µg/m3,2020-03-07 00:00:00 +01:00,8.571428571428571
IT,PM2.5,µg/m3,2020-03-08 00:00:00 +01:00,6.857142857142857
IT,PM2.5,µg/m3,2020-03-09 00:00:00 +01:00,10.142857142857142
IT,PM2.5,µg/m3,2020-03-10 00:00:00 +01:00,15.0
IT,PM2.5,µg/m3,2020-03-11 00:00:00 +01:00,19.166666666666668
IT,PM2.5,µg/m3,2020-03-12 00:00:00 +01:00,14.142857142857142
IT,PM2.5,µg/m3,2020-03-13 00:00:00 +01:00,18.714285714285715
IT,PM2.5,µg/m3,2020-03-14 00:00:00 +01:00,14.0
IT,PM2.5,µg/m3,2020-03-15 00:00:00 +01:00,9.714285714285714
IT,PM2.5,µg/m3,2020-03-16 00:00:00 +01:00,15.166666666666666
IT,PM2.5,µg/m3,2020-03-17 00:00:00 +01:00,20.0
IT,PM2.5,µg/m3,2020-03-18 00:00:00 +01:00,24.833333333333332
IT,PM2.5,µg/m3,2020-03-19 00:00:00 +01:00,23.714285714285715
IT,PM2.5,µg/m3,2020-03-20 00:00:00 +01:00,22.714285714285715
IT,PM2.5,µg/m3,2020-03-21 00:00:00 +01:00,33.5
IT,PM2.5,µg/m3,2020-03-22 00:00:00 +01:00,21.285714285714285
IT,PM2.5,µg/m3,2020-03-23 00:00:00 +01:00,10.166666666666666
IT,PM2.5,µg/m3,2020-03-24 00:00:00 +01:00,8.142857142857142
IT,PM2.5,µg/m3,2020-03-25 00:00:00 +01:00,6.0
IT,PM2.5,µg/m3,2020-03-26 00:00:00 +01:00,5.0
IT,PM2.5,µg/m3,2020-03-27 00:00:00 +01:00,6.285714285714286
IT,PM2.5,µg/m3,2020-03-28 00:00:00 +01:00,12.142857142857142
IT,PM2.5,µg/m3,2020-03-29 00:00:00 +01:00,18.0
IT,PM2.5,µg/m3,2020-03-30 00:00:00 +01:00,16.857142857142858
IT,PM2.5,µg/m3,2020-03-31 00:00:00 +01:00,10.333333333333334
IT,PM2.5,µg/m3,2020-04-01 00:00:00 +01:00,9.0
IT,PM2.5,µg/m3,2020-04-02 00:00:00 +01:00,15.142857142857142
IT,PM2.5,µg/m3,2020-04-03 00:00:00 +01:00,19.142857142857142
IT,PM2.5,µg/m3,2020-04-04 00:00:00 +01:00,14.0
IT,PM2.5,µg/m3,2020-04-05 00:00:00 +01:00,14.0
IT,PM2.5,µg/m3,2020-04-06 00:00:00 +01:00,14.857142857142858
IT,PM2.5,µg/m3,2020-04-07 00:00:00 +01:00,22.166666666666668
IT,PM2.5,µg/m3,2020-04-08 00:00:00 +01:00,25.142857142857142
IT,PM2.5,µg/m3,2020-04-09 00:00:00 +01:00,24.428571428571427
IT,PM2.5,µg/m3,2020-04-10 00:00:00 +01:00,21.571428571428573
IT,PM2.5,µg/m3,2020-04-11 00:00:00 +01:00,21.142857142857142
IT,PM2.5,µg/m3,2020-04-12 00:00:00 +01:00,19.428571428571427
IT,PM2.5,µg/m3,2020-04-13 00:00:00 +01:00,17.285714285714285
IT,PM2.5,µg/m3,2020-04-14 00:00:00 +01:00,14.142857142857142
