Countrycode,AirPollutant,UnitOfMeasurement,DatetimeBegin,mean o3 (µg/m3)
GB,O3,µg/m3,2016-01-01 00:00:00 +01:00,29.644128571428574
GB,O3,µg/m3,2016-01-01 01:00:00 +01:00,23.06943428285714
GB,O3,µg/m3,2016-01-01 02:00:00 +01:00,16.003138568571426
GB,O3,µg/m3,2016-01-01 03:00:00 +01:00,13.084381425714286
GB,O3,µg/m3,2016-01-01 04:00:00 +01:00,7.763914281428571
GB,O3,µg/m3,2016-01-01 05:00:00 +01:00,5.898935708571429
GB,O3,µg/m3,2016-01-01 06:00:00 +01:00,4.832731425714286
GB,O3,µg/m3,2016-01-01 07:00:00 +01:00,3.61998714
GB,O3,µg/m3,2016-01-01 08:00:00 +01:00,2.092065712857143
GB,O3,µg/m3,2016-01-01 09:00:00 +01:00,4.456185708571429
GB,O3,µg/m3,2016-01-01 10:00:00 +01:00,12.294654281428572
GB,O3,µg/m3,2016-01-01 11:00:00 +01:00,19.33669570857143
GB,O3,µg/m3,2016-01-01 12:00:00 +01:00,22.969938567142858
GB,O3,µg/m3,2016-01-01 13:00:00 +01:00,29.291032852857146
GB,O3,µg/m3,2016-01-01 14:00:00 +01:00,28.848271424285713
GB,O3,µg/m3,2016-01-01 15:00:00 +01:00,28.31905570857143
GB,O3,µg/m3,2016-01-01 16:00:00 +01:00,31.06235856714286
GB,O3,µg/m3,2016-01-01 17:00:00 +01:00,29.427309995714285
GB,O3,µg/m3,2016-01-01 18:00:00 +01:00,32.41779713857143
GB,O3,µg/m3,2016-01-01 19:00:00 +01:00,36.14554856857143
GB,O3,µg/m3,2016-01-01 20:00:00 +01:00,39.74792999571428
GB,O3,µg/m3,2016-01-01 21:00:00 +01:00,42.50441999428572
GB,O3,µg/m3,2016-01-01 22:00:00 +01:00,42.525945709999995
GB,O3,µg/m3,2016-01-01 23:00:00 +01:00,39.15827284857143
GB,O3,µg/m3,2016-01-02 00:00:00 +01:00,36.882747138571425
GB,O3,µg/m3,2016-01-02 01:00:00 +01:00,37.79836856714286
GB,O3,µg/m3,2016-01-02 02:00:00 +01:00,37.903189995714285
GB,O3,µg/m3,2016-01-02 03:00:00 +01:00,38.28643714142857
GB,O3,µg/m3,2016-01-02 04:00:00 +01:00,36.78488713857143
GB,O3,µg/m3,2016-01-02 05:00:00 +01:00,36.11490142428571
GB,O3,µg/m3,2016-01-02 06:00:00 +01:00,36.526869995714286
GB,O3,µg/m3,2016-01-02 07:00:00 +01:00,33.86864713857143
GB,O3,µg/m3,2016-01-02 08:00:00 +01:00,36.119035708571424
GB,O3,µg/m3,2016-01-02 09:00:00 +01:00,38.475315710000004
GB,O3,µg/m3,2016-01-02 10:00:00 +01:00,39.89661142571428
GB,O3,µg/m3,2016-01-02 11:00:00 +01:00,41.158035711428575
GB,O3,µg/m3,2016-01-02 12:00:00 +01:00,41.781762855714284
GB,O3,µg/m3,2016-01-02 13:00:00 +01:00,41.37620714142857
GB,O3,µg/m3,2016-01-02 14:00:00 +01:00,39.18571428
GB,O3,µg/m3,2016-01-02 15:00:00 +01:00,35.89024142571429
