Countrycode,AirPollutant,UnitOfMeasurement,DatetimeBegin,mean pm10 (µg/m3)
AT,PM10,µg/m3,2019-01-01 01:00:00 +01:00,60.57146203846155
AT,PM10,µg/m3,2019-01-01 02:00:00 +01:00,40.16571565307691
AT,PM10,µg/m3,2019-01-01 03:00:00 +01:00,32.12432398615385
AT,PM10,µg/m3,2019-01-01 04:00:00 +01:00,28.077577146923083
AT,PM10,µg/m3,2019-01-01 05:00:00 +01:00,25.40353899153846
AT,PM10,µg/m3,2019-01-01 06:00:00 +01:00,19.612261253846153
AT,PM10,µg/m3,2019-01-01 07:00:00 +01:00,15.938826886923078
AT,PM10,µg/m3,2019-01-01 08:00:00 +01:00,14.385961600769232
AT,PM10,µg/m3,2019-01-01 09:00:00 +01:00,10.029192406153847
AT,PM10,µg/m3,2019-01-01 10:00:00 +01:00,8.474592386923076
AT,PM10,µg/m3,2019-01-01 11:00:00 +01:00,5.314323127692308
AT,PM10,µg/m3,2019-01-01 12:00:00 +01:00,4.346823026923077
AT,PM10,µg/m3,2019-01-01 13:00:00 +01:00,4.8237307376923075
AT,PM10,µg/m3,2019-01-01 14:00:00 +01:00,5.094803823846154
AT,PM10,µg/m3,2019-01-01 15:00:00 +01:00,3.7154153815384614
AT,PM10,µg/m3,2019-01-01 16:00:00 +01:00,4.260192352307692
AT,PM10,µg/m3,2019-01-01 17:00:00 +01:00,2.9790768769230764
AT,PM10,µg/m3,2019-01-01 18:00:00 +01:00,2.899773096923077
AT,PM10,µg/m3,2019-01-01 19:00:00 +01:00,2.7053269084615383
AT,PM10,µg/m3,2019-01-01 20:00:00 +01:00,2.483480796153846
AT,PM10,µg/m3,2019-01-01 21:00:00 +01:00,1.6851534930769234
AT,PM10,µg/m3,2019-01-01 22:00:00 +01:00,1.9571038330769233
AT,PM10,µg/m3,2019-01-01 23:00:00 +01:00,1.3796777823076924
AT,PM10,µg/m3,2019-01-02 00:00:00 +01:00,0.16804742692307692
AT,PM10,µg/m3,2019-01-02 01:00:00 +01:00,0.1658011569230769
AT,PM10,µg/m3,2019-01-02 02:00:00 +01:00,0.5440580407692308
AT,PM10,µg/m3,2019-01-02 03:00:00 +01:00,1.160719623076923
AT,PM10,µg/m3,2019-01-02 04:00:00 +01:00,1.7435038407692305
AT,PM10,µg/m3,2019-01-02 05:00:00 +01:00,1.8008084323076925
AT,PM10,µg/m3,2019-01-02 06:00:00 +01:00,1.7376515169230768
AT,PM10,µg/m3,2019-01-02 07:00:00 +01:00,1.1006142207692307
AT,PM10,µg/m3,2019-01-02 08:00:00 +01:00,1.540868437692308
AT,PM10,µg/m3,2019-01-02 09:00:00 +01:00,1.4239622861538461
AT,PM10,µg/m3,2019-01-02 10:00:00 +01:00,1.8019224850000002
AT,PM10,µg/m3,2019-01-02 11:00:00 +01:00,2.9825666591666664
AT,PM10,µg/m3,2019-01-02 12:00:00 +01:00,3.112383452307692
AT,PM10,µg/m3,2019-01-02 13:00:00 +01:00,3.027453866153846
AT,PM10,µg/m3,2019-01-02 14:00:00 +01:00,3.6415808161538457
AT,PM10,µg/m3,2019-01-02 15:00:00 +01:00,4.729380767692308
AT,PM10,µg/m3,2019-01-02 16:00:00 +01:00,3.1759191976923073
AT,PM10,µg/m3,2019-01-02 17:00:00 +01:00,3.007773045384615
AT,PM10,µg/m3,2019-01-02 18:00:00 +01:00,2.822692316153846
AT,PM10,µg/m3,2019-01-02 19:00:00 +01:00,2.3298384084615384
AT,PM10,µg/m3,2019-01-02 20:00:00 +01:00,3.7648000200000005
AT,PM10,µg/m3,2019-01-02 21:00:00 +01:00,2.884646116153846
AT,PM10,µg/m3,2019-01-02 22:00:00 +01:00,2.4813461423076926
AT,PM10,µg/m3,2019-01-02 23:00:00 +01:00,2.485969263846154
AT,PM10,µg/m3,2019-01-03 00:00:00 +01:00,6.454688360769231
AT,PM10,µg/m3,2019-01-03 01:00:00 +01:00,3.047173
AT,PM10,µg/m3,2019-01-03 02:00:00 +01:00,3.079692303846154
AT,PM10,µg/m3,2019-01-03 03:00:00 +01:00,2.8706308000000003
AT,PM10,µg/m3,2019-01-03 04:00:00 +01:00,2.8184500323076924
AT,PM10,µg/m3,2019-01-03 05:00:00 +01:00,3.2884192315384615
AT,PM10,µg/m3,2019-01-03 06:00:00 +01:00,3.6836576684615383
AT,PM10,µg/m3,2019-01-03 07:00:00 +01:00,4.6781916575
AT,PM10,µg/m3,2019-01-03 08:00:00 +01:00,7.816469225384615
AT,PM10,µg/m3,2019-01-03 09:00:00 +01:00,8.927815524615385
AT,PM10,µg/m3,2019-01-03 10:00:00 +01:00,8.86106531923077
AT,PM10,µg/m3,2019-01-03 11:00:00 +01:00,7.729561506923076
AT,PM10,µg/m3,2019-01-03 12:00:00 +01:00,5.423754470909092
AT,PM10,µg/m3,2019-01-03 13:00:00 +01:00,5.657492266923077
AT,PM10,µg/m3,2019-01-03 14:00:00 +01:00,4.1986999988888885
AT,PM10,µg/m3,2019-01-03 15:00:00 +01:00,3.1830708350000005
AT,PM10,µg/m3,2019-01-03 16:00:00 +01:00,1.1210584915384614
AT,PM10,µg/m3,2019-01-03 17:00:00 +01:00,1.9739399776923077
AT,PM10,µg/m3,2019-01-03 18:00:00 +01:00,2.8584807500000005
AT,PM10,µg/m3,2019-01-03 19:00:00 +01:00,3.2966577499999996
AT,PM10,µg/m3,2019-01-03 20:00:00 +01:00,3.6031884176923077
AT,PM10,µg/m3,2019-01-03 21:00:00 +01:00,3.826988399230769
AT,PM10,µg/m3,2019-01-03 22:00:00 +01:00,3.655761586153846
AT,PM10,µg/m3,2019-01-03 23:00:00 +01:00,3.017572983846154
AT,PM10,µg/m3,2019-01-04 00:00:00 +01:00,3.111173036153846
AT,PM10,µg/m3,2019-01-04 01:00:00 +01:00,3.591207663846154
AT,PM10,µg/m3,2019-01-04 02:00:00 +01:00,3.957830716923077
AT,PM10,µg/m3,2019-01-04 03:00:00 +01:00,5.4643000776923065
AT,PM10,µg/m3,2019-01-04 04:00:00 +01:00,4.373284665384615
AT,PM10,µg/m3,2019-01-04 05:00:00 +01:00,5.076907776153846
AT,PM10,µg/m3,2019-01-04 06:00:00 +01:00,5.633803876153847
AT,PM10,µg/m3,2019-01-04 07:00:00 +01:00,6.641957754615385
AT,PM10,µg/m3,2019-01-04 08:00:00 +01:00,9.73874979230769
AT,PM10,µg/m3,2019-01-04 09:00:00 +01:00,10.743676986153847
AT,PM10,µg/m3,2019-01-04 10:00:00 +01:00,10.299695685833333
AT,PM10,µg/m3,2019-01-04 11:00:00 +01:00,11.277503853076924
AT,PM10,µg/m3,2019-01-04 12:00:00 +01:00,10.592884426923076
AT,PM10,µg/m3,2019-01-04 13:00:00 +01:00,12.172565529230768
AT,PM10,µg/m3,2019-01-04 14:00:00 +01:00,12.567903734615383
AT,PM10,µg/m3,2019-01-04 15:00:00 +01:00,10.888919092307692
AT,PM10,µg/m3,2019-01-04 16:00:00 +01:00,13.67163444846154
AT,PM10,µg/m3,2019-01-04 17:00:00 +01:00,12.057923163846153
AT,PM10,µg/m3,2019-01-04 18:00:00 +01:00,11.714903680000003
AT,PM10,µg/m3,2019-01-04 19:00:00 +01:00,9.27555766076923
AT,PM10,µg/m3,2019-01-04 20:00:00 +01:00,7.956230781538461
AT,PM10,µg/m3,2019-01-04 21:00:00 +01:00,7.473173100769231
AT,PM10,µg/m3,2019-01-04 22:00:00 +01:00,6.36148070923077
AT,PM10,µg/m3,2019-01-04 23:00:00 +01:00,6.45848457076923
AT,PM10,µg/m3,2019-01-05 00:00:00 +01:00,7.082476866153846
AT,PM10,µg/m3,2019-01-05 01:00:00 +01:00,5.1915384392307695
AT,PM10,µg/m3,2019-01-05 02:00:00 +01:00,3.565676922307692
AT,PM10,µg/m3,2019-01-05 03:00:00 +01:00,3.462626893076923
AT,PM10,µg/m3,2019-01-05 04:00:00 +01:00,3.129726919230769
AT,PM10,µg/m3,2019-01-05 05:00:00 +01:00,3.0488653692307697
AT,PM10,µg/m3,2019-01-05 06:00:00 +01:00,2.7513461423076917
AT,PM10,µg/m3,2019-01-05 07:00:00 +01:00,2.8973038707692305
AT,PM10,µg/m3,2019-01-05 08:00:00 +01:00,2.001918063076923
AT,PM10,µg/m3,2019-01-05 09:00:00 +01:00,1.1194164223076926
AT,PM10,µg/m3,2019-01-05 10:00:00 +01:00,0.7354443715384615
AT,PM10,µg/m3,2019-01-05 11:00:00 +01:00,0.5413783738461538
AT,PM10,µg/m3,2019-01-05 12:00:00 +01:00,0.4197677576923077
AT,PM10,µg/m3,2019-01-05 13:00:00 +01:00,0.5129823499999999
AT,PM10,µg/m3,2019-01-05 14:00:00 +01:00,0.7886465446153845
AT,PM10,µg/m3,2019-01-05 15:00:00 +01:00,1.1831494100000002
AT,PM10,µg/m3,2019-01-05 16:00:00 +01:00,1.3017403661538463
AT,PM10,µg/m3,2019-01-05 17:00:00 +01:00,2.039418453846154
AT,PM10,µg/m3,2019-01-05 18:00:00 +01:00,2.6353153861538465
AT,PM10,µg/m3,2019-01-05 19:00:00 +01:00,2.7998830484615382
AT,PM10,µg/m3,2019-01-05 20:00:00 +01:00,3.1927064884615386
AT,PM10,µg/m3,2019-01-05 21:00:00 +01:00,3.6274350930769232
AT,PM10,µg/m3,2019-01-05 22:00:00 +01:00,3.766663473846154
AT,PM10,µg/m3,2019-01-05 23:00:00 +01:00,2.727385772307692
AT,PM10,µg/m3,2019-01-06 00:00:00 +01:00,2.1084407507692307
AT,PM10,µg/m3,2019-01-06 01:00:00 +01:00,1.7481065492307695
AT,PM10,µg/m3,2019-01-06 02:00:00 +01:00,2.372327303846154
AT,PM10,µg/m3,2019-01-06 03:00:00 +01:00,2.7675884830769233
AT,PM10,µg/m3,2019-01-06 04:00:00 +01:00,3.3168307499999994
