Countrycode,AirPollutant,UnitOfMeasurement,DatetimeBegin,mean pm10 (µg/m3)
FR,PM10,µg/m3,2016-01-01 00:00:00 +01:00,31.2825
FR,PM10,µg/m3,2016-01-01 01:00:00 +01:00,25.378749996250004
FR,PM10,µg/m3,2016-01-01 02:00:00 +01:00,25.158124995
FR,PM10,µg/m3,2016-01-01 03:00:00 +01:00,23.916249996250002
FR,PM10,µg/m3,2016-01-01 04:00:00 +01:00,25.074374996875008
FR,PM10,µg/m3,2016-01-01 05:00:00 +01:00,26.638749995000005
FR,PM10,µg/m3,2016-01-01 06:00:00 +01:00,26.221249995000004
FR,PM10,µg/m3,2016-01-01 07:00:00 +01:00,26.08937499625
FR,PM10,µg/m3,2016-01-01 08:00:00 +01:00,25.652499996249997
FR,PM10,µg/m3,2016-01-01 09:00:00 +01:00,25.461333330666672
FR,PM10,µg/m3,2016-01-01 10:00:00 +01:00,20.080666665333336
FR,PM10,µg/m3,2016-01-01 11:00:00 +01:00,19.06399999666667
FR,PM10,µg/m3,2016-01-01 12:00:00 +01:00,20.33999999666667
FR,PM10,µg/m3,2016-01-01 13:00:00 +01:00,21.20333333
FR,PM10,µg/m3,2016-01-01 14:00:00 +01:00,21.767999998000004
FR,PM10,µg/m3,2016-01-01 15:00:00 +01:00,21.399999996000002
FR,PM10,µg/m3,2016-01-01 16:00:00 +01:00,22.919999998
FR,PM10,µg/m3,2016-01-01 17:00:00 +01:00,20.840666662666667
FR,PM10,µg/m3,2016-01-01 18:00:00 +01:00,19.278666663333336
FR,PM10,µg/m3,2016-01-01 19:00:00 +01:00,19.252666663333333
FR,PM10,µg/m3,2016-01-01 20:00:00 +01:00,18.150666664666666
FR,PM10,µg/m3,2016-01-01 21:00:00 +01:00,18.437333331333335
FR,PM10,µg/m3,2016-01-01 22:00:00 +01:00,16.321999996000002
FR,PM10,µg/m3,2016-01-01 23:00:00 +01:00,15.774666664666666
FR,PM10,µg/m3,2016-01-02 00:00:00 +01:00,13.013999995999999
FR,PM10,µg/m3,2016-01-02 01:00:00 +01:00,12.43999999714286
FR,PM10,µg/m3,2016-01-02 02:00:00 +01:00,12.289999999285715
FR,PM10,µg/m3,2016-01-02 03:00:00 +01:00,11.690624996875
FR,PM10,µg/m3,2016-01-02 04:00:00 +01:00,11.5574999975
FR,PM10,µg/m3,2016-01-02 05:00:00 +01:00,11.51187499375
FR,PM10,µg/m3,2016-01-02 06:00:00 +01:00,13.061874995625002
FR,PM10,µg/m3,2016-01-02 07:00:00 +01:00,13.996249997499998
FR,PM10,µg/m3,2016-01-02 08:00:00 +01:00,15.543124996875001
FR,PM10,µg/m3,2016-01-02 09:00:00 +01:00,17.119999998125
FR,PM10,µg/m3,2016-01-02 10:00:00 +01:00,21.386874998125002
FR,PM10,µg/m3,2016-01-02 11:00:00 +01:00,24.746249993749995
FR,PM10,µg/m3,2016-01-02 12:00:00 +01:00,24.471249996250005
FR,PM10,µg/m3,2016-01-02 13:00:00 +01:00,22.523124996875005
FR,PM10,µg/m3,2016-01-02 14:00:00 +01:00,22.905624995
FR,PM10,µg/m3,2016-01-02 15:00:00 +01:00,21.375624995625003
