Countrycode,AirPollutant,UnitOfMeasurement,DatetimeBegin,mean no2 (µg/m3)
FR,NO2,µg/m3,2013-01-01 01:00:00 +01:00,23.00925925925926
FR,NO2,µg/m3,2013-01-01 02:00:00 +01:00,23.61111111111111
FR,NO2,µg/m3,2013-01-01 03:00:00 +01:00,22.564814814814813
FR,NO2,µg/m3,2013-01-01 04:00:00 +01:00,23.48148148148148
FR,NO2,µg/m3,2013-01-01 05:00:00 +01:00,26.324074074074073
FR,NO2,µg/m3,2013-01-01 06:00:00 +01:00,27.564814814814813
FR,NO2,µg/m3,2013-01-01 07:00:00 +01:00,29.25
FR,NO2,µg/m3,2013-01-01 08:00:00 +01:00,22.046296296296298
FR,NO2,µg/m3,2013-01-01 09:00:00 +01:00,24.453703703703702
FR,NO2,µg/m3,2013-01-01 10:00:00 +01:00,25.25925925925926
FR,NO2,µg/m3,2013-01-01 11:00:00 +01:00,23.583333333333332
FR,NO2,µg/m3,2013-01-01 12:00:00 +01:00,25.72222222222222
FR,NO2,µg/m3,2013-01-01 13:00:00 +01:00,23.175925925925927
FR,NO2,µg/m3,2013-01-01 14:00:00 +01:00,25.72222222222222
FR,NO2,µg/m3,2013-01-01 15:00:00 +01:00,28.75925925925926
FR,NO2,µg/m3,2013-01-01 16:00:00 +01:00,42.9537037037037
FR,NO2,µg/m3,2013-01-01 17:00:00 +01:00,60.5
FR,NO2,µg/m3,2013-01-01 18:00:00 +01:00,55.51851851851852
FR,NO2,µg/m3,2013-01-01 19:00:00 +01:00,56.01851851851852
FR,NO2,µg/m3,2013-01-01 20:00:00 +01:00,55.833333333333336
FR,NO2,µg/m3,2013-01-01 21:00:00 +01:00,52.824074074074076
FR,NO2,µg/m3,2013-01-01 22:00:00 +01:00,49.129629629629626
FR,NO2,µg/m3,2013-01-01 23:00:00 +01:00,48.69444444444444
FR,NO2,µg/m3,2013-01-02 00:00:00 +01:00,39.083333333333336
FR,NO2,µg/m3,2013-01-02 01:00:00 +01:00,31.425925925925927
FR,NO2,µg/m3,2013-01-02 02:00:00 +01:00,28.212962962962962
FR,NO2,µg/m3,2013-01-02 03:00:00 +01:00,28.99074074074074
FR,NO2,µg/m3,2013-01-02 04:00:00 +01:00,32.93518518518518
FR,NO2,µg/m3,2013-01-02 05:00:00 +01:00,40.379629629629626
FR,NO2,µg/m3,2013-01-02 06:00:00 +01:00,56.81481481481482
FR,NO2,µg/m3,2013-01-02 07:00:00 +01:00,69.72222222222223
FR,NO2,µg/m3,2013-01-02 08:00:00 +01:00,78.99074074074075
FR,NO2,µg/m3,2013-01-02 09:00:00 +01:00,80.49074074074075
FR,NO2,µg/m3,2013-01-02 10:00:00 +01:00,75.93518518518519
FR,NO2,µg/m3,2013-01-02 11:00:00 +01:00,65.19
FR,NO2,µg/m3,2013-01-02 12:00:00 +01:00,64.77564230769231
FR,NO2,µg/m3,2013-01-02 13:00:00 +01:00,59.78703703703704
FR,NO2,µg/m3,2013-01-02 14:00:00 +01:00,54.31730769230769
FR,NO2,µg/m3,2013-01-02 15:00:00 +01:00,54.91346153846154
FR,NO2,µg/m3,2013-01-02 16:00:00 +01:00,65.96296296296296
FR,NO2,µg/m3,2013-01-02 17:00:00 +01:00,73.31481481481481
FR,NO2,µg/m3,2013-01-02 18:00:00 +01:00,75.74074074074075
FR,NO2,µg/m3,2013-01-02 19:00:00 +01:00,70.03703703703704
FR,NO2,µg/m3,2013-01-02 20:00:00 +01:00,65.37037037037037
FR,NO2,µg/m3,2013-01-02 21:00:00 +01:00,59.175925925925924
FR,NO2,µg/m3,2013-01-02 22:00:00 +01:00,43.888888888888886
FR,NO2,µg/m3,2013-01-02 23:00:00 +01:00,42.75925925925926
FR,NO2,µg/m3,2013-01-03 00:00:00 +01:00,36.129629629629626
FR,NO2,µg/m3,2013-01-03 01:00:00 +01:00,28.055555555555557
FR,NO2,µg/m3,2013-01-03 02:00:00 +01:00,24.97222222222222
FR,NO2,µg/m3,2013-01-03 03:00:00 +01:00,23.52777777777778
FR,NO2,µg/m3,2013-01-03 04:00:00 +01:00,25.36111111111111
FR,NO2,µg/m3,2013-01-03 05:00:00 +01:00,33.129629629629626
FR,NO2,µg/m3,2013-01-03 06:00:00 +01:00,48.7962962962963
FR,NO2,µg/m3,2013-01-03 07:00:00 +01:00,64.22222222222223
FR,NO2,µg/m3,2013-01-03 08:00:00 +01:00,68.46296296296296
FR,NO2,µg/m3,2013-01-03 09:00:00 +01:00,68.68518518518519
FR,NO2,µg/m3,2013-01-03 10:00:00 +01:00,71.31481481481481
FR,NO2,µg/m3,2013-01-03 11:00:00 +01:00,70.12654444444445
FR,NO2,µg/m3,2013-01-03 12:00:00 +01:00,60.18269230769231
FR,NO2,µg/m3,2013-01-03 13:00:00 +01:00,56.907407407407405
FR,NO2,µg/m3,2013-01-03 14:00:00 +01:00,59.23076923076923
FR,NO2,µg/m3,2013-01-03 15:00:00 +01:00,61.54012222222222
FR,NO2,µg/m3,2013-01-03 16:00:00 +01:00,63.916666666666664
FR,NO2,µg/m3,2013-01-03 17:00:00 +01:00,66.56481481481481
FR,NO2,µg/m3,2013-01-03 18:00:00 +01:00,68.83333333333333
FR,NO2,µg/m3,2013-01-03 19:00:00 +01:00,65.99074074074075
FR,NO2,µg/m3,2013-01-03 20:00:00 +01:00,53.74074074074074
FR,NO2,µg/m3,2013-01-03 21:00:00 +01:00,40.05555555555556
FR,NO2,µg/m3,2013-01-03 22:00:00 +01:00,35.629629629629626
FR,NO2,µg/m3,2013-01-03 23:00:00 +01:00,33.074074074074076
FR,NO2,µg/m3,2013-01-04 00:00:00 +01:00,27.48148148148148
FR,NO2,µg/m3,2013-01-04 01:00:00 +01:00,26.425925925925927
FR,NO2,µg/m3,2013-01-04 02:00:00 +01:00,25.15740740740741
FR,NO2,µg/m3,2013-01-04 03:00:00 +01:00,21.83653846153846
FR,NO2,µg/m3,2013-01-04 04:00:00 +01:00,22.90740740740741
FR,NO2,µg/m3,2013-01-04 05:00:00 +01:00,28.85185185185185
FR,NO2,µg/m3,2013-01-04 06:00:00 +01:00,45.138888888888886
FR,NO2,µg/m3,2013-01-04 07:00:00 +01:00,49.592592592592595
FR,NO2,µg/m3,2013-01-04 08:00:00 +01:00,54.46296296296296
FR,NO2,µg/m3,2013-01-04 09:00:00 +01:00,66.53703703703704
FR,NO2,µg/m3,2013-01-04 10:00:00 +01:00,70.14
FR,NO2,µg/m3,2013-01-04 11:00:00 +01:00,68.52
FR,NO2,µg/m3,2013-01-04 12:00:00 +01:00,64.19
FR,NO2,µg/m3,2013-01-04 13:00:00 +01:00,59.92307692307692
FR,NO2,µg/m3,2013-01-04 14:00:00 +01:00,60.26
FR,NO2,µg/m3,2013-01-04 15:00:00 +01:00,63.95678888888889
FR,NO2,µg/m3,2013-01-04 16:00:00 +01:00,63.01851851851852
FR,NO2,µg/m3,2013-01-04 17:00:00 +01:00,64.55555555555556
FR,NO2,µg/m3,2013-01-04 18:00:00 +01:00,70.16666666666667
FR,NO2,µg/m3,2013-01-04 19:00:00 +01:00,69.81481481481481
FR,NO2,µg/m3,2013-01-04 20:00:00 +01:00,60.30555555555556
FR,NO2,µg/m3,2013-01-04 21:00:00 +01:00,47.870370370370374
FR,NO2,µg/m3,2013-01-04 22:00:00 +01:00,46.0462962962963
FR,NO2,µg/m3,2013-01-04 23:00:00 +01:00,45.23148148148148
FR,NO2,µg/m3,2013-01-05 00:00:00 +01:00,44.00925925925926
FR,NO2,µg/m3,2013-01-05 01:00:00 +01:00,37.00925925925926
FR,NO2,µg/m3,2013-01-05 02:00:00 +01:00,27.88888888888889
FR,NO2,µg/m3,2013-01-05 03:00:00 +01:00,22.36111111111111
FR,NO2,µg/m3,2013-01-05 04:00:00 +01:00,19.26851851851852
FR,NO2,µg/m3,2013-01-05 05:00:00 +01:00,21.574074074074073
FR,NO2,µg/m3,2013-01-05 06:00:00 +01:00,28.99074074074074
FR,NO2,µg/m3,2013-01-05 07:00:00 +01:00,32.870370370370374
FR,NO2,µg/m3,2013-01-05 08:00:00 +01:00,38.15384615384615
FR,NO2,µg/m3,2013-01-05 09:00:00 +01:00,39.96296296296296
FR,NO2,µg/m3,2013-01-05 10:00:00 +01:00,37.601851851851855
FR,NO2,µg/m3,2013-01-05 11:00:00 +01:00,38.074074074074076
FR,NO2,µg/m3,2013-01-05 12:00:00 +01:00,38.48148148148148
FR,NO2,µg/m3,2013-01-05 13:00:00 +01:00,37.398148148148145
FR,NO2,µg/m3,2013-01-05 14:00:00 +01:00,39.96296296296296
FR,NO2,µg/m3,2013-01-05 15:00:00 +01:00,43.01851851851852
FR,NO2,µg/m3,2013-01-05 16:00:00 +01:00,44.86538461538461
FR,NO2,µg/m3,2013-01-05 17:00:00 +01:00,45.72222222222222
FR,NO2,µg/m3,2013-01-05 18:00:00 +01:00,50.51851851851852
FR,NO2,µg/m3,2013-01-05 19:00:00 +01:00,51.7962962962963
FR,NO2,µg/m3,2013-01-05 20:00:00 +01:00,52.56481481481482
FR,NO2,µg/m3,2013-01-05 21:00:00 +01:00,47.425925925925924
FR,NO2,µg/m3,2013-01-05 22:00:00 +01:00,40.02777777777778
FR,NO2,µg/m3,2013-01-05 23:00:00 +01:00,36.861111111111114
FR,NO2,µg/m3,2013-01-06 00:00:00 +01:00,39.24074074074074
FR,NO2,µg/m3,2013-01-06 01:00:00 +01:00,34.53703703703704
FR,NO2,µg/m3,2013-01-06 02:00:00 +01:00,29.685185185185187
FR,NO2,µg/m3,2013-01-06 03:00:00 +01:00,27.26851851851852
FR,NO2,µg/m3,2013-01-06 04:00:00 +01:00,28.74074074074074
FR,NO2,µg/m3,2013-01-06 05:00:00 +01:00,31.194444444444443
FR,NO2,µg/m3,2013-01-06 06:00:00 +01:00,35.2037037037037
FR,NO2,µg/m3,2013-01-06 07:00:00 +01:00,38.43518518518518
FR,NO2,µg/m3,2013-01-06 08:00:00 +01:00,39.24074074074074
FR,NO2,µg/m3,2013-01-06 09:00:00 +01:00,39.425925925925924
FR,NO2,µg/m3,2013-01-06 10:00:00 +01:00,38.888888888888886
FR,NO2,µg/m3,2013-01-06 11:00:00 +01:00,40.27777777777778
FR,NO2,µg/m3,2013-01-06 12:00:00 +01:00,39.842592592592595
FR,NO2,µg/m3,2013-01-06 13:00:00 +01:00,38.50925925925926
FR,NO2,µg/m3,2013-01-06 14:00:00 +01:00,45.28703703703704
FR,NO2,µg/m3,2013-01-06 15:00:00 +01:00,53.0
FR,NO2,µg/m3,2013-01-06 16:00:00 +01:00,57.27777777777778
FR,NO2,µg/m3,2013-01-06 17:00:00 +01:00,61.43518518518518
FR,NO2,µg/m3,2013-01-06 18:00:00 +01:00,63.333333333333336
FR,NO2,µg/m3,2013-01-06 19:00:00 +01:00,64.72222222222223
FR,NO2,µg/m3,2013-01-06 20:00:00 +01:00,56.4537037037037
FR,NO2,µg/m3,2013-01-06 21:00:00 +01:00,47.00925925925926
FR,NO2,µg/m3,2013-01-06 22:00:00 +01:00,42.111111111111114
FR,NO2,µg/m3,2013-01-06 23:00:00 +01:00,39.96296296296296
FR,NO2,µg/m3,2013-01-07 00:00:00 +01:00,36.092592592592595
FR,NO2,µg/m3,2013-01-07 01:00:00 +01:00,33.7962962962963
FR,NO2,µg/m3,2013-01-07 02:00:00 +01:00,30.34259259259259
