Countrycode,AirPollutant,UnitOfMeasurement,DatetimeBegin,mean pm25 (µg/m3)
NL,PM2.5,µg/m3,2018-01-01 00:00:00 +01:00,167.45999999600002
NL,PM2.5,µg/m3,2018-01-01 01:00:00 +01:00,67.559999996
NL,PM2.5,µg/m3,2018-01-01 02:00:00 +01:00,15.539999996
NL,PM2.5,µg/m3,2018-01-01 03:00:00 +01:00,6.599999992500001
NL,PM2.5,µg/m3,2018-01-01 04:00:00 +01:00,5.679999992000001
NL,PM2.5,µg/m3,2018-01-01 05:00:00 +01:00,4.719999996
NL,PM2.5,µg/m3,2018-01-01 06:00:00 +01:00,4.699999998000001
NL,PM2.5,µg/m3,2018-01-01 07:00:00 +01:00,6.124999997500001
NL,PM2.5,µg/m3,2018-01-01 08:00:00 +01:00,7.619999998
NL,PM2.5,µg/m3,2018-01-01 09:00:00 +01:00,5.939999994
NL,PM2.5,µg/m3,2018-01-01 10:00:00 +01:00,5.179999998
NL,PM2.5,µg/m3,2018-01-01 11:00:00 +01:00,6.179999992
NL,PM2.5,µg/m3,2018-01-01 12:00:00 +01:00,5.62
NL,PM2.5,µg/m3,2018-01-01 13:00:00 +01:00,5.2749999975
NL,PM2.5,µg/m3,2018-01-01 14:00:00 +01:00,3.699999996
NL,PM2.5,µg/m3,2018-01-01 15:00:00 +01:00,9.379999999999999
NL,PM2.5,µg/m3,2018-01-01 16:00:00 +01:00,5.799999996
NL,PM2.5,µg/m3,2018-01-01 17:00:00 +01:00,8.8499999975
NL,PM2.5,µg/m3,2018-01-01 18:00:00 +01:00,9.559999998
NL,PM2.5,µg/m3,2018-01-01 19:00:00 +01:00,13.599999997999998
NL,PM2.5,µg/m3,2018-01-01 20:00:00 +01:00,8.699999995999999
NL,PM2.5,µg/m3,2018-01-01 21:00:00 +01:00,7.099999997499999
NL,PM2.5,µg/m3,2018-01-01 22:00:00 +01:00,7.639999998
NL,PM2.5,µg/m3,2018-01-01 23:00:00 +01:00,7.099999998000001
NL,PM2.5,µg/m3,2018-01-02 00:00:00 +01:00,6.719999992
NL,PM2.5,µg/m3,2018-01-02 01:00:00 +01:00,4.919999992
NL,PM2.5,µg/m3,2018-01-02 02:00:00 +01:00,3.7499999975
NL,PM2.5,µg/m3,2018-01-02 03:00:00 +01:00,3.339999992
NL,PM2.5,µg/m3,2018-01-02 04:00:00 +01:00,7.3799999960000005
NL,PM2.5,µg/m3,2018-01-02 05:00:00 +01:00,4.999999996000001
NL,PM2.5,µg/m3,2018-01-02 06:00:00 +01:00,4.899999996
NL,PM2.5,µg/m3,2018-01-02 07:00:00 +01:00,3.3799999959999996
NL,PM2.5,µg/m3,2018-01-02 08:00:00 +01:00,2.4000000000000004
NL,PM2.5,µg/m3,2018-01-02 09:00:00 +01:00,5.3999999975
NL,PM2.5,µg/m3,2018-01-02 10:00:00 +01:00,7.633333333333333
NL,PM2.5,µg/m3,2018-01-02 11:00:00 +01:00,6.519999992000001
NL,PM2.5,µg/m3,2018-01-02 12:00:00 +01:00,5.799999996666667
NL,PM2.5,µg/m3,2018-01-02 13:00:00 +01:00,9.966666661666666
NL,PM2.5,µg/m3,2018-01-02 14:00:00 +01:00,8.916666659999999
NL,PM2.5,µg/m3,2018-01-02 15:00:00 +01:00,9.459999994
NL,PM2.5,µg/m3,2018-01-02 16:00:00 +01:00,8.499999998000002
NL,PM2.5,µg/m3,2018-01-02 17:00:00 +01:00,11.079999998000002
NL,PM2.5,µg/m3,2018-01-02 18:00:00 +01:00,9.899999996
NL,PM2.5,µg/m3,2018-01-02 19:00:00 +01:00,8.479999998
NL,PM2.5,µg/m3,2018-01-02 20:00:00 +01:00,6.4
NL,PM2.5,µg/m3,2018-01-02 21:00:00 +01:00,6.579999998
NL,PM2.5,µg/m3,2018-01-02 22:00:00 +01:00,8.979999998
NL,PM2.5,µg/m3,2018-01-02 23:00:00 +01:00,9.819999998
NL,PM2.5,µg/m3,2018-01-03 00:00:00 +01:00,9.3
NL,PM2.5,µg/m3,2018-01-03 01:00:00 +01:00,8.779999996
NL,PM2.5,µg/m3,2018-01-03 02:00:00 +01:00,5.119999994
NL,PM2.5,µg/m3,2018-01-03 03:00:00 +01:00,1.5199999979999999
NL,PM2.5,µg/m3,2018-01-03 04:00:00 +01:00,3.7199999999999998
NL,PM2.5,µg/m3,2018-01-03 05:00:00 +01:00,6.719999992000001
