Countrycode,AirPollutant,UnitOfMeasurement,DatetimeBegin,mean pm25 (µg/m3)
GB,PM2.5,µg/m3,2013-01-01 00:00:00 +01:00,8.42
GB,PM2.5,µg/m3,2013-01-01 01:00:00 +01:00,19.557142857142857
GB,PM2.5,µg/m3,2013-01-01 02:00:00 +01:00,14.47142857142857
GB,PM2.5,µg/m3,2013-01-01 03:00:00 +01:00,6.271428571428572
GB,PM2.5,µg/m3,2013-01-01 04:00:00 +01:00,4.528571428571429
GB,PM2.5,µg/m3,2013-01-01 05:00:00 +01:00,4.071428571428571
GB,PM2.5,µg/m3,2013-01-01 06:00:00 +01:00,3.1428571428571423
GB,PM2.5,µg/m3,2013-01-01 07:00:00 +01:00,3.8857142857142857
GB,PM2.5,µg/m3,2013-01-01 08:00:00 +01:00,3.628571428571429
GB,PM2.5,µg/m3,2013-01-01 09:00:00 +01:00,4.5857142857142845
GB,PM2.5,µg/m3,2013-01-01 10:00:00 +01:00,3.9285714285714284
GB,PM2.5,µg/m3,2013-01-01 11:00:00 +01:00,4.971428571428572
GB,PM2.5,µg/m3,2013-01-01 12:00:00 +01:00,4.857142857142857
GB,PM2.5,µg/m3,2013-01-01 13:00:00 +01:00,5.214285714285714
GB,PM2.5,µg/m3,2013-01-01 14:00:00 +01:00,5.314285714285715
GB,PM2.5,µg/m3,2013-01-01 15:00:00 +01:00,6.228571428571429
GB,PM2.5,µg/m3,2013-01-01 16:00:00 +01:00,6.3999999999999995
GB,PM2.5,µg/m3,2013-01-01 17:00:00 +01:00,8.614285714285716
GB,PM2.5,µg/m3,2013-01-01 18:00:00 +01:00,8.485714285714286
GB,PM2.5,µg/m3,2013-01-01 19:00:00 +01:00,11.499999999999998
GB,PM2.5,µg/m3,2013-01-01 20:00:00 +01:00,10.1
GB,PM2.5,µg/m3,2013-01-01 21:00:00 +01:00,10.314285714285713
GB,PM2.5,µg/m3,2013-01-01 22:00:00 +01:00,11.157142857142855
GB,PM2.5,µg/m3,2013-01-01 23:00:00 +01:00,10.6
GB,PM2.5,µg/m3,2013-01-02 00:00:00 +01:00,10.236666666666668
GB,PM2.5,µg/m3,2013-01-02 01:00:00 +01:00,8.857142857142858
GB,PM2.5,µg/m3,2013-01-02 02:00:00 +01:00,9.114285714285716
GB,PM2.5,µg/m3,2013-01-02 03:00:00 +01:00,8.285714285714288
GB,PM2.5,µg/m3,2013-01-02 04:00:00 +01:00,7.571428571428571
GB,PM2.5,µg/m3,2013-01-02 05:00:00 +01:00,6.2
GB,PM2.5,µg/m3,2013-01-02 06:00:00 +01:00,6.5857142857142845
GB,PM2.5,µg/m3,2013-01-02 07:00:00 +01:00,9.114285714285714
GB,PM2.5,µg/m3,2013-01-02 08:00:00 +01:00,9.728571428571428
GB,PM2.5,µg/m3,2013-01-02 09:00:00 +01:00,11.742857142857144
GB,PM2.5,µg/m3,2013-01-02 10:00:00 +01:00,10.971428571428573
GB,PM2.5,µg/m3,2013-01-02 11:00:00 +01:00,11.328571428571431
GB,PM2.5,µg/m3,2013-01-02 12:00:00 +01:00,11.957142857142857
GB,PM2.5,µg/m3,2013-01-02 13:00:00 +01:00,12.971428571428572
GB,PM2.5,µg/m3,2013-01-02 14:00:00 +01:00,11.971428571428572
GB,PM2.5,µg/m3,2013-01-02 15:00:00 +01:00,11.049999999999999
GB,PM2.5,µg/m3,2013-01-02 16:00:00 +01:00,11.733333333333333
GB,PM2.5,µg/m3,2013-01-02 17:00:00 +01:00,14.357142857142858
GB,PM2.5,µg/m3,2013-01-02 18:00:00 +01:00,15.000000000000002
GB,PM2.5,µg/m3,2013-01-02 19:00:00 +01:00,13.657142857142857
GB,PM2.5,µg/m3,2013-01-02 20:00:00 +01:00,13.528571428571428
GB,PM2.5,µg/m3,2013-01-02 21:00:00 +01:00,13.785714285714286
GB,PM2.5,µg/m3,2013-01-02 22:00:00 +01:00,12.757142857142856
GB,PM2.5,µg/m3,2013-01-02 23:00:00 +01:00,12.571428571428571
GB,PM2.5,µg/m3,2013-01-03 00:00:00 +01:00,11.957777777777777
GB,PM2.5,µg/m3,2013-01-03 01:00:00 +01:00,11.72857142857143
GB,PM2.5,µg/m3,2013-01-03 02:00:00 +01:00,11.62857142857143
