Countrycode,AirPollutant,UnitOfMeasurement,DatetimeBegin,mean pm10 (µg/m3)
PT,PM10,µg/m3,2013-01-01 01:00:00 +01:00,19.7749999975
PT,PM10,µg/m3,2013-01-01 02:00:00 +01:00,20.950000000000003
PT,PM10,µg/m3,2013-01-01 03:00:00 +01:00,25.849999999999998
PT,PM10,µg/m3,2013-01-01 04:00:00 +01:00,28.825
PT,PM10,µg/m3,2013-01-01 05:00:00 +01:00,29.9
PT,PM10,µg/m3,2013-01-01 06:00:00 +01:00,31.0
PT,PM10,µg/m3,2013-01-01 07:00:00 +01:00,29.65
PT,PM10,µg/m3,2013-01-01 08:00:00 +01:00,26.75
PT,PM10,µg/m3,2013-01-01 09:00:00 +01:00,25.374999999999996
PT,PM10,µg/m3,2013-01-01 10:00:00 +01:00,24.925
PT,PM10,µg/m3,2013-01-01 11:00:00 +01:00,24.75
PT,PM10,µg/m3,2013-01-01 12:00:00 +01:00,23.5499999975
PT,PM10,µg/m3,2013-01-01 13:00:00 +01:00,23.650000000000002
PT,PM10,µg/m3,2013-01-01 14:00:00 +01:00,24.375
PT,PM10,µg/m3,2013-01-01 15:00:00 +01:00,22.0999999975
PT,PM10,µg/m3,2013-01-01 16:00:00 +01:00,21.549999997500002
PT,PM10,µg/m3,2013-01-01 17:00:00 +01:00,23.5249999975
PT,PM10,µg/m3,2013-01-01 18:00:00 +01:00,26.9999999975
PT,PM10,µg/m3,2013-01-01 19:00:00 +01:00,30.299999997500002
PT,PM10,µg/m3,2013-01-01 20:00:00 +01:00,33.1999999975
PT,PM10,µg/m3,2013-01-01 21:00:00 +01:00,32.1999999975
PT,PM10,µg/m3,2013-01-01 22:00:00 +01:00,33.150000000000006
PT,PM10,µg/m3,2013-01-01 23:00:00 +01:00,33.824999999999996
PT,PM10,µg/m3,2013-01-02 00:00:00 +01:00,32.519999997999996
PT,PM10,µg/m3,2013-01-02 01:00:00 +01:00,29.749999997499998
PT,PM10,µg/m3,2013-01-02 02:00:00 +01:00,25.774999997499997
PT,PM10,µg/m3,2013-01-02 03:00:00 +01:00,24.474999999999998
PT,PM10,µg/m3,2013-01-02 04:00:00 +01:00,23.925
PT,PM10,µg/m3,2013-01-02 05:00:00 +01:00,21.274999997499997
PT,PM10,µg/m3,2013-01-02 06:00:00 +01:00,18.1999999975
PT,PM10,µg/m3,2013-01-02 07:00:00 +01:00,21.299999999999997
PT,PM10,µg/m3,2013-01-02 08:00:00 +01:00,23.700000000000003
PT,PM10,µg/m3,2013-01-02 09:00:00 +01:00,27.5249999975
PT,PM10,µg/m3,2013-01-02 10:00:00 +01:00,27.65
PT,PM10,µg/m3,2013-01-02 11:00:00 +01:00,25.9
PT,PM10,µg/m3,2013-01-02 12:00:00 +01:00,24.325000000000003
PT,PM10,µg/m3,2013-01-02 13:00:00 +01:00,22.55
PT,PM10,µg/m3,2013-01-02 14:00:00 +01:00,23.649999997499997
PT,PM10,µg/m3,2013-01-02 15:00:00 +01:00,24.05
PT,PM10,µg/m3,2013-01-02 16:00:00 +01:00,25.450000000000003
PT,PM10,µg/m3,2013-01-02 17:00:00 +01:00,30.475
PT,PM10,µg/m3,2013-01-02 18:00:00 +01:00,35.649999997500004
