Countrycode,AirPollutant,UnitOfMeasurement,DatetimeBegin,mean no2 (µg/m3)
PT,NO2,µg/m3,2016-01-01 00:00:00 +01:00,54.542857142857144
PT,NO2,µg/m3,2016-01-01 01:00:00 +01:00,50.05384615076923
PT,NO2,µg/m3,2016-01-01 02:00:00 +01:00,47.19230768923077
PT,NO2,µg/m3,2016-01-01 03:00:00 +01:00,44.00769230230769
PT,NO2,µg/m3,2016-01-01 04:00:00 +01:00,35.77692307307693
PT,NO2,µg/m3,2016-01-01 05:00:00 +01:00,25.599999994615384
PT,NO2,µg/m3,2016-01-01 06:00:00 +01:00,17.653846151538463
PT,NO2,µg/m3,2016-01-01 07:00:00 +01:00,11.707692303076922
PT,NO2,µg/m3,2016-01-01 08:00:00 +01:00,7.069230766153845
PT,NO2,µg/m3,2016-01-01 09:00:00 +01:00,5.7692307669230765
PT,NO2,µg/m3,2016-01-01 10:00:00 +01:00,4.499999996923078
PT,NO2,µg/m3,2016-01-01 11:00:00 +01:00,4.52307691923077
PT,NO2,µg/m3,2016-01-01 12:00:00 +01:00,5.469230766153846
PT,NO2,µg/m3,2016-01-01 13:00:00 +01:00,5.5615384584615395
PT,NO2,µg/m3,2016-01-01 14:00:00 +01:00,5.53076922923077
PT,NO2,µg/m3,2016-01-01 15:00:00 +01:00,6.6384615338461535
PT,NO2,µg/m3,2016-01-01 16:00:00 +01:00,9.653846150769231
PT,NO2,µg/m3,2016-01-01 17:00:00 +01:00,14.628571427142859
PT,NO2,µg/m3,2016-01-01 18:00:00 +01:00,21.21428571357143
PT,NO2,µg/m3,2016-01-01 19:00:00 +01:00,31.399999997857147
PT,NO2,µg/m3,2016-01-01 20:00:00 +01:00,46.39285714071429
PT,NO2,µg/m3,2016-01-01 21:00:00 +01:00,40.2499999957143
PT,NO2,µg/m3,2016-01-01 22:00:00 +01:00,42.899999996428576
PT,NO2,µg/m3,2016-01-01 23:00:00 +01:00,41.10714285071428
PT,NO2,µg/m3,2016-01-02 00:00:00 +01:00,32.69285714000001
PT,NO2,µg/m3,2016-01-02 01:00:00 +01:00,44.31428571071429
PT,NO2,µg/m3,2016-01-02 02:00:00 +01:00,35.44285713857143
PT,NO2,µg/m3,2016-01-02 03:00:00 +01:00,27.17857142642858
PT,NO2,µg/m3,2016-01-02 04:00:00 +01:00,21.085714281428576
PT,NO2,µg/m3,2016-01-02 05:00:00 +01:00,22.714285712857144
PT,NO2,µg/m3,2016-01-02 06:00:00 +01:00,25.792857137142857
PT,NO2,µg/m3,2016-01-02 07:00:00 +01:00,28.00714285285714
PT,NO2,µg/m3,2016-01-02 08:00:00 +01:00,38.79285713928572
PT,NO2,µg/m3,2016-01-02 09:00:00 +01:00,44.61428570857144
PT,NO2,µg/m3,2016-01-02 10:00:00 +01:00,47.44999999714287
PT,NO2,µg/m3,2016-01-02 11:00:00 +01:00,42.75714285357143
PT,NO2,µg/m3,2016-01-02 12:00:00 +01:00,29.54285713785714
PT,NO2,µg/m3,2016-01-02 13:00:00 +01:00,21.735714280714287
PT,NO2,µg/m3,2016-01-02 14:00:00 +01:00,16.649999995
PT,NO2,µg/m3,2016-01-02 15:00:00 +01:00,17.06428571214286
PT,NO2,µg/m3,2016-01-02 16:00:00 +01:00,19.328571425
PT,NO2,µg/m3,2016-01-02 17:00:00 +01:00,28.549999995714295
PT,NO2,µg/m3,2016-01-02 18:00:00 +01:00,42.528571425
PT,NO2,µg/m3,2016-01-02 19:00:00 +01:00,46.728571423571445
PT,NO2,µg/m3,2016-01-02 20:00:00 +01:00,47.17857142285714
PT,NO2,µg/m3,2016-01-02 21:00:00 +01:00,40.885714282857144
PT,NO2,µg/m3,2016-01-02 22:00:00 +01:00,44.15
PT,NO2,µg/m3,2016-01-02 23:00:00 +01:00,48.84999999571429
PT,NO2,µg/m3,2016-01-03 00:00:00 +01:00,51.971428568571426
PT,NO2,µg/m3,2016-01-03 01:00:00 +01:00,52.378571425000004
PT,NO2,µg/m3,2016-01-03 02:00:00 +01:00,36.2230769176923
PT,NO2,µg/m3,2016-01-03 03:00:00 +01:00,15.469230765384616
PT,NO2,µg/m3,2016-01-03 04:00:00 +01:00,5.261538458461538
PT,NO2,µg/m3,2016-01-03 05:00:00 +01:00,5.2999999975
PT,NO2,µg/m3,2016-01-03 06:00:00 +01:00,5.238461535384616
PT,NO2,µg/m3,2016-01-03 07:00:00 +01:00,6.48461538
PT,NO2,µg/m3,2016-01-03 08:00:00 +01:00,7.646153842307692
PT,NO2,µg/m3,2016-01-03 09:00:00 +01:00,9.930769226923077
PT,NO2,µg/m3,2016-01-03 10:00:00 +01:00,8.246153843076923
PT,NO2,µg/m3,2016-01-03 11:00:00 +01:00,8.384615381538461
PT,NO2,µg/m3,2016-01-03 12:00:00 +01:00,9.14615384
PT,NO2,µg/m3,2016-01-03 13:00:00 +01:00,8.376923073846156
PT,NO2,µg/m3,2016-01-03 14:00:00 +01:00,9.499999997692308
PT,NO2,µg/m3,2016-01-03 15:00:00 +01:00,10.823076919999998
PT,NO2,µg/m3,2016-01-03 16:00:00 +01:00,12.061538457692306
PT,NO2,µg/m3,2016-01-03 17:00:00 +01:00,12.661538455384617
PT,NO2,µg/m3,2016-01-03 18:00:00 +01:00,12.430769228461541
PT,NO2,µg/m3,2016-01-03 19:00:00 +01:00,11.130769226923075
PT,NO2,µg/m3,2016-01-03 20:00:00 +01:00,10.06153845846154
PT,NO2,µg/m3,2016-01-03 21:00:00 +01:00,8.69230768923077
PT,NO2,µg/m3,2016-01-03 22:00:00 +01:00,7.299999996153847
PT,NO2,µg/m3,2016-01-03 23:00:00 +01:00,6.9923076900000005
PT,NO2,µg/m3,2016-01-04 00:00:00 +01:00,6.133333328333333
PT,NO2,µg/m3,2016-01-04 01:00:00 +01:00,4.516666664166666
PT,NO2,µg/m3,2016-01-04 02:00:00 +01:00,3.0454545436363634
PT,NO2,µg/m3,2016-01-04 03:00:00 +01:00,2.590909088181818
PT,NO2,µg/m3,2016-01-04 04:00:00 +01:00,2.590909086363636
PT,NO2,µg/m3,2016-01-04 05:00:00 +01:00,2.1636363627272726
PT,NO2,µg/m3,2016-01-04 06:00:00 +01:00,2.590909088181818
PT,NO2,µg/m3,2016-01-04 07:00:00 +01:00,4.7833333300000005
PT,NO2,µg/m3,2016-01-04 08:00:00 +01:00,9.269230765384618
PT,NO2,µg/m3,2016-01-04 09:00:00 +01:00,16.538461533846153
PT,NO2,µg/m3,2016-01-04 10:00:00 +01:00,15.846153843846155
PT,NO2,µg/m3,2016-01-04 11:00:00 +01:00,12.35384615076923
PT,NO2,µg/m3,2016-01-04 12:00:00 +01:00,10.69230769
PT,NO2,µg/m3,2016-01-04 13:00:00 +01:00,10.038461536153845
PT,NO2,µg/m3,2016-01-04 14:00:00 +01:00,10.207692303846155
PT,NO2,µg/m3,2016-01-04 15:00:00 +01:00,10.499999996666668
PT,NO2,µg/m3,2016-01-04 16:00:00 +01:00,11.458333329999997
PT,NO2,µg/m3,2016-01-04 17:00:00 +01:00,13.669230766153847
PT,NO2,µg/m3,2016-01-04 18:00:00 +01:00,19.192307690769233
PT,NO2,µg/m3,2016-01-04 19:00:00 +01:00,24.876923073076927
PT,NO2,µg/m3,2016-01-04 20:00:00 +01:00,32.01538461230769
PT,NO2,µg/m3,2016-01-04 21:00:00 +01:00,23.96153845769231
PT,NO2,µg/m3,2016-01-04 22:00:00 +01:00,21.792307690769235
PT,NO2,µg/m3,2016-01-04 23:00:00 +01:00,19.076923073076927
PT,NO2,µg/m3,2016-01-05 00:00:00 +01:00,14.061538460769231
PT,NO2,µg/m3,2016-01-05 01:00:00 +01:00,9.08461538
PT,NO2,µg/m3,2016-01-05 02:00:00 +01:00,4.8846153800000005
PT,NO2,µg/m3,2016-01-05 03:00:00 +01:00,3.830769226153847
PT,NO2,µg/m3,2016-01-05 04:00:00 +01:00,3.6384615361538457
PT,NO2,µg/m3,2016-01-05 05:00:00 +01:00,3.930769229230769
PT,NO2,µg/m3,2016-01-05 06:00:00 +01:00,6.576923070769231
PT,NO2,µg/m3,2016-01-05 07:00:00 +01:00,12.346153844615385
PT,NO2,µg/m3,2016-01-05 08:00:00 +01:00,23.69999999615385
PT,NO2,µg/m3,2016-01-05 09:00:00 +01:00,41.96153845846153
PT,NO2,µg/m3,2016-01-05 10:00:00 +01:00,37.599999996153855
PT,NO2,µg/m3,2016-01-05 11:00:00 +01:00,24.77499999833333
PT,NO2,µg/m3,2016-01-05 12:00:00 +01:00,14.016666663333332
PT,NO2,µg/m3,2016-01-05 13:00:00 +01:00,13.499999995384616
PT,NO2,µg/m3,2016-01-05 14:00:00 +01:00,14.06153845846154
PT,NO2,µg/m3,2016-01-05 15:00:00 +01:00,13.730769226153846
PT,NO2,µg/m3,2016-01-05 16:00:00 +01:00,19.346153846153847
PT,NO2,µg/m3,2016-01-05 17:00:00 +01:00,24.93076922615385
PT,NO2,µg/m3,2016-01-05 18:00:00 +01:00,41.57692307153847
PT,NO2,µg/m3,2016-01-05 19:00:00 +01:00,50.37692307307694
PT,NO2,µg/m3,2016-01-05 20:00:00 +01:00,40.90769230538462
PT,NO2,µg/m3,2016-01-05 21:00:00 +01:00,49.97692307230769
PT,NO2,µg/m3,2016-01-05 22:00:00 +01:00,39.30769230153847
PT,NO2,µg/m3,2016-01-05 23:00:00 +01:00,36.84615384076923
PT,NO2,µg/m3,2016-01-06 00:00:00 +01:00,36.56923076769231
PT,NO2,µg/m3,2016-01-06 01:00:00 +01:00,31.576923074615383
PT,NO2,µg/m3,2016-01-06 02:00:00 +01:00,27.684615380000004
PT,NO2,µg/m3,2016-01-06 03:00:00 +01:00,26.13076922692308
PT,NO2,µg/m3,2016-01-06 04:00:00 +01:00,25.861538456153845
PT,NO2,µg/m3,2016-01-06 05:00:00 +01:00,20.31538461153846
PT,NO2,µg/m3,2016-01-06 06:00:00 +01:00,27.37692307384615
PT,NO2,µg/m3,2016-01-06 07:00:00 +01:00,40.115384610769226
PT,NO2,µg/m3,2016-01-06 08:00:00 +01:00,54.30769230538462
PT,NO2,µg/m3,2016-01-06 09:00:00 +01:00,62.361538460000006
PT,NO2,µg/m3,2016-01-06 10:00:00 +01:00,42.29999999615385
PT,NO2,µg/m3,2016-01-06 11:00:00 +01:00,25.538461533076923
PT,NO2,µg/m3,2016-01-06 12:00:00 +01:00,20.74615384230769
