Countrycode,AirPollutant,UnitOfMeasurement,DatetimeBegin,mean pm10 (µg/m3)
FR,PM10,µg/m3,2020-01-01 00:00:00 +01:00,85.05
FR,PM10,µg/m3,2020-01-01 01:00:00 +01:00,76.77857142857144
FR,PM10,µg/m3,2020-01-01 02:00:00 +01:00,65.92857142857142
FR,PM10,µg/m3,2020-01-01 03:00:00 +01:00,48.75714285714286
FR,PM10,µg/m3,2020-01-01 04:00:00 +01:00,29.292857142857144
FR,PM10,µg/m3,2020-01-01 05:00:00 +01:00,18.83571428571429
FR,PM10,µg/m3,2020-01-01 06:00:00 +01:00,16.5
FR,PM10,µg/m3,2020-01-01 07:00:00 +01:00,18.41428571428571
FR,PM10,µg/m3,2020-01-01 08:00:00 +01:00,18.19285714285714
FR,PM10,µg/m3,2020-01-01 09:00:00 +01:00,18.26923076923077
FR,PM10,µg/m3,2020-01-01 10:00:00 +01:00,18.961538461538463
FR,PM10,µg/m3,2020-01-01 11:00:00 +01:00,23.153846153846153
FR,PM10,µg/m3,2020-01-01 12:00:00 +01:00,24.72857142857143
FR,PM10,µg/m3,2020-01-01 13:00:00 +01:00,26.36428571428571
FR,PM10,µg/m3,2020-01-01 14:00:00 +01:00,26.50714285714286
FR,PM10,µg/m3,2020-01-01 15:00:00 +01:00,28.3
FR,PM10,µg/m3,2020-01-01 16:00:00 +01:00,26.207142857142856
FR,PM10,µg/m3,2020-01-01 17:00:00 +01:00,26.192857142857147
FR,PM10,µg/m3,2020-01-01 18:00:00 +01:00,25.02857142857143
FR,PM10,µg/m3,2020-01-01 19:00:00 +01:00,25.25
FR,PM10,µg/m3,2020-01-01 20:00:00 +01:00,26.007142857142856
FR,PM10,µg/m3,2020-01-01 21:00:00 +01:00,24.54285714285714
FR,PM10,µg/m3,2020-01-01 22:00:00 +01:00,23.085714285714285
FR,PM10,µg/m3,2020-01-01 23:00:00 +01:00,22.284615384615385
FR,PM10,µg/m3,2020-01-02 00:00:00 +01:00,19.507142857142856
FR,PM10,µg/m3,2020-01-02 01:00:00 +01:00,17.54285714285714
FR,PM10,µg/m3,2020-01-02 02:00:00 +01:00,16.207692307692305
FR,PM10,µg/m3,2020-01-02 03:00:00 +01:00,15.061538461538463
FR,PM10,µg/m3,2020-01-02 04:00:00 +01:00,14.407142857142858
FR,PM10,µg/m3,2020-01-02 05:00:00 +01:00,15.335714285714284
FR,PM10,µg/m3,2020-01-02 06:00:00 +01:00,17.285714285714285
FR,PM10,µg/m3,2020-01-02 07:00:00 +01:00,17.564285714285713
FR,PM10,µg/m3,2020-01-02 08:00:00 +01:00,17.83846153846154
FR,PM10,µg/m3,2020-01-02 09:00:00 +01:00,20.707692307692305
FR,PM10,µg/m3,2020-01-02 10:00:00 +01:00,19.342857142857145
FR,PM10,µg/m3,2020-01-02 11:00:00 +01:00,18.75
FR,PM10,µg/m3,2020-01-02 12:00:00 +01:00,16.599999999999998
FR,PM10,µg/m3,2020-01-02 13:00:00 +01:00,15.092307692307692
FR,PM10,µg/m3,2020-01-02 14:00:00 +01:00,14.353846153846156
FR,PM10,µg/m3,2020-01-02 15:00:00 +01:00,14.823076923076924
FR,PM10,µg/m3,2020-01-02 16:00:00 +01:00,13.707692307692307
FR,PM10,µg/m3,2020-01-02 17:00:00 +01:00,15.215384615384615
FR,PM10,µg/m3,2020-01-02 18:00:00 +01:00,16.669230769230772
FR,PM10,µg/m3,2020-01-02 19:00:00 +01:00,18.392857142857146
FR,PM10,µg/m3,2020-01-02 20:00:00 +01:00,22.771428571428572
FR,PM10,µg/m3,2020-01-02 21:00:00 +01:00,20.107142857142858
