Countrycode,AirPollutant,UnitOfMeasurement,DatetimeBegin,mean no2 (µg/m3)
FR,NO2,µg/m3,2018-01-01 00:00:00 +01:00,14.115999998400003
FR,NO2,µg/m3,2018-01-01 01:00:00 +01:00,15.255999997200004
FR,NO2,µg/m3,2018-01-01 02:00:00 +01:00,15.5919999972
FR,NO2,µg/m3,2018-01-01 03:00:00 +01:00,16.2599999968
FR,NO2,µg/m3,2018-01-01 04:00:00 +01:00,17.2999999992
FR,NO2,µg/m3,2018-01-01 05:00:00 +01:00,15.219999999600004
FR,NO2,µg/m3,2018-01-01 06:00:00 +01:00,16.947999998800004
FR,NO2,µg/m3,2018-01-01 07:00:00 +01:00,17.011999999200004
FR,NO2,µg/m3,2018-01-01 08:00:00 +01:00,15.304000000000004
FR,NO2,µg/m3,2018-01-01 09:00:00 +01:00,14.491999997600002
FR,NO2,µg/m3,2018-01-01 10:00:00 +01:00,16.988000000000003
FR,NO2,µg/m3,2018-01-01 11:00:00 +01:00,21.9079999976
FR,NO2,µg/m3,2018-01-01 12:00:00 +01:00,24.387999998
FR,NO2,µg/m3,2018-01-01 13:00:00 +01:00,30.283999998
FR,NO2,µg/m3,2018-01-01 14:00:00 +01:00,23.831999999199997
FR,NO2,µg/m3,2018-01-01 15:00:00 +01:00,20.911999998800002
FR,NO2,µg/m3,2018-01-01 16:00:00 +01:00,18.751999998800002
FR,NO2,µg/m3,2018-01-01 17:00:00 +01:00,18.291999999600005
FR,NO2,µg/m3,2018-01-01 18:00:00 +01:00,20.099999999600005
FR,NO2,µg/m3,2018-01-01 19:00:00 +01:00,22.987999999600003
FR,NO2,µg/m3,2018-01-01 20:00:00 +01:00,20.79199999960001
FR,NO2,µg/m3,2018-01-01 21:00:00 +01:00,19.159999999200004
FR,NO2,µg/m3,2018-01-01 22:00:00 +01:00,18.0159999996
FR,NO2,µg/m3,2018-01-01 23:00:00 +01:00,17.159999999200004
FR,NO2,µg/m3,2018-01-02 00:00:00 +01:00,14.187999999600002
FR,NO2,µg/m3,2018-01-02 01:00:00 +01:00,12.0399999988
FR,NO2,µg/m3,2018-01-02 02:00:00 +01:00,10.263999998000001
FR,NO2,µg/m3,2018-01-02 03:00:00 +01:00,10.307999998
FR,NO2,µg/m3,2018-01-02 04:00:00 +01:00,11.323999999200003
FR,NO2,µg/m3,2018-01-02 05:00:00 +01:00,17.791999999200005
FR,NO2,µg/m3,2018-01-02 06:00:00 +01:00,34.587999998799994
FR,NO2,µg/m3,2018-01-02 07:00:00 +01:00,51.67999999760001
FR,NO2,µg/m3,2018-01-02 08:00:00 +01:00,56.227999994400015
FR,NO2,µg/m3,2018-01-02 09:00:00 +01:00,54.37999999640001
FR,NO2,µg/m3,2018-01-02 10:00:00 +01:00,55.537499996666675
FR,NO2,µg/m3,2018-01-02 11:00:00 +01:00,55.843999995600015
FR,NO2,µg/m3,2018-01-02 12:00:00 +01:00,48.34399999640001
FR,NO2,µg/m3,2018-01-02 13:00:00 +01:00,42.196153843076914
FR,NO2,µg/m3,2018-01-02 14:00:00 +01:00,41.30769230384616
FR,NO2,µg/m3,2018-01-02 15:00:00 +01:00,40.303846151538465
FR,NO2,µg/m3,2018-01-02 16:00:00 +01:00,42.234615380769235
FR,NO2,µg/m3,2018-01-02 17:00:00 +01:00,42.62307692038462
FR,NO2,µg/m3,2018-01-02 18:00:00 +01:00,43.226923074615385
FR,NO2,µg/m3,2018-01-02 19:00:00 +01:00,43.10384614961539
FR,NO2,µg/m3,2018-01-02 20:00:00 +01:00,39.76923076538461
FR,NO2,µg/m3,2018-01-02 21:00:00 +01:00,32.580769228846165
FR,NO2,µg/m3,2018-01-02 22:00:00 +01:00,26.769230768461533
FR,NO2,µg/m3,2018-01-02 23:00:00 +01:00,16.27692307615385
FR,NO2,µg/m3,2018-01-03 00:00:00 +01:00,11.288461537307695
FR,NO2,µg/m3,2018-01-03 01:00:00 +01:00,7.903846152307693
FR,NO2,µg/m3,2018-01-03 02:00:00 +01:00,5.838461535384615
FR,NO2,µg/m3,2018-01-03 03:00:00 +01:00,5.826923073846155
FR,NO2,µg/m3,2018-01-03 04:00:00 +01:00,6.303846148846156
FR,NO2,µg/m3,2018-01-03 05:00:00 +01:00,7.857692305000001
FR,NO2,µg/m3,2018-01-03 06:00:00 +01:00,16.04615384538462
FR,NO2,µg/m3,2018-01-03 07:00:00 +01:00,19.680769230000006
FR,NO2,µg/m3,2018-01-03 08:00:00 +01:00,23.461538461153843
FR,NO2,µg/m3,2018-01-03 09:00:00 +01:00,23.757692307307693
FR,NO2,µg/m3,2018-01-03 10:00:00 +01:00,24.82
FR,NO2,µg/m3,2018-01-03 11:00:00 +01:00,25.879166665416665
FR,NO2,µg/m3,2018-01-03 12:00:00 +01:00,21.89583333166667
FR,NO2,µg/m3,2018-01-03 13:00:00 +01:00,26.821739129999997
FR,NO2,µg/m3,2018-01-03 14:00:00 +01:00,25.72608695608696
FR,NO2,µg/m3,2018-01-03 15:00:00 +01:00,27.523076922307684
FR,NO2,µg/m3,2018-01-03 16:00:00 +01:00,31.71111110962963
FR,NO2,µg/m3,2018-01-03 17:00:00 +01:00,33.53703703555556
FR,NO2,µg/m3,2018-01-03 18:00:00 +01:00,31.907407405925923
FR,NO2,µg/m3,2018-01-03 19:00:00 +01:00,34.751851849999994
FR,NO2,µg/m3,2018-01-03 20:00:00 +01:00,37.940740738518514
FR,NO2,µg/m3,2018-01-03 21:00:00 +01:00,25.992592591851846
FR,NO2,µg/m3,2018-01-03 22:00:00 +01:00,16.825925924444448
FR,NO2,µg/m3,2018-01-03 23:00:00 +01:00,27.62962962814814
FR,NO2,µg/m3,2018-01-04 00:00:00 +01:00,31.111111109259255
FR,NO2,µg/m3,2018-01-04 01:00:00 +01:00,30.692592590740738
FR,NO2,µg/m3,2018-01-04 02:00:00 +01:00,28.16296296185185
FR,NO2,µg/m3,2018-01-04 03:00:00 +01:00,27.77037036925926
FR,NO2,µg/m3,2018-01-04 04:00:00 +01:00,25.903703702962964
FR,NO2,µg/m3,2018-01-04 05:00:00 +01:00,34.49629629222223
FR,NO2,µg/m3,2018-01-04 06:00:00 +01:00,49.27777777407408
FR,NO2,µg/m3,2018-01-04 07:00:00 +01:00,48.2259259225926
FR,NO2,µg/m3,2018-01-04 08:00:00 +01:00,31.862962961851853
FR,NO2,µg/m3,2018-01-04 09:00:00 +01:00,26.81851851740741
FR,NO2,µg/m3,2018-01-04 10:00:00 +01:00,24.44999999923077
FR,NO2,µg/m3,2018-01-04 11:00:00 +01:00,25.771999999200002
FR,NO2,µg/m3,2018-01-04 12:00:00 +01:00,26.96666666541667
