Countrycode,AirPollutant,UnitOfMeasurement,DatetimeBegin,mean no2 (µg/m3)
FR,NO2,µg/m3,2017-01-01 00:00:00 +01:00,37.592592592592595
FR,NO2,µg/m3,2017-01-01 01:00:00 +01:00,37.422222219629624
FR,NO2,µg/m3,2017-01-01 02:00:00 +01:00,42.448148145555564
FR,NO2,µg/m3,2017-01-01 03:00:00 +01:00,39.4592592562963
FR,NO2,µg/m3,2017-01-01 04:00:00 +01:00,33.62962962555556
FR,NO2,µg/m3,2017-01-01 05:00:00 +01:00,31.011111109629628
FR,NO2,µg/m3,2017-01-01 06:00:00 +01:00,29.6851851837037
FR,NO2,µg/m3,2017-01-01 07:00:00 +01:00,30.033333330370365
FR,NO2,µg/m3,2017-01-01 08:00:00 +01:00,27.6592592574074
FR,NO2,µg/m3,2017-01-01 09:00:00 +01:00,27.262962961481477
FR,NO2,µg/m3,2017-01-01 10:00:00 +01:00,27.970370369999994
FR,NO2,µg/m3,2017-01-01 11:00:00 +01:00,31.14074073962963
FR,NO2,µg/m3,2017-01-01 12:00:00 +01:00,34.677777776296296
FR,NO2,µg/m3,2017-01-01 13:00:00 +01:00,37.01111110740741
FR,NO2,µg/m3,2017-01-01 14:00:00 +01:00,35.866666664814815
FR,NO2,µg/m3,2017-01-01 15:00:00 +01:00,34.903703702222224
FR,NO2,µg/m3,2017-01-01 16:00:00 +01:00,40.98888888444445
FR,NO2,µg/m3,2017-01-01 17:00:00 +01:00,45.31481481148149
FR,NO2,µg/m3,2017-01-01 18:00:00 +01:00,45.144444440370386
FR,NO2,µg/m3,2017-01-01 19:00:00 +01:00,43.2481481462963
FR,NO2,µg/m3,2017-01-01 20:00:00 +01:00,39.98518518296296
FR,NO2,µg/m3,2017-01-01 21:00:00 +01:00,37.38518518148149
FR,NO2,µg/m3,2017-01-01 22:00:00 +01:00,37.733333331111105
FR,NO2,µg/m3,2017-01-01 23:00:00 +01:00,37.94074073666667
FR,NO2,µg/m3,2017-01-02 00:00:00 +01:00,36.36296296000001
FR,NO2,µg/m3,2017-01-02 01:00:00 +01:00,32.79629629407408
FR,NO2,µg/m3,2017-01-02 02:00:00 +01:00,29.707407404814813
FR,NO2,µg/m3,2017-01-02 03:00:00 +01:00,27.166666664814816
FR,NO2,µg/m3,2017-01-02 04:00:00 +01:00,28.051851851111113
FR,NO2,µg/m3,2017-01-02 05:00:00 +01:00,33.2074074037037
FR,NO2,µg/m3,2017-01-02 06:00:00 +01:00,42.370370365555566
FR,NO2,µg/m3,2017-01-02 07:00:00 +01:00,51.30370369814817
FR,NO2,µg/m3,2017-01-02 08:00:00 +01:00,58.29629629259261
FR,NO2,µg/m3,2017-01-02 09:00:00 +01:00,59.39629629296297
FR,NO2,µg/m3,2017-01-02 10:00:00 +01:00,60.21851851185188
FR,NO2,µg/m3,2017-01-02 11:00:00 +01:00,58.28076922653848
FR,NO2,µg/m3,2017-01-02 12:00:00 +01:00,53.611111107407424
FR,NO2,µg/m3,2017-01-02 13:00:00 +01:00,46.68148147666669
FR,NO2,µg/m3,2017-01-02 14:00:00 +01:00,43.99259258777779
FR,NO2,µg/m3,2017-01-02 15:00:00 +01:00,49.896296291111135
FR,NO2,µg/m3,2017-01-02 16:00:00 +01:00,56.52962962555557
FR,NO2,µg/m3,2017-01-02 17:00:00 +01:00,62.87037036481484
FR,NO2,µg/m3,2017-01-02 18:00:00 +01:00,66.47407406888891
FR,NO2,µg/m3,2017-01-02 19:00:00 +01:00,68.07037036592594
FR,NO2,µg/m3,2017-01-02 20:00:00 +01:00,62.21111110592595
FR,NO2,µg/m3,2017-01-02 21:00:00 +01:00,58.91851851444446
FR,NO2,µg/m3,2017-01-02 22:00:00 +01:00,60.8333333277778
FR,NO2,µg/m3,2017-01-02 23:00:00 +01:00,62.09999999481484
FR,NO2,µg/m3,2017-01-03 00:00:00 +01:00,59.688888882592614
FR,NO2,µg/m3,2017-01-03 01:00:00 +01:00,55.67407406888891
FR,NO2,µg/m3,2017-01-03 02:00:00 +01:00,51.84074073555558
FR,NO2,µg/m3,2017-01-03 03:00:00 +01:00,50.925925920370396
FR,NO2,µg/m3,2017-01-03 04:00:00 +01:00,50.7259259214815
FR,NO2,µg/m3,2017-01-03 05:00:00 +01:00,55.05925925296298
FR,NO2,µg/m3,2017-01-03 06:00:00 +01:00,61.60370370000001
FR,NO2,µg/m3,2017-01-03 07:00:00 +01:00,67.9925925877778
FR,NO2,µg/m3,2017-01-03 08:00:00 +01:00,72.12592592185187
FR,NO2,µg/m3,2017-01-03 09:00:00 +01:00,75.42222221703706
FR,NO2,µg/m3,2017-01-03 10:00:00 +01:00,75.84074073592595
FR,NO2,µg/m3,2017-01-03 11:00:00 +01:00,74.788888882963
FR,NO2,µg/m3,2017-01-03 12:00:00 +01:00,71.99999999444447
FR,NO2,µg/m3,2017-01-03 13:00:00 +01:00,66.56296295962964
FR,NO2,µg/m3,2017-01-03 14:00:00 +01:00,63.40384614846156
FR,NO2,µg/m3,2017-01-03 15:00:00 +01:00,63.33846153230772
FR,NO2,µg/m3,2017-01-03 16:00:00 +01:00,64.9769230719231
FR,NO2,µg/m3,2017-01-03 17:00:00 +01:00,67.19999999461541
FR,NO2,µg/m3,2017-01-03 18:00:00 +01:00,68.77307691846156
FR,NO2,µg/m3,2017-01-03 19:00:00 +01:00,65.08076922615386
FR,NO2,µg/m3,2017-01-03 20:00:00 +01:00,62.488888881851885
FR,NO2,µg/m3,2017-01-03 21:00:00 +01:00,57.022222217777795
FR,NO2,µg/m3,2017-01-03 22:00:00 +01:00,51.29259258814815
FR,NO2,µg/m3,2017-01-03 23:00:00 +01:00,44.38888888481482
FR,NO2,µg/m3,2017-01-04 00:00:00 +01:00,39.82222221851852
FR,NO2,µg/m3,2017-01-04 01:00:00 +01:00,34.78518518148149
FR,NO2,µg/m3,2017-01-04 02:00:00 +01:00,27.970370369259257
FR,NO2,µg/m3,2017-01-04 03:00:00 +01:00,25.388888887407408
FR,NO2,µg/m3,2017-01-04 04:00:00 +01:00,27.322222221111105
FR,NO2,µg/m3,2017-01-04 05:00:00 +01:00,31.76296296037037
FR,NO2,µg/m3,2017-01-04 06:00:00 +01:00,41.99629629296297
FR,NO2,µg/m3,2017-01-04 07:00:00 +01:00,56.06666666296298
