Countrycode,AirPollutant,UnitOfMeasurement,DatetimeBegin,mean pm25 (µg/m3)
DE,PM2.5,µg/m3,2018-01-01 00:00:00 +01:00,24.11
DE,PM2.5,µg/m3,2018-01-02 00:00:00 +01:00,7.797499992500001
DE,PM2.5,µg/m3,2018-01-03 00:00:00 +01:00,5.794999997500001
DE,PM2.5,µg/m3,2018-01-04 00:00:00 +01:00,8.359999998000001
DE,PM2.5,µg/m3,2018-01-05 00:00:00 +01:00,7.834999995
DE,PM2.5,µg/m3,2018-01-06 00:00:00 +01:00,7.579999998000001
DE,PM2.5,µg/m3,2018-01-07 00:00:00 +01:00,5.492499995
DE,PM2.5,µg/m3,2018-01-08 00:00:00 +01:00,13.405999998000002
DE,PM2.5,µg/m3,2018-01-09 00:00:00 +01:00,18.965
DE,PM2.5,µg/m3,2018-01-10 00:00:00 +01:00,27.958000000000006
DE,PM2.5,µg/m3,2018-01-11 00:00:00 +01:00,36.129999995000006
DE,PM2.5,µg/m3,2018-01-12 00:00:00 +01:00,33.179999994
DE,PM2.5,µg/m3,2018-01-13 00:00:00 +01:00,22.222500000000004
DE,PM2.5,µg/m3,2018-01-14 00:00:00 +01:00,18.573999996
DE,PM2.5,µg/m3,2018-01-15 00:00:00 +01:00,20.9199999975
DE,PM2.5,µg/m3,2018-01-16 00:00:00 +01:00,7.819999996
DE,PM2.5,µg/m3,2018-01-17 00:00:00 +01:00,8.404999995
DE,PM2.5,µg/m3,2018-01-18 00:00:00 +01:00,6.409999992
DE,PM2.5,µg/m3,2018-01-19 00:00:00 +01:00,10.937499997500002
DE,PM2.5,µg/m3,2018-01-20 00:00:00 +01:00,15.197999996000002
DE,PM2.5,µg/m3,2018-01-21 00:00:00 +01:00,23.0399999975
DE,PM2.5,µg/m3,2018-01-22 00:00:00 +01:00,22.027999998
DE,PM2.5,µg/m3,2018-01-23 00:00:00 +01:00,33.0575
DE,PM2.5,µg/m3,2018-01-24 00:00:00 +01:00,8.285999998000001
DE,PM2.5,µg/m3,2018-01-25 00:00:00 +01:00,8.262499995
DE,PM2.5,µg/m3,2018-01-26 00:00:00 +01:00,18.43199999
DE,PM2.5,µg/m3,2018-01-27 00:00:00 +01:00,22.487499997500002
DE,PM2.5,µg/m3,2018-01-28 00:00:00 +01:00,9.527999994
DE,PM2.5,µg/m3,2018-01-29 00:00:00 +01:00,6.235
DE,PM2.5,µg/m3,2018-01-30 00:00:00 +01:00,7.859999995999999
DE,PM2.5,µg/m3,2018-01-31 00:00:00 +01:00,9.819999995
DE,PM2.5,µg/m3,2018-02-01 00:00:00 +01:00,7.821999998
DE,PM2.5,µg/m3,2018-02-02 00:00:00 +01:00,11.1099999925
DE,PM2.5,µg/m3,2018-02-03 00:00:00 +01:00,9.159999996
DE,PM2.5,µg/m3,2018-02-04 00:00:00 +01:00,12.4825
DE,PM2.5,µg/m3,2018-02-05 00:00:00 +01:00,13.618
DE,PM2.5,µg/m3,2018-02-06 00:00:00 +01:00,17.49
DE,PM2.5,µg/m3,2018-02-07 00:00:00 +01:00,42.883999992
DE,PM2.5,µg/m3,2018-02-08 00:00:00 +01:00,52.382499995
DE,PM2.5,µg/m3,2018-02-09 00:00:00 +01:00,56.381999996000005
DE,PM2.5,µg/m3,2018-02-10 00:00:00 +01:00,59.89499999499999
DE,PM2.5,µg/m3,2018-02-11 00:00:00 +01:00,22.673999992000002
DE,PM2.5,µg/m3,2018-02-12 00:00:00 +01:00,11.504999999999999
DE,PM2.5,µg/m3,2018-02-13 00:00:00 +01:00,20.145999992000004
DE,PM2.5,µg/m3,2018-02-14 00:00:00 +01:00,29.8625
DE,PM2.5,µg/m3,2018-02-15 00:00:00 +01:00,33.528
DE,PM2.5,µg/m3,2018-02-16 00:00:00 +01:00,24.209999997500002
