,Countrycode,AirQualityStation,AirPollutant,Concentration,UnitOfMeasurement,DatetimeBegin
0,FR,STA-FR04100,NO2,5.0,µg/m3,2018-01-01 00:00:00 +01:00
1,FR,STA-FR04100,NO2,6.0,µg/m3,2018-01-01 02:00:00 +01:00
2,FR,STA-FR04100,NO2,7.7,µg/m3,2018-01-01 03:00:00 +01:00
3,FR,STA-FR04100,NO2,8.0,µg/m3,2018-01-01 04:00:00 +01:00
4,FR,STA-FR04100,NO2,9.5,µg/m3,2018-01-01 05:00:00 +01:00
5,FR,STA-FR04100,NO2,9.5,µg/m3,2018-01-01 06:00:00 +01:00
6,FR,STA-FR04100,NO2,10.5,µg/m3,2018-01-01 07:00:00 +01:00
7,FR,STA-FR04100,NO2,10.8,µg/m3,2018-01-01 08:00:00 +01:00
8,FR,STA-FR04100,NO2,7.5,µg/m3,2018-01-01 10:00:00 +01:00
9,FR,STA-FR04100,NO2,8.3,µg/m3,2018-01-01 11:00:00 +01:00
10,FR,STA-FR04100,NO2,12.5,µg/m3,2018-01-01 13:00:00 +01:00
11,FR,STA-FR04100,NO2,11.3,µg/m3,2018-01-01 14:00:00 +01:00
12,FR,STA-FR04100,NO2,9.5,µg/m3,2018-01-01 15:00:00 +01:00
13,FR,STA-FR04100,NO2,12.8,µg/m3,2018-01-01 16:00:00 +01:00
14,FR,STA-FR04100,NO2,11.8,µg/m3,2018-01-01 17:00:00 +01:00
15,FR,STA-FR04100,NO2,12.5,µg/m3,2018-01-01 18:00:00 +01:00
16,FR,STA-FR04100,NO2,16.8,µg/m3,2018-01-01 19:00:00 +01:00
17,FR,STA-FR04100,NO2,17.3,µg/m3,2018-01-01 20:00:00 +01:00
18,FR,STA-FR04100,NO2,13.8,µg/m3,2018-01-01 21:00:00 +01:00
19,FR,STA-FR04100,NO2,12.0,µg/m3,2018-01-01 22:00:00 +01:00
20,FR,STA-FR04100,NO2,11.0,µg/m3,2018-01-01 23:00:00 +01:00
21,FR,STA-FR04100,NO2,9.5,µg/m3,2018-01-02 00:00:00 +01:00
22,FR,STA-FR04100,NO2,8.0,µg/m3,2018-01-02 01:00:00 +01:00
23,FR,STA-FR04100,NO2,8.0,µg/m3,2018-01-02 04:00:00 +01:00
24,FR,STA-FR04100,NO2,10.3,µg/m3,2018-01-02 05:00:00 +01:00
25,FR,STA-FR04100,NO2,21.8,µg/m3,2018-01-02 06:00:00 +01:00
26,FR,STA-FR04100,NO2,49.0,µg/m3,2018-01-02 11:00:00 +01:00
27,FR,STA-FR04100,NO2,36.5,µg/m3,2018-01-02 12:00:00 +01:00
28,FR,STA-FR04100,NO2,30.8,µg/m3,2018-01-02 14:00:00 +01:00
29,FR,STA-FR04100,NO2,26.5,µg/m3,2018-01-02 15:00:00 +01:00
30,FR,STA-FR04100,NO2,28.0,µg/m3,2018-01-02 16:00:00 +01:00
31,FR,STA-FR04100,NO2,32.0,µg/m3,2018-01-02 18:00:00 +01:00
32,FR,STA-FR04100,NO2,30.0,µg/m3,2018-01-02 19:00:00 +01:00
33,FR,STA-FR04100,NO2,26.8,µg/m3,2018-01-02 21:00:00 +01:00
34,FR,STA-FR04100,NO2,23.0,µg/m3,2018-01-02 22:00:00 +01:00
35,FR,STA-FR04100,NO2,11.0,µg/m3,2018-01-02 23:00:00 +01:00
36,FR,STA-FR04100,NO2,6.5,µg/m3,2018-01-03 00:00:00 +01:00
37,FR,STA-FR04100,NO2,6.0,µg/m3,2018-01-03 01:00:00 +01:00
38,FR,STA-FR04100,NO2,4.0,µg/m3,2018-01-03 02:00:00 +01:00
39,FR,STA-FR04100,NO2,4.0,µg/m3,2018-01-03 03:00:00 +01:00
40,FR,STA-FR04100,NO2,5.0,µg/m3,2018-01-03 05:00:00 +01:00
41,FR,STA-FR04100,NO2,10.0,µg/m3,2018-01-03 06:00:00 +01:00
42,FR,STA-FR04100,NO2,13.8,µg/m3,2018-01-03 07:00:00 +01:00
43,FR,STA-FR04100,NO2,16.0,µg/m3,2018-01-03 08:00:00 +01:00
44,FR,STA-FR04100,NO2,15.8,µg/m3,2018-01-03 09:00:00 +01:00
45,FR,STA-FR04100,NO2,14.8,µg/m3,2018-01-03 10:00:00 +01:00
46,FR,STA-FR04100,NO2,16.5,µg/m3,2018-01-03 11:00:00 +01:00
47,FR,STA-FR04100,NO2,13.5,µg/m3,2018-01-03 12:00:00 +01:00
48,FR,STA-FR04100,NO2,17.0,µg/m3,2018-01-03 13:00:00 +01:00
49,FR,STA-FR04100,NO2,17.8,µg/m3,2018-01-03 14:00:00 +01:00
50,FR,STA-FR04100,NO2,16.5,µg/m3,2018-01-03 15:00:00 +01:00
51,FR,STA-FR04100,NO2,22.3,µg/m3,2018-01-03 16:00:00 +01:00
52,FR,STA-FR04100,NO2,24.3,µg/m3,2018-01-03 17:00:00 +01:00
53,FR,STA-FR04100,NO2,23.5,µg/m3,2018-01-03 18:00:00 +01:00
54,FR,STA-FR04100,NO2,22.3,µg/m3,2018-01-03 19:00:00 +01:00
55,FR,STA-FR04100,NO2,21.8,µg/m3,2018-01-03 20:00:00 +01:00
56,FR,STA-FR04100,NO2,15.8,µg/m3,2018-01-03 21:00:00 +01:00
57,FR,STA-FR04100,NO2,10.0,µg/m3,2018-01-03 22:00:00 +01:00
58,FR,STA-FR04100,NO2,8.8,µg/m3,2018-01-03 23:00:00 +01:00
59,FR,STA-FR04100,NO2,19.8,µg/m3,2018-01-04 00:00:00 +01:00
60,FR,STA-FR04100,NO2,21.8,µg/m3,2018-01-04 01:00:00 +01:00
61,FR,STA-FR04100,NO2,18.3,µg/m3,2018-01-04 02:00:00 +01:00
62,FR,STA-FR04100,NO2,15.0,µg/m3,2018-01-04 03:00:00 +01:00
63,FR,STA-FR04100,NO2,15.3,µg/m3,2018-01-04 04:00:00 +01:00
64,FR,STA-FR04100,NO2,18.8,µg/m3,2018-01-04 05:00:00 +01:00
65,FR,STA-FR04100,NO2,53.0,µg/m3,2018-01-04 07:00:00 +01:00
66,FR,STA-FR04100,NO2,30.3,µg/m3,2018-01-04 08:00:00 +01:00
67,FR,STA-FR04100,NO2,16.0,µg/m3,2018-01-04 09:00:00 +01:00
68,FR,STA-FR04100,NO2,14.0,µg/m3,2018-01-04 10:00:00 +01:00
69,FR,STA-FR04100,NO2,14.3,µg/m3,2018-01-04 11:00:00 +01:00
70,FR,STA-FR04100,NO2,14.8,µg/m3,2018-01-04 12:00:00 +01:00
71,FR,STA-FR04100,NO2,15.8,µg/m3,2018-01-04 13:00:00 +01:00
72,FR,STA-FR04100,NO2,16.3,µg/m3,2018-01-04 14:00:00 +01:00
73,FR,STA-FR04100,NO2,14.8,µg/m3,2018-01-04 15:00:00 +01:00
74,FR,STA-FR04100,NO2,20.8,µg/m3,2018-01-04 16:00:00 +01:00
75,FR,STA-FR04100,NO2,20.5,µg/m3,2018-01-04 17:00:00 +01:00
76,FR,STA-FR04100,NO2,26.3,µg/m3,2018-01-04 18:00:00 +01:00
77,FR,STA-FR04100,NO2,26.3,µg/m3,2018-01-04 19:00:00 +01:00
78,FR,STA-FR04100,NO2,23.0,µg/m3,2018-01-04 20:00:00 +01:00
79,FR,STA-FR04100,NO2,17.0,µg/m3,2018-01-04 21:00:00 +01:00
80,FR,STA-FR04100,NO2,14.0,µg/m3,2018-01-04 22:00:00 +01:00
81,FR,STA-FR04100,NO2,14.5,µg/m3,2018-01-04 23:00:00 +01:00
82,FR,STA-FR04100,NO2,13.8,µg/m3,2018-01-05 00:00:00 +01:00
83,FR,STA-FR04100,NO2,9.0,µg/m3,2018-01-05 01:00:00 +01:00
84,FR,STA-FR04100,NO2,8.0,µg/m3,2018-01-05 02:00:00 +01:00
85,FR,STA-FR04100,NO2,7.0,µg/m3,2018-01-05 03:00:00 +01:00
86,FR,STA-FR04100,NO2,8.0,µg/m3,2018-01-05 05:00:00 +01:00
87,FR,STA-FR04100,NO2,20.8,µg/m3,2018-01-05 06:00:00 +01:00
88,FR,STA-FR04100,NO2,47.0,µg/m3,2018-01-05 07:00:00 +01:00
89,FR,STA-FR04100,NO2,69.0,µg/m3,2018-01-05 08:00:00 +01:00
90,FR,STA-FR04100,NO2,58.5,µg/m3,2018-01-05 09:00:00 +01:00
91,FR,STA-FR04100,NO2,43.5,µg/m3,2018-01-05 11:00:00 +01:00
92,FR,STA-FR04100,NO2,29.5,µg/m3,2018-01-05 12:00:00 +01:00
93,FR,STA-FR04100,NO2,23.3,µg/m3,2018-01-05 13:00:00 +01:00
94,FR,STA-FR04100,NO2,21.3,µg/m3,2018-01-05 14:00:00 +01:00
95,FR,STA-FR04100,NO2,24.8,µg/m3,2018-01-05 15:00:00 +01:00
96,FR,STA-FR04100,NO2,26.0,µg/m3,2018-01-05 16:00:00 +01:00
97,FR,STA-FR04100,NO2,43.5,µg/m3,2018-01-05 18:00:00 +01:00
98,FR,STA-FR04100,NO2,72.5,µg/m3,2018-01-05 22:00:00 +01:00
99,FR,STA-FR04100,NO2,70.0,µg/m3,2018-01-05 23:00:00 +01:00
100,FR,STA-FR04100,NO2,26.0,µg/m3,2018-01-06 02:00:00 +01:00
101,FR,STA-FR04100,NO2,20.3,µg/m3,2018-01-06 03:00:00 +01:00
102,FR,STA-FR04100,NO2,16.5,µg/m3,2018-01-06 04:00:00 +01:00
103,FR,STA-FR04100,NO2,23.5,µg/m3,2018-01-06 05:00:00 +01:00
104,FR,STA-FR04100,NO2,21.5,µg/m3,2018-01-06 06:00:00 +01:00
105,FR,STA-FR04100,NO2,28.0,µg/m3,2018-01-06 07:00:00 +01:00
106,FR,STA-FR04100,NO2,56.0,µg/m3,2018-01-06 09:00:00 +01:00
107,FR,STA-FR04100,NO2,54.5,µg/m3,2018-01-06 11:00:00 +01:00
108,FR,STA-FR04100,NO2,39.0,µg/m3,2018-01-06 13:00:00 +01:00
109,FR,STA-FR04100,NO2,40.0,µg/m3,2018-01-06 14:00:00 +01:00
110,FR,STA-FR04100,NO2,38.5,µg/m3,2018-01-06 15:00:00 +01:00
111,FR,STA-FR04100,NO2,47.0,µg/m3,2018-01-06 16:00:00 +01:00
112,FR,STA-FR04100,NO2,23.5,µg/m3,2018-01-06 21:00:00 +01:00
113,FR,STA-FR04100,NO2,25.3,µg/m3,2018-01-06 22:00:00 +01:00
114,FR,STA-FR04100,NO2,30.8,µg/m3,2018-01-06 23:00:00 +01:00
115,FR,STA-FR04100,NO2,29.5,µg/m3,2018-01-07 00:00:00 +01:00
116,FR,STA-FR04100,NO2,19.3,µg/m3,2018-01-07 01:00:00 +01:00
117,FR,STA-FR04100,NO2,15.5,µg/m3,2018-01-07 02:00:00 +01:00
118,FR,STA-FR04100,NO2,13.8,µg/m3,2018-01-07 03:00:00 +01:00
119,FR,STA-FR04100,NO2,17.3,µg/m3,2018-01-07 04:00:00 +01:00
120,FR,STA-FR04100,NO2,25.0,µg/m3,2018-01-07 05:00:00 +01:00
121,FR,STA-FR04100,NO2,26.5,µg/m3,2018-01-07 06:00:00 +01:00
122,FR,STA-FR04100,NO2,22.5,µg/m3,2018-01-07 07:00:00 +01:00
123,FR,STA-FR04100,NO2,22.8,µg/m3,2018-01-07 08:00:00 +01:00
124,FR,STA-FR04100,NO2,18.8,µg/m3,2018-01-07 09:00:00 +01:00
125,FR,STA-FR04100,NO2,17.3,µg/m3,2018-01-07 10:00:00 +01:00
126,FR,STA-FR04100,NO2,18.3,µg/m3,2018-01-07 11:00:00 +01:00
127,FR,STA-FR04100,NO2,16.8,µg/m3,2018-01-07 12:00:00 +01:00
128,FR,STA-FR04100,NO2,15.3,µg/m3,2018-01-07 13:00:00 +01:00
129,FR,STA-FR04100,NO2,17.8,µg/m3,2018-01-07 14:00:00 +01:00
130,FR,STA-FR04100,NO2,17.3,µg/m3,2018-01-07 15:00:00 +01:00
131,FR,STA-FR04100,NO2,19.8,µg/m3,2018-01-07 16:00:00 +01:00
132,FR,STA-FR04100,NO2,23.5,µg/m3,2018-01-07 17:00:00 +01:00
133,FR,STA-FR04100,NO2,24.3,µg/m3,2018-01-07 18:00:00 +01:00
134,FR,STA-FR04100,NO2,25.3,µg/m3,2018-01-07 19:00:00 +01:00
