,Countrycode,AirQualityStation,AirPollutant,Concentration,UnitOfMeasurement,DatetimeBegin
0,AT,STA-AT9RINN,PM2.5,6.37,µg/m3,2013-05-12 00:00:00 +01:00
1,AT,STA-AT9RINN,PM2.5,6.55,µg/m3,2013-05-26 00:00:00 +01:00
2,AT,STA-AT9RINN,PM2.5,5.46,µg/m3,2013-05-22 00:00:00 +01:00
3,AT,STA-AT9RINN,PM2.5,8.56,µg/m3,2013-05-24 00:00:00 +01:00
4,AT,STA-AT9RINN,PM2.5,17.92,µg/m3,2013-06-09 00:00:00 +01:00
5,AT,STA-AT9RINN,PM2.5,10.0,µg/m3,2013-06-06 00:00:00 +01:00
6,AT,STA-AT9RINN,PM2.5,9.15,µg/m3,2013-06-13 00:00:00 +01:00
7,AT,STA-AT9RINN,PM2.5,28.64,µg/m3,2013-06-20 00:00:00 +01:00
8,AT,STA-AT9RINN,PM2.5,25.81,µg/m3,2013-06-19 00:00:00 +01:00
9,AT,STA-AT9RINN,PM2.5,8.68,µg/m3,2013-06-24 00:00:00 +01:00
10,AT,STA-AT9RINN,PM2.5,17.14,µg/m3,2013-06-22 00:00:00 +01:00
11,AT,STA-AT9RINN,PM2.5,5.79,µg/m3,2013-07-02 00:00:00 +01:00
12,AT,STA-AT9RINN,PM2.5,11.18,µg/m3,2013-07-06 00:00:00 +01:00
13,AT,STA-AT9RINN,PM2.5,12.09,µg/m3,2013-07-15 00:00:00 +01:00
14,AT,STA-AT9RINN,PM2.5,20.32,µg/m3,2013-07-19 00:00:00 +01:00
15,AT,STA-AT9RINN,PM2.5,21.17,µg/m3,2013-07-20 00:00:00 +01:00
16,AT,STA-AT9RINN,PM2.5,17.31,µg/m3,2013-08-29 00:00:00 +01:00
17,AT,STA-AT9RINN,PM2.5,14.53,µg/m3,2013-08-26 00:00:00 +01:00
18,AT,STA-AT9RINN,PM2.5,9.12,µg/m3,2013-09-02 00:00:00 +01:00
19,AT,STA-AT9RINN,PM2.5,13.02,µg/m3,2013-08-30 00:00:00 +01:00
20,AT,STA-AT9RINN,PM2.5,12.63,µg/m3,2013-09-01 00:00:00 +01:00
21,AT,STA-AT9RINN,PM2.5,13.94,µg/m3,2013-08-31 00:00:00 +01:00
22,AT,STA-AT9RINN,PM2.5,6.76,µg/m3,2013-09-12 00:00:00 +01:00
23,AT,STA-AT9RINN,PM2.5,5.97,µg/m3,2013-09-10 00:00:00 +01:00
24,AT,STA-AT9RINN,PM2.5,8.08,µg/m3,2013-09-04 00:00:00 +01:00
25,AT,STA-AT9RINN,PM2.5,13.67,µg/m3,2013-09-06 00:00:00 +01:00
26,AT,STA-AT9RINN,PM2.5,11.78,µg/m3,2013-09-08 00:00:00 +01:00
27,AT,STA-AT9RINN,PM2.5,9.18,µg/m3,2013-09-23 00:00:00 +01:00
28,AT,STA-AT9RINN,PM2.5,5.44,µg/m3,2013-09-20 00:00:00 +01:00
29,AT,STA-AT9RINN,PM2.5,6.07,µg/m3,2013-09-17 00:00:00 +01:00
30,AT,STA-AT9RINN,PM2.5,5.78,µg/m3,2013-09-19 00:00:00 +01:00
31,AT,STA-AT9RINN,PM2.5,6.21,µg/m3,2013-09-14 00:00:00 +01:00
32,AT,STA-AT9RINN,PM2.5,8.19,µg/m3,2013-09-15 00:00:00 +01:00
33,AT,STA-AT9RINN,PM2.5,12.49,µg/m3,2013-09-26 00:00:00 +01:00
34,AT,STA-AT9RINN,PM2.5,14.68,µg/m3,2013-09-27 00:00:00 +01:00
35,AT,STA-AT9RINN,PM2.5,12.13,µg/m3,2013-09-29 00:00:00 +01:00
36,AT,STA-AT9RINN,PM2.5,14.01,µg/m3,2013-09-30 00:00:00 +01:00
37,AT,STA-AT9RINN,PM2.5,14.06,µg/m3,2013-10-03 00:00:00 +01:00
38,AT,STA-AT9RINN,PM2.5,16.72,µg/m3,2013-10-02 00:00:00 +01:00
39,AT,STA-AT9RINN,PM2.5,35.93,µg/m3,2013-10-08 00:00:00 +01:00
40,AT,STA-AT9RINN,PM2.5,18.96,µg/m3,2013-10-06 00:00:00 +01:00
41,AT,STA-AT9RINN,PM2.5,42.09,µg/m3,2013-10-07 00:00:00 +01:00
42,AT,STA-AT9RINN,PM2.5,34.67,µg/m3,2013-10-11 00:00:00 +01:00
43,AT,STA-AT9RINN,PM2.5,12.51,µg/m3,2013-10-12 00:00:00 +01:00
44,AT,STA-AT9RINN,PM2.5,6.16,µg/m3,2013-10-19 00:00:00 +01:00
45,AT,STA-AT9RINN,PM2.5,6.32,µg/m3,2013-10-17 00:00:00 +01:00
46,AT,STA-AT9RINN,PM2.5,23.83,µg/m3,2013-10-21 00:00:00 +01:00
47,AT,STA-AT9RINN,PM2.5,25.68,µg/m3,2013-10-22 00:00:00 +01:00
48,AT,STA-AT9RINN,PM2.5,10.68,µg/m3,2013-10-20 00:00:00 +01:00
49,AT,STA-AT9RINN,PM2.5,12.4,µg/m3,2013-11-01 00:00:00 +01:00
50,AT,STA-AT9RINN,PM2.5,38.99,µg/m3,2013-10-10 00:00:00 +01:00
51,AT,STA-AT9RINN,PM2.5,11.97,µg/m3,2013-10-04 00:00:00 +01:00
52,AT,STA-AT9RINN,PM2.5,14.03,µg/m3,2013-10-01 00:00:00 +01:00
53,AT,STA-AT9RINN,PM2.5,11.78,µg/m3,2013-10-18 00:00:00 +01:00
54,AT,STA-AT9RINN,PM2.5,8.42,µg/m3,2013-10-13 00:00:00 +01:00
55,AT,STA-AT9RINN,PM2.5,22.3,µg/m3,2013-10-15 00:00:00 +01:00
56,AT,STA-AT9RINN,PM2.5,8.17,µg/m3,2013-09-21 00:00:00 +01:00
57,AT,STA-AT9RINN,PM2.5,4.14,µg/m3,2013-09-18 00:00:00 +01:00
58,AT,STA-AT9RINN,PM2.5,4.87,µg/m3,2013-09-13 00:00:00 +01:00
59,AT,STA-AT9RINN,PM2.5,15.97,µg/m3,2013-08-28 00:00:00 +01:00
60,AT,STA-AT9RINN,PM2.5,27.22,µg/m3,2013-10-09 00:00:00 +01:00
61,AT,STA-AT9RINN,PM2.5,13.49,µg/m3,2013-09-07 00:00:00 +01:00
62,AT,STA-AT9RINN,PM2.5,9.24,µg/m3,2013-09-05 00:00:00 +01:00
63,AT,STA-AT9RINN,PM2.5,9.76,µg/m3,2013-10-05 00:00:00 +01:00
64,AT,STA-AT9RINN,PM2.5,9.2,µg/m3,2013-09-24 00:00:00 +01:00
65,AT,STA-AT9RINN,PM2.5,8.65,µg/m3,2013-08-22 00:00:00 +01:00
66,AT,STA-AT9RINN,PM2.5,6.78,µg/m3,2013-08-21 00:00:00 +01:00
67,AT,STA-AT9RINN,PM2.5,14.49,µg/m3,2013-08-19 00:00:00 +01:00
68,AT,STA-AT9RINN,PM2.5,12.09,µg/m3,2013-08-18 00:00:00 +01:00
69,AT,STA-AT9RINN,PM2.5,7.63,µg/m3,2013-08-16 00:00:00 +01:00
70,AT,STA-AT9RINN,PM2.5,10.89,µg/m3,2013-08-12 00:00:00 +01:00
71,AT,STA-AT9RINN,PM2.5,8.54,µg/m3,2013-09-16 00:00:00 +01:00
72,AT,STA-AT9RINN,PM2.5,20.77,µg/m3,2013-08-05 00:00:00 +01:00
73,AT,STA-AT9RINN,PM2.5,12.36,µg/m3,2013-08-06 00:00:00 +01:00
