,Countrycode,AirQualityStation,AirPollutant,Concentration,UnitOfMeasurement,DatetimeBegin
0,AT,STA.09.TAB,PM2.5,25.90699005,µg/m3,2018-01-01 00:00:00 +01:00
1,AT,STA.09.TAB,PM2.5,5.53300094,µg/m3,2018-01-02 00:00:00 +01:00
2,AT,STA.09.TAB,PM2.5,6.01000022,µg/m3,2018-01-04 00:00:00 +01:00
3,AT,STA.09.TAB,PM2.5,11.62399959,µg/m3,2018-01-05 00:00:00 +01:00
4,AT,STA.09.TAB,PM2.5,27.9810009,µg/m3,2018-01-06 00:00:00 +01:00
5,AT,STA.09.TAB,PM2.5,22.00098991,µg/m3,2018-01-07 00:00:00 +01:00
6,AT,STA.09.TAB,PM2.5,14.09399986,µg/m3,2018-01-10 00:00:00 +01:00
7,AT,STA.09.TAB,PM2.5,15.08800983,µg/m3,2018-01-11 00:00:00 +01:00
8,AT,STA.09.TAB,PM2.5,21.26099014,µg/m3,2018-01-12 00:00:00 +01:00
9,AT,STA.09.TAB,PM2.5,20.74599075,µg/m3,2018-01-13 00:00:00 +01:00
10,AT,STA.09.TAB,PM2.5,13.69200038,µg/m3,2018-01-14 00:00:00 +01:00
11,AT,STA.09.TAB,PM2.5,16.36499023,µg/m3,2018-01-15 00:00:00 +01:00
12,AT,STA.09.TAB,PM2.5,23.04799079,µg/m3,2018-01-16 00:00:00 +01:00
13,AT,STA.09.TAB,PM2.5,3.1729989,µg/m3,2018-01-17 00:00:00 +01:00
14,AT,STA.09.TAB,PM2.5,5.28300189,µg/m3,2018-01-18 00:00:00 +01:00
15,AT,STA.09.TAB,PM2.5,3.4130001,µg/m3,2018-01-19 00:00:00 +01:00
16,AT,STA.09.TAB,PM2.5,7.18700122,µg/m3,2018-01-20 00:00:00 +01:00
17,AT,STA.09.TAB,PM2.5,12.24699974,µg/m3,2018-01-21 00:00:00 +01:00
18,AT,STA.09.TAB,PM2.5,20.57000923,µg/m3,2018-01-22 00:00:00 +01:00
19,AT,STA.09.TAB,PM2.5,16.16399955,µg/m3,2018-01-23 00:00:00 +01:00
20,AT,STA.09.TAB,PM2.5,27.09300994,µg/m3,2018-01-24 00:00:00 +01:00
21,AT,STA.09.TAB,PM2.5,32.00099182,µg/m3,2018-01-25 00:00:00 +01:00
22,AT,STA.09.TAB,PM2.5,21.92601013,µg/m3,2018-01-27 00:00:00 +01:00
23,AT,STA.09.TAB,PM2.5,14.40799999,µg/m3,2018-01-28 00:00:00 +01:00
24,AT,STA.09.TAB,PM2.5,5.14500093,µg/m3,2018-01-29 00:00:00 +01:00
25,AT,STA.09.TAB,PM2.5,23.74699974,µg/m3,2018-02-01 00:00:00 +01:00
26,AT,STA.09.TAB,PM2.5,5.27699708,µg/m3,2018-02-02 00:00:00 +01:00
27,AT,STA.09.TAB,PM2.5,12.08800983,µg/m3,2018-02-03 00:00:00 +01:00
28,AT,STA.09.TAB,PM2.5,14.04500007,µg/m3,2018-02-04 00:00:00 +01:00
29,AT,STA.09.TAB,PM2.5,19.92798995,µg/m3,2018-02-05 00:00:00 +01:00
30,AT,STA.09.TAB,PM2.5,26.08399009,µg/m3,2018-02-07 00:00:00 +01:00
31,AT,STA.09.TAB,PM2.5,36.78501129,µg/m3,2018-02-08 00:00:00 +01:00
32,AT,STA.09.TAB,PM2.5,31.46301078,µg/m3,2018-02-10 00:00:00 +01:00
33,AT,STA.09.TAB,PM2.5,29.75098991,µg/m3,2018-02-11 00:00:00 +01:00
34,AT,STA.09.TAB,PM2.5,12.78600978,µg/m3,2018-02-13 00:00:00 +01:00
35,AT,STA.09.TAB,PM2.5,24.90900993,µg/m3,2018-02-14 00:00:00 +01:00
36,AT,STA.09.TAB,PM2.5,28.00499916,µg/m3,2018-02-15 00:00:00 +01:00
37,AT,STA.09.TAB,PM2.5,32.03002166,µg/m3,2018-02-16 00:00:00 +01:00
