,Countrycode,AirQualityStation,AirPollutant,Concentration,UnitOfMeasurement,DatetimeBegin
0,AT,STA.09.AKC,PM2.5,19.48299026,µg/m3,2018-01-01 00:00:00 +01:00
1,AT,STA.09.AKC,PM2.5,5.03300094,µg/m3,2018-01-02 00:00:00 +01:00
2,AT,STA.09.AKC,PM2.5,20.74401092,µg/m3,2018-01-07 00:00:00 +01:00
3,AT,STA.09.AKC,PM2.5,17.39899063,µg/m3,2018-01-08 00:00:00 +01:00
4,AT,STA.09.AKC,PM2.5,13.13599014,µg/m3,2018-01-10 00:00:00 +01:00
5,AT,STA.09.AKC,PM2.5,13.33399009,µg/m3,2018-01-11 00:00:00 +01:00
6,AT,STA.09.AKC,PM2.5,21.46899986,µg/m3,2018-01-12 00:00:00 +01:00
7,AT,STA.09.AKC,PM2.5,13.23999977,µg/m3,2018-01-14 00:00:00 +01:00
8,AT,STA.09.AKC,PM2.5,16.01199913,µg/m3,2018-01-15 00:00:00 +01:00
9,AT,STA.09.AKC,PM2.5,20.65999031,µg/m3,2018-01-16 00:00:00 +01:00
10,AT,STA.09.AKC,PM2.5,2.03299999,µg/m3,2018-01-17 00:00:00 +01:00
11,AT,STA.09.AKC,PM2.5,3.84800195,µg/m3,2018-01-18 00:00:00 +01:00
12,AT,STA.09.AKC,PM2.5,2.82200002,µg/m3,2018-01-19 00:00:00 +01:00
13,AT,STA.09.AKC,PM2.5,6.1270008,µg/m3,2018-01-20 00:00:00 +01:00
14,AT,STA.09.AKC,PM2.5,11.52801036,µg/m3,2018-01-21 00:00:00 +01:00
15,AT,STA.09.AKC,PM2.5,13.45100021,µg/m3,2018-01-23 00:00:00 +01:00
16,AT,STA.09.AKC,PM2.5,22.87401008,µg/m3,2018-01-24 00:00:00 +01:00
17,AT,STA.09.AKC,PM2.5,38.17100906,µg/m3,2018-01-26 00:00:00 +01:00
18,AT,STA.09.AKC,PM2.5,20.72999,µg/m3,2018-01-27 00:00:00 +01:00
19,AT,STA.09.AKC,PM2.5,4.27699708,µg/m3,2018-01-29 00:00:00 +01:00
20,AT,STA.09.AKC,PM2.5,12.9659996,µg/m3,2018-01-31 00:00:00 +01:00
21,AT,STA.09.AKC,PM2.5,4.2400012,µg/m3,2018-02-02 00:00:00 +01:00
22,AT,STA.09.AKC,PM2.5,12.96199989,µg/m3,2018-02-04 00:00:00 +01:00
23,AT,STA.09.AKC,PM2.5,24.20399093,µg/m3,2018-02-07 00:00:00 +01:00
24,AT,STA.09.AKC,PM2.5,40.83700942,µg/m3,2018-02-09 00:00:00 +01:00
25,AT,STA.09.AKC,PM2.5,29.47200965,µg/m3,2018-02-10 00:00:00 +01:00
26,AT,STA.09.AKC,PM2.5,10.22999954,µg/m3,2018-02-12 00:00:00 +01:00
27,AT,STA.09.AKC,PM2.5,13.24100017,µg/m3,2018-02-13 00:00:00 +01:00
28,AT,STA.09.AKC,PM2.5,25.56100082,µg/m3,2018-02-15 00:00:00 +01:00
29,AT,STA.09.AKC,PM2.5,28.86200904,µg/m3,2018-02-16 00:00:00 +01:00
30,AT,STA.09.AKC,PM2.5,39.31002044,µg/m3,2018-02-17 00:00:00 +01:00
31,AT,STA.09.AKC,PM2.5,15.70098972,µg/m3,2018-02-18 00:00:00 +01:00
32,AT,STA.09.AKC,PM2.5,23.50098991,µg/m3,2018-02-19 00:00:00 +01:00
33,AT,STA.09.AKC,PM2.5,38.42398071,µg/m3,2018-02-23 00:00:00 +01:00
34,AT,STA.09.AKC,PM2.5,19.13701057,µg/m3,2018-02-25 00:00:00 +01:00
35,AT,STA.09.AKC,PM2.5,30.46301078,µg/m3,2018-02-26 00:00:00 +01:00
36,AT,STA.09.AKC,PM2.5,30.56299018,µg/m3,2018-02-27 00:00:00 +01:00
37,AT,STA.09.AKC,PM2.5,34.2020111,µg/m3,2018-02-28 00:00:00 +01:00
38,AT,STA.09.AKC,PM2.5,54.29499053,µg/m3,2018-03-03 00:00:00 +01:00
39,AT,STA.09.AKC,PM2.5,66.1479721,µg/m3,2018-03-04 00:00:00 +01:00
40,AT,STA.09.AKC,PM2.5,40.63796997,µg/m3,2018-03-05 00:00:00 +01:00
41,AT,STA.09.AKC,PM2.5,39.22301101,µg/m3,2018-03-06 00:00:00 +01:00
42,AT,STA.09.AKC,PM2.5,34.68299102,µg/m3,2018-03-07 00:00:00 +01:00
43,AT,STA.09.AKC,PM2.5,8.70999813,µg/m3,2018-03-08 00:00:00 +01:00
44,AT,STA.09.AKC,PM2.5,18.48999023,µg/m3,2018-03-09 00:00:00 +01:00
45,AT,STA.09.AKC,PM2.5,15.47999954,µg/m3,2018-03-11 00:00:00 +01:00
46,AT,STA.09.AKC,PM2.5,7.59200096,µg/m3,2018-03-12 00:00:00 +01:00
47,AT,STA.09.AKC,PM2.5,5.5,µg/m3,2018-03-14 00:00:00 +01:00
48,AT,STA.09.AKC,PM2.5,10.34298992,µg/m3,2018-03-16 00:00:00 +01:00
49,AT,STA.09.AKC,PM2.5,21.83099937,µg/m3,2018-03-17 00:00:00 +01:00
50,AT,STA.09.AKC,PM2.5,13.62800025,µg/m3,2018-03-18 00:00:00 +01:00
51,AT,STA.09.AKC,PM2.5,18.98200035,µg/m3,2018-03-19 00:00:00 +01:00
52,AT,STA.09.AKC,PM2.5,24.1270008,µg/m3,2018-03-20 00:00:00 +01:00
53,AT,STA.09.AKC,PM2.5,15.29300975,µg/m3,2018-03-22 00:00:00 +01:00
54,AT,STA.09.AKC,PM2.5,27.91500091,µg/m3,2018-03-24 00:00:00 +01:00
55,AT,STA.09.AKC,PM2.5,23.06401062,µg/m3,2018-03-25 00:00:00 +01:00
56,AT,STA.09.AKC,PM2.5,29.24901008,µg/m3,2018-03-26 00:00:00 +01:00
57,AT,STA.09.AKC,PM2.5,30.36800956,µg/m3,2018-03-27 00:00:00 +01:00
58,AT,STA.09.AKC,PM2.5,7.29099607,µg/m3,2018-03-29 00:00:00 +01:00
59,AT,STA.09.AKC,PM2.5,6.169003,µg/m3,2018-04-01 00:00:00 +01:00
60,AT,STA.09.AKC,PM2.5,5.49499797,µg/m3,2018-04-02 00:00:00 +01:00
61,AT,STA.09.AKC,PM2.5,3.0479989,µg/m3,2018-04-05 00:00:00 +01:00
62,AT,STA.09.AKC,PM2.5,14.02398967,µg/m3,2018-04-08 00:00:00 +01:00
63,AT,STA.09.AKC,PM2.5,10.01401042,µg/m3,2018-04-09 00:00:00 +01:00
64,AT,STA.09.AKC,PM2.5,5.91599798,µg/m3,2018-04-10 00:00:00 +01:00
65,AT,STA.09.AKC,PM2.5,7.2749958,µg/m3,2018-04-11 00:00:00 +01:00
66,AT,STA.09.AKC,PM2.5,12.1630001,µg/m3,2018-04-12 00:00:00 +01:00
67,AT,STA.09.AKC,PM2.5,7.07500076,µg/m3,2018-04-13 00:00:00 +01:00
68,AT,STA.09.AKC,PM2.5,15.84300041,µg/m3,2018-04-16 00:00:00 +01:00
69,AT,STA.09.AKC,PM2.5,11.17199993,µg/m3,2018-04-17 00:00:00 +01:00
70,AT,STA.09.AKC,PM2.5,13.42399978,µg/m3,2018-04-18 00:00:00 +01:00
71,AT,STA.09.AKC,PM2.5,12.52700042,µg/m3,2018-04-19 00:00:00 +01:00
72,AT,STA.09.AKC,PM2.5,10.11999988,µg/m3,2018-04-20 00:00:00 +01:00
73,AT,STA.09.AKC,PM2.5,13.93599987,µg/m3,2018-04-21 00:00:00 +01:00
74,AT,STA.09.AKC,PM2.5,19.14899063,µg/m3,2018-04-22 00:00:00 +01:00
75,AT,STA.09.AKC,PM2.5,20.45701026,µg/m3,2018-04-23 00:00:00 +01:00
76,AT,STA.09.AKC,PM2.5,8.10500144,µg/m3,2018-04-27 00:00:00 +01:00
77,AT,STA.09.AKC,PM2.5,13.47900009,µg/m3,2018-04-28 00:00:00 +01:00
78,AT,STA.09.AKC,PM2.5,13.2510004,µg/m3,2018-04-29 00:00:00 +01:00
79,AT,STA.09.AKC,PM2.5,10.90200996,µg/m3,2018-04-30 00:00:00 +01:00
80,AT,STA.09.AKC,PM2.5,8.39199924,µg/m3,2018-05-01 00:00:00 +01:00
81,AT,STA.09.AKC,PM2.5,11.54199981,µg/m3,2018-05-02 00:00:00 +01:00
82,AT,STA.09.AKC,PM2.5,10.47700023,µg/m3,2018-05-03 00:00:00 +01:00
83,AT,STA.09.AKC,PM2.5,15.22999954,µg/m3,2018-05-04 00:00:00 +01:00
84,AT,STA.09.AKC,PM2.5,11.19198989,µg/m3,2018-05-05 00:00:00 +01:00
85,AT,STA.09.AKC,PM2.5,7.31699705,µg/m3,2018-05-06 00:00:00 +01:00
86,AT,STA.09.AKC,PM2.5,10.60700035,µg/m3,2018-05-08 00:00:00 +01:00
87,AT,STA.09.AKC,PM2.5,12.58699989,µg/m3,2018-05-09 00:00:00 +01:00
88,AT,STA.09.AKC,PM2.5,13.21000003,µg/m3,2018-05-12 00:00:00 +01:00
89,AT,STA.09.AKC,PM2.5,11.67399978,µg/m3,2018-05-13 00:00:00 +01:00
90,AT,STA.09.AKC,PM2.5,9.95899295,µg/m3,2018-05-14 00:00:00 +01:00
91,AT,STA.09.AKC,PM2.5,10.15400028,µg/m3,2018-05-18 00:00:00 +01:00
92,AT,STA.09.AKC,PM2.5,10.16199016,µg/m3,2018-05-19 00:00:00 +01:00
93,AT,STA.09.AKC,PM2.5,10.15799999,µg/m3,2018-05-20 00:00:00 +01:00
94,AT,STA.09.AKC,PM2.5,10.98999977,µg/m3,2018-05-22 00:00:00 +01:00
95,AT,STA.09.AKC,PM2.5,15.08300971,µg/m3,2018-05-23 00:00:00 +01:00
96,AT,STA.09.AKC,PM2.5,14.36600971,µg/m3,2018-05-24 00:00:00 +01:00
97,AT,STA.09.AKC,PM2.5,11.78600025,µg/m3,2018-05-26 00:00:00 +01:00
98,AT,STA.09.AKC,PM2.5,11.46899986,µg/m3,2018-05-27 00:00:00 +01:00
99,AT,STA.09.AKC,PM2.5,14.16100978,µg/m3,2018-05-28 00:00:00 +01:00
100,AT,STA.09.AKC,PM2.5,12.69299983,µg/m3,2018-05-29 00:00:00 +01:00
101,AT,STA.09.AKC,PM2.5,11.9840002,µg/m3,2018-05-30 00:00:00 +01:00
102,AT,STA.09.AKC,PM2.5,14.17199993,µg/m3,2018-05-31 00:00:00 +01:00
103,AT,STA.09.AKC,PM2.5,13.24100017,µg/m3,2018-06-01 00:00:00 +01:00
104,AT,STA.09.AKC,PM2.5,10.52801036,µg/m3,2018-06-04 00:00:00 +01:00
105,AT,STA.09.AKC,PM2.5,11.84000015,µg/m3,2018-06-05 00:00:00 +01:00
106,AT,STA.09.AKC,PM2.5,12.80799961,µg/m3,2018-06-06 00:00:00 +01:00
107,AT,STA.09.AKC,PM2.5,13.10499954,µg/m3,2018-06-07 00:00:00 +01:00
108,AT,STA.09.AKC,PM2.5,7.65700292,µg/m3,2018-06-09 00:00:00 +01:00
109,AT,STA.09.AKC,PM2.5,13.09799957,µg/m3,2018-06-11 00:00:00 +01:00
110,AT,STA.09.AKC,PM2.5,11.85000038,µg/m3,2018-06-13 00:00:00 +01:00
111,AT,STA.09.AKC,PM2.5,11.87800025,µg/m3,2018-06-17 00:00:00 +01:00
112,AT,STA.09.AKC,PM2.5,8.89800357,µg/m3,2018-06-18 00:00:00 +01:00
113,AT,STA.09.AKC,PM2.5,7.13599681,µg/m3,2018-06-19 00:00:00 +01:00
114,AT,STA.09.AKC,PM2.5,10.85499954,µg/m3,2018-06-20 00:00:00 +01:00
115,AT,STA.09.AKC,PM2.5,12.77801036,µg/m3,2018-06-21 00:00:00 +01:00
116,AT,STA.09.AKC,PM2.5,4.21200084,µg/m3,2018-06-23 00:00:00 +01:00
117,AT,STA.09.AKC,PM2.5,3.98899888,µg/m3,2018-06-24 00:00:00 +01:00
118,AT,STA.09.AKC,PM2.5,4.88299894,µg/m3,2018-06-25 00:00:00 +01:00
119,AT,STA.09.AKC,PM2.5,7.75299882,µg/m3,2018-06-27 00:00:00 +01:00
120,AT,STA.09.AKC,PM2.5,12.02801036,µg/m3,2018-06-29 00:00:00 +01:00
121,AT,STA.09.AKC,PM2.5,3.8269999,µg/m3,2018-07-01 00:00:00 +01:00
122,AT,STA.09.AKC,PM2.5,6.93300199,µg/m3,2018-07-02 00:00:00 +01:00
123,AT,STA.09.AKC,PM2.5,12.99100017,µg/m3,2018-07-04 00:00:00 +01:00
124,AT,STA.09.AKC,PM2.5,12.53299999,µg/m3,2018-07-05 00:00:00 +01:00
125,AT,STA.09.AKC,PM2.5,7.32500219,µg/m3,2018-07-07 00:00:00 +01:00
126,AT,STA.09.AKC,PM2.5,7.72799682,µg/m3,2018-07-08 00:00:00 +01:00
127,AT,STA.09.AKC,PM2.5,10.69699954,µg/m3,2018-07-09 00:00:00 +01:00
128,AT,STA.09.AKC,PM2.5,8.48300075,µg/m3,2018-07-13 00:00:00 +01:00
129,AT,STA.09.AKC,PM2.5,9.16600704,µg/m3,2018-07-14 00:00:00 +01:00
130,AT,STA.09.AKC,PM2.5,10.31698989,µg/m3,2018-07-16 00:00:00 +01:00
131,AT,STA.09.AKC,PM2.5,10.86499977,µg/m3,2018-07-17 00:00:00 +01:00
132,AT,STA.09.AKC,PM2.5,10.6459999,µg/m3,2018-07-19 00:00:00 +01:00
133,AT,STA.09.AKC,PM2.5,14.81400966,µg/m3,2018-07-21 00:00:00 +01:00
134,AT,STA.09.AKC,PM2.5,10.44600963,µg/m3,2018-07-22 00:00:00 +01:00
135,AT,STA.09.AKC,PM2.5,13.57600021,µg/m3,2018-07-23 00:00:00 +01:00
136,AT,STA.09.AKC,PM2.5,13.5010004,µg/m3,2018-07-24 00:00:00 +01:00
137,AT,STA.09.AKC,PM2.5,13.45100021,µg/m3,2018-07-30 00:00:00 +01:00
138,AT,STA.09.AKC,PM2.5,14.38399028,µg/m3,2018-07-31 00:00:00 +01:00
139,AT,STA.09.AKC,PM2.5,15.36600971,µg/m3,2018-08-01 00:00:00 +01:00
140,AT,STA.09.AKC,PM2.5,14.39500045,µg/m3,2018-08-02 00:00:00 +01:00
141,AT,STA.09.AKC,PM2.5,14.65100002,µg/m3,2018-08-04 00:00:00 +01:00
142,AT,STA.09.AKC,PM2.5,15.6929903,µg/m3,2018-08-05 00:00:00 +01:00
143,AT,STA.09.AKC,PM2.5,12.27000045,µg/m3,2018-08-06 00:00:00 +01:00
144,AT,STA.09.AKC,PM2.5,14.70499992,µg/m3,2018-08-08 00:00:00 +01:00
145,AT,STA.09.AKC,PM2.5,7.45199823,µg/m3,2018-08-10 00:00:00 +01:00
146,AT,STA.09.AKC,PM2.5,4.98100185,µg/m3,2018-08-11 00:00:00 +01:00
147,AT,STA.09.AKC,PM2.5,6.47900199,µg/m3,2018-08-12 00:00:00 +01:00
148,AT,STA.09.AKC,PM2.5,5.19600009,µg/m3,2018-08-15 00:00:00 +01:00
149,AT,STA.09.AKC,PM2.5,6.87399578,µg/m3,2018-08-16 00:00:00 +01:00
150,AT,STA.09.AKC,PM2.5,9.90600395,µg/m3,2018-08-18 00:00:00 +01:00
151,AT,STA.09.AKC,PM2.5,11.07600021,µg/m3,2018-08-19 00:00:00 +01:00
152,AT,STA.09.AKC,PM2.5,12.61600017,µg/m3,2018-08-20 00:00:00 +01:00
153,AT,STA.09.AKC,PM2.5,11.17899036,µg/m3,2018-08-22 00:00:00 +01:00
154,AT,STA.09.AKC,PM2.5,8.51299953,µg/m3,2018-08-24 00:00:00 +01:00
155,AT,STA.09.AKC,PM2.5,7.40600299,µg/m3,2018-08-25 00:00:00 +01:00
156,AT,STA.09.AKC,PM2.5,3.61999988,µg/m3,2018-08-26 00:00:00 +01:00
157,AT,STA.09.AKC,PM2.5,5.20699977,µg/m3,2018-08-27 00:00:00 +01:00
