,Countrycode,AirQualityStation,AirPollutant,Concentration,UnitOfMeasurement,DatetimeBegin
0,AT,STA.09.LAA,PM2.5,42.70500183,µg/m3,2020-01-01 00:00:00 +01:00
1,AT,STA.09.LAA,PM2.5,18.48649978,µg/m3,2020-01-01 01:00:00 +01:00
2,AT,STA.09.LAA,PM2.5,14.25099945,µg/m3,2020-01-01 02:00:00 +01:00
3,AT,STA.09.LAA,PM2.5,13.27199935,µg/m3,2020-01-01 03:00:00 +01:00
4,AT,STA.09.LAA,PM2.5,12.16699981,µg/m3,2020-01-01 04:00:00 +01:00
5,AT,STA.09.LAA,PM2.5,13.09300041,µg/m3,2020-01-01 05:00:00 +01:00
6,AT,STA.09.LAA,PM2.5,14.09300041,µg/m3,2020-01-01 06:00:00 +01:00
7,AT,STA.09.LAA,PM2.5,12.35449981,µg/m3,2020-01-01 07:00:00 +01:00
8,AT,STA.09.LAA,PM2.5,14.04949951,µg/m3,2020-01-01 08:00:00 +01:00
9,AT,STA.09.LAA,PM2.5,12.4385004,µg/m3,2020-01-01 09:00:00 +01:00
10,AT,STA.09.LAA,PM2.5,12.3220005,µg/m3,2020-01-01 10:00:00 +01:00
11,AT,STA.09.LAA,PM2.5,11.20699977,µg/m3,2020-01-01 11:00:00 +01:00
12,AT,STA.09.LAA,PM2.5,11.53600025,µg/m3,2020-01-01 12:00:00 +01:00
13,AT,STA.09.LAA,PM2.5,14.17200088,µg/m3,2020-01-01 13:00:00 +01:00
14,AT,STA.09.LAA,PM2.5,14.53849983,µg/m3,2020-01-01 14:00:00 +01:00
15,AT,STA.09.LAA,PM2.5,12.86149978,µg/m3,2020-01-01 15:00:00 +01:00
16,AT,STA.09.LAA,PM2.5,13.96549987,µg/m3,2020-01-01 16:00:00 +01:00
17,AT,STA.09.LAA,PM2.5,18.11899948,µg/m3,2020-01-01 17:00:00 +01:00
18,AT,STA.09.LAA,PM2.5,21.76899909,µg/m3,2020-01-01 18:00:00 +01:00
19,AT,STA.09.LAA,PM2.5,22.10000038,µg/m3,2020-01-01 20:00:00 +01:00
20,AT,STA.09.LAA,PM2.5,26.3694992,µg/m3,2020-01-01 21:00:00 +01:00
21,AT,STA.09.LAA,PM2.5,23.81900024,µg/m3,2020-01-01 22:00:00 +01:00
22,AT,STA.09.LAA,PM2.5,21.85300064,µg/m3,2020-01-01 23:00:00 +01:00
23,AT,STA.09.LAA,PM2.5,21.24399948,µg/m3,2020-01-02 00:00:00 +01:00
24,AT,STA.09.LAA,PM2.5,24.86349868,µg/m3,2020-01-02 01:00:00 +01:00
25,AT,STA.09.LAA,PM2.5,27.61349868,µg/m3,2020-01-02 02:00:00 +01:00
26,AT,STA.09.LAA,PM2.5,27.63199996,µg/m3,2020-01-02 03:00:00 +01:00
27,AT,STA.09.LAA,PM2.5,27.39949989,µg/m3,2020-01-02 04:00:00 +01:00
28,AT,STA.09.LAA,PM2.5,28.39749908,µg/m3,2020-01-02 05:00:00 +01:00
29,AT,STA.09.LAA,PM2.5,28.78549957,µg/m3,2020-01-02 06:00:00 +01:00
30,AT,STA.09.LAA,PM2.5,20.80849838,µg/m3,2020-01-01 19:00:00 +01:00
31,AT,STA.09.LAA,PM2.5,24.72800064,µg/m3,2020-01-02 07:00:00 +01:00
32,AT,STA.09.LAA,PM2.5,22.52700042,µg/m3,2020-01-02 08:00:00 +01:00
33,AT,STA.09.LAA,PM2.5,26.76350021,µg/m3,2020-01-02 09:00:00 +01:00
34,AT,STA.09.LAA,PM2.5,28.09149932,µg/m3,2020-01-02 10:00:00 +01:00
35,AT,STA.09.LAA,PM2.5,31.7425003,µg/m3,2020-01-02 11:00:00 +01:00
36,AT,STA.09.LAA,PM2.5,30.03400039,µg/m3,2020-01-02 12:00:00 +01:00
37,AT,STA.09.LAA,PM2.5,34.24499893,µg/m3,2020-01-02 13:00:00 +01:00
38,AT,STA.09.LAA,PM2.5,32.59249877,µg/m3,2020-01-02 14:00:00 +01:00
39,AT,STA.09.LAA,PM2.5,33.41699981,µg/m3,2020-01-02 15:00:00 +01:00
40,AT,STA.09.LAA,PM2.5,32.97399902,µg/m3,2020-01-02 16:00:00 +01:00
41,AT,STA.09.LAA,PM2.5,37.66749954,µg/m3,2020-01-02 17:00:00 +01:00
42,AT,STA.09.LAA,PM2.5,48.56100082,µg/m3,2020-01-02 18:00:00 +01:00
43,AT,STA.09.LAA,PM2.5,47.33599853,µg/m3,2020-01-02 20:00:00 +01:00
44,AT,STA.09.LAA,PM2.5,48.23349761,µg/m3,2020-01-02 21:00:00 +01:00
45,AT,STA.09.LAA,PM2.5,47.95899963,µg/m3,2020-01-02 22:00:00 +01:00
46,AT,STA.09.LAA,PM2.5,47.77149963,µg/m3,2020-01-02 23:00:00 +01:00
47,AT,STA.09.LAA,PM2.5,48.03299713,µg/m3,2020-01-03 00:00:00 +01:00
48,AT,STA.09.LAA,PM2.5,48.40399932,µg/m3,2020-01-03 01:00:00 +01:00
49,AT,STA.09.LAA,PM2.5,48.3655014,µg/m3,2020-01-03 02:00:00 +01:00
