Countrycode,AirQualityStation,AirPollutant,Concentration,UnitOfMeasurement,DatetimeBegin
AT,STA-AT9STAD,PM2.5,21.78,µg/m3,2013-10-23 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,11.05,µg/m3,2013-10-29 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,13.09,µg/m3,2013-10-25 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,18.14,µg/m3,2013-10-26 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,13.4,µg/m3,2013-10-30 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,15.53,µg/m3,2013-11-04 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,10.55,µg/m3,2013-11-10 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,5.61,µg/m3,2013-11-11 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,6.59,µg/m3,2013-05-12 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,16.04,µg/m3,2013-11-23 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,22.65,µg/m3,2013-12-06 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,4.63,µg/m3,2013-12-08 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,6.93,µg/m3,2013-05-26 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,4.98,µg/m3,2013-05-23 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,6.59,µg/m3,2013-05-24 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,6.49,µg/m3,2013-12-28 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,19.86,µg/m3,2013-12-24 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,16.17,µg/m3,2013-06-09 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,15.58,µg/m3,2013-12-27 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,2.6,µg/m3,2013-06-03 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,16.86,µg/m3,2013-12-18 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,9.27,µg/m3,2013-06-06 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,8.49,µg/m3,2013-06-13 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,8.1,µg/m3,2013-12-30 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,28.22,µg/m3,2013-06-20 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,9.68,µg/m3,2013-06-24 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,16.58,µg/m3,2013-06-22 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,10.3,µg/m3,2013-07-06 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,6.05,µg/m3,2013-07-02 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,12.61,µg/m3,2013-07-15 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,21.09,µg/m3,2013-07-19 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,20.64,µg/m3,2013-07-20 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,17.78,µg/m3,2013-08-29 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,9.17,µg/m3,2013-09-02 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,12.9,µg/m3,2013-08-30 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,6.63,µg/m3,2013-09-12 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,5.9,µg/m3,2013-09-10 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,7.16,µg/m3,2013-09-04 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,12.69,µg/m3,2013-09-06 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,12.34,µg/m3,2013-09-08 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,7.61,µg/m3,2013-09-21 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,5.49,µg/m3,2013-09-14 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,7.52,µg/m3,2013-09-15 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,4.86,µg/m3,2013-09-19 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,16.71,µg/m3,2013-10-02 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,12.79,µg/m3,2013-09-27 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,10.88,µg/m3,2013-09-26 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,12.47,µg/m3,2013-09-29 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,15.04,µg/m3,2013-09-30 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,38.83,µg/m3,2013-10-07 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,18.37,µg/m3,2013-10-06 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,38.6,µg/m3,2013-10-08 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,11.64,µg/m3,2013-10-12 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,35.6,µg/m3,2013-10-11 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,6.39,µg/m3,2013-10-17 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,5.38,µg/m3,2013-10-19 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,10.77,µg/m3,2013-10-20 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,24.26,µg/m3,2013-10-22 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,22.98,µg/m3,2013-10-21 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,17.96,µg/m3,2013-10-24 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,7.24,µg/m3,2013-10-31 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,15.21,µg/m3,2013-11-01 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,23.72,µg/m3,2013-11-02 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,9.6,µg/m3,2013-11-06 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,33.17,µg/m3,2013-11-03 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,6.62,µg/m3,2013-11-05 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,22.92,µg/m3,2013-11-14 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,35.57,µg/m3,2013-11-16 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,7.21,µg/m3,2013-11-12 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,21.7,µg/m3,2013-11-13 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,7.08,µg/m3,2013-11-07 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,4.44,µg/m3,2013-11-26 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,27.89,µg/m3,2013-11-24 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,15.9,µg/m3,2013-11-25 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,12.31,µg/m3,2013-11-22 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,26.28,µg/m3,2013-11-18 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,4.5,µg/m3,2013-12-07 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,35.76,µg/m3,2013-12-05 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,11.69,µg/m3,2013-11-29 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,10.03,µg/m3,2013-11-28 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,11.07,µg/m3,2013-12-03 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,23.26,µg/m3,2013-12-17 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,17.5,µg/m3,2013-12-15 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,13.83,µg/m3,2013-12-16 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,10.02,µg/m3,2013-12-14 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,23.6,µg/m3,2013-12-12 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,4.16,µg/m3,2013-12-10 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,7.93,µg/m3,2013-12-09 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,37.94,µg/m3,2013-12-22 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,35.27,µg/m3,2013-12-20 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,13.09,µg/m3,2013-12-31 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,40.21,µg/m3,2013-10-10 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,13.86,µg/m3,2013-12-25 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,29.22,µg/m3,2013-12-23 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,20.07,µg/m3,2013-12-19 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,34.89,µg/m3,2013-12-21 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,12.54,µg/m3,2013-10-04 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,21.99,µg/m3,2013-12-04 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,8.04,µg/m3,2013-11-27 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,14.09,µg/m3,2013-10-01 00:00:00 +01:00
AT,STA-AT9STAD,PM2.5,14.67,µg/m3,2013-11-30 00:00:00 +01:00
