Countrycode,AirQualityStation,AirPollutant,Concentration,UnitOfMeasurement,DatetimeBegin
GB,Station_GB0642A,O3,62.66498000000001,µg/m3,2018-01-01 00:00:00 +01:00
GB,Station_GB0642A,O3,59.67143000000001,µg/m3,2018-01-01 03:00:00 +01:00
GB,Station_GB0642A,O3,59.2224,µg/m3,2018-01-01 04:00:00 +01:00
GB,Station_GB0642A,O3,58.87315,µg/m3,2018-01-01 05:00:00 +01:00
GB,Station_GB0642A,O3,55.72991999999999,µg/m3,2018-01-01 06:00:00 +01:00
GB,Station_GB0642A,O3,29.58625,µg/m3,2018-01-01 08:00:00 +01:00
GB,Station_GB0642A,O3,12.27356,µg/m3,2018-01-01 09:00:00 +01:00
GB,Station_GB0642A,O3,3.4924800000000005,µg/m3,2018-01-01 11:00:00 +01:00
GB,Station_GB0642A,O3,6.18667,µg/m3,2018-01-01 12:00:00 +01:00
GB,Station_GB0642A,O3,58.22455,µg/m3,2018-01-01 16:00:00 +01:00
GB,Station_GB0642A,O3,60.41982,µg/m3,2018-01-01 20:00:00 +01:00
GB,Station_GB0642A,O3,60.60276,µg/m3,2018-01-02 01:00:00 +01:00
GB,Station_GB0642A,O3,42.45852,µg/m3,2018-01-02 03:00:00 +01:00
GB,Station_GB0642A,O3,45.40218,µg/m3,2018-01-02 04:00:00 +01:00
GB,Station_GB0642A,O3,1.49678,µg/m3,2018-01-02 07:00:00 +01:00
GB,Station_GB0642A,O3,1.59656,µg/m3,2018-01-02 08:00:00 +01:00
GB,Station_GB0642A,O3,0.99785,µg/m3,2018-01-02 09:00:00 +01:00
GB,Station_GB0642A,O3,1.69635,µg/m3,2018-01-02 10:00:00 +01:00
GB,Station_GB0642A,O3,3.84172,µg/m3,2018-01-02 12:00:00 +01:00
GB,Station_GB0642A,O3,6.935060000000001,µg/m3,2018-01-02 13:00:00 +01:00
GB,Station_GB0642A,O3,18.11098,µg/m3,2018-01-02 14:00:00 +01:00
GB,Station_GB0642A,O3,18.90926,µg/m3,2018-01-02 15:00:00 +01:00
GB,Station_GB0642A,O3,18.80947,µg/m3,2018-01-02 16:00:00 +01:00
GB,Station_GB0642A,O3,21.70324,µg/m3,2018-01-02 18:00:00 +01:00
GB,Station_GB0642A,O3,14.01979,µg/m3,2018-01-02 19:00:00 +01:00
GB,Station_GB0642A,O3,24.99614,µg/m3,2018-01-02 20:00:00 +01:00
GB,Station_GB0642A,O3,45.85121,µg/m3,2018-01-02 22:00:00 +01:00
GB,Station_GB0642A,O3,43.40648,µg/m3,2018-01-02 23:00:00 +01:00
GB,Station_GB0642A,O3,65.45896,µg/m3,2018-01-03 01:00:00 +01:00
GB,Station_GB0642A,O3,60.33666,µg/m3,2018-01-03 02:00:00 +01:00
GB,Station_GB0642A,O3,71.44606,µg/m3,2018-01-03 06:00:00 +01:00
GB,Station_GB0642A,O3,61.8667,µg/m3,2018-01-03 07:00:00 +01:00
GB,Station_GB0642A,O3,55.03143000000001,µg/m3,2018-01-03 08:00:00 +01:00
GB,Station_GB0642A,O3,52.28734,µg/m3,2018-01-03 10:00:00 +01:00
GB,Station_GB0642A,O3,57.77551999999999,µg/m3,2018-01-03 11:00:00 +01:00
GB,Station_GB0642A,O3,66.95574,µg/m3,2018-01-03 13:00:00 +01:00
GB,Station_GB0642A,O3,50.5411,µg/m3,2018-01-03 16:00:00 +01:00
GB,Station_GB0642A,O3,42.40863,µg/m3,2018-01-03 17:00:00 +01:00
GB,Station_GB0642A,O3,38.21766,µg/m3,2018-01-03 21:00:00 +01:00
GB,Station_GB0642A,O3,35.97249,µg/m3,2018-01-03 22:00:00 +01:00
GB,Station_GB0642A,O3,60.60276,µg/m3,2018-01-04 02:00:00 +01:00
GB,Station_GB0642A,O3,57.2267,µg/m3,2018-01-04 03:00:00 +01:00
GB,Station_GB0642A,O3,48.39573,µg/m3,2018-01-04 04:00:00 +01:00
GB,Station_GB0642A,O3,24.54711,µg/m3,2018-01-04 05:00:00 +01:00
GB,Station_GB0642A,O3,1.9957,µg/m3,2018-01-04 07:00:00 +01:00
GB,Station_GB0642A,O3,0.99785,µg/m3,2018-01-04 09:00:00 +01:00
GB,Station_GB0642A,O3,8.23226,µg/m3,2018-01-04 10:00:00 +01:00
GB,Station_GB0642A,O3,19.05894,µg/m3,2018-01-04 11:00:00 +01:00
GB,Station_GB0642A,O3,37.21981,µg/m3,2018-01-04 12:00:00 +01:00
GB,Station_GB0642A,O3,44.20476,µg/m3,2018-01-04 13:00:00 +01:00
GB,Station_GB0642A,O3,58.32433,µg/m3,2018-01-04 14:00:00 +01:00
GB,Station_GB0642A,O3,62.96434,µg/m3,2018-01-04 15:00:00 +01:00
GB,Station_GB0642A,O3,58.62369,µg/m3,2018-01-04 16:00:00 +01:00
GB,Station_GB0642A,O3,35.82282,µg/m3,2018-01-04 18:00:00 +01:00
GB,Station_GB0642A,O3,26.49292,µg/m3,2018-01-04 19:00:00 +01:00
GB,Station_GB0642A,O3,33.02884,µg/m3,2018-01-04 20:00:00 +01:00
GB,Station_GB0642A,O3,12.27356,µg/m3,2018-01-04 22:00:00 +01:00
GB,Station_GB0642A,O3,36.27185,µg/m3,2018-01-04 23:00:00 +01:00
GB,Station_GB0642A,O3,25.67801,µg/m3,2018-01-05 01:00:00 +01:00
GB,Station_GB0642A,O3,33.07873,µg/m3,2018-01-05 03:00:00 +01:00
GB,Station_GB0642A,O3,6.03699,µg/m3,2018-01-05 09:00:00 +01:00
GB,Station_GB0642A,O3,16.06539,µg/m3,2018-01-05 11:00:00 +01:00
GB,Station_GB0642A,O3,42.65809,µg/m3,2018-01-05 12:00:00 +01:00
GB,Station_GB0642A,O3,42.5583,µg/m3,2018-01-05 14:00:00 +01:00
GB,Station_GB0642A,O3,40.11357,µg/m3,2018-01-05 15:00:00 +01:00
GB,Station_GB0642A,O3,25.54496,µg/m3,2018-01-05 16:00:00 +01:00
GB,Station_GB0642A,O3,6.03699,µg/m3,2018-01-05 18:00:00 +01:00
GB,Station_GB0642A,O3,0.99785,µg/m3,2018-01-05 21:00:00 +01:00
GB,Station_GB0642A,O3,1.49678,µg/m3,2018-01-05 23:00:00 +01:00
GB,Station_GB0642A,O3,1.49678,µg/m3,2018-01-06 00:00:00 +01:00
GB,Station_GB0642A,O3,1.33047,µg/m3,2018-01-06 01:00:00 +01:00
GB,Station_GB0642A,O3,1.46351,µg/m3,2018-01-06 02:00:00 +01:00
GB,Station_GB0642A,O3,0.89807,µg/m3,2018-01-06 04:00:00 +01:00
GB,Station_GB0642A,O3,0.94796,µg/m3,2018-01-06 05:00:00 +01:00
GB,Station_GB0642A,O3,0.94796,µg/m3,2018-01-06 06:00:00 +01:00
GB,Station_GB0642A,O3,0.99785,µg/m3,2018-01-06 07:00:00 +01:00
GB,Station_GB0642A,O3,9.62925,µg/m3,2018-01-06 10:00:00 +01:00
GB,Station_GB0642A,O3,16.21506,µg/m3,2018-01-06 11:00:00 +01:00
GB,Station_GB0642A,O3,25.84432,µg/m3,2018-01-06 12:00:00 +01:00
GB,Station_GB0642A,O3,25.84432,µg/m3,2018-01-06 13:00:00 +01:00
GB,Station_GB0642A,O3,36.02239,µg/m3,2018-01-06 15:00:00 +01:00
GB,Station_GB0642A,O3,29.08733,µg/m3,2018-01-06 16:00:00 +01:00
GB,Station_GB0642A,O3,27.14152,µg/m3,2018-01-06 18:00:00 +01:00
GB,Station_GB0642A,O3,32.6297,µg/m3,2018-01-06 19:00:00 +01:00
GB,Station_GB0642A,O3,36.92045,µg/m3,2018-01-06 20:00:00 +01:00
GB,Station_GB0642A,O3,39.46497,µg/m3,2018-01-06 21:00:00 +01:00
GB,Station_GB0642A,O3,50.39143,µg/m3,2018-01-06 22:00:00 +01:00
GB,Station_GB0642A,O3,52.83616,µg/m3,2018-01-06 23:00:00 +01:00
GB,Station_GB0642A,O3,53.28519,µg/m3,2018-01-07 00:00:00 +01:00
GB,Station_GB0642A,O3,50.49121,µg/m3,2018-01-07 01:00:00 +01:00
GB,Station_GB0642A,O3,53.93379,µg/m3,2018-01-07 04:00:00 +01:00
GB,Station_GB0642A,O3,54.48261,µg/m3,2018-01-07 05:00:00 +01:00
GB,Station_GB0642A,O3,37.81852,µg/m3,2018-01-07 08:00:00 +01:00
GB,Station_GB0642A,O3,35.02454,µg/m3,2018-01-07 10:00:00 +01:00
GB,Station_GB0642A,O3,37.81852,µg/m3,2018-01-07 11:00:00 +01:00
GB,Station_GB0642A,O3,40.36303,µg/m3,2018-01-07 12:00:00 +01:00
GB,Station_GB0642A,O3,47.74712,µg/m3,2018-01-07 15:00:00 +01:00
GB,Station_GB0642A,O3,45.75142,µg/m3,2018-01-07 16:00:00 +01:00
GB,Station_GB0642A,O3,46.10067,µg/m3,2018-01-07 17:00:00 +01:00
GB,Station_GB0642A,O3,48.49551,µg/m3,2018-01-07 18:00:00 +01:00
GB,Station_GB0642A,O3,45.55185,µg/m3,2018-01-07 19:00:00 +01:00
GB,Station_GB0642A,O3,40.86196,µg/m3,2018-01-07 20:00:00 +01:00
GB,Station_GB0642A,O3,39.66454,µg/m3,2018-01-07 22:00:00 +01:00
GB,Station_GB0642A,O3,40.91185,µg/m3,2018-01-07 23:00:00 +01:00
GB,Station_GB0642A,O3,38.16776,µg/m3,2018-01-08 00:00:00 +01:00
GB,Station_GB0642A,O3,36.52131,µg/m3,2018-01-08 01:00:00 +01:00
GB,Station_GB0642A,O3,31.46554,µg/m3,2018-01-08 02:00:00 +01:00
GB,Station_GB0642A,O3,27.9398,µg/m3,2018-01-08 03:00:00 +01:00
GB,Station_GB0642A,O3,27.19141,µg/m3,2018-01-08 04:00:00 +01:00
GB,Station_GB0642A,O3,34.22626,µg/m3,2018-01-08 05:00:00 +01:00
GB,Station_GB0642A,O3,38.96604,µg/m3,2018-01-08 06:00:00 +01:00
GB,Station_GB0642A,O3,28.88776,µg/m3,2018-01-08 07:00:00 +01:00
GB,Station_GB0642A,O3,16.01549,µg/m3,2018-01-08 08:00:00 +01:00
GB,Station_GB0642A,O3,6.935060000000001,µg/m3,2018-01-08 10:00:00 +01:00
GB,Station_GB0642A,O3,7.733339999999999,µg/m3,2018-01-08 11:00:00 +01:00
GB,Station_GB0642A,O3,6.08689,µg/m3,2018-01-08 12:00:00 +01:00
GB,Station_GB0642A,O3,4.09119,µg/m3,2018-01-08 18:00:00 +01:00
GB,Station_GB0642A,O3,6.48603,µg/m3,2018-01-08 19:00:00 +01:00
GB,Station_GB0642A,O3,5.68775,µg/m3,2018-01-08 20:00:00 +01:00
GB,Station_GB0642A,O3,2.89377,µg/m3,2018-01-08 21:00:00 +01:00
GB,Station_GB0642A,O3,1.7462400000000002,µg/m3,2018-01-08 23:00:00 +01:00
GB,Station_GB0642A,O3,4.49033,µg/m3,2018-01-09 04:00:00 +01:00
GB,Station_GB0642A,O3,3.14323,µg/m3,2018-01-09 05:00:00 +01:00
GB,Station_GB0642A,O3,1.49678,µg/m3,2018-01-09 06:00:00 +01:00
GB,Station_GB0642A,O3,0.8481700000000001,µg/m3,2018-01-09 07:00:00 +01:00
GB,Station_GB0642A,O3,0.89807,µg/m3,2018-01-09 08:00:00 +01:00
GB,Station_GB0642A,O3,0.79828,µg/m3,2018-01-09 09:00:00 +01:00
GB,Station_GB0642A,O3,1.09764,µg/m3,2018-01-09 10:00:00 +01:00
GB,Station_GB0642A,O3,0.99785,µg/m3,2018-01-09 17:00:00 +01:00
GB,Station_GB0642A,O3,0.8481700000000001,µg/m3,2018-01-09 18:00:00 +01:00
GB,Station_GB0642A,O3,0.79828,µg/m3,2018-01-09 19:00:00 +01:00
GB,Station_GB0642A,O3,0.6486,µg/m3,2018-01-09 20:00:00 +01:00
GB,Station_GB0642A,O3,1.09764,µg/m3,2018-01-09 21:00:00 +01:00
GB,Station_GB0642A,O3,1.94581,µg/m3,2018-01-10 00:00:00 +01:00
GB,Station_GB0642A,O3,4.45706,µg/m3,2018-01-10 01:00:00 +01:00
GB,Station_GB0642A,O3,9.77893,µg/m3,2018-01-10 02:00:00 +01:00
GB,Station_GB0642A,O3,10.12818,µg/m3,2018-01-10 03:00:00 +01:00
GB,Station_GB0642A,O3,4.44043,µg/m3,2018-01-10 04:00:00 +01:00
GB,Station_GB0642A,O3,17.81162,µg/m3,2018-01-10 06:00:00 +01:00
GB,Station_GB0642A,O3,6.6856,µg/m3,2018-01-10 08:00:00 +01:00
GB,Station_GB0642A,O3,19.65765,µg/m3,2018-01-10 12:00:00 +01:00
GB,Station_GB0642A,O3,26.89206,µg/m3,2018-01-10 13:00:00 +01:00
GB,Station_GB0642A,O3,25.89421,µg/m3,2018-01-10 14:00:00 +01:00
GB,Station_GB0642A,O3,27.989690000000003,µg/m3,2018-01-10 16:00:00 +01:00
GB,Station_GB0642A,O3,0.99785,µg/m3,2018-01-10 18:00:00 +01:00
GB,Station_GB0642A,O3,0.94796,µg/m3,2018-01-10 19:00:00 +01:00
GB,Station_GB0642A,O3,0.94796,µg/m3,2018-01-10 20:00:00 +01:00
GB,Station_GB0642A,O3,1.09764,µg/m3,2018-01-10 21:00:00 +01:00
GB,Station_GB0642A,O3,1.29721,µg/m3,2018-01-11 00:00:00 +01:00
GB,Station_GB0642A,O3,1.06437,µg/m3,2018-01-11 01:00:00 +01:00
GB,Station_GB0642A,O3,0.8481700000000001,µg/m3,2018-01-11 04:00:00 +01:00
GB,Station_GB0642A,O3,0.94796,µg/m3,2018-01-11 05:00:00 +01:00
GB,Station_GB0642A,O3,0.74839,µg/m3,2018-01-11 06:00:00 +01:00
