,Countrycode,AirQualityStation,AirPollutant,Concentration,UnitOfMeasurement,DatetimeBegin
865,GB,Station_GB1024A,O3,1.19742,µg/m3,2020-02-07 09:00:00 +01:00
866,GB,Station_GB1024A,O3,1.19742,µg/m3,2020-02-07 10:00:00 +01:00
867,GB,Station_GB1024A,O3,3.79183,µg/m3,2020-02-07 11:00:00 +01:00
868,GB,Station_GB1024A,O3,6.58581,µg/m3,2020-02-07 12:00:00 +01:00
869,GB,Station_GB1024A,O3,12.17377,µg/m3,2020-02-07 13:00:00 +01:00
870,GB,Station_GB1024A,O3,15.76603,µg/m3,2020-02-07 14:00:00 +01:00
871,GB,Station_GB1024A,O3,16.56431,µg/m3,2020-02-07 15:00:00 +01:00
872,GB,Station_GB1024A,O3,15.76603,µg/m3,2020-02-07 16:00:00 +01:00
873,GB,Station_GB1024A,O3,16.36474,µg/m3,2020-02-07 17:00:00 +01:00
874,GB,Station_GB1024A,O3,13.9699,µg/m3,2020-02-07 18:00:00 +01:00
875,GB,Station_GB1024A,O3,12.77248,µg/m3,2020-02-07 19:00:00 +01:00
876,GB,Station_GB1024A,O3,14.96775,µg/m3,2020-02-07 20:00:00 +01:00
877,GB,Station_GB1024A,O3,14.96775,µg/m3,2020-02-07 21:00:00 +01:00
878,GB,Station_GB1024A,O3,13.9699,µg/m3,2020-02-07 22:00:00 +01:00
879,GB,Station_GB1024A,O3,18.56001,µg/m3,2020-02-07 23:00:00 +01:00
904,GB,Station_GB1024A,O3,20.75528,µg/m3,2020-02-08 00:00:00 +01:00
905,GB,Station_GB1024A,O3,25.34539,µg/m3,2020-02-08 01:00:00 +01:00
906,GB,Station_GB1024A,O3,30.93335,µg/m3,2020-02-08 02:00:00 +01:00
907,GB,Station_GB1024A,O3,34.12647,µg/m3,2020-02-08 03:00:00 +01:00
908,GB,Station_GB1024A,O3,34.12647,µg/m3,2020-02-08 04:00:00 +01:00
909,GB,Station_GB1024A,O3,38.51701,µg/m3,2020-02-08 05:00:00 +01:00
910,GB,Station_GB1024A,O3,43.50626,µg/m3,2020-02-08 06:00:00 +01:00
911,GB,Station_GB1024A,O3,36.12217,µg/m3,2020-02-08 07:00:00 +01:00
912,GB,Station_GB1024A,O3,28.53851,µg/m3,2020-02-08 08:00:00 +01:00
913,GB,Station_GB1024A,O3,26.54281,µg/m3,2020-02-08 09:00:00 +01:00
914,GB,Station_GB1024A,O3,29.73593,µg/m3,2020-02-08 10:00:00 +01:00
915,GB,Station_GB1024A,O3,28.33894,µg/m3,2020-02-08 11:00:00 +01:00
916,GB,Station_GB1024A,O3,36.72088,µg/m3,2020-02-08 12:00:00 +01:00
917,GB,Station_GB1024A,O3,41.31099,µg/m3,2020-02-08 13:00:00 +01:00
918,GB,Station_GB1024A,O3,47.49766,µg/m3,2020-02-08 14:00:00 +01:00
919,GB,Station_GB1024A,O3,49.49336,µg/m3,2020-02-08 15:00:00 +01:00
920,GB,Station_GB1024A,O3,50.69078,µg/m3,2020-02-08 16:00:00 +01:00
921,GB,Station_GB1024A,O3,51.8882,µg/m3,2020-02-08 17:00:00 +01:00
922,GB,Station_GB1024A,O3,48.49551,µg/m3,2020-02-08 18:00:00 +01:00
923,GB,Station_GB1024A,O3,41.11142,µg/m3,2020-02-08 19:00:00 +01:00
924,GB,Station_GB1024A,O3,40.91185,µg/m3,2020-02-08 20:00:00 +01:00
925,GB,Station_GB1024A,O3,46.69938,µg/m3,2020-02-08 21:00:00 +01:00
926,GB,Station_GB1024A,O3,51.48906,µg/m3,2020-02-08 22:00:00 +01:00
927,GB,Station_GB1024A,O3,55.08132,µg/m3,2020-02-08 23:00:00 +01:00
936,GB,Station_GB1024A,O3,56.27874,µg/m3,2020-02-09 00:00:00 +01:00
937,GB,Station_GB1024A,O3,59.47186,µg/m3,2020-02-09 01:00:00 +01:00
938,GB,Station_GB1024A,O3,62.66498,µg/m3,2020-02-09 02:00:00 +01:00
939,GB,Station_GB1024A,O3,65.65853,µg/m3,2020-02-09 03:00:00 +01:00
940,GB,Station_GB1024A,O3,66.45681,µg/m3,2020-02-09 04:00:00 +01:00
941,GB,Station_GB1024A,O3,67.45466,µg/m3,2020-02-09 05:00:00 +01:00
942,GB,Station_GB1024A,O3,68.65208,µg/m3,2020-02-09 06:00:00 +01:00
943,GB,Station_GB1024A,O3,67.45466,µg/m3,2020-02-09 07:00:00 +01:00
944,GB,Station_GB1024A,O3,66.45681,µg/m3,2020-02-09 08:00:00 +01:00
945,GB,Station_GB1024A,O3,63.06412,µg/m3,2020-02-09 09:00:00 +01:00
946,GB,Station_GB1024A,O3,63.66283,µg/m3,2020-02-09 10:00:00 +01:00
947,GB,Station_GB1024A,O3,61.26799,µg/m3,2020-02-09 11:00:00 +01:00
948,GB,Station_GB1024A,O3,59.27229,µg/m3,2020-02-09 12:00:00 +01:00
949,GB,Station_GB1024A,O3,50.29164,µg/m3,2020-02-09 15:00:00 +01:00
950,GB,Station_GB1024A,O3,56.07917,µg/m3,2020-02-09 13:00:00 +01:00
951,GB,Station_GB1024A,O3,52.08777,µg/m3,2020-02-09 14:00:00 +01:00
952,GB,Station_GB1024A,O3,49.49336,µg/m3,2020-02-09 16:00:00 +01:00
953,GB,Station_GB1024A,O3,61.46756,µg/m3,2020-02-09 17:00:00 +01:00
954,GB,Station_GB1024A,O3,57.47616,µg/m3,2020-02-09 18:00:00 +01:00
955,GB,Station_GB1024A,O3,58.87315,µg/m3,2020-02-09 19:00:00 +01:00
956,GB,Station_GB1024A,O3,59.47186,µg/m3,2020-02-09 21:00:00 +01:00
957,GB,Station_GB1024A,O3,61.46756,µg/m3,2020-02-09 20:00:00 +01:00
958,GB,Station_GB1024A,O3,57.67573,µg/m3,2020-02-09 22:00:00 +01:00
959,GB,Station_GB1024A,O3,54.08347,µg/m3,2020-02-09 23:00:00 +01:00
960,GB,Station_GB1024A,O3,52.28734,µg/m3,2020-02-10 00:00:00 +01:00
961,GB,Station_GB1024A,O3,54.48261,µg/m3,2020-02-10 01:00:00 +01:00
962,GB,Station_GB1024A,O3,59.27229,µg/m3,2020-02-10 02:00:00 +01:00
963,GB,Station_GB1024A,O3,56.87745,µg/m3,2020-02-10 03:00:00 +01:00
964,GB,Station_GB1024A,O3,60.86885,µg/m3,2020-02-10 04:00:00 +01:00
965,GB,Station_GB1024A,O3,64.66068,µg/m3,2020-02-10 05:00:00 +01:00
966,GB,Station_GB1024A,O3,67.05552,µg/m3,2020-02-10 06:00:00 +01:00
967,GB,Station_GB1024A,O3,66.45681,µg/m3,2020-02-10 07:00:00 +01:00
968,GB,Station_GB1024A,O3,63.46326,µg/m3,2020-02-10 08:00:00 +01:00
