Countrycode,AirQualityStation,AirPollutant,Concentration,UnitOfMeasurement,DatetimeBegin
GB,Station_GB0682A,O3,16.6641,µg/m3,2015-06-24 03:00:00 +01:00
GB,Station_GB0682A,O3,23.449479999999998,µg/m3,2015-06-23 16:00:00 +01:00
GB,Station_GB0682A,O3,9.03054,µg/m3,2015-06-24 13:00:00 +01:00
GB,Station_GB0682A,O3,9.579360000000001,µg/m3,2015-06-24 12:00:00 +01:00
GB,Station_GB0682A,O3,11.874419999999999,µg/m3,2015-06-24 19:00:00 +01:00
GB,Station_GB0682A,O3,7.63355,µg/m3,2015-06-24 11:00:00 +01:00
GB,Station_GB0682A,O3,13.22151,µg/m3,2015-06-24 21:00:00 +01:00
GB,Station_GB0682A,O3,10.227960000000001,µg/m3,2015-06-24 15:00:00 +01:00
GB,Station_GB0682A,O3,9.3299,µg/m3,2015-06-25 00:00:00 +01:00
GB,Station_GB0682A,O3,10.02839,µg/m3,2015-06-24 23:00:00 +01:00
GB,Station_GB0682A,O3,11.17592,µg/m3,2015-06-24 22:00:00 +01:00
GB,Station_GB0682A,O3,15.36689,µg/m3,2015-06-25 03:00:00 +01:00
GB,Station_GB0682A,O3,10.6271,µg/m3,2015-06-24 17:00:00 +01:00
GB,Station_GB0682A,O3,8.38194,µg/m3,2015-06-25 05:00:00 +01:00
GB,Station_GB0682A,O3,12.92216,µg/m3,2015-06-25 04:00:00 +01:00
GB,Station_GB0682A,O3,3.9914,µg/m3,2015-06-25 08:00:00 +01:00
GB,Station_GB0682A,O3,8.33205,µg/m3,2015-06-25 12:00:00 +01:00
GB,Station_GB0682A,O3,3.94151,µg/m3,2015-06-25 07:00:00 +01:00
GB,Station_GB0682A,O3,4.73979,µg/m3,2015-06-25 10:00:00 +01:00
GB,Station_GB0682A,O3,10.47743,µg/m3,2015-06-25 13:00:00 +01:00
GB,Station_GB0682A,O3,9.13033,µg/m3,2015-06-25 14:00:00 +01:00
GB,Station_GB0682A,O3,7.53377,µg/m3,2015-06-25 17:00:00 +01:00
GB,Station_GB0682A,O3,4.09119,µg/m3,2015-06-26 22:00:00 +01:00
GB,Station_GB0682A,O3,10.17807,µg/m3,2015-06-26 18:00:00 +01:00
GB,Station_GB0682A,O3,8.830969999999999,µg/m3,2015-06-26 17:00:00 +01:00
GB,Station_GB0682A,O3,11.77463,µg/m3,2015-06-26 16:00:00 +01:00
GB,Station_GB0682A,O3,14.06969,µg/m3,2015-06-26 12:00:00 +01:00
GB,Station_GB0682A,O3,12.6727,µg/m3,2015-06-26 14:00:00 +01:00
GB,Station_GB0682A,O3,5.08904,µg/m3,2015-06-26 20:00:00 +01:00
GB,Station_GB0682A,O3,11.77463,µg/m3,2015-06-27 02:00:00 +01:00
GB,Station_GB0682A,O3,7.53377,µg/m3,2015-06-27 04:00:00 +01:00
GB,Station_GB0682A,O3,3.5423699999999996,µg/m3,2015-06-26 23:00:00 +01:00
GB,Station_GB0682A,O3,11.9742,µg/m3,2015-06-27 03:00:00 +01:00
GB,Station_GB0682A,O3,7.034839999999999,µg/m3,2015-06-27 05:00:00 +01:00
GB,Station_GB0682A,O3,12.77248,µg/m3,2015-06-27 01:00:00 +01:00
GB,Station_GB0682A,O3,6.03699,µg/m3,2015-06-26 09:00:00 +01:00
GB,Station_GB0682A,O3,11.67485,µg/m3,2015-06-26 10:00:00 +01:00
GB,Station_GB0682A,O3,16.51442,µg/m3,2015-06-26 03:00:00 +01:00
GB,Station_GB0682A,O3,8.58151,µg/m3,2015-06-26 01:00:00 +01:00
GB,Station_GB0682A,O3,10.82667,µg/m3,2015-06-25 18:00:00 +01:00
GB,Station_GB0682A,O3,13.271410000000001,µg/m3,2015-06-26 05:00:00 +01:00
GB,Station_GB0682A,O3,6.6856,µg/m3,2015-06-25 23:00:00 +01:00
GB,Station_GB0682A,O3,13.07184,µg/m3,2015-06-29 00:00:00 +01:00
GB,Station_GB0682A,O3,7.932910000000001,µg/m3,2015-06-29 04:00:00 +01:00
GB,Station_GB0682A,O3,6.48603,µg/m3,2015-06-28 22:00:00 +01:00
GB,Station_GB0682A,O3,8.53162,µg/m3,2015-06-28 12:00:00 +01:00
GB,Station_GB0682A,O3,14.11958,µg/m3,2015-06-28 10:00:00 +01:00
GB,Station_GB0682A,O3,11.076139999999999,µg/m3,2015-06-28 16:00:00 +01:00
GB,Station_GB0682A,O3,7.034839999999999,µg/m3,2015-06-28 18:00:00 +01:00
GB,Station_GB0682A,O3,7.583660000000001,µg/m3,2015-06-28 19:00:00 +01:00
GB,Station_GB0682A,O3,5.488180000000001,µg/m3,2015-06-28 13:00:00 +01:00
GB,Station_GB0682A,O3,8.6314,µg/m3,2015-06-28 20:00:00 +01:00
GB,Station_GB0682A,O3,15.117429999999999,µg/m3,2015-06-28 04:00:00 +01:00
GB,Station_GB0682A,O3,3.3428,µg/m3,2015-06-28 00:00:00 +01:00
GB,Station_GB0682A,O3,3.19312,µg/m3,2015-06-28 23:00:00 +01:00
GB,Station_GB0682A,O3,14.16947,µg/m3,2015-06-28 09:00:00 +01:00
GB,Station_GB0682A,O3,13.470979999999999,µg/m3,2015-06-28 07:00:00 +01:00
GB,Station_GB0682A,O3,14.31915,µg/m3,2015-06-28 06:00:00 +01:00
GB,Station_GB0682A,O3,12.87227,µg/m3,2015-06-28 03:00:00 +01:00
GB,Station_GB0682A,O3,5.9871,µg/m3,2015-06-28 14:00:00 +01:00
GB,Station_GB0682A,O3,12.27356,µg/m3,2015-06-28 08:00:00 +01:00
GB,Station_GB0682A,O3,16.16517,µg/m3,2015-06-27 09:00:00 +01:00
GB,Station_GB0682A,O3,17.91141,µg/m3,2015-06-27 12:00:00 +01:00
GB,Station_GB0682A,O3,14.917860000000001,µg/m3,2015-06-27 10:00:00 +01:00
GB,Station_GB0682A,O3,11.225810000000001,µg/m3,2015-06-27 07:00:00 +01:00
GB,Station_GB0682A,O3,7.48388,µg/m3,2015-06-27 06:00:00 +01:00
GB,Station_GB0682A,O3,14.6185,µg/m3,2015-06-27 08:00:00 +01:00
GB,Station_GB0682A,O3,13.920010000000001,µg/m3,2015-06-27 14:00:00 +01:00
GB,Station_GB0682A,O3,20.20646,µg/m3,2015-06-27 16:00:00 +01:00
GB,Station_GB0682A,O3,15.865820000000001,µg/m3,2015-06-28 05:00:00 +01:00
GB,Station_GB0682A,O3,4.64,µg/m3,2015-06-27 23:00:00 +01:00
GB,Station_GB0682A,O3,19.75743,µg/m3,2015-06-27 17:00:00 +01:00
GB,Station_GB0682A,O3,18.75958,µg/m3,2015-06-27 18:00:00 +01:00
GB,Station_GB0682A,O3,30.48432,µg/m3,2015-06-27 15:00:00 +01:00
GB,Station_GB0682A,O3,17.21291,µg/m3,2015-06-27 19:00:00 +01:00
GB,Station_GB0682A,O3,7.53377,µg/m3,2015-06-27 22:00:00 +01:00
GB,Station_GB0682A,O3,16.36474,µg/m3,2015-06-27 20:00:00 +01:00
GB,Station_GB0682A,O3,12.32345,µg/m3,2015-06-27 21:00:00 +01:00
GB,Station_GB0682A,O3,17.29607,µg/m3,2015-06-17 02:00:00 +01:00
GB,Station_GB0682A,O3,5.08904,µg/m3,2015-06-17 08:00:00 +01:00
GB,Station_GB0682A,O3,4.6899,µg/m3,2015-06-17 06:00:00 +01:00
GB,Station_GB0682A,O3,37.56905,µg/m3,2015-06-14 16:00:00 +01:00
GB,Station_GB0682A,O3,18.41033,µg/m3,2015-06-15 17:00:00 +01:00
GB,Station_GB0682A,O3,6.03699,µg/m3,2015-06-16 06:00:00 +01:00
GB,Station_GB0682A,O3,27.09163,µg/m3,2015-06-15 09:00:00 +01:00
GB,Station_GB0682A,O3,0.99785,µg/m3,2015-06-13 00:00:00 +01:00
GB,Station_GB0682A,O3,15.41678,µg/m3,2015-06-13 04:00:00 +01:00
GB,Station_GB0682A,O3,17.51227,µg/m3,2015-06-13 06:00:00 +01:00
GB,Station_GB0682A,O3,8.33205,µg/m3,2015-06-13 09:00:00 +01:00
GB,Station_GB0682A,O3,6.43613,µg/m3,2015-06-13 10:00:00 +01:00
GB,Station_GB0682A,O3,9.77893,µg/m3,2015-06-13 08:00:00 +01:00
GB,Station_GB0682A,O3,28.13937,µg/m3,2015-06-13 17:00:00 +01:00
GB,Station_GB0682A,O3,5.3385,µg/m3,2015-06-13 14:00:00 +01:00
GB,Station_GB0682A,O3,4.6899,µg/m3,2015-06-13 12:00:00 +01:00
GB,Station_GB0682A,O3,14.468829999999999,µg/m3,2015-06-14 03:00:00 +01:00
GB,Station_GB0682A,O3,34.52561,µg/m3,2015-06-14 15:00:00 +01:00
GB,Station_GB0682A,O3,30.28475,µg/m3,2015-06-14 12:00:00 +01:00
GB,Station_GB0682A,O3,43.805620000000005,µg/m3,2015-06-19 17:00:00 +01:00
GB,Station_GB0682A,O3,34.07658,µg/m3,2015-06-19 23:00:00 +01:00
GB,Station_GB0682A,O3,32.48002,µg/m3,2015-06-20 00:00:00 +01:00
GB,Station_GB0682A,O3,6.08689,µg/m3,2015-06-20 12:00:00 +01:00
GB,Station_GB0682A,O3,30.135070000000002,µg/m3,2015-06-20 02:00:00 +01:00
GB,Station_GB0682A,O3,32.08088,µg/m3,2015-06-20 06:00:00 +01:00
GB,Station_GB0682A,O3,31.88131,µg/m3,2015-06-20 04:00:00 +01:00
GB,Station_GB0682A,O3,16.01549,µg/m3,2015-06-20 08:00:00 +01:00
GB,Station_GB0682A,O3,30.78367,µg/m3,2015-06-19 08:00:00 +01:00
GB,Station_GB0682A,O3,28.08948,µg/m3,2015-06-19 05:00:00 +01:00
GB,Station_GB0682A,O3,23.499370000000003,µg/m3,2015-06-19 12:00:00 +01:00
GB,Station_GB0682A,O3,31.83142,µg/m3,2015-06-19 10:00:00 +01:00
GB,Station_GB0682A,O3,52.02125,µg/m3,2015-06-19 02:00:00 +01:00
GB,Station_GB0682A,O3,37.07013,µg/m3,2015-06-19 15:00:00 +01:00
GB,Station_GB0682A,O3,40.313140000000004,µg/m3,2015-06-19 19:00:00 +01:00
GB,Station_GB0682A,O3,27.840020000000003,µg/m3,2015-06-18 05:00:00 +01:00
GB,Station_GB0682A,O3,3.74194,µg/m3,2015-06-17 21:00:00 +01:00
GB,Station_GB0682A,O3,1.54667,µg/m3,2015-06-17 19:00:00 +01:00
GB,Station_GB0682A,O3,2.29506,µg/m3,2015-06-17 20:00:00 +01:00
GB,Station_GB0682A,O3,3.19312,µg/m3,2015-06-17 13:00:00 +01:00
GB,Station_GB0682A,O3,16.31485,µg/m3,2015-06-17 04:00:00 +01:00
GB,Station_GB0682A,O3,4.889469999999999,µg/m3,2015-06-17 15:00:00 +01:00
GB,Station_GB0682A,O3,3.4924800000000005,µg/m3,2015-06-17 23:00:00 +01:00
GB,Station_GB0682A,O3,3.4425800000000004,µg/m3,2015-06-17 17:00:00 +01:00
GB,Station_GB0682A,O3,26.5927,µg/m3,2015-06-18 10:00:00 +01:00
GB,Station_GB0682A,O3,26.6426,µg/m3,2015-06-18 08:00:00 +01:00
GB,Station_GB0682A,O3,52.88605,µg/m3,2015-06-18 19:00:00 +01:00
GB,Station_GB0682A,O3,43.70583,µg/m3,2015-06-18 21:00:00 +01:00
GB,Station_GB0682A,O3,3.4924800000000005,µg/m3,2015-06-22 12:00:00 +01:00
GB,Station_GB0682A,O3,31.2826,µg/m3,2015-06-22 17:00:00 +01:00
GB,Station_GB0682A,O3,6.53592,µg/m3,2015-06-22 11:00:00 +01:00
GB,Station_GB0682A,O3,20.30625,µg/m3,2015-06-22 03:00:00 +01:00
GB,Station_GB0682A,O3,24.29765,µg/m3,2015-06-21 15:00:00 +01:00
GB,Station_GB0682A,O3,1.89592,µg/m3,2015-06-22 07:00:00 +01:00
GB,Station_GB0682A,O3,1.59656,µg/m3,2015-06-22 08:00:00 +01:00
GB,Station_GB0682A,O3,17.01334,µg/m3,2015-06-21 17:00:00 +01:00
GB,Station_GB0682A,O3,7.932910000000001,µg/m3,2015-06-22 00:00:00 +01:00
GB,Station_GB0682A,O3,-0.54882,µg/m3,2015-06-20 21:00:00 +01:00
GB,Station_GB0682A,O3,10.17807,µg/m3,2015-06-20 10:00:00 +01:00
GB,Station_GB0682A,O3,2.92703,µg/m3,2015-06-21 01:00:00 +01:00
GB,Station_GB0682A,O3,5.9871,µg/m3,2015-06-20 15:00:00 +01:00
GB,Station_GB0682A,O3,6.6357,µg/m3,2015-06-20 14:00:00 +01:00
GB,Station_GB0682A,O3,23.499370000000003,µg/m3,2015-06-21 10:00:00 +01:00
GB,Station_GB0682A,O3,0.19957,µg/m3,2015-06-20 19:00:00 +01:00
GB,Station_GB0682A,O3,7.43398,µg/m3,2015-06-21 04:00:00 +01:00
GB,Station_GB0682A,O3,9.03054,µg/m3,2015-06-21 08:00:00 +01:00
GB,Station_GB0682A,O3,10.87657,µg/m3,2015-06-21 05:00:00 +01:00
GB,Station_GB0682A,O3,27.74023,µg/m3,2015-06-21 11:00:00 +01:00
GB,Station_GB0682A,O3,16.96345,µg/m3,2015-06-21 16:00:00 +01:00
GB,Station_GB0682A,O3,20.85507,µg/m3,2015-06-21 13:00:00 +01:00
GB,Station_GB0682A,O3,6.6357,µg/m3,2015-06-23 23:00:00 +01:00
GB,Station_GB0682A,O3,13.22151,µg/m3,2015-06-23 22:00:00 +01:00
GB,Station_GB0682A,O3,21.20431,µg/m3,2015-06-23 20:00:00 +01:00
GB,Station_GB0682A,O3,29.9355,µg/m3,2015-06-23 17:00:00 +01:00
GB,Station_GB0682A,O3,31.332490000000004,µg/m3,2015-06-23 15:00:00 +01:00
GB,Station_GB0682A,O3,33.12862,µg/m3,2015-06-23 14:00:00 +01:00
GB,Station_GB0682A,O3,24.497220000000002,µg/m3,2015-06-23 09:00:00 +01:00
GB,Station_GB0682A,O3,31.132920000000002,µg/m3,2015-06-23 18:00:00 +01:00
GB,Station_GB0682A,O3,33.32819,µg/m3,2015-06-23 13:00:00 +01:00
GB,Station_GB0682A,O3,8.132480000000001,µg/m3,2015-06-24 00:00:00 +01:00
GB,Station_GB0682A,O3,35.07443,µg/m3,2015-06-23 12:00:00 +01:00
GB,Station_GB0682A,O3,6.1866699999999994,µg/m3,2015-06-24 05:00:00 +01:00
GB,Station_GB0682A,O3,34.392559999999996,µg/m3,2015-06-23 01:00:00 +01:00
GB,Station_GB0682A,O3,41.57708,µg/m3,2015-06-23 02:00:00 +01:00
GB,Station_GB0682A,O3,30.534209999999998,µg/m3,2015-06-23 07:00:00 +01:00
GB,Station_GB0682A,O3,31.73163,µg/m3,2015-06-23 11:00:00 +01:00
GB,Station_GB0682A,O3,37.51916,µg/m3,2015-06-23 03:00:00 +01:00
GB,Station_GB0682A,O3,27.191409999999998,µg/m3,2015-06-23 08:00:00 +01:00
GB,Station_GB0682A,O3,34.47572,µg/m3,2015-06-23 00:00:00 +01:00
GB,Station_GB0682A,O3,33.22841,µg/m3,2015-06-22 15:00:00 +01:00
GB,Station_GB0682A,O3,34.72518,µg/m3,2015-06-22 19:00:00 +01:00
GB,Station_GB0682A,O3,8.830969999999999,µg/m3,2015-07-13 04:00:00 +01:00
GB,Station_GB0682A,O3,7.5171399999999995,µg/m3,2015-07-13 02:00:00 +01:00
GB,Station_GB0682A,O3,0.94796,µg/m3,2015-07-13 09:00:00 +01:00
GB,Station_GB0682A,O3,1.69635,µg/m3,2015-07-13 11:00:00 +01:00
GB,Station_GB0682A,O3,1.14753,µg/m3,2015-07-13 07:00:00 +01:00
GB,Station_GB0682A,O3,5.438280000000001,µg/m3,2015-07-13 05:00:00 +01:00
GB,Station_GB0682A,O3,1.84602,µg/m3,2015-07-13 06:00:00 +01:00
GB,Station_GB0682A,O3,5.9871,µg/m3,2015-07-13 17:00:00 +01:00
GB,Station_GB0682A,O3,2.89377,µg/m3,2015-07-13 20:00:00 +01:00
GB,Station_GB0682A,O3,1.79613,µg/m3,2015-07-13 10:00:00 +01:00
GB,Station_GB0682A,O3,7.38409,µg/m3,2015-07-14 02:00:00 +01:00
GB,Station_GB0682A,O3,3.59226,µg/m3,2015-07-14 11:00:00 +01:00
GB,Station_GB0682A,O3,2.49463,µg/m3,2015-07-14 06:00:00 +01:00
GB,Station_GB0682A,O3,5.58796,µg/m3,2015-07-14 04:00:00 +01:00
GB,Station_GB0682A,O3,6.7354899999999995,µg/m3,2015-07-14 03:00:00 +01:00
GB,Station_GB0682A,O3,13.57076,µg/m3,2015-07-15 13:00:00 +01:00
GB,Station_GB0682A,O3,14.019789999999999,µg/m3,2015-07-15 17:00:00 +01:00
GB,Station_GB0682A,O3,1.09764,µg/m3,2015-07-15 09:00:00 +01:00
GB,Station_GB0682A,O3,12.57291,µg/m3,2015-07-15 19:00:00 +01:00
GB,Station_GB0682A,O3,3.24301,µg/m3,2015-07-15 11:00:00 +01:00
GB,Station_GB0682A,O3,10.97635,µg/m3,2015-07-15 21:00:00 +01:00
GB,Station_GB0682A,O3,15.06754,µg/m3,2015-07-15 23:00:00 +01:00
GB,Station_GB0682A,O3,29.63615,µg/m3,2015-07-16 05:00:00 +01:00
GB,Station_GB0682A,O3,25.0793,µg/m3,2015-07-16 01:00:00 +01:00
GB,Station_GB0682A,O3,2.7440900000000004,µg/m3,2015-07-15 04:00:00 +01:00
GB,Station_GB0682A,O3,0.49893000000000004,µg/m3,2015-07-15 06:00:00 +01:00
GB,Station_GB0682A,O3,0.24946,µg/m3,2015-07-15 07:00:00 +01:00
GB,Station_GB0682A,O3,4.656630000000001,µg/m3,2015-07-15 01:00:00 +01:00
GB,Station_GB0682A,O3,4.19097,µg/m3,2015-07-15 02:00:00 +01:00
GB,Station_GB0682A,O3,3.29291,µg/m3,2015-07-14 19:00:00 +01:00
GB,Station_GB0682A,O3,3.14323,µg/m3,2015-07-14 21:00:00 +01:00
GB,Station_GB0682A,O3,4.6899,µg/m3,2015-07-14 17:00:00 +01:00
GB,Station_GB0682A,O3,21.902810000000002,µg/m3,2015-07-18 15:00:00 +01:00
GB,Station_GB0682A,O3,11.9742,µg/m3,2015-07-18 19:00:00 +01:00
GB,Station_GB0682A,O3,11.62495,µg/m3,2015-07-18 18:00:00 +01:00
GB,Station_GB0682A,O3,5.488180000000001,µg/m3,2015-07-19 00:00:00 +01:00
GB,Station_GB0682A,O3,11.42538,µg/m3,2015-07-18 21:00:00 +01:00
GB,Station_GB0682A,O3,13.371189999999999,µg/m3,2015-07-19 08:00:00 +01:00
GB,Station_GB0682A,O3,16.863670000000003,µg/m3,2015-07-19 04:00:00 +01:00
GB,Station_GB0682A,O3,10.42753,µg/m3,2015-07-19 06:00:00 +01:00
GB,Station_GB0682A,O3,10.42753,µg/m3,2015-07-19 03:00:00 +01:00
GB,Station_GB0682A,O3,17.36259,µg/m3,2015-07-19 05:00:00 +01:00
GB,Station_GB0682A,O3,6.65233,µg/m3,2015-07-19 01:00:00 +01:00
GB,Station_GB0682A,O3,9.82882,µg/m3,2015-07-17 20:00:00 +01:00
GB,Station_GB0682A,O3,15.167320000000002,µg/m3,2015-07-17 22:00:00 +01:00
GB,Station_GB0682A,O3,17.36259,µg/m3,2015-07-17 21:00:00 +01:00
GB,Station_GB0682A,O3,9.87872,µg/m3,2015-07-18 00:00:00 +01:00
GB,Station_GB0682A,O3,12.17377,µg/m3,2015-07-18 11:00:00 +01:00
GB,Station_GB0682A,O3,11.42538,µg/m3,2015-07-17 14:00:00 +01:00
GB,Station_GB0682A,O3,8.38194,µg/m3,2015-07-18 06:00:00 +01:00
