Countrycode,AirQualityStation,AirPollutant,Concentration,UnitOfMeasurement,DatetimeBegin
FR,STA-FR04058,PM2.5,16.38,,2014-06-25 14:00:00 +01:00
FR,STA-FR04058,PM2.5,29.1,,2014-06-25 10:00:00 +01:00
FR,STA-FR04058,PM2.5,28.23,,2014-06-25 08:00:00 +01:00
FR,STA-FR04058,PM2.5,24.6,,2014-06-27 03:00:00 +01:00
FR,STA-FR04058,PM2.5,32.95,,2014-06-26 21:00:00 +01:00
FR,STA-FR04058,PM2.5,21.0,,2014-06-26 11:00:00 +01:00
FR,STA-FR04058,PM2.5,22.65,,2014-06-26 15:00:00 +01:00
FR,STA-FR04058,PM2.5,18.58,,2014-06-25 23:00:00 +01:00
FR,STA-FR04058,PM2.5,26.08,,2014-06-26 09:00:00 +01:00
FR,STA-FR04058,PM2.5,16.28,,2014-06-27 22:00:00 +01:00
FR,STA-FR04058,PM2.5,35.08,,2014-06-27 08:00:00 +01:00
FR,STA-FR04058,PM2.5,17.98,,2014-07-04 22:00:00 +01:00
FR,STA-FR04058,PM2.5,29.98,,2014-07-04 15:00:00 +01:00
FR,STA-FR04058,PM2.5,15.0,,2014-07-05 06:00:00 +01:00
FR,STA-FR04058,PM2.5,17.13,,2014-07-05 07:00:00 +01:00
FR,STA-FR04058,PM2.5,26.05,,2014-07-04 18:00:00 +01:00
FR,STA-FR04058,PM2.5,0.0,,2014-07-03 12:00:00 +01:00
FR,STA-FR04058,PM2.5,31.5,,2014-07-03 05:00:00 +01:00
FR,STA-FR04058,PM2.5,57.05,,2014-07-03 08:00:00 +01:00
FR,STA-FR04058,PM2.5,23.68,,2014-07-03 02:00:00 +01:00
FR,STA-FR04058,PM2.5,16.9,,2014-07-02 21:00:00 +01:00
FR,STA-FR04058,PM2.5,21.45,,2014-07-02 23:00:00 +01:00
FR,STA-FR04058,PM2.5,34.65,,2014-07-11 11:00:00 +01:00
FR,STA-FR04058,PM2.5,29.85,,2014-07-11 10:00:00 +01:00
FR,STA-FR04058,PM2.5,32.4,,2014-07-10 13:00:00 +01:00
FR,STA-FR04058,PM2.5,28.4,,2014-07-10 12:00:00 +01:00
FR,STA-FR04058,PM2.5,13.95,,2014-07-11 02:00:00 +01:00
FR,STA-FR04058,PM2.5,21.25,,2014-07-08 18:00:00 +01:00
FR,STA-FR04058,PM2.5,28.48,,2014-07-09 21:00:00 +01:00
FR,STA-FR04058,PM2.5,27.05,,2014-07-09 11:00:00 +01:00
FR,STA-FR04058,PM2.5,27.1,,2014-07-09 14:00:00 +01:00
FR,STA-FR04058,PM2.5,39.05,,2014-07-09 20:00:00 +01:00
FR,STA-FR04058,PM2.5,26.65,,2014-07-09 12:00:00 +01:00
FR,STA-FR04058,PM2.5,24.95,,2014-07-09 05:00:00 +01:00
FR,STA-FR04058,PM2.5,13.6,,2014-07-09 03:00:00 +01:00
FR,STA-FR04058,PM2.5,17.45,,2014-07-08 23:00:00 +01:00
FR,STA-FR04058,PM2.5,16.53,,2014-07-09 04:00:00 +01:00
FR,STA-FR04058,PM2.5,28.98,,2014-07-09 07:00:00 +01:00
FR,STA-FR04058,PM2.5,18.95,,2014-07-06 11:00:00 +01:00
FR,STA-FR04058,PM2.5,13.73,,2014-07-06 09:00:00 +01:00
FR,STA-FR04058,PM2.5,33.6,,2014-07-06 16:00:00 +01:00
FR,STA-FR04058,PM2.5,17.05,,2014-07-06 01:00:00 +01:00
FR,STA-FR04058,PM2.5,14.63,,2014-07-05 23:00:00 +01:00
FR,STA-FR04058,PM2.5,17.93,,2014-07-05 11:00:00 +01:00
FR,STA-FR04058,PM2.5,20.83,,2014-07-05 10:00:00 +01:00
FR,STA-FR04058,PM2.5,15.58,,2014-07-05 12:00:00 +01:00
FR,STA-FR04058,PM2.5,26.68,,2014-07-06 18:00:00 +01:00
FR,STA-FR04058,PM2.5,28.33,,2014-07-06 20:00:00 +01:00
FR,STA-FR04058,PM2.5,27.63,,2014-07-07 17:00:00 +01:00
FR,STA-FR04058,PM2.5,24.4,,2014-07-07 15:00:00 +01:00
FR,STA-FR04058,PM2.5,15.18,,2014-07-11 20:00:00 +01:00
FR,STA-FR04058,PM2.5,15.4,,2014-07-11 22:00:00 +01:00
FR,STA-FR04058,PM2.5,14.6,,2014-07-12 00:00:00 +01:00
FR,STA-FR04058,PM2.5,31.13,,2014-07-12 08:00:00 +01:00
FR,STA-FR04058,PM2.5,22.05,,2014-07-12 10:00:00 +01:00
FR,STA-FR04058,PM2.5,29.28,,2014-07-12 17:00:00 +01:00
FR,STA-FR04058,PM2.5,22.53,,2014-07-13 15:00:00 +01:00
FR,STA-FR04058,PM2.5,17.03,,2014-07-13 06:00:00 +01:00
FR,STA-FR04058,PM2.5,14.53,,2014-07-13 05:00:00 +01:00
FR,STA-FR04058,PM2.5,19.83,,2014-07-13 03:00:00 +01:00
FR,STA-FR04058,PM2.5,24.85,,2014-07-13 02:00:00 +01:00
FR,STA-FR04058,PM2.5,30.45,,2014-07-13 00:00:00 +01:00
FR,STA-FR04058,PM2.5,12.28,,2014-01-06 19:00:00 +01:00
FR,STA-FR04058,PM2.5,12.55,,2014-01-06 09:00:00 +01:00
FR,STA-FR04058,PM2.5,4.65,,2014-01-06 00:00:00 +01:00
FR,STA-FR04058,PM2.5,0.0,,2014-01-05 03:00:00 +01:00
FR,STA-FR04058,PM2.5,14.38,,2014-01-05 08:00:00 +01:00
FR,STA-FR04058,PM2.5,17.98,,2014-01-05 11:00:00 +01:00
FR,STA-FR04058,PM2.5,19.0,,2014-01-05 18:00:00 +01:00
