,Countrycode,AirQualityStation,AirPollutant,Concentration,UnitOfMeasurement,DatetimeBegin
0,ES,STA_ES1893A,PM2.5,9.0,µg/m3,2015-06-21 00:00:00 +01:00
1,ES,STA_ES1893A,PM2.5,18.0,µg/m3,2015-07-15 00:00:00 +01:00
2,ES,STA_ES1893A,PM2.5,21.0,µg/m3,2015-07-09 00:00:00 +01:00
3,ES,STA_ES1893A,PM2.5,12.0,µg/m3,2015-07-03 00:00:00 +01:00
4,ES,STA_ES1893A,PM2.5,7.0,µg/m3,2015-07-30 00:00:00 +01:00
5,ES,STA_ES1893A,PM2.5,11.0,µg/m3,2015-08-05 00:00:00 +01:00
6,ES,STA_ES1893A,PM2.5,5.0,µg/m3,2015-07-27 00:00:00 +01:00
7,ES,STA_ES1893A,PM2.5,3.0,µg/m3,2015-08-14 00:00:00 +01:00
8,ES,STA_ES1893A,PM2.5,6.0,µg/m3,2015-08-29 00:00:00 +01:00
9,ES,STA_ES1893A,PM2.5,8.0,µg/m3,2015-08-26 00:00:00 +01:00
10,ES,STA_ES1893A,PM2.5,8.0,µg/m3,2015-09-04 00:00:00 +01:00
11,ES,STA_ES1893A,PM2.5,5.0,µg/m3,2015-09-16 00:00:00 +01:00
12,ES,STA_ES1893A,PM2.5,7.0,µg/m3,2015-09-19 00:00:00 +01:00
13,ES,STA_ES1893A,PM2.5,7.0,µg/m3,2015-09-13 00:00:00 +01:00
14,ES,STA_ES1893A,PM2.5,9.0,µg/m3,2015-09-10 00:00:00 +01:00
15,ES,STA_ES1893A,PM2.5,9.0,µg/m3,2015-10-01 00:00:00 +01:00
16,ES,STA_ES1893A,PM2.5,7.0,µg/m3,2015-09-22 00:00:00 +01:00
17,ES,STA_ES1893A,PM2.5,6.0,µg/m3,2015-10-07 00:00:00 +01:00
18,ES,STA_ES1893A,PM2.5,15.0,µg/m3,2015-10-22 00:00:00 +01:00
19,ES,STA_ES1893A,PM2.5,6.0,µg/m3,2015-10-19 00:00:00 +01:00
20,ES,STA_ES1893A,PM2.5,9.0,µg/m3,2015-10-13 00:00:00 +01:00
21,ES,STA_ES1893A,PM2.5,10.0,µg/m3,2015-10-31 00:00:00 +01:00
22,ES,STA_ES1893A,PM2.5,3.0,µg/m3,2015-10-28 00:00:00 +01:00
23,ES,STA_ES1893A,PM2.5,7.0,µg/m3,2015-10-25 00:00:00 +01:00
24,ES,STA_ES1893A,PM2.5,24.0,µg/m3,2015-11-06 00:00:00 +01:00
25,ES,STA_ES1893A,PM2.5,12.0,µg/m3,2015-11-09 00:00:00 +01:00
26,ES,STA_ES1893A,PM2.5,23.0,µg/m3,2015-11-18 00:00:00 +01:00
27,ES,STA_ES1893A,PM2.5,25.0,µg/m3,2015-01-28 00:00:00 +01:00
28,ES,STA_ES1893A,PM2.5,20.0,µg/m3,2015-11-30 00:00:00 +01:00
29,ES,STA_ES1893A,PM2.5,50.0,µg/m3,2015-01-01 00:00:00 +01:00
