,Countrycode,AirQualityStation,AirPollutant,Concentration,UnitOfMeasurement,DatetimeBegin
99,ES,STA_ES1893A,PM2.5,10.0,µg/m3,2013-11-28 00:00:00 +01:00
110,ES,STA_ES1893A,PM2.5,4.0,µg/m3,2013-09-11 00:00:00 +01:00
114,ES,STA_ES1893A,PM2.5,20.0,µg/m3,2013-09-26 00:00:00 +01:00
118,ES,STA_ES1893A,PM2.5,11.0,µg/m3,2013-10-02 00:00:00 +01:00
119,ES,STA_ES1893A,PM2.5,14.0,µg/m3,2013-10-08 00:00:00 +01:00
129,ES,STA_ES1893A,PM2.5,9.0,µg/m3,2013-09-05 00:00:00 +01:00
133,ES,STA_ES1893A,PM2.5,9.0,µg/m3,2013-06-27 00:00:00 +01:00
140,ES,STA_ES1893A,PM2.5,11.0,µg/m3,2013-07-22 00:00:00 +01:00
148,ES,STA_ES1893A,PM2.5,7.0,µg/m3,2013-06-12 00:00:00 +01:00
149,ES,STA_ES1893A,PM2.5,8.0,µg/m3,2013-06-15 00:00:00 +01:00
158,ES,STA_ES1893A,PM2.5,6.0,µg/m3,2013-05-22 00:00:00 +01:00
169,ES,STA_ES1893A,PM2.5,5.0,µg/m3,2013-05-04 00:00:00 +01:00
170,ES,STA_ES1893A,PM2.5,5.0,µg/m3,2013-05-07 00:00:00 +01:00
171,ES,STA_ES1893A,PM2.5,9.0,µg/m3,2013-01-28 00:00:00 +01:00
174,ES,STA_ES1893A,PM2.5,5.0,µg/m3,2013-01-16 00:00:00 +01:00
175,ES,STA_ES1893A,PM2.5,35.0,µg/m3,2013-01-07 00:00:00 +01:00
177,ES,STA_ES1893A,PM2.5,33.0,µg/m3,2013-01-10 00:00:00 +01:00
178,ES,STA_ES1893A,PM2.5,13.0,µg/m3,2013-01-25 00:00:00 +01:00
181,ES,STA_ES1893A,PM2.5,4.0,µg/m3,2013-02-03 00:00:00 +01:00
184,ES,STA_ES1893A,PM2.5,6.0,µg/m3,2013-02-09 00:00:00 +01:00
185,ES,STA_ES1893A,PM2.5,3.0,µg/m3,2013-02-06 00:00:00 +01:00
189,ES,STA_ES1893A,PM2.5,6.0,µg/m3,2013-03-08 00:00:00 +01:00
191,ES,STA_ES1893A,PM2.5,6.0,µg/m3,2013-04-07 00:00:00 +01:00
193,ES,STA_ES1893A,PM2.5,4.0,µg/m3,2013-04-10 00:00:00 +01:00
197,ES,STA_ES1893A,PM2.5,6.0,µg/m3,2013-03-23 00:00:00 +01:00
199,ES,STA_ES1893A,PM2.5,3.0,µg/m3,2013-04-01 00:00:00 +01:00
201,ES,STA_ES1893A,PM2.5,13.0,µg/m3,2013-04-16 00:00:00 +01:00
222,ES,STA_ES1893A,PM2.5,5.0,µg/m3,2013-01-22 00:00:00 +01:00
228,ES,STA_ES1893A,PM2.5,4.0,µg/m3,2013-01-19 00:00:00 +01:00
229,ES,STA_ES1893A,PM2.5,21.0,µg/m3,2013-01-04 00:00:00 +01:00
233,ES,STA_ES1893A,PM2.5,14.0,µg/m3,2013-01-01 00:00:00 +01:00
234,ES,STA_ES1893A,PM2.5,6.0,µg/m3,2013-02-21 00:00:00 +01:00
235,ES,STA_ES1893A,PM2.5,14.0,µg/m3,2013-02-18 00:00:00 +01:00
236,ES,STA_ES1893A,PM2.5,14.0,µg/m3,2013-02-15 00:00:00 +01:00
239,ES,STA_ES1893A,PM2.5,5.0,µg/m3,2013-02-12 00:00:00 +01:00
242,ES,STA_ES1893A,PM2.5,42.0,µg/m3,2013-01-31 00:00:00 +01:00
249,ES,STA_ES1893A,PM2.5,5.0,µg/m3,2013-03-02 00:00:00 +01:00
252,ES,STA_ES1893A,PM2.5,3.0,µg/m3,2013-04-04 00:00:00 +01:00
260,ES,STA_ES1893A,PM2.5,10.0,µg/m3,2013-03-17 00:00:00 +01:00
261,ES,STA_ES1893A,PM2.5,3.0,µg/m3,2013-03-14 00:00:00 +01:00
264,ES,STA_ES1893A,PM2.5,11.0,µg/m3,2013-03-05 00:00:00 +01:00
270,ES,STA_ES1893A,PM2.5,5.0,µg/m3,2013-03-20 00:00:00 +01:00
275,ES,STA_ES1893A,PM2.5,9.0,µg/m3,2013-04-13 00:00:00 +01:00
283,ES,STA_ES1893A,PM2.5,5.0,µg/m3,2013-05-01 00:00:00 +01:00
288,ES,STA_ES1893A,PM2.5,6.0,µg/m3,2013-05-10 00:00:00 +01:00
290,ES,STA_ES1893A,PM2.5,4.0,µg/m3,2013-06-09 00:00:00 +01:00
295,ES,STA_ES1893A,PM2.5,10.0,µg/m3,2013-06-06 00:00:00 +01:00
296,ES,STA_ES1893A,PM2.5,7.0,µg/m3,2013-06-03 00:00:00 +01:00
299,ES,STA_ES1893A,PM2.5,5.0,µg/m3,2013-05-28 00:00:00 +01:00
302,ES,STA_ES1893A,PM2.5,8.0,µg/m3,2013-05-13 00:00:00 +01:00
303,ES,STA_ES1893A,PM2.5,4.0,µg/m3,2013-05-19 00:00:00 +01:00
306,ES,STA_ES1893A,PM2.5,6.0,µg/m3,2013-05-25 00:00:00 +01:00
311,ES,STA_ES1893A,PM2.5,15.0,µg/m3,2013-07-19 00:00:00 +01:00
312,ES,STA_ES1893A,PM2.5,5.0,µg/m3,2013-07-04 00:00:00 +01:00
313,ES,STA_ES1893A,PM2.5,10.0,µg/m3,2013-07-01 00:00:00 +01:00
315,ES,STA_ES1893A,PM2.5,11.0,µg/m3,2013-07-07 00:00:00 +01:00
316,ES,STA_ES1893A,PM2.5,13.0,µg/m3,2013-07-10 00:00:00 +01:00
318,ES,STA_ES1893A,PM2.5,7.0,µg/m3,2013-06-24 00:00:00 +01:00
323,ES,STA_ES1893A,PM2.5,9.0,µg/m3,2013-08-06 00:00:00 +01:00
324,ES,STA_ES1893A,PM2.5,6.0,µg/m3,2013-08-03 00:00:00 +01:00
326,ES,STA_ES1893A,PM2.5,9.0,µg/m3,2013-08-12 00:00:00 +01:00
328,ES,STA_ES1893A,PM2.5,11.0,µg/m3,2013-08-15 00:00:00 +01:00
332,ES,STA_ES1893A,PM2.5,11.0,µg/m3,2013-07-25 00:00:00 +01:00
333,ES,STA_ES1893A,PM2.5,10.0,µg/m3,2013-07-31 00:00:00 +01:00
335,ES,STA_ES1893A,PM2.5,4.0,µg/m3,2013-07-28 00:00:00 +01:00
337,ES,STA_ES1893A,PM2.5,8.0,µg/m3,2013-08-18 00:00:00 +01:00
340,ES,STA_ES1893A,PM2.5,18.0,µg/m3,2013-08-24 00:00:00 +01:00
346,ES,STA_ES1893A,PM2.5,7.0,µg/m3,2013-08-27 00:00:00 +01:00
347,ES,STA_ES1893A,PM2.5,10.0,µg/m3,2013-08-21 00:00:00 +01:00
349,ES,STA_ES1893A,PM2.5,9.0,µg/m3,2013-08-09 00:00:00 +01:00
350,ES,STA_ES1893A,PM2.5,7.0,µg/m3,2013-10-05 00:00:00 +01:00
361,ES,STA_ES1893A,PM2.5,23.0,µg/m3,2013-12-04 00:00:00 +01:00
362,ES,STA_ES1893A,PM2.5,7.0,µg/m3,2013-12-19 00:00:00 +01:00
364,ES,STA_ES1893A,PM2.5,13.0,µg/m3,2013-12-31 00:00:00 +01:00
